,x,y,PAM50,Cohort,Class,color
BRCA-A084-01A,-2.48807401046895,9.34108295913549,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1XF-01A,9.2169302103162,21.0584746803407,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1XZ-01A,3.3021794290809,1.69051752268435,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1LS-01A,6.31762393661319,2.47688041316527,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1Y0-01A,-3.65830746557172,-4.76965746067789,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XO-01A,-15.3151026067803,-6.11840069322274,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1JC-01A,3.827635974332,1.67727242619464,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1XR-01A,-8.92588858394011,10.4219253501962,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A27F-01A,18.7239165646856,-3.66375498576183,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A73U-01A,-5.8131673031305,-16.8565320050312,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XQ-01A,17.06805866678,-8.88031498200342,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A27L-01A,-12.9251554799254,-8.48033399751628,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1G6-01A,-15.0298838066396,-12.7403515211974,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A1XD-01A,-8.41849034944295,6.75386655034913,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A25C-01A,-5.26569740887053,1.08440540214381,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A62Y-01A,-6.69118853127143,-2.17201501223,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27E-01A,-12.0676229108007,10.5052490627236,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XM-01A,-5.41569191869089,-8.49879016596596,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1X6-01A,-1.64136861564837,10.9302032093841,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A093-01A,-12.5326364166794,9.30617337130706,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A082-01A,-0.690029653325562,10.5162684152959,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1JD-01A,1.19489388836639,-1.83698986217402,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1XB-01A,-13.1337890646688,-1.43239282702142,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0BD-01A,2.0154321963565,-2.6196220769959,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A15G-01A,-16.8225190752277,11.6085127440622,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A14Z-01A,3.01471157587793,-7.200376977964,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1JE-01A,-9.18909580779692,-0.708855605030311,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1PA-01A,-0.690077000667287,4.56722914452535,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0T6-01A,-14.4142479915185,-18.1235146258756,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A07F-01A,-5.074050784679,-0.0748741705593954,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A07G-01A,-9.61714291629048,-7.14781581858457,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0YK-01A,-10.2268783077976,-20.1064257066621,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A1JM-01A,22.4275622659594,9.88849931996609,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A154-01A,-8.40600036944324,9.07051804895289,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A15P-01A,-12.7816178049548,3.18760028243262,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A07E-01A,-2.73889914613143,-10.2152688255453,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1JL-01A,15.2002327596828,-12.951450431458,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1JJ-01A,1.80799758308053,-0.687865280174017,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1JK-01A,13.6375181661054,-7.84810323101406,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0J7-01A,-1.50006006597111,18.3412690143233,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0HI-01A,-13.9172145897136,2.64449435231304,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A141-01A,-6.95638128729621,-16.659441562102,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A26J-01A,-5.83579655504065,1.39425846242467,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0T7-01A,-2.76142604698427,-6.49695842935883,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A13Z-01A,13.1377614898346,-6.04311852315796,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A1JP-01A,-1.89496155851286,-6.0821463192415,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0A6-01A,-5.81593333826618,-9.9672049636644,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4S2-01A,-6.33448963571657,-2.61698197212386,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A146-01A,-14.7124415788424,-6.10494131780788,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4SE-01A,13.5708148149986,-7.70543738485114,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A4RY-01A,-12.2503829063368,-12.5504994514961,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0JF-01A,-15.516447169203,-13.98377295846,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0JA-01A,-4.9934814564925,-6.08869327074814,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A15F-01A,-2.96708141655664,8.38588225653821,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4Z1-01A,-15.2724975137104,-9.32249880174332,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1IP-01A,20.2479776042801,-9.78292865308905,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0BJ-01A,-10.3113647896517,-5.45191037661019,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2FW-01A,2.86705937811289,16.1357768409977,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1IN-01A,-10.5425948870863,-0.592381136124013,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0J8-01A,-9.37506792454528,1.30704844808748,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1OW-01A,17.6251125289538,-7.2495055095266,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0H7-01A,-1.43660638607965,3.04786899150793,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4S0-01A,-9.63261314512331,16.5690386054279,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3YI-01A,-8.32024849093649,-11.5869813003436,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A153-01A,-12.1559263105529,-7.16306119284498,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A15A-01A,6.21171467671945,4.62213510632128,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A13G-01A,-17.2260875288159,13.832588788831,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A4RX-01A,5.60811532952127,-13.0536502425063,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0H6-01A,-11.9885081169626,3.32892003226013,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2FV-01A,3.72961885442158,-4.15171240865416,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A06Y-01A,-5.33784798057069,16.2189819165879,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0JG-01A,-10.2766148542358,-6.79465065488451,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A108-01A,-0.117018510508672,-24.0855972388692,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0DC-01A,-7.60332821098967,28.9991094723895,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0GY-01A,4.48227323654743,-0.807891221116002,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0CJ-01A,5.54851134324405,12.48892296279,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A092-01A,7.53934998921255,9.42102854079509,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A08O-01A,-10.5020620147636,4.79887490657053,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A26E-01A,-16.2164477115143,-1.77007586553031,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A14X-01A,14.9396765069333,-4.81473724988334,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1H3-01A,-10.3057712691529,-4.8949532885496,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A54O-01A,-1.89724489725841,12.0669096951171,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A08F-01A,9.48339178960315,2.65743443785214,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A091-01A,-10.2875970192496,9.54199065132809,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1B4-01A,-18.1028154383254,8.68570307227764,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09M-01A,4.76307350879977,8.70690968289552,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0DB-01A,-10.8487655332519,-4.35408738303848,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1II-01A,25.3365186891939,-7.338866526159,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A07C-01A,21.4102395124677,-0.863599361468215,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0CG-01A,-9.38441686146987,-13.4828285301453,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DA-01A,9.88033110924372,-2.63048804427292,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0HQ-01A,-11.9294176145601,1.17009160509621,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A085-01A,-3.5176570663606,15.7870782904718,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A08J-01A,3.14359250820581,4.79229476608584,Her2,TCGA,Her2_TCGA,#B2DF8A
BRCA-A0BA-01A,-9.10286963121144,-4.43305488194868,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1IF-01A,-7.99623681748849,-3.58334504956656,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0D9-01A,-6.70643737780939,7.58052538830786,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0B1-01A,-2.63686766428115,2.43303369275532,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1AS-01A,-3.4444146694053,12.064232354471,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0AD-01A,-11.7363759096882,0.507469426959542,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2LN-01A,-19.1846053180585,-17.0912947848457,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A14Q-01A,-9.78171612730057,1.95861443947371,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3Y0-01A,28.1301723708727,4.85812923309269,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A14R-01A,26.2395286787018,0.489657885550681,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0B3-01A,22.2889204075836,-5.59103685500134,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A08Z-01A,-4.76063174339775,-10.7250427020004,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A10C-01A,4.11489623295212,3.67612693007792,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A2LQ-01A,-11.2071248437096,-19.094479854676,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A095-01A,-4.65422897282999,4.19818319864543,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1LL-01A,15.3280712537284,3.90672341722255,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1AO-01A,6.82985056813625,-23.1176004067328,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A0E7-01A,-14.2840985321814,12.1366180567116,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A12F-01A,13.4872598264909,-2.18973811855569,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0YL-01A,-9.82155887170041,-10.6998000557216,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1AL-01A,-15.6849649144869,-10.744487982911,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A09D-01A,1.22754277533414,-7.7266670823717,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0JI-01A,-5.46896444724339,14.8414754756763,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SX-01A,14.1190211946683,-14.9401147179944,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1AK-01A,-4.81668388392539,-9.2556378119161,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2FS-01A,-1.41052623390784,1.00131035904746,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1L6-01A,-13.0245529382884,-0.475903133116076,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2LK-01A,-0.504180060117512,6.89918894888302,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A402-01A,20.3782011454826,8.72406485158853,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0SU-01A,-8.11222169088844,1.31142669478191,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1AV-01A,-9.39806391887928,7.51669941952407,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1KQ-01A,7.21364595308935,6.77936106873895,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A40C-01A,-2.2143860465541,1.68862894945015,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0TS-01A,15.5031640315527,-11.9661974474113,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0U2-01A,11.9252136634717,11.3579265492942,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A401-01A,-1.79925803384061,-0.921495598945303,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0TT-01A,6.22925658341266,-10.7755948118387,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A24R-01A,-1.02959301170965,6.65926333872321,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A256-01A,22.1167516074211,-0.316224373840283,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A24M-01A,-14.5705178514791,-3.35796281089073,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2DN-01A,-1.28765882460332,-7.94814365005096,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0U1-01A,9.4948718328706,-1.55803861388178,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A40B-01A,-6.76118145502576,4.15013784400258,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2DM-01A,-7.38546859506619,9.27636377502967,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0U3-01A,0.920903350185983,12.2409686284368,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2DL-01A,0.100660286895051,-7.03203676216283,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A24H-01A,8.84919564199333,9.31080712638073,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A18G-01A,14.2499703131149,0.771904936547669,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A18F-01A,-4.98240646777,-8.02036523151337,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DO-01B,-16.7761467031774,-1.01382780842189,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1EY-01A,-4.95292590047547,-7.72250287216004,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A18J-01A,-1.7182717009338,0.489573650960121,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DI-01A,-8.29210838947264,-16.6374077261226,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DG-01A,-3.85270123262216,-9.67886370482589,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0EI-01A,-11.8811728887613,1.37962376723037,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0BG-01A,16.6117395548694,-8.48307164605587,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0BF-01A,2.68520029582906,-15.938002936624,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A18L-01A,6.79136949376835,19.5514854579528,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0AZ-01A,-10.0910731720586,-12.3701609647784,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DE-01A,-11.2117973591641,-7.82482575870038,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0EA-01A,-17.4357015524177,-10.0016729810794,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0BO-01A,-16.4559796371083,-15.1640920090222,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A18N-01A,-9.96556698489241,12.8075767403354,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DT-01A,-12.3769739900795,-6.50200754166634,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0B2-01A,-3.78479792358278,-15.081481886186,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0C1-01B,-4.86933074029411,-5.32368730288249,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0BL-01A,10.4325474289561,-18.315133409929,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0DV-01A,-17.5073733233921,-20.117416812951,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0BT-01A,-3.68034919884416,1.68941732460775,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0E9-01B,-13.2014931739924,-6.93953191756687,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0B0-01A,-8.17911386626798,-11.0684826807781,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0DX-01A,-4.13435784899989,-9.68952605153178,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0C3-01A,-5.57902073097777,-10.7772223851334,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0DL-01A,21.6534483866822,-5.62906096594266,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0B5-01A,-5.84628167392983,-3.6204523547945,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0BP-01A,-8.59264431498803,-6.88983132234638,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0BZ-01A,8.5895005794864,-6.69327649439991,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A18V-01A,24.3263106626279,-6.34199104155586,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0BR-01A,-0.669041983611588,-9.46687783412562,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A18S-01A,-11.7031567935557,13.0581397721922,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A18K-01A,-4.94633238728323,0.593119203949599,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1EO-01A,-7.6746263447579,-13.7152719915518,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1ES-01A,-4.65247623222789,7.62379506041194,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1FC-01A,28.1360688103861,1.93148164027745,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1FB-01A,-12.5285160804315,-15.8506479265955,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1FG-01A,-6.10265457897553,14.0006971471265,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1HO-01A,-0.940260197437996,14.263369482342,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1NH-01A,-14.3525750271275,-5.37753435238646,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3M7-01A,-7.60930191846012,-9.01028261035584,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0AM-01A,11.2123158003057,3.79359252141401,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1HJ-01A,22.5329895599861,1.91959899642982,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A26V-01A,1.15062630834092,5.95865649978171,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A046-01A,-2.52107365273677,-2.73874330965453,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0AT-01A,25.4346612659477,3.00061603619748,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0XR-01A,-2.9115816773775,16.8402469821926,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0XS-01A,-9.56136310332151,-6.40789347490894,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0XT-01A,-12.6218069257317,5.46494052842949,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0XU-01A,20.7628506570764,-1.47380903844864,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A0XN-01A,-1.33966171659684,-13.233368966115,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5FL-01A,13.0687803937941,-2.70706459745045,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A227-01A,-8.84918746794779,-3.65060095368409,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27B-01A,26.4283962739819,-2.94809938622705,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5XS-01A,-1.48950803367662,-5.57025367879934,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6NO-01A,-5.63398272946325,10.0017381636554,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A5Q2-01A,-3.0848195825314,-6.96637157244897,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A2QJ-01A,15.6660798890098,-9.66156758796708,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A2NL-01A,22.3005718855533,3.66403054482742,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1IL-01A,-15.7404147635546,1.48541349305689,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6R9-01A,3.50339718377078,-22.2926170955595,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A74U-01A,-6.92118408408634,-10.317619356376,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6ZG-01A,-4.07472521514808,8.7289591484316,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A201-01A,-8.33568713913826,-6.16767856932215,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1P8-01A,22.4347439903315,-6.4019477759395,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1IY-01A,-3.5085778461267,-8.62028250463995,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0SB-01A,-1.55580821511033,-4.48848384773913,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A6VY-01A,22.5436572927226,-5.93239571587734,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A42V-01A,-12.4366137904848,-8.54117829431055,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6VW-01A,25.3295705660119,1.99378690273984,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A273-01A,-0.764497475985803,6.3159130249989,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1NI-01A,-4.03474183446102,7.12886089034294,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A423-01A,-0.647847436585066,10.3817757662685,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A6VV-01A,15.9774963675556,-8.71410524558143,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1PE-01A,-7.2675263531941,-3.01010791908714,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A25F-01A,14.5106943928466,-28.0001559156486,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A28O-01A,-14.9586363801784,-16.7204128824111,Normal,TCGA,Normal_TCGA,#CAB2D6
BRCA-A5ZX-01A,-17.1142606426908,-7.38452149926655,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A15M-01A,-2.39912791750001,-15.8637669538931,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1IU-01A,-13.4650203192275,6.11248703518627,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3J1-01A,-9.2630535105295,-8.156730605424,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3IY-01A,-1.93104434763696,-3.20568455401223,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A12M-01A,-1.90016941192479,14.1555478509492,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A12N-01A,-10.5599697336412,-1.06825705242963,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A426-01A,-11.6212185004003,-5.30424109942069,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1N8-01A,15.6122994975341,5.81023929027901,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A54X-01A,-2.10972136374465,27.7356725022886,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A12O-01A,0.832124695776232,-3.15177895890729,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A12V-01A,17.9573603832503,-16.0418882416718,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A27H-01A,8.20227640488783,-7.78466391739627,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1J2-01A,-16.4249810766289,-12.67750842528,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3RF-01A,-4.43904021909243,18.3582977872971,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A27M-01A,11.5404543360608,-16.7829298718112,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A6IW-01A,28.351308495319,-3.67659036985205,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A4SB-01A,-5.523120433523,7.36688096355355,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1J8-01A,4.54181105359107,-3.1511884504806,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A0SG-01A,-9.86293993365974,1.1897425484257,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A0SD-01A,-10.3425654395539,-4.70582310108713,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1PF-01A,-9.04660860497578,-4.71398058347069,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XK-01A,26.6237482148634,-0.105085811998631,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A5FK-01A,-2.28351939099132,-10.6483457581072,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A56D-01A,4.68826191575769,3.33556008133208,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1XG-01A,-7.65851615797233,8.62473503077438,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1J5-01A,-3.3052771271481,-1.2127431824816,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A3HN-01A,-11.4724178088337,-12.8771773073455,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1BC-01A,-20.6831910778491,-5.20465105198916,LumA,TCGA,LumA_TCGA,#FB9A99
BRCA-A1X7-01A,-8.59544530592059,5.3211496087354,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A1AR-01A,17.1841939772547,-14.2280790041747,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1FW-01A,-0.712685690499593,7.05098368836826,LumB,TCGA,LumB_TCGA,#FDBF6F
BRCA-A3U0-01A,15.7077616510482,-16.0747889035051,Basal,TCGA,Basal_TCGA,#A6CEE3
BRCA-A1IZ-01A,6.1227971789807,-1.54954521660937,LumA,TCGA,LumA_TCGA,#FB9A99
