ID,TMEcluster,Signature,Signature_score
GSM1523904,TMEclusterB,DNA_damage_response,0.184193308790351
GSM1523905,TMEclusterB,DNA_damage_response,0.0435994832149384
GSM1523906,TMEclusterC,DNA_damage_response,0.445161821551505
GSM1523908,TMEclusterC,DNA_damage_response,0.352526166911494
GSM1523909,TMEclusterC,DNA_damage_response,0.738142995181131
GSM1523910,TMEclusterC,DNA_damage_response,1.31729270979461
GSM1523911,TMEclusterB,DNA_damage_response,-0.0974675571875306
GSM1523918,TMEclusterA,DNA_damage_response,-0.444514281034698
GSM1523919,TMEclusterB,DNA_damage_response,-0.96000036950665
GSM1523920,TMEclusterB,DNA_damage_response,-2.03845446576668
GSM1523921,TMEclusterC,DNA_damage_response,1.12974322260689
GSM1523922,TMEclusterB,DNA_damage_response,0.537721293730467
GSM1523923,TMEclusterB,DNA_damage_response,0.665301395087211
GSM1523924,TMEclusterB,DNA_damage_response,-0.933716089202895
GSM1523925,TMEclusterB,DNA_damage_response,0.625536715481449
GSM1523926,TMEclusterB,DNA_damage_response,0.406129950346201
GSM1523927,TMEclusterB,DNA_damage_response,-0.542864248554141
GSM1523928,TMEclusterB,DNA_damage_response,0.345873477919677
GSM1523929,TMEclusterC,DNA_damage_response,0.944380576420638
GSM1523930,TMEclusterB,DNA_damage_response,-0.633916333399298
GSM1523931,TMEclusterC,DNA_damage_response,0.0142520410441992
GSM1523932,TMEclusterB,DNA_damage_response,0.484286176000832
GSM1523933,TMEclusterC,DNA_damage_response,0.502702227714275
GSM1523934,TMEclusterB,DNA_damage_response,0.0481570227921789
GSM1523935,TMEclusterA,DNA_damage_response,-1.25608100103457
GSM1523936,TMEclusterA,DNA_damage_response,-1.47948706382492
GSM1523937,TMEclusterB,DNA_damage_response,-0.606769334259585
GSM1523938,TMEclusterA,DNA_damage_response,-0.782390666668137
GSM1523939,TMEclusterA,DNA_damage_response,-2.61577322766709
GSM1523940,TMEclusterB,DNA_damage_response,0.925169594920819
GSM1523941,TMEclusterC,DNA_damage_response,1.26901136937841
GSM1523942,TMEclusterB,DNA_damage_response,0.080754070336855
GSM1523943,TMEclusterB,DNA_damage_response,-0.0227095935792866
GSM1523944,TMEclusterC,DNA_damage_response,0.560723265679313
GSM1523945,TMEclusterA,DNA_damage_response,-0.27980094414268
GSM1523946,TMEclusterB,DNA_damage_response,0.659956951651579
GSM1523947,TMEclusterC,DNA_damage_response,1.81456572386111
GSM1523948,TMEclusterA,DNA_damage_response,-1.49784594258087
GSM1523949,TMEclusterA,DNA_damage_response,-2.04024403597095
GSM1523950,TMEclusterC,DNA_damage_response,1.90227273754974
GSM1523951,TMEclusterC,DNA_damage_response,-0.426532412713642
GSM1523952,TMEclusterB,DNA_damage_response,-0.365844212432188
GSM1523953,TMEclusterB,DNA_damage_response,1.30639579234073
GSM1523954,TMEclusterB,DNA_damage_response,-1.8805075850599
GSM1523955,TMEclusterA,DNA_damage_response,-2.55429915534941
GSM1523956,TMEclusterB,DNA_damage_response,1.04540093817565
GSM1523957,TMEclusterB,DNA_damage_response,-0.130470804729481
GSM1523958,TMEclusterB,DNA_damage_response,-0.630951981443407
GSM1523959,TMEclusterB,DNA_damage_response,1.17387199317364
GSM1523960,TMEclusterB,DNA_damage_response,0.848225801938749
GSM1523961,TMEclusterB,DNA_damage_response,1.15186470527522
GSM1523962,TMEclusterA,DNA_damage_response,-1.66568979465963
GSM1523963,TMEclusterB,DNA_damage_response,-0.589287410200409
GSM1523964,TMEclusterC,DNA_damage_response,0.759315429855329
GSM1523965,TMEclusterA,DNA_damage_response,-0.050060033502597
GSM1523966,TMEclusterB,DNA_damage_response,1.16425770710128
GSM1523967,TMEclusterB,DNA_damage_response,-0.368844623876983
GSM1523968,TMEclusterA,DNA_damage_response,-1.84467063329169
GSM1523969,TMEclusterA,DNA_damage_response,-1.27965923743841
GSM1523970,TMEclusterB,DNA_damage_response,0.660109543185889
GSM1523971,TMEclusterA,DNA_damage_response,-2.83121793494134
GSM1523972,TMEclusterB,DNA_damage_response,-0.551358299142247
GSM1523973,TMEclusterB,DNA_damage_response,0.336279450910938
GSM1523974,TMEclusterB,DNA_damage_response,0.589694432211854
GSM1523975,TMEclusterA,DNA_damage_response,-0.255379610337862
GSM1523976,TMEclusterB,DNA_damage_response,0.0684720508219538
GSM1523977,TMEclusterB,DNA_damage_response,0.94053471530674
GSM1523978,TMEclusterB,DNA_damage_response,-0.560637463722657
GSM1523979,TMEclusterC,DNA_damage_response,2.00639812228093
GSM1523980,TMEclusterA,DNA_damage_response,-1.223535444133
GSM1523981,TMEclusterA,DNA_damage_response,-0.147654909491311
GSM1523982,TMEclusterA,DNA_damage_response,-1.32770659101126
GSM1523983,TMEclusterC,DNA_damage_response,1.20525532329364
GSM1523984,TMEclusterB,DNA_damage_response,2.5031379149877
GSM1523985,TMEclusterC,DNA_damage_response,0.277410603501395
GSM1523986,TMEclusterA,DNA_damage_response,-1.52202368713275
GSM1523987,TMEclusterB,DNA_damage_response,-0.763782042078971
GSM1523988,TMEclusterA,DNA_damage_response,-2.07056611578202
GSM1523989,TMEclusterA,DNA_damage_response,-0.972281580462509
GSM1523990,TMEclusterB,DNA_damage_response,0.527794628769199
GSM1523991,TMEclusterB,DNA_damage_response,-0.00155445210294251
GSM1523992,TMEclusterB,DNA_damage_response,-0.253817194492212
GSM1523993,TMEclusterB,DNA_damage_response,0.118623877305167
GSM1523994,TMEclusterB,DNA_damage_response,-0.905103190468071
GSM1523995,TMEclusterB,DNA_damage_response,0.261594461670214
GSM1523996,TMEclusterA,DNA_damage_response,-1.23721581042036
GSM1523997,TMEclusterB,DNA_damage_response,1.06419458631789
GSM1523998,TMEclusterB,DNA_damage_response,0.542421237588609
GSM1524000,TMEclusterB,DNA_damage_response,-0.194639000122557
GSM1524001,TMEclusterB,DNA_damage_response,0.238933290943904
GSM1524002,TMEclusterC,DNA_damage_response,0.780791592475205
GSM1524003,TMEclusterB,DNA_damage_response,-1.02018254309523
GSM1524004,TMEclusterB,DNA_damage_response,-0.383837473809063
GSM1524005,TMEclusterB,DNA_damage_response,0.310044717476504
GSM1524006,TMEclusterA,DNA_damage_response,-2.33903294630649
GSM1524007,TMEclusterB,DNA_damage_response,0.387443089436799
GSM1524008,TMEclusterC,DNA_damage_response,0.863217261367829
GSM1524009,TMEclusterA,DNA_damage_response,-0.994594393170283
GSM1524010,TMEclusterA,DNA_damage_response,-1.8900498724757
GSM1524011,TMEclusterB,DNA_damage_response,0.236984056733535
GSM1524012,TMEclusterC,DNA_damage_response,-0.0350758749828317
GSM1524013,TMEclusterC,DNA_damage_response,0.740557258333387
GSM1524014,TMEclusterB,DNA_damage_response,0.342475151610668
GSM1524015,TMEclusterB,DNA_damage_response,0.261854501324583
GSM1524016,TMEclusterB,DNA_damage_response,-0.547819378533617
GSM1524017,TMEclusterC,DNA_damage_response,0.457304012224182
GSM1524018,TMEclusterB,DNA_damage_response,0.0579369472777455
GSM1524019,TMEclusterB,DNA_damage_response,0.0319096070956952
GSM1524020,TMEclusterB,DNA_damage_response,-0.530987417944656
GSM1524021,TMEclusterB,DNA_damage_response,-0.537752608023877
GSM1524022,TMEclusterA,DNA_damage_response,-0.275141087554336
GSM1524023,TMEclusterB,DNA_damage_response,0.60818325863648
GSM1524024,TMEclusterB,DNA_damage_response,-0.711505934242183
GSM1524025,TMEclusterC,DNA_damage_response,-0.144090237233938
GSM1524026,TMEclusterA,DNA_damage_response,-1.5891235229693
GSM1524027,TMEclusterB,DNA_damage_response,-0.664878766435228
GSM1524028,TMEclusterB,DNA_damage_response,0.41942814394077
GSM1524029,TMEclusterA,DNA_damage_response,-3.44609578488435
GSM1524030,TMEclusterA,DNA_damage_response,-2.88496425196183
GSM1524031,TMEclusterB,DNA_damage_response,0.520202212474082
GSM1524032,TMEclusterC,DNA_damage_response,1.0913353487443
GSM1524033,TMEclusterC,DNA_damage_response,0.0271053679987075
GSM1524034,TMEclusterA,DNA_damage_response,-1.7737113076975
GSM1524035,TMEclusterA,DNA_damage_response,-1.40851495405221
GSM1524036,TMEclusterB,DNA_damage_response,0.407572197641078
GSM1524037,TMEclusterA,DNA_damage_response,-0.606970924696957
GSM1524038,TMEclusterC,DNA_damage_response,0.0133272532586073
GSM1524039,TMEclusterA,DNA_damage_response,-0.985237954926937
GSM1524040,TMEclusterB,DNA_damage_response,0.49667688355292
GSM1524041,TMEclusterC,DNA_damage_response,1.12130774251169
GSM1524042,TMEclusterB,DNA_damage_response,-0.415329456130627
GSM1524043,TMEclusterC,DNA_damage_response,0.82503937269026
GSM1524044,TMEclusterA,DNA_damage_response,-0.50998387574662
GSM1524045,TMEclusterB,DNA_damage_response,-0.590987002513061
GSM1524046,TMEclusterA,DNA_damage_response,-0.287825899911946
GSM1524047,TMEclusterB,DNA_damage_response,-1.42614397585402
GSM1524048,TMEclusterB,DNA_damage_response,0.64791145271507
GSM1524049,TMEclusterB,DNA_damage_response,0.0581687523849041
GSM1524050,TMEclusterB,DNA_damage_response,-0.419892347811901
GSM1524051,TMEclusterB,DNA_damage_response,-0.471346104931702
GSM1524052,TMEclusterA,DNA_damage_response,-0.632110559293558
GSM1524053,TMEclusterB,DNA_damage_response,-0.301929013202001
GSM1524054,TMEclusterC,DNA_damage_response,1.74164239764733
GSM1524055,TMEclusterB,DNA_damage_response,-0.417247050857206
GSM1524056,TMEclusterC,DNA_damage_response,0.0354616036649407
GSM1524057,TMEclusterA,DNA_damage_response,-2.02044872058251
GSM1524058,TMEclusterC,DNA_damage_response,-1.14856663451162
GSM1524059,TMEclusterA,DNA_damage_response,-0.162211025717076
GSM1524060,TMEclusterB,DNA_damage_response,0.687776982368229
GSM1524061,TMEclusterC,DNA_damage_response,1.35700341982583
GSM1524062,TMEclusterA,DNA_damage_response,-2.47156319041191
GSM1524068,TMEclusterC,DNA_damage_response,1.16126144746688
GSM1524069,TMEclusterB,DNA_damage_response,0.876793955989359
GSM1524070,TMEclusterB,DNA_damage_response,-0.833194728621665
GSM1524071,TMEclusterB,DNA_damage_response,-0.325147254664558
GSM1524072,TMEclusterB,DNA_damage_response,-0.505116880329903
GSM1523727,TMEclusterB,DNA_replication,-0.187694870613054
GSM1523728,TMEclusterC,DNA_replication,0.0295006369391948
GSM1523729,TMEclusterB,DNA_replication,-0.21101754510607
GSM1523744,TMEclusterC,DNA_replication,0.451702442696364
GSM1523745,TMEclusterB,DNA_replication,0.908468331250315
GSM1523746,TMEclusterB,DNA_replication,-0.10883801698247
GSM1523747,TMEclusterB,DNA_replication,1.085550648681
GSM1523748,TMEclusterB,DNA_replication,-0.630245152162164
GSM1523765,TMEclusterB,DNA_replication,1.0824051588468
GSM1523768,TMEclusterA,DNA_replication,-0.790964389980786
GSM1523769,TMEclusterA,DNA_replication,-0.655857092788868
GSM1523770,TMEclusterC,DNA_replication,0.793794467406679
GSM1523771,TMEclusterA,DNA_replication,-1.77875332440138
GSM1523772,TMEclusterA,DNA_replication,-1.98212645546151
GSM1523773,TMEclusterA,DNA_replication,-2.15138657757506
GSM1523774,TMEclusterA,DNA_replication,-2.43340509838493
GSM1523775,TMEclusterB,DNA_replication,0.500547197469665
GSM1523776,TMEclusterC,DNA_replication,0.774192716393348
GSM1523777,TMEclusterB,DNA_replication,0.909931061583165
GSM1523778,TMEclusterA,DNA_replication,-0.450481330375133
GSM1523779,TMEclusterB,DNA_replication,0.418497522296532
GSM1523780,TMEclusterC,DNA_replication,0.668436082097006
GSM1523781,TMEclusterB,DNA_replication,0.581461030297544
GSM1523782,TMEclusterC,DNA_replication,1.06613045890844
GSM1523783,TMEclusterB,DNA_replication,-1.86585705008822
GSM1523784,TMEclusterB,DNA_replication,-1.04146005886466
GSM1523785,TMEclusterB,DNA_replication,-0.935360241175248
GSM1523786,TMEclusterB,DNA_replication,-0.972558346634839
GSM1523787,TMEclusterB,DNA_replication,0.570556956640534
GSM1523788,TMEclusterA,DNA_replication,-1.05971158543721
GSM1523789,TMEclusterB,DNA_replication,-0.794168197869967
GSM1523790,TMEclusterC,DNA_replication,0.210231846041401
GSM1523791,TMEclusterC,DNA_replication,0.411527596565317
GSM1523792,TMEclusterB,DNA_replication,1.55718587016588
GSM1523793,TMEclusterB,DNA_replication,-0.260966655570054
GSM1523794,TMEclusterC,DNA_replication,0.19112688725407
GSM1523795,TMEclusterB,DNA_replication,0.450365023706561
GSM1523796,TMEclusterA,DNA_replication,-1.39724749781082
GSM1523797,TMEclusterB,DNA_replication,0.183943093602586
GSM1523798,TMEclusterA,DNA_replication,-0.153399237197768
GSM1523799,TMEclusterB,DNA_replication,0.609064436591657
GSM1523800,TMEclusterC,DNA_replication,1.15571225423809
GSM1523801,TMEclusterC,DNA_replication,1.79881250192401
GSM1523802,TMEclusterB,DNA_replication,0.587979769244725
GSM1523803,TMEclusterB,DNA_replication,1.05797377218228
GSM1523804,TMEclusterB,DNA_replication,-0.665777689307074
GSM1523805,TMEclusterB,DNA_replication,0.0281961382133055
GSM1523806,TMEclusterB,DNA_replication,0.315863500668752
GSM1523807,TMEclusterB,DNA_replication,0.181026644112032
GSM1523808,TMEclusterA,DNA_replication,-0.430321326267551
GSM1523809,TMEclusterC,DNA_replication,1.0498538330591
GSM1523810,TMEclusterC,DNA_replication,1.00427056528799
GSM1523811,TMEclusterC,DNA_replication,0.586843535658964
GSM1523812,TMEclusterC,DNA_replication,0.57787853837937
GSM1523813,TMEclusterB,DNA_replication,1.10947909900056
GSM1523814,TMEclusterB,DNA_replication,0.469074018742369
GSM1523815,TMEclusterB,DNA_replication,0.81808688955771
GSM1523816,TMEclusterB,DNA_replication,0.498557027724707
GSM1523817,TMEclusterB,DNA_replication,0.206199937890818
GSM1523818,TMEclusterB,DNA_replication,-0.474513972645366
GSM1523819,TMEclusterB,DNA_replication,-0.197599089870094
GSM1523820,TMEclusterB,DNA_replication,-0.531208161055826
GSM1523821,TMEclusterC,DNA_replication,1.07471675569677
GSM1523822,TMEclusterC,DNA_replication,0.103977707189062
GSM1523823,TMEclusterC,DNA_replication,0.819663262866224
GSM1523824,TMEclusterC,DNA_replication,0.484851629289372
GSM1523825,TMEclusterB,DNA_replication,1.10708741979594
GSM1523826,TMEclusterB,DNA_replication,-0.258318819244887
GSM1523827,TMEclusterA,DNA_replication,-1.42153414131729
GSM1523828,TMEclusterA,DNA_replication,-0.0377615517067305
GSM1523829,TMEclusterB,DNA_replication,0.305748934978341
GSM1523830,TMEclusterC,DNA_replication,0.419742410651189
GSM1523831,TMEclusterB,DNA_replication,1.13969025687091
GSM1523832,TMEclusterB,DNA_replication,-0.339703490866138
GSM1523833,TMEclusterB,DNA_replication,0.530537302241302
GSM1523834,TMEclusterA,DNA_replication,-0.966971797684516
GSM1523835,TMEclusterA,DNA_replication,-0.464155645004897
GSM1523836,TMEclusterC,DNA_replication,0.43126161231856
GSM1523837,TMEclusterB,DNA_replication,0.556178086836263
GSM1523838,TMEclusterC,DNA_replication,0.524402086096432
GSM1523839,TMEclusterB,DNA_replication,-0.693077572937187
GSM1523840,TMEclusterB,DNA_replication,0.996355029831068
GSM1523841,TMEclusterB,DNA_replication,0.832608953058652
GSM1523842,TMEclusterB,DNA_replication,-0.149162237939035
GSM1523843,TMEclusterB,DNA_replication,0.112325737444941
GSM1523844,TMEclusterA,DNA_replication,0.271320695486923
GSM1523845,TMEclusterB,DNA_replication,-0.0199483396237164
GSM1523846,TMEclusterB,DNA_replication,0.281653608289126
GSM1523847,TMEclusterC,DNA_replication,0.607107945027002
GSM1523848,TMEclusterC,DNA_replication,0.134858339293807
GSM1523849,TMEclusterA,DNA_replication,-0.150546661115095
GSM1523850,TMEclusterA,DNA_replication,-0.843783888265654
GSM1523851,TMEclusterC,DNA_replication,1.038298704242
GSM1523852,TMEclusterB,DNA_replication,-0.934913689177334
GSM1523853,TMEclusterB,DNA_replication,-0.0524726559430853
GSM1523854,TMEclusterB,DNA_replication,0.0480203965076563
GSM1523855,TMEclusterB,DNA_replication,-0.430364341203436
GSM1523856,TMEclusterC,DNA_replication,1.50877461091295
GSM1523857,TMEclusterA,DNA_replication,-0.749875482837483
GSM1523858,TMEclusterA,DNA_replication,-2.67718020362231
GSM1523859,TMEclusterB,DNA_replication,0.0143150674727634
GSM1523860,TMEclusterC,DNA_replication,0.892800060227618
GSM1523861,TMEclusterB,DNA_replication,-0.0371048946499524
GSM1523862,TMEclusterA,DNA_replication,-1.50291434802987
GSM1523863,TMEclusterC,DNA_replication,1.05715822307533
GSM1523864,TMEclusterC,DNA_replication,0.264138371969409
GSM1523865,TMEclusterB,DNA_replication,1.88652434046939
GSM1523866,TMEclusterA,DNA_replication,-0.206615818265194
GSM1523867,TMEclusterB,DNA_replication,0.478288037085197
GSM1523868,TMEclusterC,DNA_replication,0.900773016621147
GSM1523869,TMEclusterB,DNA_replication,-1.0770331527034
GSM1523870,TMEclusterC,DNA_replication,1.67052764052129
GSM1523871,TMEclusterB,DNA_replication,0.832156740631427
GSM1523872,TMEclusterB,DNA_replication,-0.837476931617222
GSM1523873,TMEclusterC,DNA_replication,0.980701432512952
GSM1523874,TMEclusterB,DNA_replication,0.381484501086095
GSM1523875,TMEclusterB,DNA_replication,1.35943823869721
GSM1523876,TMEclusterC,DNA_replication,0.044843156610655
GSM1523877,TMEclusterB,DNA_replication,1.18445521169721
GSM1523878,TMEclusterC,DNA_replication,0.227796542100741
GSM1523879,TMEclusterB,DNA_replication,-0.214509287802738
GSM1523880,TMEclusterC,DNA_replication,1.76396061017072
GSM1523881,TMEclusterB,DNA_replication,-0.168966662173675
GSM1523882,TMEclusterC,DNA_replication,1.64429762754033
GSM1523883,TMEclusterC,DNA_replication,0.986821739860752
GSM1523884,TMEclusterA,DNA_replication,-0.34530118508937
GSM1523885,TMEclusterC,DNA_replication,0.614790691756352
GSM1523886,TMEclusterA,DNA_replication,-1.02348467522271
GSM1523887,TMEclusterC,DNA_replication,-0.109177103480449
GSM1523888,TMEclusterC,DNA_replication,1.66595077276953
GSM1523889,TMEclusterB,DNA_replication,0.499646468571743
GSM1523890,TMEclusterB,DNA_replication,-0.600485314545898
GSM1523891,TMEclusterA,DNA_replication,0.00594732376471089
GSM1523892,TMEclusterB,DNA_replication,-0.828499376941824
GSM1523893,TMEclusterB,DNA_replication,0.82554880401363
GSM1523894,TMEclusterB,DNA_replication,0.610201957459517
GSM1523895,TMEclusterC,DNA_replication,1.76375516893854
GSM1523896,TMEclusterC,DNA_replication,0.309558791765226
GSM1523897,TMEclusterC,DNA_replication,1.39668214461972
GSM1523898,TMEclusterB,DNA_replication,0.0216495019071712
GSM1523899,TMEclusterB,DNA_replication,-0.137501752839732
GSM1523901,TMEclusterC,DNA_replication,0.861377166169664
GSM1523903,TMEclusterB,DNA_replication,0.121266260626062
GSM1523904,TMEclusterB,DNA_replication,0.212333029946989
GSM1523905,TMEclusterB,DNA_replication,0.314440263286703
GSM1523906,TMEclusterC,DNA_replication,0.99648930636823
GSM1523908,TMEclusterC,DNA_replication,0.591752577080116
GSM1523909,TMEclusterC,DNA_replication,0.589598228184644
GSM1523910,TMEclusterC,DNA_replication,1.19720428658701
GSM1523911,TMEclusterB,DNA_replication,-0.0694830212796796
GSM1523918,TMEclusterA,DNA_replication,-0.402076481040424
GSM1523919,TMEclusterB,DNA_replication,-0.851802681962471
GSM1523920,TMEclusterB,DNA_replication,-1.78219776959612
GSM1523921,TMEclusterC,DNA_replication,1.15889949123696
GSM1523922,TMEclusterB,DNA_replication,0.455005277413499
GSM1523923,TMEclusterB,DNA_replication,0.725950577009517
GSM1523924,TMEclusterB,DNA_replication,-0.828617723949177
GSM1523925,TMEclusterB,DNA_replication,0.927124391386199
GSM1523926,TMEclusterB,DNA_replication,0.380293170670271
GSM1523927,TMEclusterB,DNA_replication,-0.755683600179301
GSM1523928,TMEclusterB,DNA_replication,0.753770385380171
GSM1523929,TMEclusterC,DNA_replication,1.15949904384058
GSM1523930,TMEclusterB,DNA_replication,-0.702768781021487
GSM1523931,TMEclusterC,DNA_replication,0.597327299567281
GSM1523932,TMEclusterB,DNA_replication,0.918462900590135
GSM1523933,TMEclusterC,DNA_replication,0.189029704612743
GSM1523934,TMEclusterB,DNA_replication,0.309500693180867
GSM1523935,TMEclusterA,DNA_replication,-1.28972836232486
GSM1523936,TMEclusterA,DNA_replication,-1.38107223471046
GSM1523937,TMEclusterB,DNA_replication,-0.602129844392245
GSM1523938,TMEclusterA,DNA_replication,-0.816608051895559
GSM1523939,TMEclusterA,DNA_replication,-2.55609819572533
GSM1523940,TMEclusterB,DNA_replication,0.676550576175955
GSM1523941,TMEclusterC,DNA_replication,1.42261547387605
GSM1523942,TMEclusterB,DNA_replication,0.177097370308116
GSM1523943,TMEclusterB,DNA_replication,0.063535358577813
GSM1523944,TMEclusterC,DNA_replication,0.899635881612763
GSM1523945,TMEclusterA,DNA_replication,-0.127329611465882
GSM1523946,TMEclusterB,DNA_replication,0.749544985915298
GSM1523947,TMEclusterC,DNA_replication,1.75504095962311
GSM1523948,TMEclusterA,DNA_replication,-1.33087986378818
GSM1523949,TMEclusterA,DNA_replication,-1.73199967990903
GSM1523950,TMEclusterC,DNA_replication,2.13549098944129
GSM1523951,TMEclusterC,DNA_replication,0.20022809897711
GSM1523952,TMEclusterB,DNA_replication,-0.288267214508366
GSM1523953,TMEclusterB,DNA_replication,1.00747147743135
GSM1523954,TMEclusterB,DNA_replication,-2.05821854665734
GSM1523955,TMEclusterA,DNA_replication,-2.8905900519236
GSM1523956,TMEclusterB,DNA_replication,0.648459890356828
GSM1523957,TMEclusterB,DNA_replication,-0.215460829471983
GSM1523958,TMEclusterB,DNA_replication,-0.579105162674601
GSM1523959,TMEclusterB,DNA_replication,1.35900485329618
GSM1523960,TMEclusterB,DNA_replication,0.863140916540512
GSM1523961,TMEclusterB,DNA_replication,1.32600057502991
GSM1523962,TMEclusterA,DNA_replication,-1.57639110151403
GSM1523963,TMEclusterB,DNA_replication,-0.760489711128061
GSM1523964,TMEclusterC,DNA_replication,0.260210334382611
GSM1523965,TMEclusterA,DNA_replication,-0.240853858979624
GSM1523966,TMEclusterB,DNA_replication,1.05080166387424
GSM1523967,TMEclusterB,DNA_replication,-0.511617931363348
GSM1523968,TMEclusterA,DNA_replication,-1.67425655838431
GSM1523969,TMEclusterA,DNA_replication,-1.33769197173043
GSM1523970,TMEclusterB,DNA_replication,0.23921453988713
GSM1523971,TMEclusterA,DNA_replication,-2.86971725651741
GSM1523972,TMEclusterB,DNA_replication,-0.528404500647411
GSM1523973,TMEclusterB,DNA_replication,0.440590565610423
GSM1523974,TMEclusterB,DNA_replication,0.20104978360963
GSM1523975,TMEclusterA,DNA_replication,-0.00214781982693715
GSM1523976,TMEclusterB,DNA_replication,-0.153830014840537
GSM1523977,TMEclusterB,DNA_replication,1.21845226224491
GSM1523978,TMEclusterB,DNA_replication,-0.0953880306794515
GSM1523979,TMEclusterC,DNA_replication,2.05579684189451
GSM1523980,TMEclusterA,DNA_replication,-1.21025751381705
GSM1523981,TMEclusterA,DNA_replication,-0.249765790756782
GSM1523982,TMEclusterA,DNA_replication,-1.64974236778429
GSM1523983,TMEclusterC,DNA_replication,0.741029231440886
GSM1523984,TMEclusterB,DNA_replication,2.49134453267421
GSM1523985,TMEclusterC,DNA_replication,0.605646386198229
GSM1523986,TMEclusterA,DNA_replication,-1.64455561536196
GSM1523987,TMEclusterB,DNA_replication,-0.600544808082342
GSM1523988,TMEclusterA,DNA_replication,-2.17026019943737
GSM1523989,TMEclusterA,DNA_replication,-1.10100347685386
GSM1523990,TMEclusterB,DNA_replication,-0.0912491351747114
GSM1523991,TMEclusterB,DNA_replication,-0.378257392589283
GSM1523992,TMEclusterB,DNA_replication,-0.123134633112849
GSM1523993,TMEclusterB,DNA_replication,0.14263089177686
GSM1523994,TMEclusterB,DNA_replication,-1.05972418255113
GSM1523995,TMEclusterB,DNA_replication,-0.165426588287537
GSM1523996,TMEclusterA,DNA_replication,-1.38005007640013
GSM1523997,TMEclusterB,DNA_replication,0.95141298126903
GSM1523998,TMEclusterB,DNA_replication,0.466908065570813
GSM1524000,TMEclusterB,DNA_replication,-0.0723731503653672
GSM1524001,TMEclusterB,DNA_replication,-0.164451308626771
GSM1524002,TMEclusterC,DNA_replication,0.44769179711259
GSM1524003,TMEclusterB,DNA_replication,-0.976528869189946
GSM1524004,TMEclusterB,DNA_replication,0.118866430871959
GSM1524005,TMEclusterB,DNA_replication,0.348069230296773
GSM1524006,TMEclusterA,DNA_replication,-2.06416169005258
GSM1524007,TMEclusterB,DNA_replication,0.227618768944732
GSM1524008,TMEclusterC,DNA_replication,1.30965512849157
GSM1524009,TMEclusterA,DNA_replication,-1.0534534234002
GSM1524010,TMEclusterA,DNA_replication,-1.80721646737586
GSM1524011,TMEclusterB,DNA_replication,0.604124818070204
GSM1524012,TMEclusterC,DNA_replication,0.201190049749124
GSM1524013,TMEclusterC,DNA_replication,0.278651479235576
GSM1524014,TMEclusterB,DNA_replication,0.45122889618926
GSM1524015,TMEclusterB,DNA_replication,0.39798921094721
GSM1524016,TMEclusterB,DNA_replication,-0.571414799524921
GSM1524017,TMEclusterC,DNA_replication,0.333934514837561
GSM1524018,TMEclusterB,DNA_replication,-0.0328488154227025
GSM1524019,TMEclusterB,DNA_replication,0.118288579152632
GSM1524020,TMEclusterB,DNA_replication,-0.362403897331416
GSM1524021,TMEclusterB,DNA_replication,-0.392428934605171
GSM1524022,TMEclusterA,DNA_replication,0.149292198234763
GSM1524023,TMEclusterB,DNA_replication,0.612921664226793
GSM1524024,TMEclusterB,DNA_replication,-0.556139474592617
GSM1524025,TMEclusterC,DNA_replication,-0.396146606615475
GSM1524026,TMEclusterA,DNA_replication,-1.4871314817445
GSM1524027,TMEclusterB,DNA_replication,-0.34899174871401
GSM1524028,TMEclusterB,DNA_replication,0.120031875605729
GSM1524029,TMEclusterA,DNA_replication,-3.38316264474749
GSM1524030,TMEclusterA,DNA_replication,-2.69432516152365
GSM1524031,TMEclusterB,DNA_replication,0.555759119671183
GSM1524032,TMEclusterC,DNA_replication,0.683078922699278
GSM1524033,TMEclusterC,DNA_replication,0.366255188701396
GSM1524034,TMEclusterA,DNA_replication,-1.67198005466198
GSM1524035,TMEclusterA,DNA_replication,-1.12437668187778
GSM1524036,TMEclusterB,DNA_replication,0.596963021038983
GSM1524037,TMEclusterA,DNA_replication,-0.47842337124809
GSM1524038,TMEclusterC,DNA_replication,0.494135105995492
GSM1524039,TMEclusterA,DNA_replication,-1.31925487329106
GSM1524040,TMEclusterB,DNA_replication,0.413921283194885
GSM1524041,TMEclusterC,DNA_replication,1.14149241126261
GSM1524042,TMEclusterB,DNA_replication,-0.6910586868315
GSM1524043,TMEclusterC,DNA_replication,1.19661417204862
GSM1524044,TMEclusterA,DNA_replication,-0.408046874436966
GSM1524045,TMEclusterB,DNA_replication,-0.79127081574156
GSM1524046,TMEclusterA,DNA_replication,-0.11566489893522
GSM1524047,TMEclusterB,DNA_replication,-1.55140496534413
GSM1524048,TMEclusterB,DNA_replication,0.381854815821926
GSM1524049,TMEclusterB,DNA_replication,0.0450874594013534
GSM1524050,TMEclusterB,DNA_replication,-0.274433771668918
GSM1524051,TMEclusterB,DNA_replication,-0.871649866495105
GSM1524052,TMEclusterA,DNA_replication,-0.68323249532694
GSM1524053,TMEclusterB,DNA_replication,-0.224075061083579
GSM1524054,TMEclusterC,DNA_replication,1.61543997356342
GSM1524055,TMEclusterB,DNA_replication,-0.715877298611722
GSM1524056,TMEclusterC,DNA_replication,0.200034432206786
GSM1524057,TMEclusterA,DNA_replication,-2.11321339617282
GSM1524058,TMEclusterC,DNA_replication,-1.13839597094183
GSM1524059,TMEclusterA,DNA_replication,-0.314438743436081
