,GSM904985,GSM904986,GSM904988,GSM904989
AGPAT4,6.9637649545,7.2198627785,6.4520291325,6.5961044475
AGPAT4-IT1,6.588933664,7.017413709,6.755440092,6.644110789
AGPAT5,8.9043907995,9.052879942,8.893589956,9.3996540475
AGPS,8.261631561,9.061128151,8.4364567975,9.793631364
AGR2,8.329857153,4.8915457015,6.0985954205,4.8439096535
AGR3,6.931132671,3.292643396,3.960192022,3.084808407
AGRN,8.10858324,8.2642197125,8.1022540275,7.8929533285
AGRP,7.541159122,7.328960816,7.467854159,7.443048336
AGT,9.989485952,11.40033219,11.26609365,9.778670572
AGTPBP1,7.5252436035,7.2824795105,7.4888981015,7.457506605
AGTR1,7.8878447495,9.511339831,7.7850649385,5.290349347
AGTR2,4.292239689,3.841294383,4.44224792,4.206418454
AGTRAP,9.575885738,9.235056449,9.845740962,9.285418246
AGXT,6.120363261,5.437643482,7.923600237,6.281020664
AGXT2,11.2669158,9.191523088,12.36329338,10.69822559
AHCTF1,8.0313032485,8.6763561045,7.954332329,8.331162154
AHCY,10.09987155,10.42043221,11.27323226,9.745732545
AHCYL1,11.29407768,10.76675894,10.9988381,10.52676058
AHCYL2,7.081489616,6.4841438085,8.1388384675,6.8119590215
AHDC1,5.629229149,5.919797372,5.953188382,6.00463058
AHI1,6.292963792,5.802267403,5.663764661,5.928714768
AHNAK,6.28452386,6.144967415,6.636592924,6.372052633
AHNAK2,5.8690284995,8.094388228,5.597539129,5.897287903
AHR,8.884350495,10.45702472,8.712110381,9.575153297
AHRR,4.759802836,5.47454666,5.195814546,5.112554656
AHSA1,10.48119844,10.23007081,10.52536628,9.730370957
AHSA2,7.5949676735,7.675772245,7.4535715345,7.8710908005
AHSG,5.1677801725,5.0781782495,5.5600376125,5.3673179505
AHSP,7.128368815,6.286551018,6.583803453,6.823212928
AICDA,4.364202999,4.837377767,4.9938435715,5.7337466515
AIDA,10.3252699015,10.998029165,10.3017854115,11.44485908
AIF1,10.19796028,9.6495651115,9.76370847,10.060957235
AIF1L,10.3405899295,8.7432622925,9.971482836,9.473260203
AIFM1,10.48834562,9.48878713,11.56188582,10.73929196
AIFM2,7.5380507245,7.6116473015,7.6757372415,8.817324218
AIFM3,6.993699696,6.603222599,7.295697996,6.605725039
AIG1,6.717858285,6.861712569,6.375057084,7.259917667
AIM1,9.639797244,10.64043151,9.91647781,9.277094043
AIM1L,5.712032899,5.9270094205,6.081741068,5.980765023
AIM2,4.801287663,5.280036392,5.103954391,6.275691632
AIMP1,9.649136647,9.612343383,9.741365225,9.994000055
AIMP2,10.07225687,9.589351533,10.13092345,9.28423342
AIP,8.9910714315,9.105706809,9.1168128575,9.4042681345
AIPL1,5.3913519595,5.551010251,5.4903239185,5.393466928
AIRE,6.520494899,6.227913525,6.338112107,6.428736442
AJAP1,6.969828348,7.173041917,6.3462786615,5.507024792
AJUBA,7.627973982,8.502817843,8.1375985255,7.659634135
AK1,8.726692266,8.5844527325,8.4409047745,7.679219423
AK2,8.3662352345,7.920797303,9.062041928,9.59030647
AK3,11.44390456,10.657657238,11.38783185,11.07712528
AK5,6.753880788,6.4659773665,6.3550618015,5.8642468245
AK6,10.31724642,10.32809725,10.59130395,10.43371952
AK7,6.0462544215,6.208081184,5.949202565,5.736371398
AK8,7.131881124,7.0978555095,7.3644838785,7.1957794475
AK9,6.065387995,6.069142449,5.733641253,5.938946958
AKAIN1,3.247762473,3.349695767,3.938312832,4.142861356
AKAP1,8.402279674,8.846735374,8.8743518005,7.7248772835
AKAP10,6.6610260535,6.950033286,6.5621892115,6.859772258
AKAP11,8.1304998125,8.525575303,8.225081202,8.0702709405
AKAP12,9.225918515,10.58495864,7.940542555,9.403071383
AKAP13,7.497852323,7.953189558,6.833997784,6.980549038
AKAP14,3.674173868,3.581607085,3.79603598,4.045405261
AKAP17A,6.615683428,6.85319322,6.316208818,7.058267761
AKAP3,5.904038821,5.850647766,7.094479179,5.348238985
AKAP4,6.547183276,6.087624277,6.849660211,6.24574795
AKAP5,5.1382685385,4.7537498655,5.15760533,4.8331685325
AKAP6,4.773109275,4.9566105955,4.850920141,4.938689576
AKAP7,7.184493086,7.576941728,7.821118251,7.607598741
AKAP8,8.4158072185,8.6465407165,7.983992211,8.7208315625
AKAP8L,6.950620072,7.029173031,7.082509242,6.835233217
AKAP9,5.598813756,5.516465927,6.123097444,5.26885402
AKIP1,8.9294545905,9.0688025245,8.705645601,9.1059900145
AKIRIN1,9.545566008,9.278019313,9.413889282,9.197410444
AKIRIN2,8.2501358555,8.231573011,7.512720761,7.8019364685
AKNA,6.075438682,7.002668806,6.3021979295,6.7372782395
AKNAD1,3.620941777,3.589860125,3.405878127,3.43274986
AKR1A1,9.060066255,8.9154551635,9.6114785085,8.748620726
AKR1B1,11.36852147,10.44790556,10.99158771,12.49387738
AKR1B10,8.052348109,4.868677803,5.959761999,13.21620487
AKR1C1,6.337533817,6.065619358,6.261199364,8.03681621
AKR1C3,11.72044086,12.03883677,12.24902155,13.51678647
AKR1C4,3.367754665,3.579182245,3.966272102,5.338623008
AKR1C6P,6.329018259,6.336931166,6.72792055,6.448398899
AKR1D1,3.211994369,3.024519687,3.335353701,3.450152693
AKR1E2,5.819521629,6.163641369,5.764633391,5.319851675
AKR7A2,11.02357472,10.921780345,11.83956708,11.16377035
AKR7A3,10.619918875,9.841838414,12.187904225,9.347179168
AKT1,9.379236633,10.11975973,9.039299715,8.57094977
AKT1S1,6.7706857905,7.2960466755,6.4858717505,6.436027584
AKT2,5.83516584,6.323631474,6.149840599,5.990477235
AKT3,6.325083565,6.392224494,6.097371219,7.047086223
AKTIP,9.456025593,9.154329653,9.754391139,10.189995775
ALAD,8.4569686005,7.867184228,9.971677117,8.42774607
ALAS1,9.694836601,8.942774861,9.803731551,8.808201368
ALAS2,5.2855591645,5.1053349335,5.3279187105,5.405131882
ALB,5.1282494955,4.312787466,10.193332034,4.672834592
ALCAM,8.24628732,7.829227886,8.471569713,7.245513184
ALDH16A1,8.254770897,8.334566876,8.059184434,7.641260754
ALDH18A1,9.182056002,9.4509340495,8.624317616,9.545007355
ALDH1A1,12.22432657,12.07808851,12.1951594,13.77993454
ALDH1A2,7.098389871,7.025716382,7.157742234,6.614853451
ALDH1A3,6.232638242,6.55395769,5.9138955145,6.5631672775
ALDH1B1,7.8025212835,7.190139933,8.3614407795,7.7645233625
ALDH1L1,8.7251529595,7.72695029,9.04216937,9.073716527
ALDH1L1-AS2,6.421486592,5.968298694,6.627904019,6.376525038
ALDH1L2,4.028559441,4.009840465,3.936127665,4.288295101
ALDH2,11.98307116,11.53600909,12.72583475,11.33220049
ALDH3A1,6.561419667,6.071562039,6.494701171,6.67343265
ALDH3A2,9.763205387,9.956122566,10.86033849,10.17246328
ALDH3B1,8.27689582,8.483002691,8.675383355,7.719989859
ALDH3B2,4.811042149,4.785563205,4.7268777545,4.7319826815
ALDH4A1,10.456574009,8.2020447775,10.62239349,7.2456586945
ALDH5A1,8.4819981855,8.695393341,8.7846695325,7.557295531
ALDH6A1,11.27053743,9.16800114,12.35989578,8.207494262
ALDH7A1,9.617600015,9.84888138,10.78759909,10.77405834
ALDH8A1,11.25832647,10.90620437,12.07765835,11.95464769
ALDH9A1,12.51819513,12.12074579,12.53898122,11.91561472
ALDOA,12.67593412,13.24316417,12.49180593,13.77748218
ALDOAP2,5.12757903,5.343207727,5.746656595,5.743639672
ALDOB,10.0190789,6.74968564,11.22369093,7.269207533
ALDOC,7.372589256,8.883576156,7.479369157,10.58261343
ALG1,7.744860213,7.491607693,7.710093422,8.150417163
ALG10,4.6682138225,4.771862015,4.8093937205,4.9406398075
ALG12,8.199617301,8.544057032,8.1409173,8.248980819
ALG13,8.484612363,8.392623315,7.887211003,8.822150567
ALG14,7.9868362125,8.3955848605,8.2871812135,8.3251471395
ALG2,8.410734413,8.7602756365,8.899348007,9.050744178
ALG3,8.679741807,8.443765183,8.971100329,9.327801304
ALG5,7.387543981,7.23147682,7.668167467,7.79448756
ALG6,9.044855253,9.258888374,8.826564519,9.074992192
ALG8,9.392587607,9.258099481,9.355597436,9.741427637
ALG9,7.9622242445,8.229073026,7.3641629065,7.970327139
ALK,6.1543829835,5.9478474145,6.0863507445,6.390582802
ALKBH1,7.1647673905,6.767906815,7.0922639585,6.6258658715
ALKBH2,7.774919997,8.203468071,7.386394309,8.050880207
ALKBH3,8.392680991,8.457733536,8.116005403,8.795412123
ALKBH3-AS1,5.309870776,5.3934284715,5.228345048,5.268745744
ALKBH4,7.633732735,7.458478891,7.381575582,7.627314552
ALKBH5,9.320008544,9.881549639,9.412124057,9.743811832
ALKBH6,7.742254325,7.565955291,7.42780582,8.098350015
ALKBH7,8.1761603675,7.6659349425,8.537463159,7.9352953805
ALKBH8,5.996394285,6.38359118,5.959559835,6.3500754125
ALLC,5.731453651,4.9929543,5.861795328,4.885537776
ALMS1,8.142485487,8.119929452,7.532555914,8.498280482
ALMS1-IT1,4.169278737,4.467719097,4.032794811,4.791005279
ALMS1P1,5.360592995,5.249368044,5.418585655,5.159991875
ALOX12,5.023666602,5.197148772,5.153793763,4.41019152
ALOX12-AS1,6.403719233,5.971422752,7.206478108,6.395941982
ALOX12B,4.795618839,6.44037368,5.407022472,6.365491843
ALOX12P2,5.727780114,6.357582048,6.380413055,5.953516867
ALOX15,4.26756631,4.116966409,4.345755646,4.499703141
ALOX15B,5.3961684455,5.2626800935,5.433329556,5.1220036695
ALOX5,6.244390707,6.1505795155,6.134362917,7.6243043685
ALOX5AP,8.401608732,7.733670851,8.570816425,9.041379315
ALOXE3,5.0833864605,4.9456725175,4.899385716,5.0611088645
ALPI,5.5301895655,6.968684879,6.469402976,7.3171284565
ALPK1,6.7515547285,7.1033953705,6.366928131,6.814342597
ALPK2,7.89601917,6.7905010635,7.544256514,7.767127253
ALPK3,7.024035009,7.05197682,7.0194456325,6.8054380855
ALPL,6.085539555,5.9486033455,7.6812729345,5.7528373225
ALPP,4.987627715,4.555598707,5.107464118,4.918490854
ALPPL2,6.942785561,6.510030093,7.117969441,6.3354673235
ALS2,4.513031052,4.284317081,4.721614858,4.04141076
ALS2CL,7.373549296,6.312432689,7.728247187,6.18977515
ALS2CR11,3.3437578005,3.438571564,3.450474456,3.530219609
ALS2CR12,4.440444011,3.9464394595,4.466037541,4.2493931445
ALX1,6.485214222,5.839091187,5.961972203,5.870520566
ALX3,6.069711885,5.795677645,6.624280066,6.269771507
ALX4,6.116396206,6.247848529,6.487035919,6.149741636
ALYREF,9.8990067385,10.426871895,9.198826651,10.0063582505
AMACR,6.002096642,5.697634065,6.564670753,7.332401073
AMBN,5.574897836,5.378865814,5.856696096,5.437604931
AMBP,7.3013832285,6.3340476455,6.5635409155,7.395713558
AMBRA1,4.604366911,4.632910847,5.281589496,5.039939119
AMD1,10.09538869,10.49636513,9.7167719395,10.196800885
AMDHD1,7.466847683,7.191255822,9.568499541,7.790272241
AMELX,4.30738302,4.182917044,4.270018637,4.092932377
AMELY,5.735936537,5.647142756,5.824232866,5.899744532
AMER1,5.539101714,5.317127578,5.493512979,5.392743854
AMER2,3.222789113,3.267639716,3.345903479,3.717478957
AMER3,5.447945234,5.103532749,5.520248407,5.256751715
AMFR,10.12336152,9.2546334205,9.8918819885,9.6397085195
AMHR2,6.574053062,6.745292524,6.542611434,6.823543471
AMIGO1,7.894213689,9.647551245,7.699870654,9.299126392
AMIGO2,9.92670929,8.413604679,9.656601463,7.513087228
AMMECR1,7.353095601,6.4117507365,6.589955495,6.046519661
AMMECR1L,8.978093348,9.088767349,8.78898377,9.158846108
AMN,7.729273326,7.610958025,8.145716447,7.446218614
AMN1,8.087049247,7.791146743,8.13476674,7.626839156
AMOT,5.027974433,5.240132493,5.295608148,4.376543488
AMOTL1,6.7394675155,7.0027274525,6.7262563725,6.7509046155
AMOTL2,9.967271587,8.554205255,9.586688626,9.857105892
AMPD1,5.037346639,4.353050895,4.41769099,5.283463653
AMPD2,8.408420725,9.005622993,7.870897121,8.751013103
AMPD3,8.020028131,7.604263859,7.919703265,7.851727015
AMPH,5.733531215,5.943409295,6.586735308,5.440595041
AMT,9.203077928,8.070441419,10.3252188,8.517759782
AMZ1,6.9780068165,6.825614569,7.0526200925,6.6403938535
AMZ2,10.46637966,10.41557624,10.62462817,11.13319212
AMZ2P1,8.222879364,7.5650515,8.350139895,8.980074055
ANAPC10,8.012198179,7.8095045275,7.814589658,8.1857367875
ANAPC11,8.499738653,8.130479011,8.5756022935,8.2320602475
ANAPC13,7.961354481,7.122951068,8.115340152,7.696719224
ANAPC15,8.509005516,7.861610698,8.645174663,8.353223881
ANAPC16,10.874796865,10.360600825,10.786628435,10.67312107
ANAPC2,8.515079817,8.426888802,8.112941786,7.815884942
ANAPC4,8.9075308045,8.896655818,8.627140805,9.324901204
ANAPC5,8.382627844,8.441037219,8.7918820035,9.196433385
ANAPC7,8.153020821,7.895384907,8.1673317645,7.9631455445
ANG,8.670645964,9.379274565,9.018069147,9.408960665
ANGEL1,6.927067606,7.320486767,7.095650017,6.972052921
ANGEL2,6.792598823,7.33700109,6.765011274,7.750984382
ANGPT1,7.031265158,7.057962297,6.592167631,5.972327396
ANGPT2,5.987102286,9.9596332645,5.4432487505,9.175664262
ANGPT4,6.535150209,6.387434965,6.554688146,7.002889159
ANGPTL1,6.382114353,5.588435827,6.312242852,3.786219862
ANGPTL2,6.170321235,8.189188461,5.918230897,7.195224252
ANGPTL3,5.574897836,4.757119291,7.45936654,4.381082578
ANGPTL4,8.3127018945,13.161060345,7.8560432,12.4901563
ANGPTL6,5.652518928,6.414770489,6.360367406,6.108569017
ANGPTL7,5.686002968,6.197984651,5.624686843,5.590459129
ANGPTL8,5.576325684,6.029295915,6.268950061,5.903843116
ANHX,6.745726746,6.8777911385,6.7629914255,6.388454749
ANK1,6.058406249,6.422262644,6.146874373,5.752101623
ANK2,6.199203382,5.1851166885,7.353638968,6.329514079
ANK3,7.580161914,7.326183875,8.224716854,7.825140549
ANKAR,3.7798765395,3.7983750635,4.052382981,4.0412138885
ANKDD1A,5.8834308515,5.560434907,5.9769656805,5.57171898
ANKEF1,5.781852672,5.5068500835,5.221617075,5.43455206
ANKFN1,4.923467493,5.286092884,5.055287854,5.042294376
ANKFY1,6.750537231,6.926809619,6.9404551535,7.1197765685
ANKH,6.441269552,6.979907684,6.417060936,6.104986573
ANKHD1,5.208066487,5.655191647,4.881552423,5.662676668
ANKIB1,9.426831631,9.958634065,9.622045665,9.405848278
ANKLE1,4.468552155,3.869200324,4.634892519,4.699138396
ANKLE2,7.037929535,7.766903869,6.83708832,7.578052888
ANKMY1,5.148380689,5.790918919,4.982884636,5.59697907
ANKMY2,9.691514976,10.04480275,9.691214231,10.55968984
ANKRA2,8.683128287,8.848641814,8.815870869,8.833272594
ANKRD1,4.636126344,4.68767531,4.664934689,4.431862469
ANKRD10,6.266459671,6.440004005,6.3349983515,6.169543113
ANKRD10-IT1,8.9859626205,8.773319251,8.7445257685,8.6811780665
ANKRD11,8.4187308385,8.443676015,8.177110477,8.507751675
ANKRD12,8.3259711095,8.5716707945,8.228701923,7.8591499795
ANKRD13A,7.991385851,8.8185272895,7.595942441,7.7971272835
ANKRD13B,6.634597419,6.257666502,6.52340744,6.448399878
ANKRD13C,7.113376972,7.465309484,6.727885797,7.036495817
ANKRD13D,6.351796517,6.563356372,6.478681445,6.055983136
ANKRD16,7.668030386,7.7372075125,7.519389722,7.8934207945
ANKRD17,9.452759255,9.7632363435,9.2910916735,8.823701671
ANKRD18A,4.988054761,4.789637964,4.745522126,4.464772832
ANKRD18B,5.846418087,5.289241954,5.710394577,5.742743936
ANKRD19P,7.204348032,7.389876822,6.986972595,6.813671501
ANKRD2,6.879536042,6.12358901,6.541979949,5.343212601
ANKRD20A11P,7.621635159,7.631766523,7.84874455,7.963798174
ANKRD20A12P,5.593360631,5.825965628,5.936730391,5.6627939365
ANKRD20A5P,5.132038844,5.789648652,5.307018189,5.238762977
ANKRD22,7.5066486415,6.1013328605,6.9429971035,6.7217447265
ANKRD23,4.929743438,5.752360678,4.92949163,5.584670193
ANKRD24,5.836174862,5.572618746,6.416123824,5.751638693
ANKRD26,6.0608384985,5.8447000605,6.0860481825,6.201256047
ANKRD26P3,4.573935808,5.045158554,4.439726996,4.337117508
ANKRD27,9.149928671,9.085034382,9.101888608,8.98907119
ANKRD28,7.2689838515,7.076385555,6.982974417,7.161435385
ANKRD29,7.224652393,6.083535089,7.1732747015,7.908843319
ANKRD30A,3.483467366,4.179798392,3.580557596,3.874597834
ANKRD30B,3.696590273,3.4725213765,3.6208111335,3.736004369
ANKRD30BP2,4.071924262,4.546348174,4.124869579,4.306664341
ANKRD30BP3,5.056712226,4.515315895,4.646844608,4.831447936
ANKRD31,4.174898402,4.311628838,4.843845595,4.122090155
ANKRD33,5.141954607,4.734309063,5.380582796,4.572578321
ANKRD33B,8.6065565,8.136842839,8.572826312,8.890024778
ANKRD34A,6.516385969,6.161562742,6.156930303,6.177354048
ANKRD34C,4.054792157,4.520281019,4.562960899,4.195536401
ANKRD35,6.520507524,6.580223646,6.505282832,6.283060832
ANKRD36,5.045409472,5.1981411465,4.4669848265,5.1127073645
ANKRD36B,8.147976056,8.885240282,7.171346656,8.841038609
ANKRD36BP2,3.421027605,3.264522483,3.222224167,4.342824392
ANKRD36C,4.814687175,5.56442443,4.977298265,4.927693003
ANKRD37,7.246896323,6.8620948,7.094828647,7.820931027
ANKRD39,7.338181719,7.453180869,7.550650249,9.253154996
ANKRD40,7.576512227,8.208255493,7.809484762,8.702177245
ANKRD42,6.182934808,5.839991991,6.065548044,6.646801066
ANKRD44,5.713773882,5.83569781,6.089018395,5.807522168
ANKRD44-IT1,4.58055772,4.525580935,4.454210217,5.555289118
ANKRD45,4.734418463,4.681681895,4.986664678,5.691943799
ANKRD46,10.11737317,9.547239207,10.38785347,9.658799034
ANKRD49,8.841445171,8.829428985,8.974492902,9.020611641
ANKRD50,7.701400329,7.928888948,6.845346905,6.880068018
ANKRD52,8.212388954,7.777734941,8.24124563,7.454538762
ANKRD53,6.2220933035,5.769442024,6.3564313295,6.146892789
ANKRD54,6.842889819,7.0846644935,6.937035578,6.674132477
ANKRD55,5.195359807,5.324668697,4.722046862,5.020096857
ANKRD6,8.273333973,8.8418787195,7.7965408245,8.480536041
ANKRD60,5.139657234,5.405449027,5.660172836,5.39674819
ANKRD65,7.0176253195,6.5422110285,6.977006658,6.8984291655
ANKRD7,4.637270773,5.094384266,5.150490344,5.241468194
ANKRD9,8.149372015,7.488136894,7.450359049,6.360087407
ANKS1A,9.5143804,9.892777121,9.322081235,8.943394726
ANKS1B,5.4866861,6.205255561,5.510356984,7.440809839
ANKS3,7.725551753,7.598914901,7.649908938,7.618575251
ANKS4B,6.791963259,7.161914787,7.025506594,6.42114721
ANKS6,5.7493775535,5.903405014,5.5784840605,5.941484168
ANKUB1,4.550184668,4.593892956,5.063793845,4.125587011
ANKZF1,8.119023331,7.832046671,7.625377524,8.866541473
ANLN,4.531906618,5.5572416335,4.161644751,5.988975252
ANO1,5.707826667,7.7198236055,5.624040124,7.147319396
ANO10,9.671282877,8.874108285,9.551319796,9.040012427
ANO2,5.969199552,5.9070364135,5.6567726095,6.0965012945
ANO3,6.191541469,5.891397348,5.891857353,4.843519243
ANO4,5.148061057,7.296799951,4.766983662,6.007518202
ANO5,6.981947307,4.729976731,7.04841394,5.521426132
ANO6,7.23013277,7.7944100835,7.4745359455,7.7101500435
ANO7,7.334902579,7.677028564,7.736164639,7.397390776
ANO8,7.014619122,7.084746249,6.93557416,6.740701971
ANO9,7.187703825,7.01472077,7.045042894,6.577757212
ANOS1,5.680740123,5.958590312,5.200322644,5.5922728305
ANP32A,9.584049098,9.342783585,9.288510833,9.806026912
ANP32A-IT1,4.232252303,4.271458892,4.302642837,3.813655669
ANP32B,11.420688855,11.576178155,10.8561794,11.468797275
ANP32C,4.054973099,4.188381641,4.171104779,4.283746001
ANP32D,3.763133138,3.25949001,3.715605801,3.985479393
ANP32E,8.864211874,8.589760666,8.675584351,9.830832075
ANPEP,5.092696106,4.494975574,4.862583691,4.805236445
ANTXR1,6.2602598285,6.4741732785,6.6206628705,6.497256897
ANTXR2,6.9407942175,7.157171577,6.794586461,7.0946878225
ANXA1,7.083139291,7.34570993,6.796050064,8.053266787
ANXA10,3.931343594,3.948534374,3.653561948,4.2246053
ANXA11,9.382527895,8.838065268,8.931641556,8.535882779
ANXA13,7.442342837,10.06227141,8.140659481,7.804802002
ANXA2,12.48736807,12.78931116,11.472053105,12.422210815
ANXA2P1,5.563117328,5.764667847,4.614842845,5.776101882
ANXA2P2,11.16121555,11.58645006,10.32401706,11.22603634
ANXA2P3,6.325083565,6.480376602,6.050845875,5.966439134
ANXA2R,7.029982772,7.674589,7.010379711,7.531835149
ANXA3,9.825210066,4.9253408,8.597327677,4.955558816
ANXA4,11.92520012,12.912834405,11.95012598,13.637845315
ANXA5,11.71953925,12.19444984,11.20428321,12.02012998
ANXA6,7.427693429,7.2934704045,7.8335044165,7.842007585
ANXA7,11.283237735,10.91605469,11.386118925,11.353857525
ANXA9,8.3768951915,6.3846440695,9.2762781515,7.1863147005
AOAH,6.848482655,7.324552015,7.004159514,8.059854337
AOC1,11.75685393,11.83126566,12.45847395,12.48188145
AOC2,6.087044522,6.164145861,5.3231381,4.822127273
AOC3,9.088677411,9.712735954,7.951341747,8.48845864
AOC4P,7.225250552,6.898609709,7.598177105,7.569281593
AOX1,9.109257607,9.211381551,11.126066295,9.102515116
AOX2P,4.387622907,5.600089725,5.050963607,5.05457922
AP1AR,4.816341439,5.245053871,5.587984411,6.105311501
AP1B1,8.078009645,8.733931132,8.27981903,7.955871368
AP1G1,8.692518505,8.587753239,8.681317438,9.179484737
AP1G2,6.931040777,7.0810838065,6.8908521955,6.963647923
AP1M1,8.5415153285,8.688970717,9.0853786315,8.943682458
AP1M2,9.512120897,7.918641597,10.185408555,9.5634642015
AP1S1,7.835184292,8.047885464,8.485937497,8.489530378
AP1S2,8.4796188205,8.654327083,8.0500765655,8.9510914685
AP1S3,6.074990236,6.075486082,5.893777415,6.104738789
AP2A1,7.35064779,7.0649261845,7.2659309115,7.302691522
AP2A2,9.083902102,9.042104045,8.8663582885,8.245582073
AP2B1,9.139869286,9.1915682485,9.168515906,8.805872801
AP2M1,10.96166851,10.88735245,11.14154079,11.26371548
AP2S1,10.92095969,11.32068401,10.96695163,11.30147109
AP3B1,8.1110185295,7.819103674,8.1621519735,7.903541513
AP3B2,4.4194298315,4.579052405,4.7207374905,4.7431516235
AP3D1,9.540278981,9.632772622,9.400874708,8.891552336
AP3M1,8.3952059715,8.2136015705,8.209176451,8.5232137525
AP3M2,7.563824257,7.4633485065,7.319072697,7.7590039735
AP3S1,11.19823248,11.35362641,10.94093943,12.13657845
AP4B1,4.949446878,5.041212182,5.258558479,4.83938776
AP4E1,4.526073444,3.8499940675,4.459427428,4.3496344855
AP4M1,7.505664934,7.506632668,7.557880357,7.579605335
AP4S1,7.6814830245,7.5636636175,7.7352351845,7.6665155845
AP5B1,7.104228192,7.54054458,7.197430641,6.728584157
AP5M1,8.199116413,6.900407891,8.903981822,7.303166038
AP5S1,8.453407438,7.993403591,8.056152895,7.837851441
