,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
ENSG00000092964.1,2.75414401931266e-20,0.2703320734096,1,1,4.81644706097398e-16,4,ENSG00000092964
ENSG00000078668,3.22753745726775e-20,-0.261129783889292,0.989,1,5.64431750526984e-16,4,ENSG00000078668
ENSG00000134001,3.41755537938755e-20,-0.260563115695524,1,1,5.97662084747295e-16,4,ENSG00000134001
ENSG00000174437,3.51663580922627e-20,0.287681332052607,1,0.993,6.1498927031749e-16,4,ENSG00000174437
ENSG00000092010,3.60254836009625e-20,-0.258802805228899,0.945,0.994,6.30013657213633e-16,4,ENSG00000092010
ENSG00000198695,4.53672838463211e-20,-0.32736751007516,0.989,0.999,7.93383059904464e-16,4,ENSG00000198695
ENSG00000134058,5.8096438234658e-20,-0.257934082737654,0.912,0.997,1.0159905118477e-15,4,ENSG00000134058
ENSG00000123179,8.51220933566367e-20,0.277230757122655,0.978,0.927,1.48861516862086e-15,4,ENSG00000123179
ENSG00000056050,1.03276114888978e-19,-0.276721162769832,0.978,0.997,1.80609269717845e-15,4,ENSG00000056050
ENSG00000175928,1.04177561744187e-19,0.261668748124252,1,1,1.82185719978234e-15,4,ENSG00000175928
ENSG00000127603,1.38689818270322e-19,0.295096123288861,1,1,2.42540754191139e-15,4,ENSG00000127603
ENSG00000130175,1.46546604793804e-19,0.25182878660066,0.967,0.899,2.56280702463404e-15,4,ENSG00000130175
ENSG00000077458.1,1.55635906896828e-19,0.304426539158746,1,0.963,2.72176073981174e-15,4,ENSG00000077458
ENSG00000069849,1.57222979719977e-19,0.266369611738045,1,1,2.74951546934296e-15,4,ENSG00000069849
ENSG00000159164,1.73252336918583e-19,0.272791661258536,0.978,0.988,3.02983686803218e-15,4,ENSG00000159164
ENSG00000101115,2.4720829817471e-19,0.267632720411842,1,0.993,4.32317871847933e-15,4,ENSG00000101115
ENSG00000131203,2.48066318139637e-19,-0.25825444722582,0.758,0.961,4.33818377162597e-15,4,ENSG00000131203
ENSG00000181061.1,3.15735462049678e-19,-0.273636831283741,1,1,5.52158176032478e-15,4,ENSG00000181061
ENSG00000116133,6.54976004460434e-19,0.261476813594332,1,1,1.14542203660041e-14,4,ENSG00000116133
ENSG00000128567,8.1665383762999e-19,0.255505012755309,1,1,1.42816423124733e-14,4,ENSG00000128567
ENSG00000156642,8.24997150694592e-19,0.304303180434316,0.967,0.979,1.4427550171347e-14,4,ENSG00000156642
ENSG00000162878,9.70650023740241e-19,0.281973381172603,0.978,0.891,1.69747276151693e-14,4,ENSG00000162878
ENSG00000147257,1.2886549639043e-18,0.29335340432029,0.978,0.985,2.25359980087584e-14,4,ENSG00000147257
ENSG00000139514,1.4076758674405e-18,0.26036599939156,1,0.979,2.46174355697994e-14,4,ENSG00000139514
ENSG00000130202,1.64765818341487e-18,0.250441172690906,1,0.954,2.88142463115592e-14,4,ENSG00000130202
ENSG00000158470,1.97023329087536e-18,0.317118019734897,0.989,1,3.44554397908283e-14,4,ENSG00000158470
ENSG00000116161.1,2.12453077065007e-18,-0.25890017216423,1,1,3.71537941171284e-14,4,ENSG00000116161
ENSG00000158321,2.50094700463099e-18,0.281839005403736,1,1,4.37365612169868e-14,4,ENSG00000158321
ENSG00000170906.1,3.98783279924502e-18,-0.270579865068382,1,1,6.9739219993197e-14,4,ENSG00000170906
ENSG00000082153,4.51657454968135e-18,-0.265212989948157,1,1,7.89858557248275e-14,4,ENSG00000082153
ENSG00000165349.1,4.66845926260398e-18,0.29455243906486,1,0.985,8.16420155844185e-14,4,ENSG00000165349
ENSG00000196628,5.36373609371803e-18,0.287668352708141,1,1,9.38010168069408e-14,4,ENSG00000196628
ENSG00000198938,9.03699194757154e-18,0.275808446725902,1,1,1.58038915179131e-13,4,ENSG00000198938
ENSG00000134369.2,1.34212108623921e-17,0.26326539857061,0.989,0.988,2.34710135561513e-13,4,ENSG00000134369
ENSG00000170561.2,1.63609803617175e-17,-0.255892271986568,0.253,0.698,2.86120824565715e-13,4,ENSG00000170561
ENSG00000151914,1.66307400844774e-17,0.26750440898956,1,0.997,2.90838382597341e-13,4,ENSG00000151914
ENSG00000132688,3.46601321271481e-17,0.256040129550475,1,0.999,6.06136390639566e-13,4,ENSG00000132688
ENSG00000130402,4.63254463766619e-17,0.260571034846125,1,0.994,8.10139406235064e-13,4,ENSG00000130402
ENSG00000198865.3,5.33127629947123e-17,0.358426255196874,1,0.633,9.32333599251529e-13,4,ENSG00000198865
ENSG00000140990,6.39880450718042e-17,-0.264920135952109,0.989,0.999,1.11902293221571e-12,4,ENSG00000140990
ENSG00000168003,8.65168357506702e-17,0.308101389160675,1,0.999,1.51300642360772e-12,4,ENSG00000168003
ENSG00000162194.2,1.25481221482696e-16,-0.252630076399833,1,0.999,2.19441560128939e-12,4,ENSG00000162194
ENSG00000137288,1.64569840861284e-16,-0.266611718149963,1,1,2.87799737698214e-12,4,ENSG00000137288
ENSG00000174721.2,1.96550367592668e-16,0.282919319830867,1,1,3.43727282846058e-12,4,ENSG00000174721
ENSG00000187193.3,3.15845981918592e-16,0.258005094257595,1,0.905,5.52351453179234e-12,4,ENSG00000187193
ENSG00000107562,3.16823076948671e-16,0.25342941549371,0.989,0.862,5.54060196967836e-12,4,ENSG00000107562
ENSG00000117906,3.61111495635139e-16,0.258348634465198,1,1,6.31511783566731e-12,4,ENSG00000117906
ENSG00000134333.1,4.81892258514798e-16,-0.253839718286478,1,1,8.42733181690678e-12,4,ENSG00000134333
ENSG00000050344,7.23784059073766e-16,0.276137787317479,1,0.971,1.2657535625082e-11,4,ENSG00000050344
ENSG00000214756,1.76935840050013e-15,-0.282140263931584,0.956,0.997,3.09425397079462e-11,4,ENSG00000214756
ENSG00000186197,2.19257814626872e-15,0.256535407577164,0.967,0.927,3.83438066219474e-11,4,ENSG00000186197
ENSG00000164111.1,3.12291577221128e-15,-0.291589480267155,1,1,5.46135510244309e-11,4,ENSG00000164111
ENSG00000163902,4.06774375698887e-15,0.285011033928122,0.978,0.996,7.11367028222213e-11,4,ENSG00000163902
ENSG00000008083.1,4.60588025650232e-15,0.264144038086808,1,1,8.05476339257126e-11,4,ENSG00000008083
ENSG00000026025.4,6.68385874489848e-15,0.299988394878609,0.978,0.953,1.16887321730785e-10,4,ENSG00000026025
ENSG00000155660,8.47805828477953e-15,0.282364332592584,1,0.997,1.48264283284224e-10,4,ENSG00000155660
ENSG00000105699,1.973504371776e-14,0.266156857684919,0.989,0.971,3.45126444536187e-10,4,ENSG00000105699
ENSG00000117394,4.92396950986519e-14,0.271163186718581,1,1,8.61103787885225e-10,4,ENSG00000117394
ENSG00000197747.1,6.93667019840616e-14,-0.262949071056516,0.78,0.956,1.21308488429727e-09,4,ENSG00000197747
ENSG00000108821,1.31044418087211e-13,0.271563257819774,1,0.907,2.29170478350914e-09,4,ENSG00000108821
ENSG00000213465,2.28837610542903e-13,-0.256928572880265,0.945,0.997,4.00191213317429e-09,4,ENSG00000213465
ENSG00000256045.2,8.50577390642595e-12,0.304565606290918,0.989,0.979,1.48748974075577e-07,4,ENSG00000256045
ENSG00000133316.1,8.70321553728642e-11,-0.258225882164073,1,0.999,1.52201833316065e-06,4,ENSG00000133316
ENSG00000166426.3,5.53869282126138e-10,-0.291109900059649,1,0.999,9.68606600582189e-06,4,ENSG00000166426
ENSG00000154556.3,9.00535201347917e-05,-0.270285996730116,0.956,0.975,1,4,ENSG00000154556
ENSG00000053438,7.49995927253606e-45,0.291735980443394,0.901,0.207,1.31159287758111e-40,5,ENSG00000053438
ENSG00000106153.4,3.95940214504858e-32,-1.1193973897728,0,0.743,6.92420247126095e-28,5,ENSG00000106153
ENSG00000198825.1,1.19017545232765e-30,0.388621054595728,0.989,0.678,2.08137883103059e-26,5,ENSG00000198825
ENSG00000166450,1.20338948463583e-28,0.278697105861994,0.934,0.5,2.10448753073113e-24,5,ENSG00000166450
ENSG00000184674.2,2.55369517098092e-27,-0.351309248372436,0,0.673,4.46590211501143e-23,5,ENSG00000184674
ENSG00000131711.1,2.89037379549953e-27,0.321954886647812,1,1,5.05468569356958e-23,5,ENSG00000131711
ENSG00000244038,6.60712325796315e-27,0.292767065877751,1,1,1.15545371535259e-22,5,ENSG00000244038
ENSG00000092964.2,1.22609450223203e-25,-0.359573919186111,1,1,2.14419406550338e-21,5,ENSG00000092964
ENSG00000164434,2.48557399901612e-25,0.386935194662927,1,0.852,4.34677180947939e-21,5,ENSG00000164434
ENSG00000185201.2,2.76940265325909e-25,0.329967555615057,1,0.977,4.84313136001949e-21,5,ENSG00000185201
ENSG00000167552.1,5.72501569429215e-25,0.2769300702951,1,1,1.00119074461781e-20,5,ENSG00000167552
ENSG00000136110.1,6.87344751557218e-24,-0.332481027339858,0.835,0.979,1.20202850152326e-19,5,ENSG00000136110
ENSG00000143158,8.73443757971431e-24,-0.288769553307922,0.912,0.985,1.52747844394044e-19,5,ENSG00000143158
ENSG00000185088.3,1.01401892128005e-23,-0.513710739956229,1,1,1.77331628953454e-19,5,ENSG00000185088
ENSG00000022556.2,3.40902991605283e-23,-0.472618385009766,0.363,0.782,5.96171151719319e-19,5,ENSG00000022556
ENSG00000175567,1.59501325106853e-21,0.25706274842391,1,0.912,2.78935917346864e-17,5,ENSG00000175567
ENSG00000241186.1,1.82715217640289e-21,-0.261291606350391,1,1,3.19532372609338e-17,5,ENSG00000241186
ENSG00000160213.1,1.48884429129278e-20,0.252353593324293,1,1,2.60369089661282e-16,5,ENSG00000160213
ENSG00000152061.1,2.30273148170303e-19,-0.298321887410872,0.967,0.996,4.02701681520227e-15,5,ENSG00000152061
ENSG00000177954,1.36713697217253e-18,-0.265590982276092,1,1,2.39084913693531e-14,5,ENSG00000177954
ENSG00000120885,1.81936491908949e-18,-0.256033474969915,1,1,3.1817053705037e-14,5,ENSG00000120885
ENSG00000138035.2,2.16035382525163e-18,-0.346350125546113,0.967,0.994,3.77802676960005e-14,5,ENSG00000138035
ENSG00000088305.1,3.57935119883585e-18,-0.260698331498479,1,1,6.25956937652413e-14,5,ENSG00000088305
ENSG00000198865.4,7.12626281558028e-18,0.350210452936959,1,0.633,1.24624084118868e-13,5,ENSG00000198865
ENSG00000077152.2,2.12313402092313e-17,0.255652460473218,1,0.997,3.71293677579037e-13,5,ENSG00000077152
ENSG00000008311.1,1.10292025984184e-16,0.252271529050772,1,0.996,1.92878695041141e-12,5,ENSG00000008311
ENSG00000189067.1,1.30815917547417e-16,0.258698375668805,1,0.999,2.28770876606922e-12,5,ENSG00000189067
ENSG00000143418.1,2.53325673283133e-16,-0.258486078021422,0.967,0.999,4.43015937437544e-12,5,ENSG00000143418
ENSG00000185630.1,3.88924426826849e-16,-0.279565091140505,1,1,6.80151037634794e-12,5,ENSG00000185630
ENSG00000132688.1,7.82403614722348e-16,-0.261283631369488,0.989,1,1.36826744142644e-11,5,ENSG00000132688
ENSG00000110092.2,3.1040022297436e-15,-0.279438832124322,0.912,0.964,5.42827909937561e-11,5,ENSG00000110092
ENSG00000131969.2,4.54377757705329e-14,-0.348158374060025,0.681,0.887,7.9461582267508e-10,5,ENSG00000131969
ENSG00000125148.3,9.79763382643418e-14,-0.453093873268676,0.077,0.493,1.71341020356681e-09,5,ENSG00000125148
ENSG00000141543,3.91962138845433e-12,-0.300331762187038,1,1,6.85463388412894e-08,5,ENSG00000141543
ERCC-00113.2,1.25407508283445e-10,-0.594632311072758,1,1,2.19312650486089e-06,5,ERCC-00113
ENSG00000166426.4,2.00671217529991e-10,-0.293738954108693,1,0.999,3.50933825216448e-06,5,ENSG00000166426
ENSG00000163106.1,2.11704832174348e-10,-0.273274629165693,0.703,0.851,3.702294105065e-06,5,ENSG00000163106
ENSG00000154556.4,2.91469413601678e-10,-0.349463164594751,0.956,0.975,5.09721710506615e-06,5,ENSG00000154556
ERCC-00043.2,1.28827390584453e-09,-0.482978989933473,1,0.997,2.25293340654091e-05,5,ERCC-00043
ERCC-00112.2,7.11980644867109e-09,-0.28927235613232,0.802,0.939,0.00012451117517436,5,ERCC-00112
ERCC-00111.1,2.83187981964133e-08,-0.392662890666319,0.934,0.994,0.000495239142858876,5,ERCC-00111
ERCC-00002.4,3.70690409309309e-08,-0.624396020700963,1,1,0.000648263387800119,5,ERCC-00002
ENSG00000187193.4,7.90138260201084e-08,-0.346774397235554,0.901,0.917,0.00138179378943966,5,ENSG00000187193
ENSG00000169715.3,2.67350528780187e-06,-0.253546483784584,0,0.202,0.0467542604730791,5,ENSG00000169715
ERCC-00003.2,5.33043010475502e-06,-0.499521300061427,1,1,0.0932185616719558,5,ERCC-00003
ERCC-00096.2,7.03059081761598e-06,-0.575218176520301,1,1,0.122950972218468,5,ERCC-00096
ERCC-00145.2,1.77472806060586e-05,-0.423243102320482,1,1,0.310364443238752,5,ERCC-00145
ERCC-00060.2,2.12893943729642e-05,-0.287233550879074,0.956,0.972,0.372308928794398,5,ERCC-00060
ERCC-00130.2,4.58983756557069e-05,-0.540091072786533,1,1,0.802670793467002,5,ERCC-00130
ERCC-00108.1,0.000475838076695555,-0.418032347617299,1,1,1,5,ERCC-00108
ERCC-00042.2,0.00133363416644755,-0.339932515786213,1,0.999,1,5,ERCC-00042
ENSG00000256618.4,0.00217657133277163,-0.370347326901574,0.989,0.994,1,5,ENSG00000256618
ENSG00000177105,0.00337803662278255,-0.348412720327095,0.615,0.728,1,5,ENSG00000177105
ERCC-00136.2,0.00577087982568864,-0.469076571154171,1,1,1,5,ERCC-00136
ENSG00000053438.1,1.29563732466852e-60,0.377787275182661,1,0.197,2.26581055338031e-56,6,ENSG00000053438
ENSG00000117318.1,1.01009992700136e-50,0.646581555312896,1,1,1.76646275233998e-46,6,ENSG00000117318
ENSG00000125835.1,1.33616023025567e-50,0.552479052843792,1,1,2.33667701067112e-46,6,ENSG00000125835
ENSG00000167996.1,2.1899950502735e-50,0.749666562446034,1,1,3.8298633439183e-46,6,ENSG00000167996
ENSG00000132507.3,1.04330792028153e-49,0.753666902506139,1,1,1.82453689098833e-45,6,ENSG00000132507
ENSG00000184697,1.65471309451819e-49,0.639323855839293,1,0.994,2.89376225969341e-45,6,ENSG00000184697
ENSG00000240972.3,1.75127360529388e-49,0.531330738896706,1,1,3.06262728093794e-45,6,ENSG00000240972
ENSG00000167526.1,1.91016608423355e-48,0.537310424249967,1,1,3.34049844810763e-44,6,ENSG00000167526
ENSG00000108518.2,5.40223995913758e-46,0.642841374293877,1,1,9.44743724053979e-42,6,ENSG00000108518
ENSG00000172270.2,7.70151069495413e-46,0.584285264237581,1,1,1.34684019033358e-41,6,ENSG00000172270
ENSG00000105669,9.24958090235539e-46,0.568332499014809,1,0.88,1.61756670820391e-41,6,ENSG00000105669
ENSG00000088305.2,1.19056729101409e-45,-0.559046715413734,1,1,2.08206407852544e-41,6,ENSG00000088305
ENSG00000105404.1,2.36265125576432e-45,0.534820332012281,1,0.986,4.13180451608064e-41,6,ENSG00000105404
ENSG00000172757,8.02631218105139e-45,0.390961688112252,1,1,1.40364147422227e-40,6,ENSG00000172757
ENSG00000100664,8.76057897966045e-45,0.371107083794161,1,1,1.53205005196302e-40,6,ENSG00000100664
ENSG00000128567.1,1.19377000995225e-44,-0.44404443306515,1,1,2.0876649934045e-40,6,ENSG00000128567
ENSG00000110492.1,2.35102648562471e-44,0.480206524091133,1,1,4.11147511806049e-40,6,ENSG00000110492
ENSG00000178741.1,7.4660061407754e-44,0.482619198145954,1,0.996,1.3056551538988e-39,6,ENSG00000178741
ENSG00000108953.1,2.54960539508776e-43,0.316242566500191,1,1,4.45874991492948e-39,6,ENSG00000108953
ENSG00000167468,3.42023951564202e-42,0.373088655564019,1,1,5.98131486495476e-38,6,ENSG00000167468
ENSG00000099817.1,3.5568175170434e-42,0.504807078204219,1,0.994,6.2201624738055e-38,6,ENSG00000099817
ENSG00000117523.1,2.19234252179208e-41,-0.441603767023137,1,1,3.83396860210998e-37,6,ENSG00000117523
ENSG00000147601.2,1.55775960521394e-40,-0.521025288142771,1,1,2.72420999759814e-36,6,ENSG00000147601
ENSG00000117122,1.76272876494163e-39,0.441120630986877,1,1,3.08266006412993e-35,6,ENSG00000117122
ENSG00000175390,4.04527820983758e-39,0.385056497373517,1,0.994,7.07438253336396e-35,6,ENSG00000175390
ENSG00000111678.1,7.06691436631027e-39,0.350074172826691,1,1,1.23586198438034e-34,6,ENSG00000111678
ENSG00000167815.2,2.35474100272881e-38,0.310182426486162,1,1,4.11797106557214e-34,6,ENSG00000167815
ENSG00000171222,1.75668709450705e-37,0.407139874684352,1,0.842,3.07209439087393e-33,6,ENSG00000171222
ENSG00000173812,1.88748700034808e-37,0.282586769894667,1,1,3.30083726620872e-33,6,ENSG00000173812
ENSG00000007080,2.41348489644517e-37,0.412957075735836,1,0.802,4.22070238690331e-33,6,ENSG00000007080
ENSG00000149557,3.53171897643877e-37,0.399912376788684,1,0.957,6.17627014599613e-33,6,ENSG00000149557
ENSG00000164434.1,6.56669051206903e-37,0.459035116636562,1,0.853,1.14838283675063e-32,6,ENSG00000164434
ENSG00000101182,1.17812191339352e-36,0.342526922470973,1,1,2.06029960214259e-32,6,ENSG00000101182
ENSG00000142089.1,1.42189590090121e-36,0.332697459396326,1,1,2.48661155149603e-32,6,ENSG00000142089
ENSG00000042753.1,1.73658988904043e-36,0.411597088762166,1,0.992,3.03694839795391e-32,6,ENSG00000042753
ENSG00000177971.1,2.28002477753073e-36,0.392417280971714,1,0.99,3.98730733094574e-32,6,ENSG00000177971
ENSG00000170906.2,2.90339310686043e-36,0.350153601747124,1,1,5.07745386527752e-32,6,ENSG00000170906
ENSG00000126457.1,3.41707142693066e-36,0.400480614026744,1,1,5.97577451141633e-32,6,ENSG00000126457
ENSG00000099901,3.94894947505248e-36,0.3952430554499,1,1,6.90592284197177e-32,6,ENSG00000099901
ENSG00000213465.1,4.93409769798092e-36,0.417288036311582,1,0.99,8.62875005422904e-32,6,ENSG00000213465
ENSG00000092421.1,2.19190354072835e-35,-0.442012699012951,1,1,3.83320091202574e-31,6,ENSG00000092421
ENSG00000008083.2,2.51380884515119e-35,-0.424126107404931,1,1,4.3961489084004e-31,6,ENSG00000008083
ENSG00000211450,2.66802654742645e-35,0.352119099413068,1,0.999,4.66584482613938e-31,6,ENSG00000211450
ENSG00000091640,5.70562182640301e-35,0.335595545308719,1,0.997,9.97799145001359e-31,6,ENSG00000091640
ENSG00000112159,6.9366508744622e-35,-0.399784231424371,1,1,1.21308150492595e-30,6,ENSG00000112159
ENSG00000125534,3.90197808468622e-34,0.358295719778001,0.978,0.811,6.82377927449926e-30,6,ENSG00000125534
ENSG00000170043,1.77147007059769e-33,0.356091461134079,1,0.945,3.09794685946124e-29,6,ENSG00000170043
ENSG00000077312,1.9524109856424e-33,0.356546907360456,1,0.957,3.41437633169143e-29,6,ENSG00000077312
ENSG00000088832,2.92084047746129e-33,0.311221784195645,1,1,5.10796582698431e-29,6,ENSG00000088832
ENSG00000143494.1,1.05207342825545e-32,-0.412901643368596,1,1,1.83986601133313e-28,6,ENSG00000143494
ENSG00000240563.1,1.07642698633315e-32,-0.272321241714862,1,1,1.88245551369942e-28,6,ENSG00000240563
ENSG00000125652,2.87979470287677e-32,0.306864992116619,0.978,0.748,5.0361849763909e-28,6,ENSG00000125652
ENSG00000175550,3.61037432474165e-32,0.334118347874007,1,0.96,6.31382261910819e-28,6,ENSG00000175550
ENSG00000115268.1,4.49224845991402e-32,0.303387447942386,1,1,7.85604410669764e-28,6,ENSG00000115268
ENSG00000086504,7.96516247658544e-32,0.378713513733185,1,0.933,1.39294761390526e-27,6,ENSG00000086504
ENSG00000103202,8.55524407895069e-32,0.349645128094744,1,0.999,1.4961410845269e-27,6,ENSG00000103202
ENSG00000136603,1.2198150061684e-31,-0.384320339942116,1,1,2.13321248278729e-27,6,ENSG00000136603
ENSG00000135862.1,1.95218113747189e-31,-0.37958843607148,0.888,0.983,3.41397437321084e-27,6,ENSG00000135862
ENSG00000106153.5,2.23272035830833e-31,-1.11754022960559,0,0.741,3.9045813626096e-27,6,ENSG00000106153
ENSG00000152661.1,3.09292915432776e-31,-0.376930371608335,1,1,5.40891450508838e-27,6,ENSG00000152661
ENSG00000131969.3,3.25628334463227e-31,-0.483281879175083,0.472,0.912,5.69458831309292e-27,6,ENSG00000131969
ENSG00000204392,4.37060498506444e-31,0.325768562587307,1,0.986,7.64331399788069e-27,6,ENSG00000204392
ENSG00000138035.3,4.59571481672512e-31,-0.486147036064808,0.978,0.993,8.03698607148888e-27,6,ENSG00000138035
ENSG00000074071,6.19461738570297e-31,0.382591123010003,0.989,0.967,1.08331468841174e-26,6,ENSG00000074071
ENSG00000187840.1,7.53840800953025e-31,0.327313694999566,1,0.997,1.31831679270665e-26,6,ENSG00000187840
ENSG00000163032.2,1.3335425225627e-30,-0.425968120009021,0.966,0.994,2.33209916345765e-26,6,ENSG00000163032
ENSG00000126432,1.52265725410355e-30,0.325791024331601,1,0.997,2.66282300597629e-26,6,ENSG00000126432
ENSG00000163106.2,1.72179333539118e-30,-0.429077495591589,0.449,0.882,3.01107218493209e-26,6,ENSG00000163106
ENSG00000140988.1,1.94094898778455e-30,0.333704279858562,1,1,3.39433158983762e-26,6,ENSG00000140988
ENSG00000105701,2.39392814058231e-30,0.356168987058984,0.966,0.736,4.18650153225034e-26,6,ENSG00000105701
ENSG00000206557.1,2.5004264733116e-30,-0.338933362182942,1,1,4.37274581652732e-26,6,ENSG00000206557
ENSG00000022556.3,3.01392373516067e-30,-0.519039403609215,0.213,0.799,5.27074982804898e-26,6,ENSG00000022556
ENSG00000115286,9.87381883616169e-30,0.328683919596003,1,0.983,1.72673343806796e-25,6,ENSG00000115286
ENSG00000123560.1,1.33869580447729e-29,-0.302775754904615,0.685,0.926,2.34111122286988e-25,6,ENSG00000123560
ENSG00000172531,1.57597040283267e-29,0.323224052819869,1,0.994,2.75605704047377e-25,6,ENSG00000172531
ENSG00000161203,2.65016663701219e-29,0.291537889927591,1,1,4.63461141480692e-25,6,ENSG00000161203
ENSG00000148834.1,2.74649739364305e-29,0.326861780016604,1,0.945,4.80307464200296e-25,6,ENSG00000148834
ENSG00000133169,3.30673676103241e-29,0.305852461228195,1,0.999,5.78282124769348e-25,6,ENSG00000133169
ENSG00000167004.1,3.43396561881108e-29,0.356110976236551,1,1,6.00531907417682e-25,6,ENSG00000167004
ENSG00000179271,4.02337530022358e-29,0.376152627526871,1,0.942,7.036078725031e-25,6,ENSG00000179271
ENSG00000130731,4.44224757973957e-29,0.300380253863621,0.989,0.957,7.76860256744855e-25,6,ENSG00000130731
ENSG00000004779,6.79861501851591e-29,0.258085215281522,1,1,1.18894179443806e-24,6,ENSG00000004779
ENSG00000160014,6.83517754820616e-29,0.313861287674427,0.989,1,1.19533584963029e-24,6,ENSG00000160014
ENSG00000184983.1,1.60761827820507e-28,0.261063779751222,1,1,2.81140284492503e-24,6,ENSG00000184983
ENSG00000171735,2.02105182383158e-28,0.310515853245195,1,1,3.53441542951667e-24,6,ENSG00000171735
ENSG00000143515,2.54683191261469e-28,-0.259484511981562,0.719,0.935,4.45389964878057e-24,6,ENSG00000143515
ENSG00000038427,2.72113202032457e-28,-0.35521083125709,1,1,4.7587156771436e-24,6,ENSG00000038427
ENSG00000175756,4.0694699960724e-28,0.342324296129244,1,0.989,7.11668912913142e-24,6,ENSG00000175756
ENSG00000140350,7.70397190680554e-28,0.309155075282089,1,1,1.34727060706215e-23,6,ENSG00000140350
ENSG00000182154,7.81989064028331e-28,0.380812686745209,1,0.948,1.36754247517275e-23,6,ENSG00000182154
ENSG00000140990.1,9.50646860274949e-28,0.319369039778386,1,0.997,1.66249122924883e-23,6,ENSG00000140990
ENSG00000197728.3,1.041914975562e-27,0.367514158150573,1,0.983,1.82210090926283e-23,6,ENSG00000197728
ENSG00000110717.1,1.17264349235223e-27,0.280248785930966,1,0.996,2.05071893942557e-23,6,ENSG00000110717
ENSG00000117519.1,1.7093801803599e-27,0.317585011694724,1,0.999,2.98936405941339e-23,6,ENSG00000117519
ENSG00000085224,3.41852200336677e-27,-0.290104774010442,1,1,5.97831127948781e-23,6,ENSG00000085224
ENSG00000116898.1,6.23661364583084e-27,0.278416590095332,1,0.999,1.0906589943829e-22,6,ENSG00000116898
ENSG00000138629,7.1262658780314e-27,0.278049774385016,1,0.971,1.24624137675013e-22,6,ENSG00000138629
ENSG00000099795,8.63382618818042e-27,0.27118189117605,1,0.994,1.50988352378899e-22,6,ENSG00000099795
ENSG00000198830.1,8.95111881335927e-27,0.273168351755667,1,1,1.56537165808027e-22,6,ENSG00000198830
ENSG00000154380.2,1.81904646123159e-26,-0.328467403792259,1,1,3.1811484514018e-22,6,ENSG00000154380
ENSG00000060688,1.8950897382358e-26,0.308301048629747,1,0.992,3.31413293422676e-22,6,ENSG00000060688
ENSG00000184674.3,2.69667973625763e-26,-0.348987649232707,0.011,0.669,4.71595352276735e-22,6,ENSG00000184674
ENSG00000198888.1,3.3412621918733e-26,-0.377756609758114,1,1,5.84319932114802e-22,6,ENSG00000198888
ENSG00000124839,3.36758335726375e-26,-0.269256169644348,0.472,0.85,5.88922977518284e-22,6,ENSG00000124839
ENSG00000162244,3.6065958440059e-26,0.25668381385211,1,1,6.30721481199752e-22,6,ENSG00000162244
ENSG00000183617,3.75801721961342e-26,0.274135240035041,0.989,0.919,6.57202051365994e-22,6,ENSG00000183617
ENSG00000136003,4.1157270356407e-26,0.279005249011492,1,0.981,7.19758343992845e-22,6,ENSG00000136003
ENSG00000132688.2,5.66963200140737e-26,-0.348757415098644,1,0.999,9.91505244406121e-22,6,ENSG00000132688
ENSG00000143375.1,6.90549110017342e-26,-0.332325930225883,0.787,0.939,1.20763228359833e-21,6,ENSG00000143375
ENSG00000183011.2,1.69543560989356e-25,0.295752412099257,1,0.989,2.96497779458185e-21,6,ENSG00000183011
ENSG00000147123,1.86525941796018e-25,0.260675483500682,1,0.999,3.26196567012875e-21,6,ENSG00000147123
ENSG00000198840,2.05182033747587e-25,-0.344920958239637,1,1,3.5882234061778e-21,6,ENSG00000198840
ENSG00000189067.2,2.0829232043268e-25,0.333548163260733,1,0.999,3.64261609972671e-21,6,ENSG00000189067
ENSG00000005075,2.75722921285701e-25,0.278875314952385,1,1,4.82184244744433e-21,6,ENSG00000005075
ENSG00000116679.1,2.97198030822771e-25,-0.326435129853711,0.989,1,5.19739916302862e-21,6,ENSG00000116679
ENSG00000004059,4.25050424290876e-25,0.272567479417525,1,0.906,7.43328181999885e-21,6,ENSG00000004059
ENSG00000089693,6.69236362740245e-25,0.278103972278983,1,0.994,1.17036055116014e-20,6,ENSG00000089693
ENSG00000177425,7.13816266621553e-25,-0.313488679114668,1,1,1.24832188706777e-20,6,ENSG00000177425
ENSG00000179820,8.1950955540639e-25,-0.285277662977616,0.888,0.988,1.43315831049469e-20,6,ENSG00000179820
ENSG00000205581,9.09897940463344e-25,0.287507854016813,1,1,1.5912295182823e-20,6,ENSG00000205581
ENSG00000167797,1.27713994275897e-24,0.292715333984549,0.989,0.898,2.23346233189689e-20,6,ENSG00000167797
ENSG00000108821.1,1.70296124681213e-24,-0.30550071664688,0.82,0.93,2.97813862842506e-20,6,ENSG00000108821
ENSG00000124766.1,1.96338121273357e-24,-0.280045092612975,1,1,3.43356106482846e-20,6,ENSG00000124766
ENSG00000062582,2.60963304793796e-24,0.296083341368094,1,0.996,4.5637262742339e-20,6,ENSG00000062582
ENSG00000241186.2,2.64827666303206e-24,-0.280469547522898,1,1,4.63130622831047e-20,6,ENSG00000241186
ENSG00000082153.1,2.99308941891048e-24,0.255378801459373,1,1,5.23431477579065e-20,6,ENSG00000082153
ENSG00000142871.1,3.12083619756587e-24,-0.331326480166836,0.843,0.95,5.45771834230319e-20,6,ENSG00000142871
