Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-L7-A6VZ	11	114191564	114200406	12	0.908751
TCGA-L7-A6VZ	11	114203280	134132624	13739	0
TCGA-L7-A6VZ	12	889902	24713553	13864	0
TCGA-L7-A6VZ	12	24718820	30689600	3914	2.934792
TCGA-L7-A6VZ	12	30690135	33521107	1668	0.591999
TCGA-L7-A6VZ	12	39223566	100209862	35753	0
TCGA-L7-A6VZ	12	100210357	100376345	102	-0.1143
TCGA-L7-A6VZ	12	100380198	100424313	24	-0.551259
TCGA-L7-A6VZ	12	100428331	133155338	18141	0
TCGA-L7-A6VZ	13	19450806	101101463	47200	0
TCGA-L7-A6VZ	13	101101524	101180197	59	-0.743946
TCGA-L7-A6VZ	13	101180650	114987458	9022	0
TCGA-L7-A6VZ	14	20501368	37086961	8903	0
TCGA-L7-A6VZ	14	37089207	38249210	723	-0.773812
TCGA-L7-A6VZ	14	38249978	38702672	253	-0.280932
TCGA-L7-A6VZ	14	38708117	38930054	145	-0.802601
TCGA-L7-A6VZ	14	38931258	38938987	19	-0.280932
TCGA-L7-A6VZ	14	38939001	40881791	893	-0.830345
TCGA-L7-A6VZ	14	40913230	105986740	38225	0
TCGA-L7-A6VZ	15	23687685	50158910	13341	0
TCGA-L7-A6VZ	15	50159269	101884307	30877	0.552834
TCGA-L7-A6VZ	16	653503	8833095	3796	-0.584708
TCGA-L7-A6VZ	16	8836090	10467756	1277	0.779995
TCGA-L7-A6VZ	16	10469536	23891123	5042	0
TCGA-L7-A6VZ	16	23892145	24557171	445	0.686178
TCGA-L7-A6VZ	16	24572946	27110428	1843	3.186396
TCGA-L7-A6VZ	16	27110834	30982225	1031	1.381881
TCGA-L7-A6VZ	16	30986671	78456055	19857	0
TCGA-L7-A6VZ	16	78458471	78463318	10	-0.706029
TCGA-L7-A6VZ	16	78463512	78518857	83	-0.323157
TCGA-L7-A6VZ	16	78519689	78740680	262	-0.706029
TCGA-L7-A6VZ	16	78748752	78961183	31	-0.520094
TCGA-L7-A6VZ	16	78961207	89379936	6815	0
TCGA-L7-A6VZ	17	987221	80917016	36706	0
TCGA-L7-A6VZ	18	329586	25934295	12552	0
TCGA-L7-A6VZ	18	25938284	34847547	5318	0.856908
TCGA-L7-A6VZ	18	34851756	48161544	8316	0
TCGA-L7-A6VZ	18	48162079	48168688	13	-0.487862
TCGA-L7-A6VZ	18	48169062	77109240	16204	0
TCGA-L7-A6VZ	19	284018	10985573	3596	0
TCGA-L7-A6VZ	19	10987578	11231431	108	-0.409236
TCGA-L7-A6VZ	19	11233777	21710955	4095	0
TCGA-L7-A6VZ	19	21722305	21767376	18	-0.515437
TCGA-L7-A6VZ	19	21772103	33500273	4792	0
TCGA-L7-A6VZ	19	33502256	33592152	46	0.748433
TCGA-L7-A6VZ	19	33592548	58878226	11035	0
TCGA-L7-A6VZ	20	456452	8831744	4894	0
TCGA-L7-A6VZ	20	8837336	8930468	105	-0.748984
TCGA-L7-A6VZ	20	8933792	14681863	3914	0
TCGA-L7-A6VZ	20	15165524	15256143	54	-1.145294
TCGA-L7-A6VZ	20	15267722	26197899	7745	-0.270326
TCGA-L7-A6VZ	20	29843973	30251888	181	0.868693
TCGA-L7-A6VZ	20	30253749	62219648	20123	0
TCGA-L7-A6VZ	21	15372509	47678295	20398	0
TCGA-L7-A6VZ	22	17423930	49331012	16742	0
TCGA-L7-A6VZ	X	3157107	22239720	7638	0
TCGA-L7-A6VZ	X	22241468	22514039	258	-1.283351
TCGA-L7-A6VZ	X	22514114	31718633	4782	0
TCGA-L7-A6VZ	X	31718900	31800413	64	-1.263319
TCGA-L7-A6VZ	X	31802868	122724184	35764	0
TCGA-L7-A6VZ	X	122725678	154905589	13991	0.503302
TCGA-LN-A49K	1	3218610	97573980	54175	0
TCGA-LN-A49K	1	97575076	98395881	454	-0.254064
TCGA-LN-A49K	1	98396795	118914520	11954	0
TCGA-LN-A49K	1	118919534	119296803	188	1.83988
TCGA-LN-A49K	1	119300747	120517959	750	0.596465
TCGA-LN-A49K	1	120520715	149881398	7	1.766907
TCGA-LN-A49K	1	149882014	205152596	33886	0
TCGA-LN-A49K	1	205152972	219627372	9559	0.669835
TCGA-LN-A49K	1	219631862	219652098	28	-0.278937
TCGA-LN-A49K	1	219654295	230212484	6193	0.682478
TCGA-LN-A49K	1	230212533	230242580	35	1.556501
TCGA-LN-A49K	1	230242962	230380510	107	0.573102
TCGA-LN-A49K	1	230381287	230384937	5	0
TCGA-LN-A49K	1	230384970	230448040	43	0.675379
TCGA-LN-A49K	1	230451412	230768131	272	-0.289166
TCGA-LN-A49K	1	230770519	231096754	268	0.705609
TCGA-LN-A49K	1	231097042	231450198	207	-0.283345
TCGA-LN-A49K	1	231458717	231896868	151	1.183562
TCGA-LN-A49K	1	231966847	232576474	545	-0.231777
TCGA-LN-A49K	1	232579597	233207476	449	1.289711
TCGA-LN-A49K	1	233214247	233214799	6	0
TCGA-LN-A49K	1	233217410	233271697	42	-0.275115
TCGA-LN-A49K	1	233277235	233345953	45	1.475921
TCGA-LN-A49K	1	233347390	234930171	1280	0.575388
TCGA-LN-A49K	1	234932632	235125866	149	2.728266
TCGA-LN-A49K	1	235127802	235519053	104	3.232165
TCGA-LN-A49K	1	235523502	235542900	11	0.906414
TCGA-LN-A49K	1	235543548	247812431	7683	-0.277027
TCGA-LN-A49K	2	484222	51659266	30316	0
TCGA-LN-A49K	2	51659610	51664331	8	-0.620543
TCGA-LN-A49K	2	51664423	166720215	57057	0
TCGA-LN-A49K	2	166722479	166781188	32	-0.454472
TCGA-LN-A49K	2	166788620	193636875	15259	0
TCGA-LN-A49K	2	193639153	242476062	28131	-0.4448
TCGA-LN-A49K	3	2212571	38548658	21506	0
TCGA-LN-A49K	3	38548685	38578264	28	0.179806
TCGA-LN-A49K	3	38581018	88586647	28281	0
TCGA-LN-A49K	3	88586763	88604848	8	-0.428398
TCGA-LN-A49K	3	88609817	90485962	850	1.316999
TCGA-LN-A49K	3	93734671	98140984	2231	0.193502
TCGA-LN-A49K	3	98141441	144824219	26278	0
TCGA-LN-A49K	3	144828138	144871860	32	0.876127
TCGA-LN-A49K	3	144873686	151502529	3398	0
TCGA-LN-A49K	3	151509338	153593647	1227	1.125123
TCGA-LN-A49K	3	153593676	158701278	2654	1.853065
TCGA-LN-A49K	3	158703499	197538677	19461	1.125123
TCGA-LN-A49K	4	1053934	86565473	47028	0
TCGA-LN-A49K	4	86568266	86594033	13	-0.855835
TCGA-LN-A49K	4	86594600	128952036	23466	0
TCGA-LN-A49K	4	128954455	128961507	6	-0.855835
TCGA-LN-A49K	4	128964987	153230474	12718	0
TCGA-LN-A49K	4	153242631	153450993	81	-0.764699
TCGA-LN-A49K	4	153460612	188762240	18820	0
TCGA-LN-A49K	5	914233	30868274	17549	0.62224
TCGA-LN-A49K	5	30868722	54199165	10795	0
TCGA-LN-A49K	5	54199768	54203611	5	-0.823764
TCGA-LN-A49K	5	54209918	180360469	71687	0
TCGA-LN-A49K	6	1014281	40324095	23616	0
TCGA-LN-A49K	6	40324294	69981772	14202	0.180329
TCGA-LN-A49K	6	69985704	73797164	2240	0.698753
TCGA-LN-A49K	6	73804874	77558187	2114	0.180329
TCGA-LN-A49K	6	77561946	85866510	4597	-0.316609
TCGA-LN-A49K	6	85869375	170903919	49224	0
TCGA-LN-A49K	7	708774	36211749	20066	0
TCGA-LN-A49K	7	36213873	36216668	7	-0.779477
TCGA-LN-A49K	7	36219915	158385118	60906	0
TCGA-LN-A49K	8	617667	71078015	38014	0
TCGA-LN-A49K	8	71078424	71849895	333	0.895602
TCGA-LN-A49K	8	71854787	84454944	7228	0
TCGA-LN-A49K	8	84464415	84472759	5	-0.964735
TCGA-LN-A49K	8	84476603	108155073	13080	0.170147
TCGA-LN-A49K	8	108160955	108239699	54	1.115213
TCGA-LN-A49K	8	108241066	126513026	10846	0
TCGA-LN-A49K	8	126516821	145232496	11551	0.624251
TCGA-LN-A49K	9	789932	20876259	12688	0.260708
TCGA-LN-A49K	9	20880047	23161407	1462	-1.214327
TCGA-LN-A49K	9	23164275	38747688	9036	0.406651
TCGA-LN-A49K	9	71039044	71195454	124	-0.597501
TCGA-LN-A49K	9	71196290	78551222	5034	0
TCGA-LN-A49K	9	78556095	78685870	106	-1.228734
TCGA-LN-A49K	9	78692289	81447235	1965	0
TCGA-LN-A49K	9	81447517	81447916	5	-0.949628
TCGA-LN-A49K	9	81449892	140938752	37245	0
TCGA-LN-A49K	10	415240	24172108	16559	-0.450181
TCGA-LN-A49K	10	24172992	97140342	39886	0
TCGA-LN-A49K	10	97143266	118469777	13403	-0.434091
TCGA-LN-A49K	10	118470312	118481766	13	-1.053193
TCGA-LN-A49K	10	118485201	135225087	10631	-0.434091
TCGA-LN-A49K	11	456120	21308929	13373	-0.231777
TCGA-LN-A49K	11	21310665	69440923	22886	0
TCGA-LN-A49K	11	69446448	115231103	27550	1.305376
TCGA-LN-A49K	11	115236883	134132624	13004	-0.516197
TCGA-LN-A49K	12	889902	74058808	39218	0
TCGA-LN-A49K	12	74085821	74102898	11	-1.223331
TCGA-LN-A49K	12	74110617	77560537	2081	-0.386285
TCGA-LN-A49K	12	77560850	133155338	32156	0
TCGA-LN-A49K	13	19450806	114987458	56281	0
TCGA-LN-A49K	14	20501368	105986740	49161	0
TCGA-LN-A49K	15	23687685	31628194	2961	0.421256
TCGA-LN-A49K	15	31629224	31634743	6	-0.668728
TCGA-LN-A49K	15	31637996	31956620	241	0.539774
TCGA-LN-A49K	15	32929864	101884307	41010	0
TCGA-LN-A49K	16	653503	89379936	40492	0
TCGA-LN-A49K	17	987221	35810445	14239	0
TCGA-LN-A49K	17	35810503	35939346	69	-0.391107
TCGA-LN-A49K	17	35946926	80917016	22398	0
TCGA-LN-A49K	18	329586	14648457	8166	0
TCGA-LN-A49K	18	14653028	21881641	1688	0.317871
TCGA-LN-A49K	18	21883023	77109240	32549	0
TCGA-LN-A49K	19	284018	58878226	23690	0
TCGA-LN-A49K	20	456452	62219648	37016	0
TCGA-LN-A49K	21	15372509	47678295	20398	0
TCGA-LN-A49K	22	17423930	49331012	16742	0
TCGA-LN-A49K	X	3157107	154905589	62497	0
TCGA-LN-A49L	1	3218610	9838354	3788	0
TCGA-LN-A49L	1	9844774	9922043	26	-0.784626
TCGA-LN-A49L	1	9923741	31367929	10899	0
TCGA-LN-A49L	1	31372734	31514485	58	-0.292128
TCGA-LN-A49L	1	31517757	32471226	463	0
TCGA-LN-A49L	1	32476769	32558398	29	-0.457255
TCGA-LN-A49L	1	32561592	61681855	16721	0
TCGA-LN-A49L	1	61682308	61763639	57	-0.705316
TCGA-LN-A49L	1	61767070	64557541	1915	0
TCGA-LN-A49L	1	64560089	64658676	68	-0.231777
TCGA-LN-A49L	1	64659070	78038400	8271	0
TCGA-LN-A49L	1	78042265	78413357	136	-0.277147
TCGA-LN-A49L	1	78414450	84276489	3467	0
TCGA-LN-A49L	1	84279491	84330024	47	-0.270566
TCGA-LN-A49L	1	84330491	99537889	9314	0
TCGA-LN-A49L	1	99539892	99614315	67	-0.153363
TCGA-LN-A49L	1	99615473	120527361	12201	0
TCGA-LN-A49L	1	149881398	158514650	4339	1.502566
TCGA-LN-A49L	1	158514893	180237765	14244	1.345955
TCGA-LN-A49L	1	180239263	180482731	119	0.396499
TCGA-LN-A49L	1	180485519	189741156	5797	1.284591
TCGA-LN-A49L	1	189743102	189747431	6	-0.206348
TCGA-LN-A49L	1	189751613	192670045	1687	1.284344
TCGA-LN-A49L	1	192672584	206946666	8478	-0.249339
TCGA-LN-A49L	1	206952934	247812431	26399	0.866967
TCGA-LN-A49L	2	484222	4587811	1971	0
TCGA-LN-A49L	2	4589745	4616855	37	-0.190238
TCGA-LN-A49L	2	4617335	28526206	15065	0
TCGA-LN-A49L	2	28528269	28642174	70	1.068653
TCGA-LN-A49L	2	28642747	55241055	14890	0
TCGA-LN-A49L	2	55246423	55518742	152	-0.267687
TCGA-LN-A49L	2	55520106	57657306	1158	0
TCGA-LN-A49L	2	57660908	68348687	6329	0.807017
TCGA-LN-A49L	2	68348783	68510627	89	0
TCGA-LN-A49L	2	68513189	72665335	2499	0.775814
TCGA-LN-A49L	2	72673224	72903734	86	0
TCGA-LN-A49L	2	72905438	75226790	1107	0.798101
TCGA-LN-A49L	2	75229231	82670217	3949	-0.177018
TCGA-LN-A49L	2	82670593	85214171	1426	0
TCGA-LN-A49L	2	85215438	85381416	77	-0.328087
TCGA-LN-A49L	2	85384433	89128119	1233	0.22777
TCGA-LN-A49L	2	89129064	98449182	755	0.811227
TCGA-LN-A49L	2	98456616	133362250	17497	0
TCGA-LN-A49L	2	133362943	134044781	501	-1.081703
TCGA-LN-A49L	2	134044803	148782465	8207	0
TCGA-LN-A49L	2	148782778	149922663	492	0.27521
TCGA-LN-A49L	2	149924300	154751658	3141	0
TCGA-LN-A49L	2	154752302	155076263	161	-1.013243
TCGA-LN-A49L	2	155076930	187377481	18532	0
TCGA-LN-A49L	2	187379038	187467750	50	-0.510592
TCGA-LN-A49L	2	187468107	211953092	12834	0
TCGA-LN-A49L	2	211953453	212314132	274	1.377779
TCGA-LN-A49L	2	212315452	213323124	612	0
TCGA-LN-A49L	2	213324445	213747417	244	-1.085556
TCGA-LN-A49L	2	213747524	220246218	3961	0
TCGA-LN-A49L	2	220256433	232318284	7518	0.221778
TCGA-LN-A49L	2	232318754	242476062	5886	0
TCGA-LN-A49L	3	2212571	11559441	5418	0
TCGA-LN-A49L	3	11562627	11754819	137	-1.292893
TCGA-LN-A49L	3	11758418	18389210	4203	0
TCGA-LN-A49L	3	18396188	19187521	379	0.501166
TCGA-LN-A49L	3	19192968	50811841	17729	0
TCGA-LN-A49L	3	50814088	51288194	234	-1.018766
TCGA-LN-A49L	3	51292219	59705135	5123	0
TCGA-LN-A49L	3	61026351	61066987	62	-0.471717
TCGA-LN-A49L	3	61070998	62066119	685	0
TCGA-LN-A49L	3	62071090	62081286	14	-1.102154
TCGA-LN-A49L	3	62081495	77727590	10466	0
TCGA-LN-A49L	3	77737647	77777086	43	-1.105668
TCGA-LN-A49L	3	77782981	93740692	6184	-0.531571
TCGA-LN-A49L	3	93743933	117332915	13240	0
TCGA-LN-A49L	3	117334551	117427559	64	-0.270206
TCGA-LN-A49L	3	117428376	123618348	3385	0.382826
TCGA-LN-A49L	3	123618924	123659963	21	0
TCGA-LN-A49L	3	123660391	135877901	7191	0.474486
TCGA-LN-A49L	3	135879998	136249114	109	0
TCGA-LN-A49L	3	136251556	136383440	51	-0.488794
TCGA-LN-A49L	3	136386847	136518670	44	0
TCGA-LN-A49L	3	136525719	138537022	979	1.127861
TCGA-LN-A49L	3	138541412	139748739	722	2.030524
TCGA-LN-A49L	3	139749561	169377736	15080	0.988453
TCGA-LN-A49L	3	169384297	196367400	14255	0
TCGA-LN-A49L	3	196970125	197079271	59	-0.771668
TCGA-LN-A49L	3	197132875	197538677	77	0
TCGA-LN-A49L	4	1053934	2916931	671	0
TCGA-LN-A49L	4	2917608	3010609	53	-0.463861
TCGA-LN-A49L	4	3012735	16091345	8365	0
TCGA-LN-A49L	4	16093379	21724306	3658	-0.541133
TCGA-LN-A49L	4	21724515	21753765	27	1.148141
TCGA-LN-A49L	4	21754194	22017818	209	-1.102154
TCGA-LN-A49L	4	22020114	23024301	527	1.222544
TCGA-LN-A49L	4	23030668	31499000	5413	0.296441
TCGA-LN-A49L	4	31501065	36641379	2841	0
TCGA-LN-A49L	4	36643968	59939167	10742	0.531689
TCGA-LN-A49L	4	59939296	87920020	15288	0
TCGA-LN-A49L	4	87921241	88009620	61	-0.513265
TCGA-LN-A49L	4	88011875	102419021	7956	0
TCGA-LN-A49L	4	102432702	102805940	220	-0.556509
TCGA-LN-A49L	4	102807050	107133452	2281	0
TCGA-LN-A49L	4	107140732	107265364	62	-0.588713
TCGA-LN-A49L	4	107265772	183349430	41597	0
TCGA-LN-A49L	4	183353357	183535152	117	-0.527879
TCGA-LN-A49L	4	184209735	188762240	2044	0
TCGA-LN-A49L	5	914233	5200572	2850	0
TCGA-LN-A49L	5	5202120	5236356	40	-0.458206
TCGA-LN-A49L	5	5237597	43802810	22255	0
TCGA-LN-A49L	5	43802939	57969491	5573	0.299468
TCGA-LN-A49L	5	57972721	84510240	14381	0
TCGA-LN-A49L	5	84513502	84519570	9	-1.077492
TCGA-LN-A49L	5	84520578	94021737	4679	0
TCGA-LN-A49L	5	94030867	94534090	317	0.724894
TCGA-LN-A49L	5	94542574	122074506	14776	0
TCGA-LN-A49L	5	122076870	122245983	62	-1.071688
TCGA-LN-A49L	5	122254002	133463269	6595	0
TCGA-LN-A49L	5	133464657	133536285	51	-0.592222
TCGA-LN-A49L	5	133537058	135041650	907	0
TCGA-LN-A49L	5	135043544	137627052	1626	0.782342
TCGA-LN-A49L	5	137640146	180360469	25915	0
TCGA-LN-A49L	6	1014281	8740010	5650	0.831135
TCGA-LN-A49L	6	8743318	13754351	3489	2.421367
TCGA-LN-A49L	6	13755516	24124829	7137	0.831135
TCGA-LN-A49L	6	24126244	45185070	10183	0
TCGA-LN-A49L	6	45186825	45273831	32	-0.333294
TCGA-LN-A49L	6	45274021	53685342	5172	0
TCGA-LN-A49L	6	53685475	55097163	908	1.115203
TCGA-LN-A49L	6	55097517	91850106	17709	0
TCGA-LN-A49L	6	91850393	91980874	63	-1.263172
TCGA-LN-A49L	6	91980887	97231778	2378	0
TCGA-LN-A49L	6	97234028	97648817	229	-0.153107
TCGA-LN-A49L	6	97649497	98724638	543	0
TCGA-LN-A49L	6	98726503	99174308	308	-0.696763
TCGA-LN-A49L	6	99178804	103647410	2538	0
TCGA-LN-A49L	6	103660291	103688678	17	-0.920847
TCGA-LN-A49L	6	103688917	112460541	5345	0
TCGA-LN-A49L	6	112460648	112647484	130	0.536257
TCGA-LN-A49L	6	112649101	116464299	2178	0
TCGA-LN-A49L	6	116469346	116568773	44	-0.731521
TCGA-LN-A49L	6	116571576	136601488	11908	0
TCGA-LN-A49L	6	136607455	136794442	109	-0.243748
TCGA-LN-A49L	6	136796364	170903919	19923	0
TCGA-LN-A49L	7	708774	21861028	10638	0
TCGA-LN-A49L	7	21861124	21874357	10	-0.54157
TCGA-LN-A49L	7	21876195	42129423	13393	0
TCGA-LN-A49L	7	42129947	42161527	28	-0.54157
TCGA-LN-A49L	7	42162825	57924999	9121	0
TCGA-LN-A49L	7	57935910	63136232	10	0.132728
TCGA-LN-A49L	7	63138103	63408299	36	2.105074
TCGA-LN-A49L	7	63409070	63482415	50	1.797105
TCGA-LN-A49L	7	63485699	63973442	140	1.027653
TCGA-LN-A49L	7	63975694	64394829	198	2.333402
TCGA-LN-A49L	7	64400699	67360562	865	3.656854
TCGA-LN-A49L	7	67365305	69308727	1201	0.68887
TCGA-LN-A49L	7	69309036	74842451	2096	0
TCGA-LN-A49L	7	74859651	75504836	184	0.525904
TCGA-LN-A49L	7	75510561	77150604	463	1.470395
TCGA-LN-A49L	7	77152265	111969274	18097	0.726216
TCGA-LN-A49L	7	112329729	124752484	6784	0
TCGA-LN-A49L	7	124754552	124768583	10	-0.985396
TCGA-LN-A49L	7	124770043	127046153	1234	0
TCGA-LN-A49L	7	127049668	129721644	1223	0.620242
TCGA-LN-A49L	7	129721932	129759967	16	0
TCGA-LN-A49L	7	129760174	142817711	7392	0.748987
TCGA-LN-A49L	7	142899393	148709507	3098	0
TCGA-LN-A49L	7	148819519	150724000	816	-0.541162
TCGA-LN-A49L	7	150725722	151817414	589	0
TCGA-LN-A49L	7	151820833	158385118	3287	-0.484951
TCGA-LN-A49L	8	617667	2740892	763	0
TCGA-LN-A49L	8	2782279	2818862	47	-0.574606
TCGA-LN-A49L	8	2832449	26085303	13924	0
TCGA-LN-A49L	8	26089055	26111512	16	-0.762534
TCGA-LN-A49L	8	26116732	26133898	15	-0.505999
TCGA-LN-A49L	8	26141765	28798628	1875	0
TCGA-LN-A49L	8	28799441	28862383	32	-0.692744
TCGA-LN-A49L	8	28868413	37692100	5061	0
TCGA-LN-A49L	8	37701930	38197404	189	-0.53835
TCGA-LN-A49L	8	38204078	39703449	644	0
TCGA-LN-A49L	8	39711490	41868118	1457	0.491228
TCGA-LN-A49L	8	41868806	47897727	764	0
TCGA-LN-A49L	8	47902866	48867273	358	-0.227728
TCGA-LN-A49L	8	48867439	49318569	179	0
TCGA-LN-A49L	8	49319695	55081189	3171	-0.201617
TCGA-LN-A49L	8	55084782	55875038	536	0.490656
TCGA-LN-A49L	8	55875068	60235174	2732	1.229047
TCGA-LN-A49L	8	60235278	61642312	784	0
TCGA-LN-A49L	8	61642887	61808902	117	-0.17765
TCGA-LN-A49L	8	61809348	63485649	1102	0
TCGA-LN-A49L	8	63486562	85194347	12272	-0.195124
TCGA-LN-A49L	8	85206741	98675056	7501	0.493707
TCGA-LN-A49L	8	98680102	98704075	12	-0.804843
TCGA-LN-A49L	8	98708875	128198179	17250	0.401062
TCGA-LN-A49L	8	128198564	128533931	251	1.310429
TCGA-LN-A49L	8	128545383	130929135	1599	0
TCGA-LN-A49L	8	130934079	130993818	25	-0.644054
TCGA-LN-A49L	8	130994861	138683864	5629	0
TCGA-LN-A49L	8	138691728	138705476	21	-0.607575
TCGA-LN-A49L	8	138705943	139714963	807	0.180813
TCGA-LN-A49L	8	139717940	145232496	1978	-0.190489
TCGA-LN-A49L	9	789932	23954349	14712	-0.505749
TCGA-LN-A49L	9	23970391	37957249	7844	0
TCGA-LN-A49L	9	37957824	38205001	172	0.281369
TCGA-LN-A49L	9	38205577	38739177	444	0
TCGA-LN-A49L	9	38739591	78926362	5518	0.242021
TCGA-LN-A49L	9	78928711	78952429	24	-1.073291
TCGA-LN-A49L	9	78957571	80244255	950	0.194055
TCGA-LN-A49L	9	80244476	80547346	156	-0.60618
TCGA-LN-A49L	9	80549731	113106999	21274	0.247935
TCGA-LN-A49L	9	113110127	116569532	2207	1.036769
TCGA-LN-A49L	9	116570360	123310807	5078	0
TCGA-LN-A49L	9	123314157	123591316	142	-0.447374
TCGA-LN-A49L	9	123592961	131589033	4612	0
TCGA-LN-A49L	9	131595936	131619641	10	-0.943421
TCGA-LN-A49L	9	131621565	140938752	4522	0
TCGA-LN-A49L	10	415240	6620154	4086	0.672096
TCGA-LN-A49L	10	6631513	12488714	4279	1.928106
TCGA-LN-A49L	10	12490786	22650303	7215	0
TCGA-LN-A49L	10	22653915	35328088	8401	0.51369
TCGA-LN-A49L	10	35328256	45997557	3964	0
TCGA-LN-A49L	10	46000216	48654363	218	1.331848
TCGA-LN-A49L	10	49397232	59029878	4961	0.392308
TCGA-LN-A49L	10	59035775	82719234	14378	0
TCGA-LN-A49L	10	82721005	84509682	1199	1.101963
TCGA-LN-A49L	10	84511407	85202437	471	0.777474
TCGA-LN-A49L	10	85210481	86151141	739	0
TCGA-LN-A49L	10	86153132	89599354	2011	-0.721192
TCGA-LN-A49L	10	89602259	89628308	23	-1.245052
TCGA-LN-A49L	10	89628521	135225087	28547	-0.721192
TCGA-LN-A49L	11	456120	19122525	11439	0
TCGA-LN-A49L	11	19128052	19280456	125	-1.093271
TCGA-LN-A49L	11	19287745	22648260	2635	0
TCGA-LN-A49L	11	22651426	22798792	104	-0.542057
TCGA-LN-A49L	11	22799805	32957995	6351	0
TCGA-LN-A49L	11	32958609	33158566	104	-0.559952
TCGA-LN-A49L	11	33160456	34241703	571	0
TCGA-LN-A49L	11	34243782	34404754	151	-1.028692
TCGA-LN-A49L	11	34407521	68241562	14125	0
TCGA-LN-A49L	11	68241863	68297955	19	-0.621548
TCGA-LN-A49L	11	68303629	77382835	4762	0
TCGA-LN-A49L	11	77383438	77510856	56	-0.483209
TCGA-LN-A49L	11	77511146	85364556	4887	0
TCGA-LN-A49L	11	85364761	85413820	24	-0.556293
TCGA-LN-A49L	11	85414166	134132624	31460	0
TCGA-LN-A49L	12	889902	14709072	7704	0
TCGA-LN-A49L	12	14710708	14881053	106	-0.276071
TCGA-LN-A49L	12	14884351	39671666	11867	0
TCGA-LN-A49L	12	39672402	39748139	41	-0.61748
TCGA-LN-A49L	12	39748160	65742539	14263	0
TCGA-LN-A49L	12	65747604	65881095	68	-0.281798
TCGA-LN-A49L	12	65884244	95371398	18037	0
TCGA-LN-A49L	12	95371414	95448938	50	-0.353617
TCGA-LN-A49L	12	95453739	100353609	3151	0
TCGA-LN-A49L	12	100356267	100433633	42	-0.277027
TCGA-LN-A49L	12	100452858	133155338	18137	0
TCGA-LN-A49L	13	19450806	42202272	14309	0
TCGA-LN-A49L	13	42203367	42245130	28	-0.861785
TCGA-LN-A49L	13	42245842	48905657	4211	0
TCGA-LN-A49L	13	48906495	49174482	251	-1.016816
TCGA-LN-A49L	13	49177891	51856010	846	0
TCGA-LN-A49L	13	51857647	51981114	68	-0.536081
TCGA-LN-A49L	13	51981169	61282154	4533	0
TCGA-LN-A49L	13	61290132	61344862	64	-0.440816
TCGA-LN-A49L	13	61345806	66692569	2430	0
TCGA-LN-A49L	13	66696659	79203105	7512	0.353324
TCGA-LN-A49L	13	79206836	96775145	10247	0.243183
TCGA-LN-A49L	13	96777110	96784998	8	-0.946898
TCGA-LN-A49L	13	96787401	99521426	1814	0.29326
TCGA-LN-A49L	13	99523666	99619095	53	-1.007973
TCGA-LN-A49L	13	99626328	100347114	429	0.16175
TCGA-LN-A49L	13	100352798	100508767	127	-0.572921
TCGA-LN-A49L	13	100511735	114987458	9351	0.302658
TCGA-LN-A49L	14	20501368	24548021	1519	0
TCGA-LN-A49L	14	24552816	24691238	56	-0.578608
TCGA-LN-A49L	14	24707180	25631912	612	0
TCGA-LN-A49L	14	25633201	27928264	1394	0.304734
TCGA-LN-A49L	14	27933228	27971911	17	-0.70957
TCGA-LN-A49L	14	27973648	37682643	5775	0
TCGA-LN-A49L	14	37688945	41089071	1669	0.34925
TCGA-LN-A49L	14	41097687	41262195	80	0
TCGA-LN-A49L	14	41262428	45602020	1710	0.316425
TCGA-LN-A49L	14	45602781	45673579	26	0
TCGA-LN-A49L	14	45673957	45809136	60	-0.438703
TCGA-LN-A49L	14	46062739	48732885	1352	0
TCGA-LN-A49L	14	48867571	54066297	3233	2.547583
TCGA-LN-A49L	14	54067451	55336751	891	3.656854
TCGA-LN-A49L	14	55337141	77315031	13238	0
TCGA-LN-A49L	14	77315298	77727846	298	0.25402
TCGA-LN-A49L	14	77728604	103908793	16591	0
TCGA-LN-A49L	14	103913782	104216776	141	-0.512271
TCGA-LN-A49L	14	104218615	105986740	499	0
TCGA-LN-A49L	15	23687685	28492195	2658	-0.701721
TCGA-LN-A49L	15	28560645	53292815	12587	-0.192244
TCGA-LN-A49L	15	53292847	64900713	7805	0
TCGA-LN-A49L	15	64903061	64962630	29	-0.382237
TCGA-LN-A49L	15	64965772	81642086	9582	0.385561
TCGA-LN-A49L	15	81646232	81716183	40	1.804788
TCGA-LN-A49L	15	81717058	84186866	962	0.385561
TCGA-LN-A49L	15	84187439	84278392	69	1.589162
TCGA-LN-A49L	15	84286102	89582492	3079	0.385561
TCGA-LN-A49L	15	89584751	89595883	8	-1.076746
TCGA-LN-A49L	15	89596925	91229484	877	0.416267
TCGA-LN-A49L	15	91230927	91269148	26	0
TCGA-LN-A49L	15	91271066	101884307	6496	0.541613
TCGA-LN-A49L	16	653503	7760805	3127	0
TCGA-LN-A49L	16	7764030	11800768	2832	1.535955
TCGA-LN-A49L	16	11803858	26171293	5721	0.667522
TCGA-LN-A49L	16	26171330	26228476	37	-0.120941
TCGA-LN-A49L	16	26228849	31829098	2079	0.619879
TCGA-LN-A49L	16	31837145	48166392	665	0
TCGA-LN-A49L	16	48167574	48590588	233	-0.543085
TCGA-LN-A49L	16	48596691	57950057	6597	0
