Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	12	28245036	28274790	2.928925	0.384463	0.831699	0.385870
Amp	12	28288047	28311618	2.692348	0.372719	0.819596	0.385870
Amp	12	28319383	28325849	2.914612	0.383942	0.831162	0.385870
Amp	12	28326304	28330696	2.955441	0.385510	0.821212	0.391304
Amp	12	28331398	28343033	1.967578	0.335700	0.781273	0.385870
Amp	12	28343238	28382822	1.940523	0.334131	0.790795	0.380435
Amp	12	28386131	28434165	1.723773	0.322909	0.776965	0.380435
Amp	12	28437038	28470084	1.915311	0.332981	0.781879	0.380435
Amp	12	28473666	28524789	1.723773	0.322909	0.782530	0.375000
Amp	12	28525197	28528345	1.994702	0.336914	0.797382	0.375000
Amp	12	28530451	28639996	1.902325	0.332198	0.791837	0.375000
Amp	12	28645126	28652275	1.749178	0.324308	0.788903	0.375000
Amp	12	28652560	28898884	1.915311	0.333055	0.786778	0.380435
Amp	12	28899193	29009439	1.588890	0.315414	0.771380	0.380435
Amp	12	29013371	29054065	0.804398	0.267088	0.729561	0.375000
Amp	12	29066621	29070579	0.699675	0.259601	0.731395	0.369565
Amp	12	29077826	29110999	1.456839	0.307794	0.773793	0.375000
Amp	12	29111136	29115030	1.307796	0.299046	0.775759	0.369565
Amp	12	29115198	29154061	1.433696	0.306588	0.772514	0.375000
Amp	12	29154310	29234969	1.307796	0.299026	0.775737	0.369565
Amp	12	29237140	29334049	1.014912	0.280676	0.755990	0.369565
Amp	12	29334152	29523284	1.061127	0.283822	0.767819	0.364130
Amp	12	29527675	29579753	1.116759	0.287368	0.760344	0.369565
Amp	12	29581776	29742427	0.443059	0.239175	0.717113	0.364130
Amp	12	29745699	29832190	0.528391	0.246453	0.714399	0.369565
Amp	12	29840026	29860709	0.285178	0.224667	0.700721	0.364130
Amp	12	29863406	29906326	0.220553	0.217115	0.692472	0.364130
Amp	12	29908597	30167901	0.451678	0.240050	0.717521	0.364130
Amp	12	30168030	30280698	0.402094	0.236178	0.714636	0.364130
Amp	12	30288891	30436893	0.271934	0.223401	0.700681	0.364130
Amp	12	30439329	30638316	0.220553	0.216716	0.702392	0.358696
Amp	12	30638874	30658015	0.174632	0.210710	0.705330	0.353261
Amp	12	30658643	30687695	0.267132	0.222509	0.708278	0.358696
Amp	12	30689200	30689600	0.392434	0.235396	0.702148	0.358696
Amp	12	30690135	30982145	0.124725	0.203380	0.666651	0.358696
Amp	12	30982771	31251562	0.167556	0.209394	0.673319	0.358696
Amp	12	31412669	31414317	0.205304	0.214915	0.669300	0.364130
Amp	12	31414473	31503736	0.271934	0.223430	0.678600	0.364130
Amp	12	31505014	31509218	0.190549	0.212678	0.666856	0.364130
Amp	12	31510002	31542191	0.745082	0.262540	0.710827	0.369565
Amp	12	31546223	31548388	0.557291	0.248606	0.705673	0.364130
Amp	12	31549402	31742075	0.417450	0.237404	0.702877	0.358696
Amp	12	31747671	31758267	0.583770	0.250154	0.707362	0.364130
Amp	12	31764691	31778727	0.103390	0.200293	0.662673	0.358696
Amp	12	31782851	31797367	0.164879	0.208511	0.663223	0.364130
Amp	12	31800261	31925072	0.063893	0.195761	0.658068	0.358696
Amp	12	31925247	31942106	0.134908	0.204464	0.657902	0.364130
Amp	12	31944260	31953557	0.063893	0.195761	0.658068	0.358696
Amp	12	31955958	32076622	0.000000	0.185603	0.646804	0.358696
Amp	12	32076687	32132902	0.000000	0.180082	0.650539	0.353261
Amp	12	32133526	32299093	0.034743	0.192368	0.655508	0.358696
Amp	12	32303400	32324148	0.103390	0.200407	0.669602	0.353261
Amp	12	32329142	32370966	0.025489	0.190227	0.658141	0.353261
Amp	12	32374063	32463015	0.000000	0.176174	0.641106	0.353261
Amp	12	32463401	32517366	0.000000	0.185949	0.652109	0.353261
Amp	12	32522160	32564260	0.000000	0.179902	0.644616	0.353261
Amp	12	32566807	32645059	0.001531	0.187652	0.653341	0.353261
Amp	12	32648257	32702784	0.000000	0.181089	0.655897	0.347826
Amp	12	32702900	32825571	0.001531	0.187737	0.653626	0.353261
Amp	12	32825828	32861174	0.057415	0.195173	0.661997	0.353261
Amp	12	32863255	33516434	0.000000	0.147615	0.608458	0.353261
Amp	12	33518640	33519525	0.000000	0.151351	0.603454	0.358696
Amp	12	33521107	33521107	0.000000	0.147804	0.611951	0.347826
Amp	12	39223566	39223566	0.000000	0.038334	0.390547	0.228261
Amp	12	39228083	39535140	0.000000	0.031056	0.381490	0.217391
Amp	12	39536022	39577437	0.000000	0.048048	0.405862	0.211957
Amp	12	39577952	39715446	0.000000	0.051523	0.402074	0.217391
Amp	12	39715600	40635220	0.000000	0.044224	0.393949	0.190217
Amp	12	40636090	40676960	0.000000	0.041815	0.393244	0.190217
Amp	12	40678633	40979786	0.000000	0.024824	0.365904	0.184783
Amp	12	40980141	41163972	0.000000	0.021348	0.370346	0.179348
Amp	12	41168249	41175602	0.000000	0.013806	0.363580	0.173913
Amp	12	41179911	41269146	0.000000	0.020449	0.367812	0.179348
Amp	12	41272871	41370627	0.000000	0.031967	0.393353	0.179348
Amp	12	41371085	41770871	0.000000	0.035596	0.389453	0.179348
Amp	12	41780758	41816145	0.000000	0.058760	0.440817	0.179348
Amp	12	41816860	42028479	0.000000	0.035596	0.386275	0.179348
Amp	12	42074951	42085600	0.000000	0.085570	0.482468	0.184783
Amp	12	42087880	42272247	0.000000	0.035596	0.386275	0.179348
Amp	12	42273795	42423135	0.000000	0.043185	0.391246	0.184783
Amp	12	42429402	42503766	0.000000	0.075221	0.447046	0.190217
Amp	12	42504332	42524901	0.000000	0.067866	0.431669	0.190217
Amp	12	42526800	42592548	0.000000	0.035830	0.375417	0.184783
Amp	12	42597963	42712550	0.000000	0.031667	0.367146	0.179348
Amp	12	42715945	42721170	0.000000	0.027932	0.369822	0.173913
Amp	12	42722219	42926087	0.000000	0.035469	0.375577	0.179348
Amp	12	42926336	43071355	0.000000	0.051449	0.411169	0.179348
Amp	12	43072340	43114039	0.000000	0.054762	0.406208	0.184783
Amp	12	43114356	43209142	0.000000	0.047174	0.401689	0.179348
Amp	12	43209302	43209302	0.000000	0.055128	0.408740	0.184783
Amp	12	43739249	43923501	0.000000	0.051814	0.413778	0.179348
Amp	12	43924296	44146273	0.000000	0.055718	0.412283	0.184783
Amp	12	44151730	44388893	0.000000	0.070549	0.431512	0.190217
Amp	12	44398254	45122981	0.000000	0.073708	0.425946	0.195652
Amp	12	45130580	45153620	0.000000	0.108610	0.492995	0.195652
Amp	12	45155399	45161841	0.000000	0.073708	0.422051	0.195652
Amp	12	45162502	45195295	0.000000	0.075772	0.426247	0.195652
Amp	12	45197171	45265490	0.000000	0.069804	0.423739	0.190217
Amp	12	45265531	45374607	0.000000	0.097883	0.482445	0.190217
Amp	12	45379739	45422748	0.000000	0.089929	0.477770	0.184783
Amp	12	45427985	45433731	0.000000	0.124831	0.552887	0.184783
Amp	12	45434484	45503926	0.000000	0.109077	0.518980	0.184783
Amp	12	45507542	45621877	0.000000	0.059344	0.423893	0.179348
Amp	12	45625430	45639105	0.000000	0.078023	0.451627	0.184783
Amp	12	45642589	46214767	0.000000	0.059344	0.423893	0.179348
Amp	12	46221051	46805131	0.000000	0.062345	0.407213	0.179348
Amp	12	46814637	47208813	0.000000	0.069438	0.427753	0.184783
Amp	12	47209783	47237480	0.000000	0.066279	0.425133	0.184783
Amp	12	47242067	47554881	0.000000	0.059185	0.422286	0.179348
Amp	12	47556228	47889986	0.000000	0.051536	0.405323	0.179348
Amp	12	47893974	48117365	0.000000	0.091684	0.479811	0.184783
Amp	12	48117535	48170697	0.000000	0.078395	0.442543	0.190217
Amp	12	48173352	48350197	0.000000	0.060116	0.404326	0.190217
Amp	12	48350913	48643514	0.000000	0.051536	0.397751	0.184783
Amp	12	48645332	48684716	0.000000	0.048535	0.403149	0.179348
Amp	12	48688963	48929728	0.000000	0.062872	0.422332	0.184783
Amp	12	48933233	49006161	0.000000	0.058198	0.403274	0.184783
Amp	12	49006339	49019121	0.000000	0.051043	0.387874	0.184783
Amp	12	49022976	49054811	0.000000	0.053880	0.382724	0.190217
Amp	12	49065550	49074136	0.000000	0.060806	0.386507	0.195652
Amp	12	49074349	49221012	0.000000	0.068715	0.392257	0.201087
Amp	12	49222740	49299290	0.000000	0.061789	0.388739	0.195652
Amp	12	49302705	49393551	0.000000	0.071015	0.401846	0.201087
Amp	12	49399297	50149347	0.000000	0.061789	0.390149	0.195652
Amp	12	50155005	50168205	0.000000	0.054607	0.386103	0.190217
Amp	12	50173773	50188568	0.000000	0.051769	0.391352	0.184783
Amp	12	50197921	50280716	0.000000	0.061452	0.404183	0.190217
Amp	12	50280724	50311414	0.000000	0.069259	0.420506	0.190217
Amp	12	50311510	50430108	0.000000	0.061452	0.403093	0.190217
Amp	12	50433964	50572299	0.000000	0.051769	0.391352	0.184783
Amp	12	50575141	50705715	0.000000	0.057219	0.403081	0.184783
Amp	12	50707234	50815053	0.000000	0.051769	0.389047	0.184783
Amp	12	50819146	50825074	0.000000	0.043860	0.382677	0.179348
Amp	12	50836427	50892076	0.000000	0.027880	0.321350	0.173913
Amp	12	50894788	50950229	0.000000	0.045195	0.353813	0.179348
Amp	12	50954607	51030764	0.000000	0.073029	0.403312	0.184783
Amp	12	51031724	51192716	0.000000	0.075879	0.397747	0.190217
Amp	12	51193161	51197367	0.000000	0.083061	0.401297	0.195652
Amp	12	51202439	51243580	0.000000	0.087671	0.410669	0.195652
Amp	12	51244088	51301627	0.000000	0.092368	0.409185	0.201087
Amp	12	51304259	51377015	0.000000	0.131837	0.474422	0.206522
Amp	12	51381043	51420368	0.000000	0.124655	0.473040	0.201087
Amp	12	51430348	51432504	0.000000	0.132392	0.482581	0.201087
Amp	12	51435953	51453905	0.000000	0.120122	0.458315	0.201087
Amp	12	51456478	51458502	0.000000	0.086889	0.392589	0.201087
Amp	12	51458993	51508465	0.000000	0.079152	0.387768	0.195652
Amp	12	51513608	51606266	0.000000	0.085891	0.391081	0.201087
Amp	12	51609879	51610365	0.000000	0.081194	0.392062	0.195652
Amp	12	51616582	51643210	0.000000	0.073733	0.387666	0.190217
Amp	12	51644470	51778434	0.000000	0.092704	0.427328	0.190217
Amp	12	51780636	51815702	0.000000	0.107829	0.458950	0.190217
Amp	12	51815758	51925895	0.000000	0.101090	0.457438	0.184783
Amp	12	51928298	51950340	0.000000	0.106869	0.459204	0.190217
Amp	12	51952571	52175304	0.000000	0.101090	0.457438	0.184783
Amp	12	52175726	52349127	0.000000	0.065193	0.380179	0.184783
Amp	12	52352181	52410533	0.000000	0.072418	0.384422	0.190217
Amp	12	52415111	52670031	0.000000	0.044584	0.335824	0.184783
Amp	12	52670660	52814040	0.000000	0.037359	0.329979	0.179348
Amp	12	52867790	53169249	0.000000	0.042029	0.330326	0.184783
Amp	12	53169676	53179836	0.000000	0.053714	0.346944	0.190217
Amp	12	53182698	53293520	0.000000	0.057639	0.345286	0.195652
Amp	12	53294115	53411098	0.000000	0.053714	0.346944	0.190217
Amp	12	53537223	53630893	0.000000	0.042029	0.329901	0.184783
Amp	12	53635348	53727975	0.000000	0.047710	0.333864	0.190217
Amp	12	53733782	53865854	0.000000	0.053647	0.336659	0.195652
Amp	12	53867312	53896586	0.000000	0.061152	0.342674	0.201087
Amp	12	53898580	54005061	0.000000	0.055215	0.340124	0.195652
Amp	12	54007970	54131318	0.000000	0.062462	0.346117	0.201087
Amp	12	54134291	54140843	0.000000	0.071337	0.355407	0.206522
Amp	12	54143813	54181171	0.000000	0.063832	0.349899	0.201087
Amp	12	54182749	54241325	0.000000	0.071730	0.356163	0.206522
Amp	12	54244178	54247821	0.000000	0.063832	0.349899	0.201087
Amp	12	54247837	54395082	0.000000	0.054957	0.340198	0.195652
Amp	12	54406783	54489821	0.000000	0.062877	0.348905	0.201087
Amp	12	54496166	54528005	0.000000	0.071233	0.366381	0.201087
Amp	12	54528445	54624374	0.000000	0.063313	0.358160	0.195652
Amp	12	54629851	54712180	0.000000	0.072056	0.366972	0.201087
Amp	12	54712308	54778823	0.000000	0.063700	0.350446	0.201087
Amp	12	54793064	54801204	0.000000	0.054957	0.341175	0.195652
Amp	12	54801900	55074436	0.000000	0.057815	0.338511	0.201087
Amp	12	55074587	55268100	0.000000	0.052771	0.327584	0.201087
Amp	12	55272662	55358902	0.000000	0.059800	0.332499	0.206522
Amp	12	55361021	55760376	0.000000	0.066561	0.338181	0.211957
Amp	12	55762519	55764693	0.000000	0.070627	0.336735	0.217391
Amp	12	55765530	55870924	0.000000	0.063380	0.330963	0.211957
Amp	12	55891377	55947891	0.000000	0.071772	0.340613	0.217391
Amp	12	55960357	56126371	0.000000	0.063380	0.325262	0.217391
Amp	12	56129434	56315050	0.000000	0.077973	0.343372	0.222826
Amp	12	56324546	56364321	0.000000	0.081736	0.341753	0.228261
Amp	12	56372329	56379298	0.000000	0.093185	0.355528	0.233696
Amp	12	56379427	56449618	0.000000	0.099470	0.366222	0.233696
Amp	12	56450577	56477489	0.000000	0.111497	0.378911	0.239130
Amp	12	56481201	56482180	0.000000	0.147293	0.439636	0.239130
Amp	12	56484525	56484632	0.000000	0.111497	0.380104	0.239130
Amp	12	56484704	56527717	0.000000	0.120301	0.394746	0.239130
Amp	12	56527821	56576932	0.000000	0.114016	0.388009	0.233696
Amp	12	56580982	56593478	0.000000	0.124486	0.405825	0.233696
Amp	12	56596443	56629439	0.000000	0.109894	0.397068	0.222826
Amp	12	56639796	56886892	0.000000	0.083274	0.357187	0.217391
Amp	12	56899249	57007782	0.000000	0.074527	0.349932	0.211957
Amp	12	57007933	57117485	0.000000	0.080589	0.352934	0.217391
Amp	12	57130894	57195983	0.000000	0.086195	0.354823	0.222826
Amp	12	57197231	57435122	0.000000	0.080133	0.351944	0.217391
Amp	12	57437720	57495227	0.000000	0.095147	0.370309	0.222826
Amp	12	57496223	57656705	0.000000	0.124557	0.424400	0.222826
Amp	12	57657562	57810254	0.000000	0.118951	0.424250	0.217391
Amp	12	57811414	58170335	0.000000	0.113340	0.413985	0.217391
Amp	12	58172929	58221839	0.000000	0.125350	0.433020	0.222826
Amp	12	58222672	58275176	0.000000	0.119511	0.430759	0.217391
Amp	12	58276475	58486021	0.000000	0.090102	0.382949	0.222826
Amp	12	58486328	58538534	0.000000	0.080452	0.365727	0.222826
Amp	12	58539198	58633042	0.000000	0.088437	0.379978	0.222826
Amp	12	58636565	58677420	0.000000	0.097677	0.388024	0.228261
Amp	12	58682665	58972370	0.000000	0.088437	0.379978	0.222826
Amp	12	58974724	59144477	0.000000	0.096621	0.384567	0.228261
Amp	12	59145410	59148231	0.000000	0.105603	0.400215	0.228261
Amp	12	59148639	59216257	0.000000	0.097418	0.395369	0.222826
Amp	12	59221974	59227723	0.000000	0.090776	0.393102	0.217391
Amp	12	59232383	59274035	0.000000	0.112913	0.408920	0.233696
Amp	12	59279660	59454496	0.000000	0.099027	0.392310	0.228261
Amp	12	59455564	59490632	0.000000	0.083327	0.364956	0.228261
Amp	12	59492214	60072564	0.000000	0.076566	0.360344	0.222826
Amp	12	60073240	60127590	0.000000	0.086884	0.378759	0.222826
Amp	12	60128972	60261421	0.000000	0.098304	0.400029	0.222826
Amp	12	60263226	60263226	0.000000	0.085626	0.382605	0.211957
Amp	12	60269161	60276588	0.000000	0.078596	0.377757	0.206522
Amp	12	60276847	60353532	0.000000	0.070300	0.371392	0.201087
Amp	12	60357862	60388617	0.000000	0.079357	0.379756	0.206522
Amp	12	60394121	60523232	0.000000	0.070300	0.371392	0.201087
Amp	12	60525112	60655989	0.000000	0.078151	0.384075	0.201087
Amp	12	60659080	60727018	0.000000	0.070300	0.378785	0.195652
Amp	12	60727339	60735475	0.000000	0.062049	0.372357	0.190217
Amp	12	60742821	60930643	0.000000	0.070650	0.379495	0.195652
Amp	12	60934671	61300873	0.000000	0.084061	0.395763	0.201087
Amp	12	61308519	61309249	0.000000	0.095452	0.417019	0.206522
Amp	12	61315057	61324134	0.000000	0.086851	0.411281	0.201087
Amp	12	61326565	61610022	0.000000	0.094632	0.415441	0.206522
Amp	12	61611330	62119140	0.000000	0.109744	0.444542	0.206522
Amp	12	62126273	62334359	0.000000	0.094632	0.412644	0.211957
Amp	12	62334522	62464334	0.000000	0.103308	0.428922	0.211957
Amp	12	62464895	62575010	0.000000	0.092587	0.408806	0.211957
Amp	12	62575309	62637291	0.000000	0.081196	0.393966	0.206522
Amp	12	62640644	62681435	0.000000	0.069830	0.382134	0.201087
Amp	12	62683387	62716330	0.000000	0.077735	0.387300	0.206522
Amp	12	62718692	63013541	0.000000	0.069830	0.382134	0.201087
Amp	12	63013773	63081335	0.000000	0.075892	0.379459	0.211957
Amp	12	63086591	63175593	0.000000	0.110755	0.444873	0.211957
Amp	12	63178030	63247414	0.000000	0.091649	0.409024	0.211957
Amp	12	63249773	63528815	0.000000	0.120885	0.449520	0.222826
Amp	12	63529248	63551063	0.000000	0.125057	0.454347	0.222826
Amp	12	63565177	63731975	0.000000	0.115218	0.427089	0.228261
Amp	12	63736398	63751413	0.000000	0.121403	0.437864	0.228261
Amp	12	63752962	63771136	0.000000	0.171376	0.512724	0.233696
Amp	12	63776500	63918671	0.000000	0.121403	0.437864	0.228261
Amp	12	63919488	64194005	0.000000	0.136167	0.463587	0.228261
Amp	12	64202233	64250602	0.000000	0.143046	0.464514	0.233696
Amp	12	64250898	64573359	0.000000	0.158333	0.487291	0.233696
Amp	12	64579499	64579499	0.000000	0.168878	0.513575	0.228261
Amp	12	64581937	64588310	0.019054	0.189802	0.550030	0.228261
Amp	12	64588676	64614174	0.172969	0.210258	0.586048	0.228261
Amp	12	64618264	64867338	0.019054	0.189802	0.540029	0.233696
Amp	12	64873825	64899032	0.078886	0.197766	0.532015	0.244565
Amp	12	64910433	64928973	0.172969	0.210402	0.552564	0.244565
Amp	12	64931683	65012563	0.185396	0.212059	0.543187	0.250000
Amp	12	65013262	65051920	0.242733	0.219351	0.542983	0.255435
Amp	12	65053221	65062388	0.288415	0.225320	0.554807	0.255435
Amp	12	65069822	65137624	0.278087	0.223663	0.564232	0.250000
Amp	12	65141518	65209498	0.214810	0.216492	0.552824	0.250000
Amp	12	65213909	65250235	0.369330	0.233136	0.579301	0.250000
Amp	12	65250743	65268611	0.451678	0.240367	0.578934	0.255435
Amp	12	65269047	65293494	0.670460	0.256973	0.607146	0.260870
Amp	12	65294299	65295038	0.567719	0.249009	0.607666	0.255435
Amp	12	65296837	65337237	0.362249	0.232403	0.581811	0.255435
Amp	12	65338145	65450794	0.458531	0.240613	0.594593	0.255435
Amp	12	65453043	65512362	0.369330	0.233320	0.595919	0.250000
Amp	12	65516703	65518447	0.503185	0.244441	0.602088	0.255435
Amp	12	65519266	65556179	0.402094	0.236231	0.589166	0.255435
Amp	12	65565001	65650738	0.288415	0.225111	0.582716	0.250000
Amp	12	65653134	65699767	0.931616	0.274685	0.648124	0.255435
Amp	12	65702734	65704644	0.814653	0.267455	0.650137	0.250000
Amp	12	65707159	65981928	1.492262	0.310097	0.717973	0.250000
Amp	12	65982941	66017291	1.611440	0.316463	0.725404	0.250000
Amp	12	66018473	66090883	0.804398	0.266889	0.660910	0.244565
Amp	12	66096682	66112764	1.611440	0.316862	0.726039	0.250000
Amp	12	66112855	66201352	1.503371	0.310497	0.715912	0.250000
Amp	12	66201377	66352065	1.375039	0.303360	0.720217	0.244565
Amp	12	66352583	66454490	1.445706	0.307455	0.727524	0.244565
Amp	12	66458194	66477031	1.541026	0.312313	0.735679	0.244565
Amp	12	66482380	66571481	2.467951	0.361583	0.799183	0.250000
Amp	12	66574338	66594116	1.528833	0.312061	0.736368	0.244565
Amp	12	66594134	66732632	1.445706	0.307202	0.728468	0.244565
Amp	12	66733619	66740262	1.343236	0.301140	0.734942	0.239130
Amp	12	66743533	66858432	2.255337	0.351114	0.799874	0.244565
Amp	12	66859576	66905862	2.524147	0.364807	0.822140	0.244565
Amp	12	66914192	66921799	2.608646	0.368382	0.827953	0.244565
Amp	12	66922252	66985138	2.442243	0.360305	0.814819	0.244565
Amp	12	66985226	67122523	2.294955	0.352666	0.819964	0.239130
Amp	12	67123283	67415922	2.442243	0.360519	0.815312	0.244565
Amp	12	67418307	67440165	2.776152	0.376496	0.841293	0.244565
Amp	12	67442914	67493867	2.215870	0.348838	0.795766	0.244565
Amp	12	67493890	67729416	2.346706	0.355949	0.789778	0.250000
Amp	12	67731036	67770705	2.648860	0.370760	0.813338	0.250000
Amp	12	67773337	67774745	1.686829	0.320786	0.750149	0.244565
Amp	12	67775149	67961820	1.775114	0.325732	0.758193	0.244565
Amp	12	67963239	68100375	2.621628	0.369418	0.811204	0.250000
Amp	12	68101751	68219683	2.762889	0.376403	0.806355	0.255435
Amp	12	68222381	68279721	1.902325	0.332718	0.754390	0.250000
Amp	12	68281217	68369201	1.775114	0.325607	0.759592	0.244565
Amp	12	68369628	68376649	2.749162	0.375581	0.822576	0.250000
Amp	12	68377601	68435316	1.775114	0.325607	0.759592	0.244565
Amp	12	68439482	68452414	2.621628	0.369288	0.812565	0.250000
Amp	12	68461012	68534606	2.202604	0.348364	0.778487	0.250000
Amp	12	68536065	68586733	2.333549	0.354812	0.788745	0.250000
Amp	12	68589374	68812390	1.928400	0.333846	0.755392	0.250000
Amp	12	68815353	68994782	1.850310	0.329751	0.748396	0.250000
Amp	12	68995425	69053598	2.828546	0.379725	0.810278	0.255435
Amp	12	69061178	69108448	1.967578	0.336044	0.758407	0.250000
Amp	12	69108632	69183278	2.635535	0.369928	0.812309	0.250000
Amp	12	69198112	69199362	2.762889	0.376041	0.806856	0.255435
Amp	12	69204949	69214745	3.815975	0.426015	0.866231	0.260870
Amp	12	69214759	69250548	3.862321	0.427938	0.852333	0.266304
Amp	12	69260428	69469481	3.726151	0.421825	0.843204	0.266304
Amp	12	69469630	69501156	3.862321	0.428206	0.852980	0.266304
Amp	12	69506416	69556309	4.517191	0.455953	0.876767	0.271739
Amp	12	69558981	69586439	5.044787	0.477787	0.909678	0.271739
Amp	12	69589206	69606251	5.228552	0.485706	0.921524	0.271739
Amp	12	69608376	69618997	5.649343	0.502519	0.946129	0.271739
Amp	12	69619736	69681413	5.464000	0.495185	0.935396	0.271739
Amp	12	69686183	69716702	5.733919	0.506195	0.934546	0.277174
Amp	12	69723709	69858279	5.464000	0.495185	0.935396	0.271739
Amp	12	69859478	69895429	5.128920	0.481294	0.915066	0.271739
Amp	12	69896762	69902234	4.926393	0.473374	0.903475	0.271739
Amp	12	69905129	70102597	4.777560	0.466993	0.893881	0.271739
Amp	12	70106781	70205325	4.501006	0.455468	0.877015	0.271739
Amp	12	70206152	70359846	4.228505	0.443794	0.859929	0.271739
Amp	12	70360539	70383720	3.283356	0.401154	0.813801	0.266304
Amp	12	70383850	70526824	2.762889	0.376400	0.776833	0.266304
Amp	12	70532877	70610602	2.928925	0.384402	0.773008	0.271739
Amp	12	70620816	70632961	2.608646	0.368329	0.764537	0.266304
Amp	12	70638920	70639778	2.481356	0.362519	0.755860	0.266304
Amp	12	70643890	70670586	2.189397	0.347244	0.733049	0.266304
Amp	12	70670653	70843426	2.035825	0.339241	0.736120	0.260870
Amp	12	70848574	70860075	1.786304	0.326532	0.716745	0.260870
Amp	12	70860861	70884620	1.928400	0.333455	0.714072	0.266304
Amp	12	70884905	70925637	1.238871	0.294770	0.656301	0.266304
Amp	12	70927247	70967896	1.736564	0.323313	0.698926	0.266304
Amp	12	70969581	71016340	2.022188	0.338588	0.721738	0.266304
Amp	12	71016506	71166033	2.428859	0.359555	0.753049	0.266304
Amp	12	71166193	71272123	2.096311	0.342621	0.727760	0.266304
Amp	12	71275157	71289556	1.216923	0.293149	0.666738	0.260870
Amp	12	71289679	71290324	1.468938	0.308218	0.689742	0.260870
Amp	12	71301276	71303585	1.492262	0.309963	0.692403	0.260870
Amp	12	71304577	71341854	1.375039	0.303040	0.694671	0.255435
Amp	12	71342270	71454999	1.116759	0.287172	0.669966	0.255435
Amp	12	71458967	71470970	0.972039	0.277646	0.669376	0.250000
Amp	12	71471695	71683730	1.139687	0.288675	0.672305	0.255435
Amp	12	71686653	71730804	1.105297	0.286632	0.669398	0.255435
Amp	12	71866185	71917060	0.993550	0.279094	0.671782	0.250000
Amp	12	71923270	72074735	1.205879	0.292723	0.706638	0.244565
Amp	12	72074978	72126094	0.909647	0.273767	0.675813	0.244565
Amp	12	72135173	72172890	0.708745	0.259683	0.655360	0.244565
Amp	12	72173390	72185075	0.877751	0.271469	0.674525	0.244565
Amp	12	72189824	72266741	0.356328	0.231638	0.623612	0.239130
Amp	12	72272833	72283279	0.214810	0.216052	0.611591	0.233696
Amp	12	72288762	72316166	0.130199	0.204266	0.602123	0.228261
Amp	12	72319736	72359990	0.232335	0.218018	0.611523	0.233696
Amp	12	72360264	72435642	0.291963	0.225978	0.625069	0.233696
Amp	12	72444346	72456858	0.185396	0.212349	0.601190	0.233696
Amp	12	72465057	72471930	0.084734	0.198597	0.591544	0.228261
Amp	12	72474560	72675677	0.000000	0.186982	0.583175	0.222826
Amp	12	72678994	72748583	0.000000	0.162925	0.540238	0.222826
Amp	12	72749142	72762730	0.000000	0.153939	0.536091	0.217391
Amp	12	72763215	72864317	0.000000	0.161946	0.537308	0.222826
Amp	12	72864377	72893531	0.000000	0.146877	0.510413	0.222826
Amp	12	72894114	73161986	0.000000	0.162541	0.525550	0.228261
Amp	12	73179846	73186801	0.000000	0.130827	0.470296	0.228261
Amp	12	73187300	73226436	0.000000	0.121727	0.454441	0.228261
Amp	12	73231379	73231379	0.000000	0.142269	0.490232	0.228261
Amp	12	73372116	73372116	0.000000	0.164194	0.541319	0.222826
Amp	12	73374250	73386136	0.000000	0.158514	0.544029	0.217391
Amp	12	73386152	73403060	0.000000	0.147444	0.523777	0.217391
Amp	12	73403181	73410574	0.000000	0.156908	0.541091	0.217391
Amp	12	73412222	73458219	0.000000	0.122356	0.489933	0.211957
Amp	12	73459976	73667191	0.000000	0.128060	0.488550	0.217391
Amp	12	73668346	73675224	0.000000	0.120052	0.486052	0.211957
Amp	12	73675557	73785077	0.000000	0.129291	0.490802	0.217391
Amp	12	73787836	73823088	0.000000	0.143266	0.503773	0.222826
Amp	12	73825519	73835249	0.000000	0.137562	0.505502	0.217391
Amp	12	73844546	74155767	0.000000	0.131593	0.501015	0.211957
Amp	12	74159130	74299971	0.000000	0.137990	0.501598	0.217391
Amp	12	74433392	74438686	0.000000	0.143640	0.511934	0.217391
Amp	12	74440694	74449383	0.000000	0.151431	0.526187	0.217391
Amp	12	74450026	74525306	0.000000	0.145034	0.526234	0.211957
Amp	12	74529223	74588819	0.000000	0.129748	0.510606	0.206522
Amp	12	74590356	74724584	0.000000	0.135174	0.508123	0.211957
Amp	12	74726099	74750648	0.000000	0.129748	0.510606	0.206522
Amp	12	74751722	75001115	0.000000	0.115773	0.496767	0.201087
Amp	12	75006849	75019324	0.000000	0.106534	0.491788	0.195652
Amp	12	75021060	75021118	0.000000	0.116384	0.497976	0.201087
Amp	12	75022586	75155099	0.000000	0.107072	0.486447	0.195652
Amp	12	75158612	75167819	0.000000	0.097223	0.479753	0.190217
Amp	12	75168119	75212527	0.000000	0.106388	0.485056	0.195652
Amp	12	75221767	75517649	0.000000	0.123080	0.518986	0.195652
Amp	12	75520207	75534290	0.000000	0.124813	0.514646	0.201087
Amp	12	75537355	75735144	0.000000	0.123080	0.518986	0.195652
Amp	12	75750898	75819488	0.000000	0.073107	0.421871	0.195652
Amp	12	75820071	76182663	0.000000	0.031201	0.344841	0.190217
Amp	12	76184390	76473772	0.000000	0.028785	0.350242	0.179348
Amp	12	76519960	77004836	0.000000	0.041654	0.376785	0.184783
Amp	12	77010221	77547666	0.000000	0.021800	0.341576	0.179348
