Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-L5-A8NW	1	181187630	216895167	22391	0.547813
TCGA-L5-A8NW	1	216895800	240592636	15595	1.088718
TCGA-L5-A8NW	1	240594069	247812431	3916	0
TCGA-L5-A8NW	2	484222	686938	183	-0.526082
TCGA-L5-A8NW	2	1917604	15691651	9296	0
TCGA-L5-A8NW	2	15695905	15899154	160	0.284059
TCGA-L5-A8NW	2	15899188	18905375	2082	0
TCGA-L5-A8NW	2	18908981	31087946	7068	0.430074
TCGA-L5-A8NW	2	31093502	49103366	10137	0
TCGA-L5-A8NW	2	49105285	49116242	15	-0.558027
TCGA-L5-A8NW	2	49119117	52345173	1744	0
TCGA-L5-A8NW	2	52347143	58104611	2874	0.545875
TCGA-L5-A8NW	2	58105391	58107837	5	2.258267
TCGA-L5-A8NW	2	58111585	59131487	593	0.545875
TCGA-L5-A8NW	2	59138000	126193494	31215	0
TCGA-L5-A8NW	2	126453825	138379023	6245	-0.57231
TCGA-L5-A8NW	2	139069835	147344514	4759	0
TCGA-L5-A8NW	2	147346416	147430886	32	-0.475067
TCGA-L5-A8NW	2	147431453	153233384	3432	0
TCGA-L5-A8NW	2	153234241	153285641	37	0.479591
TCGA-L5-A8NW	2	153285870	204845039	28151	0
TCGA-L5-A8NW	2	204853697	205934654	751	-0.530949
TCGA-L5-A8NW	2	205937541	222690674	10283	0
TCGA-L5-A8NW	2	222690980	222695468	8	-0.559691
TCGA-L5-A8NW	2	222701920	242476062	11733	0
TCGA-L5-A8NW	3	2212571	8661522	3635	0
TCGA-L5-A8NW	3	8670161	8821742	100	-0.680584
TCGA-L5-A8NW	3	8872231	30660769	12974	0
TCGA-L5-A8NW	3	30667425	41301210	6699	0.531454
TCGA-L5-A8NW	3	41301508	61222987	10005	0
TCGA-L5-A8NW	3	61232197	61282880	44	-0.557271
TCGA-L5-A8NW	3	61283344	130291211	37675	0
TCGA-L5-A8NW	3	130291647	130346995	25	0.570956
TCGA-L5-A8NW	3	130354365	131412492	561	0
TCGA-L5-A8NW	3	131412952	131623828	153	0.515362
TCGA-L5-A8NW	3	131626048	174526494	22409	0
TCGA-L5-A8NW	3	174530949	174894944	217	-0.493083
TCGA-L5-A8NW	3	174896788	180501879	2769	0
TCGA-L5-A8NW	3	180510087	181380811	430	-0.495692
TCGA-L5-A8NW	3	181381406	197538677	8258	0
TCGA-L5-A8NW	4	1053934	8586739	4215	-0.135831
TCGA-L5-A8NW	4	8588218	8603895	10	-0.681096
TCGA-L5-A8NW	4	8604059	137889726	70395	0
TCGA-L5-A8NW	4	137894726	138004417	54	-0.288321
TCGA-L5-A8NW	4	138006851	153368321	8610	0
TCGA-L5-A8NW	4	153371454	153505971	50	0.340311
TCGA-L5-A8NW	4	153513300	154706220	753	0
TCGA-L5-A8NW	4	154706267	154717816	5	-0.403714
TCGA-L5-A8NW	4	154717920	156884968	1361	0
TCGA-L5-A8NW	4	156893155	159885391	1700	-0.193392
TCGA-L5-A8NW	4	159885531	167465716	4155	0
TCGA-L5-A8NW	4	167465811	167490702	14	-0.729435
TCGA-L5-A8NW	4	167497287	177966548	5686	0
TCGA-L5-A8NW	4	177967466	178334151	275	-0.674733
TCGA-L5-A8NW	4	178336646	180139438	761	0
TCGA-L5-A8NW	4	180221787	180365721	93	0.115502
TCGA-L5-A8NW	4	180365895	188762240	3995	0
TCGA-L5-A8NW	5	914233	6230246	3712	0
TCGA-L5-A8NW	5	6234156	21143124	8683	0.570906
TCGA-L5-A8NW	5	21145247	21295569	97	1.481803
TCGA-L5-A8NW	5	21295612	21359489	45	0.848542
TCGA-L5-A8NW	5	21392335	27884057	3383	1.5088
TCGA-L5-A8NW	5	27888605	28008380	80	0
TCGA-L5-A8NW	5	28009430	42471413	8509	1.495896
TCGA-L5-A8NW	5	42480912	42505385	18	0
TCGA-L5-A8NW	5	42517530	45378456	1280	1.328103
TCGA-L5-A8NW	5	50124856	58298360	5158	-0.556971
TCGA-L5-A8NW	5	58302490	58477864	155	-1.180335
TCGA-L5-A8NW	5	58478581	58764204	187	-0.556971
TCGA-L5-A8NW	5	58766877	59083056	220	-1.165981
TCGA-L5-A8NW	5	59085629	88683413	15652	-0.556971
TCGA-L5-A8NW	5	88689570	117027181	14876	0
TCGA-L5-A8NW	5	117030322	118049776	641	-0.832923
TCGA-L5-A8NW	5	118057690	132342716	7978	0
TCGA-L5-A8NW	5	132355147	132365391	10	-0.576641
TCGA-L5-A8NW	5	132367183	180360469	29352	0
TCGA-L5-A8NW	6	1014281	8118674	5229	0
TCGA-L5-A8NW	6	8125393	23465010	10565	0.534917
TCGA-L5-A8NW	6	23467845	51324301	14255	0
TCGA-L5-A8NW	6	51324814	57206485	3688	-0.532232
TCGA-L5-A8NW	6	62234533	67819953	2891	0
TCGA-L5-A8NW	6	67820373	71595151	2139	-0.556971
TCGA-L5-A8NW	6	71819985	116239881	25121	0
TCGA-L5-A8NW	6	116241820	116320067	54	-0.545725
TCGA-L5-A8NW	6	116327218	170903919	32051	0
TCGA-L5-A8NW	7	708774	67129638	34322	0
TCGA-L5-A8NW	7	67129699	67139325	6	0.895767
TCGA-L5-A8NW	7	67140419	79524516	5659	0
TCGA-L5-A8NW	7	79526500	96206949	8776	0.574975
TCGA-L5-A8NW	7	96209107	96266240	30	0.387981
TCGA-L5-A8NW	7	96270802	96431266	101	0
TCGA-L5-A8NW	7	96433372	108646573	6002	0.429895
TCGA-L5-A8NW	7	108646889	109636462	561	1.460336
TCGA-L5-A8NW	7	109637088	110641919	585	0.429895
TCGA-L5-A8NW	7	110641963	133666029	12066	0
TCGA-L5-A8NW	7	133670516	133679214	7	0.481311
TCGA-L5-A8NW	7	133688282	158385118	12864	0
TCGA-L5-A8NW	8	617667	30775330	17811	0
TCGA-L5-A8NW	8	30778151	31687629	583	0.51609
TCGA-L5-A8NW	8	31690252	42873717	6190	0
TCGA-L5-A8NW	8	42879512	42897835	10	0.858186
TCGA-L5-A8NW	8	42898471	67648752	11374	0
TCGA-L5-A8NW	8	67652803	68698982	485	0.468843
TCGA-L5-A8NW	8	68699624	69843088	738	0
TCGA-L5-A8NW	8	69847619	77447826	4678	0.542942
TCGA-L5-A8NW	8	77465912	117251191	21560	0
TCGA-L5-A8NW	8	117253721	117266027	10	1.285663
TCGA-L5-A8NW	8	117269285	145232496	17672	0
TCGA-L5-A8NW	9	789932	2710850	1283	0
TCGA-L5-A8NW	9	2713587	2725283	14	1.379243
TCGA-L5-A8NW	9	2729440	26257238	14755	0
TCGA-L5-A8NW	9	26433917	33993280	4302	0.492166
TCGA-L5-A8NW	9	34003106	35533886	752	1.306464
TCGA-L5-A8NW	9	35536846	35715785	83	2.209205
TCGA-L5-A8NW	9	35719257	38747688	1997	0.492166
TCGA-L5-A8NW	9	71039044	81964040	7627	-0.548167
TCGA-L5-A8NW	9	81964981	103216523	13731	0
TCGA-L5-A8NW	9	103217531	140938752	23121	0.520657
TCGA-L5-A8NW	10	415240	32060344	21968	0
TCGA-L5-A8NW	10	32061004	32172380	67	-0.508802
TCGA-L5-A8NW	10	32176410	135225087	58457	0
TCGA-L5-A8NW	11	456120	24270187	15242	0
TCGA-L5-A8NW	11	24274255	24595586	219	0.522026
TCGA-L5-A8NW	11	24599518	24963520	250	1.885542
TCGA-L5-A8NW	11	24964837	25123866	108	0.522026
TCGA-L5-A8NW	11	25296454	25306213	14	0
TCGA-L5-A8NW	11	25306234	26864741	1063	0.384442
TCGA-L5-A8NW	11	26864773	27486874	437	1.138013
TCGA-L5-A8NW	11	27490288	30964077	2049	0
TCGA-L5-A8NW	11	30974203	36691901	3880	0.361728
TCGA-L5-A8NW	11	36696587	39071613	974	-0.553165
TCGA-L5-A8NW	11	39073905	40000341	551	0
TCGA-L5-A8NW	11	40002357	40322133	230	0.907175
TCGA-L5-A8NW	11	40322605	45750858	3743	0
TCGA-L5-A8NW	11	45756960	47070425	576	0.686322
TCGA-L5-A8NW	11	47071055	48260970	519	0
TCGA-L5-A8NW	11	48261738	49386132	225	0.503719
TCGA-L5-A8NW	11	49388498	49422073	16	1.070556
TCGA-L5-A8NW	11	49423201	49980113	244	1.793134
TCGA-L5-A8NW	11	49981630	56311147	198	1.070556
TCGA-L5-A8NW	11	56313876	56505977	98	2.652394
TCGA-L5-A8NW	11	56506545	57040720	340	1.070556
TCGA-L5-A8NW	11	57040906	57453556	206	2.736758
TCGA-L5-A8NW	11	57460737	57652811	75	0
TCGA-L5-A8NW	11	57653382	58791738	678	1.849044
TCGA-L5-A8NW	11	58800374	66986767	3347	0
TCGA-L5-A8NW	11	66987826	70795265	1720	1.954513
TCGA-L5-A8NW	11	70807361	72390640	783	0.962058
TCGA-L5-A8NW	11	72392120	97731658	14971	0
TCGA-L5-A8NW	11	97735903	97780718	41	0.762549
TCGA-L5-A8NW	11	97782892	134132624	24016	0
TCGA-L5-A8NW	12	889902	24597786	13798	0
TCGA-L5-A8NW	12	24599610	72359990	24576	0.56018
TCGA-L5-A8NW	12	72360264	73226436	460	1.142624
TCGA-L5-A8NW	12	73231379	73386136	27	2.645853
TCGA-L5-A8NW	12	73386152	73403060	12	1.835794
TCGA-L5-A8NW	12	73403181	73410574	8	2.528332
TCGA-L5-A8NW	12	73412222	113036915	24020	0
TCGA-L5-A8NW	12	113040311	113066109	18	0.414252
TCGA-L5-A8NW	12	113070164	125608422	7252	0
TCGA-L5-A8NW	12	125610880	125631111	15	0.621603
TCGA-L5-A8NW	12	125636978	133155338	3280	0
TCGA-L5-A8NW	13	19450806	23341903	1990	-0.607214
TCGA-L5-A8NW	13	23345384	26022597	1234	0
TCGA-L5-A8NW	13	26024312	26267282	151	0.433935
TCGA-L5-A8NW	13	26267423	26348000	76	-0.133934
TCGA-L5-A8NW	13	26351235	26953457	394	0.487312
TCGA-L5-A8NW	13	26957181	35285025	5909	0
TCGA-L5-A8NW	13	35286059	35566233	167	-0.580795
TCGA-L5-A8NW	13	35571017	36144888	271	0
TCGA-L5-A8NW	13	36148057	36733380	486	0.497931
TCGA-L5-A8NW	13	36736825	36798243	41	0
TCGA-L5-A8NW	13	36801213	37209815	269	0.427512
TCGA-L5-A8NW	13	37214194	37344187	109	0
TCGA-L5-A8NW	13	37345226	37954091	379	0.579891
TCGA-L5-A8NW	13	37960839	38037321	72	0
TCGA-L5-A8NW	13	38038299	38140879	56	0.572734
TCGA-L5-A8NW	13	38143654	38316725	142	0
TCGA-L5-A8NW	13	38324085	39887889	1090	0.560051
TCGA-L5-A8NW	13	39888681	40316297	315	0
TCGA-L5-A8NW	13	40320086	43154806	1817	0.541039
TCGA-L5-A8NW	13	43156822	43269309	82	0
TCGA-L5-A8NW	13	43275146	46765699	2077	-0.586864
TCGA-L5-A8NW	13	46770379	47648172	600	-1.250493
TCGA-L5-A8NW	13	47651365	52983476	2434	-0.586864
TCGA-L5-A8NW	13	52986945	54785148	1022	0
TCGA-L5-A8NW	13	54826979	61711316	3371	-1.142968
TCGA-L5-A8NW	13	61729829	73442091	5793	-0.527875
TCGA-L5-A8NW	13	73442795	74522061	747	0
TCGA-L5-A8NW	13	74524460	86594706	7395	-0.547136
TCGA-L5-A8NW	13	86594866	86748776	97	0.685426
TCGA-L5-A8NW	13	86754493	87248041	204	0
TCGA-L5-A8NW	13	87249178	87561653	161	0.450509
TCGA-L5-A8NW	13	87565642	88511214	482	0
TCGA-L5-A8NW	13	88514149	88576093	32	0.511768
TCGA-L5-A8NW	13	88576545	89773664	645	0
TCGA-L5-A8NW	13	89849802	90464779	375	1.188776
TCGA-L5-A8NW	13	90467093	90854329	253	0.552587
TCGA-L5-A8NW	13	90856837	91274914	232	0
TCGA-L5-A8NW	13	91277773	92567425	815	0.566766
TCGA-L5-A8NW	13	92567834	98961316	4110	-0.591851
TCGA-L5-A8NW	13	98964727	98974863	5	-1.276494
TCGA-L5-A8NW	13	98975036	112331838	9385	-0.591851
TCGA-L5-A8NW	13	112337585	112352162	11	-1.098102
TCGA-L5-A8NW	13	112352358	114263719	860	-0.591851
TCGA-L5-A8NW	13	114264477	114987458	125	-0.72261
TCGA-L5-A8NW	14	20501368	62717775	22997	0
TCGA-L5-A8NW	14	62719835	62777782	42	-0.569145
TCGA-L5-A8NW	14	62779170	105986740	26122	0
TCGA-L5-A8NW	15	23687685	36413811	5579	0.599537
TCGA-L5-A8NW	15	36415059	36957324	376	1.592049
TCGA-L5-A8NW	15	36960390	101884307	38263	0
TCGA-L5-A8NW	16	653503	6632888	2707	0
TCGA-L5-A8NW	16	7132183	7456865	72	0.417306
TCGA-L5-A8NW	16	7458807	30844332	10611	0
TCGA-L5-A8NW	16	30851955	31097211	81	0.342583
TCGA-L5-A8NW	16	31100783	78623464	20063	0
TCGA-L5-A8NW	16	78625901	78749683	115	-0.602288
TCGA-L5-A8NW	16	78930393	89379936	6843	0
TCGA-L5-A8NW	17	987221	80917016	36706	0
TCGA-L5-A8NW	18	329586	77109240	42403	0
TCGA-L5-A8NW	19	284018	11915941	4031	0
TCGA-L5-A8NW	19	12008203	12061384	29	0.728674
TCGA-L5-A8NW	19	12068846	22136554	3937	0
TCGA-L5-A8NW	19	22138001	22242054	61	-0.983385
TCGA-L5-A8NW	19	22503497	31016221	2878	0
TCGA-L5-A8NW	19	31016985	31369194	259	0.160887
TCGA-L5-A8NW	19	31370794	36886592	3380	0
TCGA-L5-A8NW	19	36892165	36966565	48	-0.641984
TCGA-L5-A8NW	19	36971544	58878226	9067	0
TCGA-L5-A8NW	20	456452	62219648	37016	0
TCGA-L5-A8NW	21	15372509	47678295	20398	0
TCGA-L5-A8NW	22	17423930	49331012	16742	0
TCGA-L5-A8NW	X	3157107	92826046	34808	0
TCGA-L5-A8NW	X	92826594	92836821	10	1.537276
TCGA-L5-A8NW	X	92846600	154905589	27679	0
TCGA-L7-A6VZ	1	3218610	167408565	78084	0
TCGA-L7-A6VZ	1	167410391	167516470	95	0.981171
TCGA-L7-A6VZ	1	167526473	245733699	49649	0
TCGA-L7-A6VZ	1	245734028	245789009	39	-0.366688
TCGA-L7-A6VZ	1	245805648	246045742	207	-1.292893
TCGA-L7-A6VZ	1	246048918	246147862	72	-1.037872
TCGA-L7-A6VZ	1	246148541	246185980	27	-1.292893
TCGA-L7-A6VZ	1	247047609	247812431	423	0
TCGA-L7-A6VZ	2	484222	6972341	3749	0.221447
TCGA-L7-A6VZ	2	6977519	6983348	7	-0.806808
TCGA-L7-A6VZ	2	6989639	86737893	45835	0
TCGA-L7-A6VZ	2	86750619	87040227	103	0.580914
TCGA-L7-A6VZ	2	87042352	141773897	23439	0
TCGA-L7-A6VZ	2	141776725	142055120	178	-0.831524
TCGA-L7-A6VZ	2	142055133	142182111	79	0
TCGA-L7-A6VZ	2	142185449	142249331	65	-0.877572
TCGA-L7-A6VZ	2	142251661	206443038	35697	0
TCGA-L7-A6VZ	2	206445115	206455402	11	1.064815
TCGA-L7-A6VZ	2	206461747	213747361	4274	0
TCGA-L7-A6VZ	2	213747417	213828104	57	0.369364
TCGA-L7-A6VZ	2	213830161	242476062	17309	0
TCGA-L7-A6VZ	3	2212571	3893723	1080	0
TCGA-L7-A6VZ	3	3899791	3911710	11	-0.543809
TCGA-L7-A6VZ	3	4329655	15909985	7159	0
TCGA-L7-A6VZ	3	15916658	15934444	13	-0.523788
TCGA-L7-A6VZ	3	15935195	54036605	21177	0
TCGA-L7-A6VZ	3	54037989	54167326	82	-0.155794
TCGA-L7-A6VZ	3	54167806	59705135	3701	0
TCGA-L7-A6VZ	3	61026351	61075599	66	-0.621786
TCGA-L7-A6VZ	3	61075990	115726610	29395	0
TCGA-L7-A6VZ	3	115733456	115769299	27	-0.60545
TCGA-L7-A6VZ	3	115770090	115788061	12	0.263763
TCGA-L7-A6VZ	3	115788226	115992138	130	-0.484494
TCGA-L7-A6VZ	3	115998453	169065177	28476	0.143056
TCGA-L7-A6VZ	3	169067311	169168595	81	1.034469
TCGA-L7-A6VZ	3	169169556	174830350	3050	0.143056
TCGA-L7-A6VZ	3	174831434	174871685	22	-0.583726
TCGA-L7-A6VZ	3	174871901	174889887	9	0.283928
TCGA-L7-A6VZ	3	174893298	197538677	11463	0.156458
TCGA-L7-A6VZ	4	1053934	12713526	6567	0.442062
TCGA-L7-A6VZ	4	12718002	90833421	43037	0
TCGA-L7-A6VZ	4	90836353	91050180	55	0.292942
TCGA-L7-A6VZ	4	91050684	151525727	32745	0
TCGA-L7-A6VZ	4	151529470	151550203	13	-0.755762
TCGA-L7-A6VZ	4	151612961	188762240	19715	0
TCGA-L7-A6VZ	5	914233	50124856	25808	0
TCGA-L7-A6VZ	5	50133344	58782567	5511	-0.10225
TCGA-L7-A6VZ	5	58782840	58900331	92	-0.561934
TCGA-L7-A6VZ	5	58901374	58991354	65	-0.10225
TCGA-L7-A6VZ	5	58992410	59042993	26	-0.980443
TCGA-L7-A6VZ	5	59044769	180360469	68534	0
TCGA-L7-A6VZ	6	1014281	22917176	15413	-1.054467
TCGA-L7-A6VZ	6	22920118	23435017	349	0
TCGA-L7-A6VZ	6	23436237	53755285	15957	0.72197
TCGA-L7-A6VZ	6	53757299	83329156	13489	0
TCGA-L7-A6VZ	6	83331623	83368534	19	-0.105129
TCGA-L7-A6VZ	6	83370452	170903919	50766	0
TCGA-L7-A6VZ	7	708774	8059186	3035	0
TCGA-L7-A6VZ	7	8059233	8096888	19	-0.481339
TCGA-L7-A6VZ	7	8101099	67757403	31671	0
TCGA-L7-A6VZ	7	67761238	67820719	41	0.604402
TCGA-L7-A6VZ	7	67823518	84302877	8238	0
TCGA-L7-A6VZ	7	84314358	105012066	9821	1.022199
TCGA-L7-A6VZ	7	105204081	124152999	10216	-0.209081
TCGA-L7-A6VZ	7	124153392	124157630	8	-1.198285
TCGA-L7-A6VZ	7	124158100	158385118	17930	-0.209081
TCGA-L7-A6VZ	8	617667	3980613	1747	0
TCGA-L7-A6VZ	8	4078155	6825412	1326	3.648786
TCGA-L7-A6VZ	8	8256586	10428420	1132	0
TCGA-L7-A6VZ	8	10431907	11649069	806	3.656854
TCGA-L7-A6VZ	8	12562455	27505756	10741	0
TCGA-L7-A6VZ	8	27508226	36169880	5199	3.5902
TCGA-L7-A6VZ	8	36174757	36882599	289	2.054433
TCGA-L7-A6VZ	8	36883999	37805392	525	3.656854
TCGA-L7-A6VZ	8	37814487	42933372	2840	2.168129
TCGA-L7-A6VZ	8	47460945	99844160	29592	0
TCGA-L7-A6VZ	8	99845073	99958114	36	-0.49277
TCGA-L7-A6VZ	8	99958931	145232496	26878	0
TCGA-L7-A6VZ	9	789932	4987165	2984	-0.11639
TCGA-L7-A6VZ	9	4987179	20502449	9426	0.427803
TCGA-L7-A6VZ	9	20503766	22202668	1182	-0.563558
TCGA-L7-A6VZ	9	22204445	38747688	9594	0
TCGA-L7-A6VZ	9	71039044	75579404	3257	0.710976
TCGA-L7-A6VZ	9	75580402	94991269	13224	2.038833
TCGA-L7-A6VZ	9	95006874	95049346	25	3.137375
TCGA-L7-A6VZ	9	95052461	97255999	1070	2.038833
TCGA-L7-A6VZ	9	97256618	97259548	5	0.710976
TCGA-L7-A6VZ	9	97268901	103319685	3819	-0.573282
TCGA-L7-A6VZ	9	103319771	140938752	23079	0
TCGA-L7-A6VZ	10	415240	19832047	13765	0
TCGA-L7-A6VZ	10	19836215	19851833	7	-0.636514
TCGA-L7-A6VZ	10	19852375	74159170	28751	0
TCGA-L7-A6VZ	10	74159671	74438042	113	-0.695226
TCGA-L7-A6VZ	10	74438220	96260234	13382	0
TCGA-L7-A6VZ	10	96262238	96359700	32	-0.612488
TCGA-L7-A6VZ	10	96368084	135225087	24442	0
TCGA-L7-A6VZ	11	456120	78202145	40811	0
TCGA-L7-A6VZ	11	78202388	78278792	43	-0.931686
TCGA-L7-A6VZ	11	78279268	114188559	22208	0
TCGA-L7-A6VZ	11	114191564	114200406	12	0.908751
TCGA-L7-A6VZ	11	114203280	134132624	13739	0
TCGA-L7-A6VZ	12	889902	24713553	13864	0
TCGA-L7-A6VZ	12	24718820	30689600	3914	2.934792
TCGA-L7-A6VZ	12	30690135	33521107	1668	0.591999
TCGA-L7-A6VZ	12	39223566	100209862	35753	0
TCGA-L7-A6VZ	12	100210357	100376345	102	-0.1143
TCGA-L7-A6VZ	12	100380198	100424313	24	-0.551259
TCGA-L7-A6VZ	12	100428331	133155338	18141	0
TCGA-L7-A6VZ	13	19450806	101101463	47200	0
TCGA-L7-A6VZ	13	101101524	101180197	59	-0.743946
TCGA-L7-A6VZ	13	101180650	114987458	9022	0
TCGA-L7-A6VZ	14	20501368	37086961	8903	0
TCGA-L7-A6VZ	14	37089207	38249210	723	-0.773812
TCGA-L7-A6VZ	14	38249978	38702672	253	-0.280932
TCGA-L7-A6VZ	14	38708117	38930054	145	-0.802601
TCGA-L7-A6VZ	14	38931258	38938987	19	-0.280932
TCGA-L7-A6VZ	14	38939001	40881791	893	-0.830345
TCGA-L7-A6VZ	14	40913230	105986740	38225	0
TCGA-L7-A6VZ	15	23687685	50158910	13341	0
TCGA-L7-A6VZ	15	50159269	101884307	30877	0.552834
TCGA-L7-A6VZ	16	653503	8833095	3796	-0.584708
TCGA-L7-A6VZ	16	8836090	10467756	1277	0.779995
TCGA-L7-A6VZ	16	10469536	23891123	5042	0
TCGA-L7-A6VZ	16	23892145	24557171	445	0.686178
TCGA-L7-A6VZ	16	24572946	27110428	1843	3.186396
TCGA-L7-A6VZ	16	27110834	30982225	1031	1.381881
TCGA-L7-A6VZ	16	30986671	78456055	19857	0
TCGA-L7-A6VZ	16	78458471	78463318	10	-0.706029
TCGA-L7-A6VZ	16	78463512	78518857	83	-0.323157
TCGA-L7-A6VZ	16	78519689	78740680	262	-0.706029
TCGA-L7-A6VZ	16	78748752	78961183	31	-0.520094
TCGA-L7-A6VZ	16	78961207	89379936	6815	0
TCGA-L7-A6VZ	17	987221	80917016	36706	0
TCGA-L7-A6VZ	18	329586	25934295	12552	0
TCGA-L7-A6VZ	18	25938284	34847547	5318	0.856908
TCGA-L7-A6VZ	18	34851756	48161544	8316	0
TCGA-L7-A6VZ	18	48162079	48168688	13	-0.487862
TCGA-L7-A6VZ	18	48169062	77109240	16204	0
TCGA-L7-A6VZ	19	284018	10985573	3596	0
TCGA-L7-A6VZ	19	10987578	11231431	108	-0.409236
TCGA-L7-A6VZ	19	11233777	21710955	4095	0
TCGA-L7-A6VZ	19	21722305	21767376	18	-0.515437
TCGA-L7-A6VZ	19	21772103	33500273	4792	0
TCGA-L7-A6VZ	19	33502256	33592152	46	0.748433
TCGA-L7-A6VZ	19	33592548	58878226	11035	0
TCGA-L7-A6VZ	20	456452	8831744	4894	0
TCGA-L7-A6VZ	20	8837336	8930468	105	-0.748984
TCGA-L7-A6VZ	20	8933792	14681863	3914	0
TCGA-L7-A6VZ	20	15165524	15256143	54	-1.145294
TCGA-L7-A6VZ	20	15267722	26197899	7745	-0.270326
TCGA-L7-A6VZ	20	29843973	30251888	181	0.868693
TCGA-L7-A6VZ	20	30253749	62219648	20123	0
TCGA-L7-A6VZ	21	15372509	47678295	20398	0
TCGA-L7-A6VZ	22	17423930	49331012	16742	0
TCGA-L7-A6VZ	X	3157107	22239720	7638	0
TCGA-L7-A6VZ	X	22241468	22514039	258	-1.283351
TCGA-L7-A6VZ	X	22514114	31718633	4782	0
TCGA-L7-A6VZ	X	31718900	31800413	64	-1.263319
TCGA-L7-A6VZ	X	31802868	122724184	35764	0
TCGA-L7-A6VZ	X	122725678	154905589	13991	0.503302
TCGA-M9-A5M8	1	3218610	59803382	30811	0
TCGA-M9-A5M8	1	59804305	120522601	36714	-0.579684
TCGA-M9-A5M8	1	120523955	247812431	61071	0
TCGA-M9-A5M8	2	484222	152633114	79445	0
TCGA-M9-A5M8	2	152634685	152980160	217	-0.648089
TCGA-M9-A5M8	2	152980407	242476062	51141	0
TCGA-M9-A5M8	3	2212571	100045984	53898	0
TCGA-M9-A5M8	3	100050369	101243897	628	-0.613834
TCGA-M9-A5M8	3	101258650	106894837	3204	0
TCGA-M9-A5M8	3	106895831	108020462	750	-0.620926
TCGA-M9-A5M8	3	108027063	108097962	39	0
TCGA-M9-A5M8	3	108100273	109071140	326	-0.60487
TCGA-M9-A5M8	3	109074937	114703040	3232	0
TCGA-M9-A5M8	3	114706514	117569068	2000	-0.624554
TCGA-M9-A5M8	3	117575566	117933948	232	0
TCGA-M9-A5M8	3	117936612	118051570	71	-0.587745
TCGA-M9-A5M8	3	118051831	118175179	79	0
TCGA-M9-A5M8	3	118175743	120152498	1105	-0.643772
TCGA-M9-A5M8	3	120153464	134351012	8045	0
TCGA-M9-A5M8	3	134351765	136350801	1116	-0.659845
TCGA-M9-A5M8	3	136352027	136437411	31	0
TCGA-M9-A5M8	3	136444052	136771121	137	-0.5898
TCGA-M9-A5M8	3	136781083	137418704	366	0
TCGA-M9-A5M8	3	137419102	139050910	722	-0.641231
TCGA-M9-A5M8	3	139057776	148522436	4809	0
TCGA-M9-A5M8	3	148524592	150064379	938	-0.604096
TCGA-M9-A5M8	3	150065254	197538677	24226	0
TCGA-M9-A5M8	4	1053934	12636099	6511	0
TCGA-M9-A5M8	4	12636408	12639387	5	-0.926182
TCGA-M9-A5M8	4	12656737	13582072	673	0
TCGA-M9-A5M8	4	13583011	13604926	18	-0.621411
TCGA-M9-A5M8	4	13612255	91436792	42655	0
TCGA-M9-A5M8	4	91441822	91558727	72	-0.632106
TCGA-M9-A5M8	4	91561339	188762240	52198	0
TCGA-M9-A5M8	5	914233	2770895	867	0
TCGA-M9-A5M8	5	2774101	2784589	15	0.986385
TCGA-M9-A5M8	5	2787829	58486396	30249	0
TCGA-M9-A5M8	5	58490131	58646353	73	-0.648652
TCGA-M9-A5M8	5	58647328	180360469	68832	0
TCGA-M9-A5M8	6	1014281	27819353	17907	-0.649588
TCGA-M9-A5M8	6	27822100	27910646	40	-1.247087
TCGA-M9-A5M8	6	27910739	29821293	772	-0.649588
TCGA-M9-A5M8	6	30024677	31206408	416	0.635306
TCGA-M9-A5M8	6	32869045	33824778	502	-0.69956
TCGA-M9-A5M8	6	33827914	33847345	18	0.517332
TCGA-M9-A5M8	6	33850861	36393146	1268	-0.675452
TCGA-M9-A5M8	6	36394054	37597129	754	0.614597
TCGA-M9-A5M8	6	37599093	39367250	1266	-0.662443
TCGA-M9-A5M8	6	39369568	40134559	499	0.643299
TCGA-M9-A5M8	6	40147069	41660374	1176	-0.685148
TCGA-M9-A5M8	6	41664121	41709423	38	0.497711
TCGA-M9-A5M8	6	41711322	43224755	773	0
TCGA-M9-A5M8	6	43225079	43240092	11	-0.609417
TCGA-M9-A5M8	6	43245905	46274196	1661	0
TCGA-M9-A5M8	6	46278648	47387455	800	-0.599055
TCGA-M9-A5M8	6	47389222	52686930	3070	0.706777
TCGA-M9-A5M8	6	52689508	53722933	728	-0.634812
TCGA-M9-A5M8	6	53723850	54039127	226	0.653745
TCGA-M9-A5M8	6	54043359	55291529	770	-0.58755
TCGA-M9-A5M8	6	55293867	62234537	1046	0
TCGA-M9-A5M8	6	62236967	71163007	4814	0.617142
TCGA-M9-A5M8	6	71168331	71194193	11	-0.199871
TCGA-M9-A5M8	6	71195442	97013373	13996	-0.617576
TCGA-M9-A5M8	6	97014557	98850853	1001	0
TCGA-M9-A5M8	6	98852043	98948529	65	-0.598958
TCGA-M9-A5M8	6	98949311	126275637	15699	0
TCGA-M9-A5M8	6	126285333	128475799	1153	-0.589115
TCGA-M9-A5M8	6	128482274	128614986	84	0
TCGA-M9-A5M8	6	128615920	129083118	265	-0.57259
TCGA-M9-A5M8	6	129083314	138777786	6514	0.728397
TCGA-M9-A5M8	6	138782021	139165348	245	-0.622359
TCGA-M9-A5M8	6	139166266	139238088	51	-0.726771
