Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-LN-A5U6	2	207096475	242476062	21219	0
TCGA-LN-A5U6	3	2212571	8702963	3662	0
TCGA-LN-A5U6	3	8703167	9203794	387	0.38783
TCGA-LN-A5U6	3	9205904	20681708	6916	0
TCGA-LN-A5U6	3	20683716	23561817	1280	0.309691
TCGA-LN-A5U6	3	23561950	54997408	17945	0
TCGA-LN-A5U6	3	55002066	55026663	27	-0.572989
TCGA-LN-A5U6	3	55028941	107382022	27788	0
TCGA-LN-A5U6	3	107382343	107467426	50	-0.240117
TCGA-LN-A5U6	3	107472627	108196965	538	0
TCGA-LN-A5U6	3	108206705	108293848	44	1.821735
TCGA-LN-A5U6	3	108299074	108596502	180	0.80518
TCGA-LN-A5U6	3	109021050	132926052	13952	0
TCGA-LN-A5U6	3	132929639	133078424	84	2.208256
TCGA-LN-A5U6	3	133080180	134366420	766	0
TCGA-LN-A5U6	3	134368634	134471207	79	1.173978
TCGA-LN-A5U6	3	134471654	134739371	241	2.26221
TCGA-LN-A5U6	3	134744429	134825397	47	1.173978
TCGA-LN-A5U6	3	134830030	136132282	666	0
TCGA-LN-A5U6	3	136142419	136918860	321	0.553918
TCGA-LN-A5U6	3	136920389	148807001	5996	0
TCGA-LN-A5U6	3	148812504	151404254	1566	3.411723
TCGA-LN-A5U6	3	151405405	151405565	5	1.195802
TCGA-LN-A5U6	3	151405654	174371218	11631	3.411723
TCGA-LN-A5U6	3	174374046	174473911	76	1.709107
TCGA-LN-A5U6	3	174474517	197538677	11707	3.207301
TCGA-LN-A5U6	4	1053934	21622650	12682	0
TCGA-LN-A5U6	4	21628710	21959082	250	-0.375193
TCGA-LN-A5U6	4	21960470	37680384	9548	0
TCGA-LN-A5U6	4	37684465	37724614	43	-0.373394
TCGA-LN-A5U6	4	37726997	47838126	5345	0
TCGA-LN-A5U6	4	47843839	48068826	124	0.424185
TCGA-LN-A5U6	4	52698757	55529300	1815	0
TCGA-LN-A5U6	4	55533284	55533886	10	-0.366898
TCGA-LN-A5U6	4	55536769	91162418	19896	0
TCGA-LN-A5U6	4	91162765	91254660	84	-0.563231
TCGA-LN-A5U6	4	91257368	91338003	41	0
TCGA-LN-A5U6	4	91339667	91441822	25	-0.502468
TCGA-LN-A5U6	4	91447836	118149018	14692	0
TCGA-LN-A5U6	4	118152458	130655673	6852	0.411281
TCGA-LN-A5U6	4	130655870	131474601	395	1.138336
TCGA-LN-A5U6	4	131480201	148706342	9091	0
TCGA-LN-A5U6	4	148706557	148773491	31	-0.736051
TCGA-LN-A5U6	4	148774243	170879995	12246	0
TCGA-LN-A5U6	4	170880376	170970177	48	0.363787
TCGA-LN-A5U6	4	170971282	188762240	8914	0
TCGA-LN-A5U6	5	914233	40058920	23124	0
TCGA-LN-A5U6	5	40061024	40074229	11	-0.42702
TCGA-LN-A5U6	5	40077510	44800665	2460	0
TCGA-LN-A5U6	5	44806003	50133344	214	0.643833
TCGA-LN-A5U6	5	50133376	83536083	18777	0
TCGA-LN-A5U6	5	83536587	83639762	56	-0.641695
TCGA-LN-A5U6	5	83639901	94046205	5157	0
TCGA-LN-A5U6	5	94049108	94150673	55	0.292307
TCGA-LN-A5U6	5	94150960	115493613	11223	0
TCGA-LN-A5U6	5	115495863	115501792	7	-1.014434
TCGA-LN-A5U6	5	115506748	126628771	6499	0
TCGA-LN-A5U6	5	126629014	126633436	5	-0.967706
TCGA-LN-A5U6	5	126633883	129241823	1523	0
TCGA-LN-A5U6	5	129245919	133603507	2512	0.435132
TCGA-LN-A5U6	5	133605850	133664532	30	2.291303
TCGA-LN-A5U6	5	133667335	135173772	907	0.435132
TCGA-LN-A5U6	5	135174818	135191859	14	-0.733529
TCGA-LN-A5U6	5	135194223	180360469	27462	0.39961
TCGA-LN-A5U6	6	1014281	26179568	17436	-0.256025
TCGA-LN-A5U6	6	26180161	26311321	81	0
TCGA-LN-A5U6	6	26318903	26631734	116	-0.282453
TCGA-LN-A5U6	6	26641172	26664532	24	-0.847131
TCGA-LN-A5U6	6	26904828	34700776	2457	-0.282453
TCGA-LN-A5U6	6	34703695	39362075	2825	-0.832182
TCGA-LN-A5U6	6	39364028	39484330	78	-0.282453
TCGA-LN-A5U6	6	39492901	42682170	2160	-0.859399
TCGA-LN-A5U6	6	42684316	43038731	161	0
TCGA-LN-A5U6	6	43038774	44124665	561	0.193472
TCGA-LN-A5U6	6	44125996	48683536	2711	-0.889222
TCGA-LN-A5U6	6	48686842	49304466	284	0.412436
TCGA-LN-A5U6	6	49306199	51680707	1430	0
TCGA-LN-A5U6	6	51683374	52610799	628	0.520397
TCGA-LN-A5U6	6	52664572	52845512	139	0
TCGA-LN-A5U6	6	52847551	55225084	1555	-0.574026
TCGA-LN-A5U6	6	55237723	55542257	206	0
TCGA-LN-A5U6	6	55547018	55589168	16	-0.756172
TCGA-LN-A5U6	6	55590071	56797574	705	-0.320534
TCGA-LN-A5U6	6	56797682	57206485	164	-0.8006
TCGA-LN-A5U6	6	62234533	64593024	1066	0.368903
TCGA-LN-A5U6	6	64593687	66483825	972	-0.820841
TCGA-LN-A5U6	6	66487800	67178938	375	-0.49608
TCGA-LN-A5U6	6	67184276	67197921	12	-1.207114
TCGA-LN-A5U6	6	67205328	67353662	109	-0.49608
TCGA-LN-A5U6	6	67362197	67544697	127	1.045966
TCGA-LN-A5U6	6	67551232	68359818	554	0.177994
TCGA-LN-A5U6	6	68362976	70658432	1209	-0.17859
TCGA-LN-A5U6	6	70659139	70927036	226	0.343395
TCGA-LN-A5U6	6	70927508	71595151	380	0.927047
TCGA-LN-A5U6	6	71819985	81754908	5565	0.343395
TCGA-LN-A5U6	6	81755664	83069723	744	2.583025
TCGA-LN-A5U6	6	83080540	85874430	1699	0.995299
TCGA-LN-A5U6	6	85876520	85917522	39	-1.264265
TCGA-LN-A5U6	6	85926386	92196469	3577	0.985945
TCGA-LN-A5U6	6	92207033	94475144	1459	-1.264265
TCGA-LN-A5U6	6	95273664	107981856	7128	-0.880335
TCGA-LN-A5U6	6	107981997	108040446	70	-1.110667
TCGA-LN-A5U6	6	108040733	116360141	4912	-0.880335
TCGA-LN-A5U6	6	116361196	116371070	5	-1.259361
TCGA-LN-A5U6	6	116373616	116440210	32	-0.880335
TCGA-LN-A5U6	6	116453467	118347874	1052	-0.266457
TCGA-LN-A5U6	6	118348880	120741459	1051	0.932437
TCGA-LN-A5U6	6	120742455	121360907	393	-0.725721
TCGA-LN-A5U6	6	121370584	131246774	5864	0.128445
TCGA-LN-A5U6	6	131246920	131285753	27	-0.665331
TCGA-LN-A5U6	6	131286083	145020156	8367	0
TCGA-LN-A5U6	6	145024870	145086631	38	-0.551855
TCGA-LN-A5U6	6	145094537	145969463	529	0
TCGA-LN-A5U6	6	145974913	145996449	9	-0.662975
TCGA-LN-A5U6	6	146000319	170903919	14666	0
TCGA-LN-A5U6	7	708774	31965539	17374	0
TCGA-LN-A5U6	7	31972535	31993824	19	-0.360677
TCGA-LN-A5U6	7	31994125	66012064	16528	0
TCGA-LN-A5U6	7	66015539	67550389	659	0.51322
TCGA-LN-A5U6	7	67550728	80986536	6356	0
TCGA-LN-A5U6	7	80987682	81017447	12	-0.303337
TCGA-LN-A5U6	7	81021075	81137158	70	0
TCGA-LN-A5U6	7	81149235	82438297	702	0.624325
TCGA-LN-A5U6	7	82442190	110611438	14311	0
TCGA-LN-A5U6	7	110616294	110775098	94	-0.29343
TCGA-LN-A5U6	7	111353361	122092425	5729	0
TCGA-LN-A5U6	7	122096971	122221952	54	-0.272243
TCGA-LN-A5U6	7	122226421	122317278	66	0
TCGA-LN-A5U6	7	122323736	122326526	6	-0.390849
TCGA-LN-A5U6	7	122330343	133204496	5832	0.296589
TCGA-LN-A5U6	7	133215165	133227444	11	-0.220342
TCGA-LN-A5U6	7	133229845	135525219	1429	0.409232
TCGA-LN-A5U6	7	135531524	135543509	7	-0.258416
TCGA-LN-A5U6	7	135545415	135764495	137	0.351761
TCGA-LN-A5U6	7	135769705	135854856	58	-0.231655
TCGA-LN-A5U6	7	135855559	136189653	242	0.469487
TCGA-LN-A5U6	7	136189768	158385118	11283	0.296135
TCGA-LN-A5U6	8	617667	3548234	1479	0
TCGA-LN-A5U6	8	3655372	3796585	115	-0.303345
TCGA-LN-A5U6	8	3796650	34576353	18607	0
TCGA-LN-A5U6	8	34580938	37011465	1135	-0.61002
TCGA-LN-A5U6	8	37013947	89192836	26525	0
TCGA-LN-A5U6	8	89198240	89268543	46	-0.193872
TCGA-LN-A5U6	8	89269258	96880643	4532	0
TCGA-LN-A5U6	8	96881703	100203566	1913	0.675273
TCGA-LN-A5U6	8	100204508	100711434	236	-0.831061
TCGA-LN-A5U6	8	100711906	145232496	26523	0.643506
TCGA-LN-A5U6	9	789932	15855317	8608	0
TCGA-LN-A5U6	9	15862959	15901751	48	-0.920328
TCGA-LN-A5U6	9	15908399	21518193	4507	0
TCGA-LN-A5U6	9	21518953	28167088	4142	-0.920328
TCGA-LN-A5U6	9	28356131	29572760	473	1.325611
TCGA-LN-A5U6	9	29573865	32453787	1573	0.498392
TCGA-LN-A5U6	9	32454288	34384063	1157	-0.43062
TCGA-LN-A5U6	9	34385712	74745488	5406	0
TCGA-LN-A5U6	9	74747441	74756553	6	-0.920328
TCGA-LN-A5U6	9	74757986	85173575	7019	0
TCGA-LN-A5U6	9	85174639	85190764	20	0.284376
TCGA-LN-A5U6	9	85194297	91569366	4426	0
TCGA-LN-A5U6	9	91569711	132461530	26130	0.21182
TCGA-LN-A5U6	9	132464392	132511199	27	0.843534
TCGA-LN-A5U6	9	132514889	140558516	3957	0.21182
TCGA-LN-A5U6	9	140565912	140738306	102	0
TCGA-LN-A5U6	9	140745134	140938752	64	0.241555
TCGA-LN-A5U6	10	415240	2428556	1067	0.456152
TCGA-LN-A5U6	10	2435823	2684075	196	-0.691055
TCGA-LN-A5U6	10	3137472	3308452	170	1.342242
TCGA-LN-A5U6	10	3308716	5161928	1636	1.514487
TCGA-LN-A5U6	10	5161955	13139245	5873	0
TCGA-LN-A5U6	10	13140065	13385970	187	0.537825
TCGA-LN-A5U6	10	13392252	39064000	16878	0
TCGA-LN-A5U6	10	42947970	52939040	3705	0.31482
TCGA-LN-A5U6	10	52941798	135225087	50780	0
TCGA-LN-A5U6	11	456120	48374491	29915	0
TCGA-LN-A5U6	11	48976356	49945079	413	0.943637
TCGA-LN-A5U6	11	49945282	68725987	5517	0
TCGA-LN-A5U6	11	68729545	69051141	216	0.961032
TCGA-LN-A5U6	11	69057951	71071102	1138	3.656854
TCGA-LN-A5U6	11	71071509	71352139	173	1.686368
TCGA-LN-A5U6	11	71353265	72167435	282	1.112556
TCGA-LN-A5U6	11	72176576	73676553	712	0.32173
TCGA-LN-A5U6	11	73678945	73694754	7	-0.374406
TCGA-LN-A5U6	11	73697538	134132624	38440	0
TCGA-LN-A5U6	12	889902	24017175	13358	0
TCGA-LN-A5U6	12	24022160	24375950	253	-0.253823
TCGA-LN-A5U6	12	24376511	39617210	6037	0
TCGA-LN-A5U6	12	39617223	82060685	24555	-0.241311
TCGA-LN-A5U6	12	82060954	99613291	10740	0
TCGA-LN-A5U6	12	99621119	99936270	184	-0.243504
TCGA-LN-A5U6	12	99938670	133155338	18339	0
TCGA-LN-A5U6	13	19450806	20115373	368	-0.64797
TCGA-LN-A5U6	13	20527411	65653200	25775	0
TCGA-LN-A5U6	13	65659869	65754957	47	0.594398
TCGA-LN-A5U6	13	65755328	108937833	26573	0
TCGA-LN-A5U6	13	108967411	114987458	3518	1.003407
TCGA-LN-A5U6	14	20501368	47302587	13427	0
TCGA-LN-A5U6	14	47303114	51753549	2469	0.639882
TCGA-LN-A5U6	14	51756836	51901282	117	2.772038
TCGA-LN-A5U6	14	51903439	61309021	6097	0.639882
TCGA-LN-A5U6	14	61315896	61416462	43	0
TCGA-LN-A5U6	14	61417201	63991111	1621	0.744743
TCGA-LN-A5U6	14	63991320	64016018	13	0
TCGA-LN-A5U6	14	64019647	64276236	111	0.616623
TCGA-LN-A5U6	14	64276519	92482948	17233	0
TCGA-LN-A5U6	14	92484090	92609412	74	0.552891
TCGA-LN-A5U6	14	92609957	105986740	7956	0
TCGA-LN-A5U6	15	23687685	40260208	8204	0
TCGA-LN-A5U6	15	40265074	40304581	36	0.480963
TCGA-LN-A5U6	15	40304920	59360008	10845	0
TCGA-LN-A5U6	15	59363090	59390703	17	-0.589072
TCGA-LN-A5U6	15	59401220	59479052	58	-1.000647
TCGA-LN-A5U6	15	59481551	59508491	33	-0.734762
TCGA-LN-A5U6	15	59509762	73477561	8954	0
TCGA-LN-A5U6	15	73485897	73500300	12	-1.004227
TCGA-LN-A5U6	15	73503598	101884307	16059	0
TCGA-LN-A5U6	16	653503	48513824	14652	0
TCGA-LN-A5U6	16	48521420	57313584	6255	-0.286911
TCGA-LN-A5U6	16	57314650	72312727	8349	0
TCGA-LN-A5U6	16	72313781	73000967	331	-0.271884
TCGA-LN-A5U6	16	73005285	82933747	7482	0
TCGA-LN-A5U6	16	82934307	83385118	299	-0.250915
TCGA-LN-A5U6	16	83386863	89379936	3124	0.10549
TCGA-LN-A5U6	17	987221	1009463	12	-0.556252
TCGA-LN-A5U6	17	1024394	27632595	10593	0
TCGA-LN-A5U6	17	27632936	27638356	6	-0.958791
TCGA-LN-A5U6	17	27643470	30820129	1316	0
TCGA-LN-A5U6	17	30820176	31087941	170	0.337392
TCGA-LN-A5U6	17	31088410	31133810	23	1.011784
TCGA-LN-A5U6	17	31134562	31958181	747	0.337392
TCGA-LN-A5U6	17	32943643	33014555	44	-0.140264
TCGA-LN-A5U6	17	33022212	36783365	1701	-0.651866
TCGA-LN-A5U6	17	36784639	39372753	1213	0
TCGA-LN-A5U6	17	39373041	39461373	18	0.294532
TCGA-LN-A5U6	17	39463558	39561007	52	0.947493
TCGA-LN-A5U6	17	39562141	48593134	3732	0.294532
TCGA-LN-A5U6	17	48601381	52391028	2002	0
TCGA-LN-A5U6	17	52406927	78144031	14114	0.31081
TCGA-LN-A5U6	17	78151860	80917016	963	0
TCGA-LN-A5U6	18	329586	3113085	1061	0
TCGA-LN-A5U6	18	3114193	3556234	272	0.402772
TCGA-LN-A5U6	18	3569834	3972206	307	0
TCGA-LN-A5U6	18	3972415	10782696	4498	0.106032
TCGA-LN-A5U6	18	10783224	10873168	68	0.525728
TCGA-LN-A5U6	18	10878261	20563132	2870	0
TCGA-LN-A5U6	18	20566113	22261796	1077	2.859137
TCGA-LN-A5U6	18	22266861	32240008	6137	1.595021
TCGA-LN-A5U6	18	32240117	32725234	315	2.628036
TCGA-LN-A5U6	18	32725755	33853896	548	3.656854
TCGA-LN-A5U6	18	33859681	42720049	5331	1.290484
TCGA-LN-A5U6	18	42725662	43672213	678	3.656854
TCGA-LN-A5U6	18	43676937	46283216	1796	3.108858
TCGA-LN-A5U6	18	46283597	46784633	283	2.559577
TCGA-LN-A5U6	18	46787110	77109240	17162	-0.731078
TCGA-LN-A5U6	19	284018	3010648	618	-0.635406
TCGA-LN-A5U6	19	3010803	3034534	6	-0.96536
TCGA-LN-A5U6	19	3051550	3233526	53	-0.635406
TCGA-LN-A5U6	19	3243804	3911769	189	1.839983
TCGA-LN-A5U6	19	3912903	6064565	648	0.332214
TCGA-LN-A5U6	19	6068028	6882409	379	-0.528003
TCGA-LN-A5U6	19	7112176	7266878	100	-0.999109
TCGA-LN-A5U6	19	7266994	7293119	10	-0.853581
TCGA-LN-A5U6	19	7295465	10624795	1437	0
TCGA-LN-A5U6	19	10626769	12022423	599	0.32753
TCGA-LN-A5U6	19	12024607	14830695	1106	0
TCGA-LN-A5U6	19	14832048	15777409	598	0.937523
TCGA-LN-A5U6	19	15837220	16291616	283	0
TCGA-LN-A5U6	19	16296180	16522446	120	1.172895
TCGA-LN-A5U6	19	16526014	19301118	1161	0
TCGA-LN-A5U6	19	19305745	22639557	771	0.323984
TCGA-LN-A5U6	19	22639801	23355169	376	0
TCGA-LN-A5U6	19	23357451	23811132	240	0.357242
TCGA-LN-A5U6	19	23814087	28240509	174	-0.506794
TCGA-LN-A5U6	19	28243193	31735175	2586	0
TCGA-LN-A5U6	19	31735499	33154311	991	0.341446
TCGA-LN-A5U6	19	33161179	36087946	1816	0
TCGA-LN-A5U6	19	36089810	37582204	689	0.262315
TCGA-LN-A5U6	19	37583017	40553966	1397	0
TCGA-LN-A5U6	19	40557701	40686083	47	0.308251
TCGA-LN-A5U6	19	40689241	40707324	11	0
TCGA-LN-A5U6	19	40708395	44030998	1060	-0.586302
TCGA-LN-A5U6	19	44037167	46077714	1080	0
TCGA-LN-A5U6	19	46079163	46983105	367	0.371993
TCGA-LN-A5U6	19	46999891	58064704	4391	0
TCGA-LN-A5U6	19	58067770	58169754	47	-0.566611
TCGA-LN-A5U6	19	58177308	58878226	340	0
TCGA-LN-A5U6	20	456452	62219648	37016	0
TCGA-LN-A5U6	21	15372509	47678295	20398	0
TCGA-LN-A5U6	22	17423930	49331012	16742	0
TCGA-LN-A5U6	X	3157107	32511992	13261	0
TCGA-LN-A5U6	X	32515117	32818588	152	-1.124633
TCGA-LN-A5U6	X	32818605	50309179	7218	0
TCGA-LN-A5U6	X	50314492	50479393	105	1.246758
TCGA-LN-A5U6	X	50480407	54485030	1193	0
TCGA-LN-A5U6	X	54490189	58317986	1459	1.145959
TCGA-LN-A5U6	X	62172719	92426622	11347	0
TCGA-LN-A5U6	X	92427943	95706420	888	1.159082
TCGA-LN-A5U6	X	95713148	96003759	181	3.59741
TCGA-LN-A5U6	X	96009252	96425504	257	1.159082
TCGA-LN-A5U6	X	96430853	96706296	133	0.154053
TCGA-LN-A5U6	X	96713414	97275830	341	1.204084
TCGA-LN-A5U6	X	97279252	99060452	872	0
TCGA-LN-A5U6	X	99068946	100108452	572	3.624291
TCGA-LN-A5U6	X	100112306	100492773	109	1.142973
TCGA-LN-A5U6	X	100495721	138632859	17661	0
TCGA-LN-A5U6	X	138638531	138639732	5	-1.234297
TCGA-LN-A5U6	X	138639890	154905589	6743	0
TCGA-LN-A5U7	1	3218610	99426231	55186	0
TCGA-LN-A5U7	1	99428121	99479038	39	-0.536024
TCGA-LN-A5U7	1	99482096	174199576	27410	0
TCGA-LN-A5U7	1	174214077	174485074	126	-0.576612
TCGA-LN-A5U7	1	174490675	174625415	56	0
TCGA-LN-A5U7	1	174626221	174765446	56	-0.551784
TCGA-LN-A5U7	1	174768527	188972694	8855	0
TCGA-LN-A5U7	1	188975219	188989233	8	-0.11815
TCGA-LN-A5U7	1	188990076	189565417	167	0
TCGA-LN-A5U7	1	189568547	189642442	56	0.655144
TCGA-LN-A5U7	1	189646612	209464548	12070	0
TCGA-LN-A5U7	1	209471172	209482817	6	-0.385198
TCGA-LN-A5U7	1	209482984	210634239	869	0.115942
TCGA-LN-A5U7	1	210635919	223827903	8664	0
TCGA-LN-A5U7	1	223828623	223934005	100	0.546448
TCGA-LN-A5U7	1	223937691	244528334	13591	0
TCGA-LN-A5U7	1	244531679	244635869	54	-0.548993
TCGA-LN-A5U7	1	244855051	247812431	1283	0
TCGA-LN-A5U7	2	484222	23998514	15048	0
TCGA-LN-A5U7	2	24019371	24342242	130	-0.508678
TCGA-LN-A5U7	2	24342505	32626273	4430	0
TCGA-LN-A5U7	2	33333962	34976869	1090	-0.521361
TCGA-LN-A5U7	2	34996752	54965344	11127	0
TCGA-LN-A5U7	2	54965534	55313246	250	-0.50518
TCGA-LN-A5U7	2	55314330	78112624	13085	0
TCGA-LN-A5U7	2	78114852	78128155	17	-0.482383
TCGA-LN-A5U7	2	78132757	124797837	19928	0
TCGA-LN-A5U7	2	124798834	124840027	27	-0.65398
TCGA-LN-A5U7	2	124846709	140981064	7534	0
TCGA-LN-A5U7	2	141000703	141098828	59	-0.54115
TCGA-LN-A5U7	2	141104665	141300465	116	-1.083661
TCGA-LN-A5U7	2	141302311	141416507	85	0
TCGA-LN-A5U7	2	141418236	141526212	66	-0.564999
TCGA-LN-A5U7	2	141526325	141764693	136	0
TCGA-LN-A5U7	2	141764878	141849043	64	-0.163193
TCGA-LN-A5U7	2	141856616	141928949	47	0
TCGA-LN-A5U7	2	141931798	141952467	11	-0.406139
TCGA-LN-A5U7	2	141952487	142051015	58	0
TCGA-LN-A5U7	2	142051556	142061358	6	-0.838276
TCGA-LN-A5U7	2	142062178	142121939	32	-0.36238
TCGA-LN-A5U7	2	142122317	142581542	385	0
TCGA-LN-A5U7	2	142582263	142771707	134	-0.587354
TCGA-LN-A5U7	2	142780688	178089288	20726	0
TCGA-LN-A5U7	2	178096260	178240601	92	0.966429
TCGA-LN-A5U7	2	178246961	197977976	9729	0
TCGA-LN-A5U7	2	197980303	198078120	80	-0.117696
TCGA-LN-A5U7	2	198079559	202306386	2371	0
TCGA-LN-A5U7	2	202321085	202362323	15	-0.522764
TCGA-LN-A5U7	2	202365728	205620551	1667	0
TCGA-LN-A5U7	2	205624129	206127762	388	0.837457
TCGA-LN-A5U7	2	206130575	221878368	9569	0
TCGA-LN-A5U7	2	221881829	221886718	7	-0.535305
TCGA-LN-A5U7	2	221889180	225383548	2347	0
TCGA-LN-A5U7	2	225385004	225428299	25	0.718986
TCGA-LN-A5U7	2	225436694	235266968	5622	0
TCGA-LN-A5U7	2	235268762	235292064	18	-0.186596
TCGA-LN-A5U7	2	235293399	242476062	4282	0
TCGA-LN-A5U7	3	2212571	11568676	5424	0
TCGA-LN-A5U7	3	11571603	11607425	17	-0.736822
TCGA-LN-A5U7	3	11613878	12207438	436	0
TCGA-LN-A5U7	3	12207501	12254165	23	-0.423979
TCGA-LN-A5U7	3	12256455	61109930	27415	0
TCGA-LN-A5U7	3	61114156	61207077	87	-0.129593
TCGA-LN-A5U7	3	61210399	61244390	27	0.569878
TCGA-LN-A5U7	3	61252469	61695558	229	0
TCGA-LN-A5U7	3	61695620	62060870	307	-0.737641
TCGA-LN-A5U7	3	62061396	63207407	828	0
TCGA-LN-A5U7	3	63209914	63509964	267	-0.613932
TCGA-LN-A5U7	3	63509994	101467790	19558	0
TCGA-LN-A5U7	3	101474498	106954967	3137	0.510034
TCGA-LN-A5U7	3	106955437	111395568	2342	0
TCGA-LN-A5U7	3	111397288	111501185	85	0.596802
TCGA-LN-A5U7	3	111504024	115685403	2474	0
TCGA-LN-A5U7	3	115687165	127736671	7269	0.468693
TCGA-LN-A5U7	3	127742365	127971609	122	0
TCGA-LN-A5U7	3	127973403	137027958	5015	0.545903
TCGA-LN-A5U7	3	137047713	142613092	2947	1.343861
TCGA-LN-A5U7	3	142613513	174804388	16429	1.457594
TCGA-LN-A5U7	3	174808332	187866754	6700	1.343861
TCGA-LN-A5U7	3	187867008	187971102	80	0.545903
TCGA-LN-A5U7	3	187973479	189514533	1041	1.91668
TCGA-LN-A5U7	3	189516459	189655188	81	2.799606
TCGA-LN-A5U7	3	189656594	197538677	3614	1.91668
TCGA-LN-A5U7	4	1053934	5864595	2433	0
TCGA-LN-A5U7	4	5868022	5895425	14	-0.418882
TCGA-LN-A5U7	4	5895798	21804229	10364	0
TCGA-LN-A5U7	4	21804258	22080442	187	-0.538832
TCGA-LN-A5U7	4	22081684	47488915	14649	0
TCGA-LN-A5U7	4	47489424	47527373	33	-0.623157
TCGA-LN-A5U7	4	47531826	83691591	17627	0
TCGA-LN-A5U7	4	83693718	83705284	17	-0.613846
TCGA-LN-A5U7	4	83708008	86461627	1610	0
TCGA-LN-A5U7	4	86463558	86477567	18	-0.519399
TCGA-LN-A5U7	4	86478104	86482468	6	-0.718241
TCGA-LN-A5U7	4	86482583	87254874	519	-0.519399
TCGA-LN-A5U7	4	87256206	87266456	13	0
TCGA-LN-A5U7	4	87269120	87370585	48	-0.522267
TCGA-LN-A5U7	4	87373400	101882569	7943	0
TCGA-LN-A5U7	4	101884585	101901188	11	-0.448809
TCGA-LN-A5U7	4	101904104	188762240	46640	0
TCGA-LN-A5U7	5	914233	1428514	125	1.473524
TCGA-LN-A5U7	5	1890233	3475010	1339	0
TCGA-LN-A5U7	5	3481217	18237418	9577	0.920955
TCGA-LN-A5U7	5	18240657	18324937	52	2.234142
TCGA-LN-A5U7	5	18326818	18598019	165	1.514186
TCGA-LN-A5U7	5	18603722	21645267	1328	0.474532
TCGA-LN-A5U7	5	21646165	37066844	8694	0
TCGA-LN-A5U7	5	37073170	37245590	62	-0.362267
TCGA-LN-A5U7	5	37246487	38892457	1024	0.110376
TCGA-LN-A5U7	5	38899941	51631267	4235	0.597637
TCGA-LN-A5U7	5	51641012	53267387	1054	-0.492561
TCGA-LN-A5U7	5	53268108	53428904	117	-1.262792
TCGA-LN-A5U7	5	53430073	68740653	9102	-0.492561
TCGA-LN-A5U7	5	70661208	74845066	2559	0.505329
TCGA-LN-A5U7	5	74849469	74863219	6	-1.013425
TCGA-LN-A5U7	5	74871356	81962842	4227	0.470152
TCGA-LN-A5U7	5	81976414	82024448	37	-0.645744
TCGA-LN-A5U7	5	82028870	100999522	9201	0.467585
TCGA-LN-A5U7	5	100999874	104900022	1810	0
TCGA-LN-A5U7	5	104900459	104958073	30	-1.261125
TCGA-LN-A5U7	5	104959042	106869642	979	0
TCGA-LN-A5U7	5	106869729	106909604	26	-1.284952
TCGA-LN-A5U7	5	106913760	108147161	868	0
TCGA-LN-A5U7	5	108151972	108380219	92	-1.292893
TCGA-LN-A5U7	5	108382391	170318866	38065	0
TCGA-LN-A5U7	5	170319563	170371629	24	-0.457938
TCGA-LN-A5U7	5	170373955	180360469	5238	0
TCGA-LN-A5U7	6	1014281	7123005	4484	0
TCGA-LN-A5U7	6	7123722	7147364	17	-0.533336
TCGA-LN-A5U7	6	7153625	20614714	9269	0
TCGA-LN-A5U7	6	20617197	20744727	93	3.656854
TCGA-LN-A5U7	6	20745074	22859573	1517	2.283529
TCGA-LN-A5U7	6	22860722	23876191	720	0.989284
TCGA-LN-A5U7	6	23884061	53419079	15362	0
TCGA-LN-A5U7	6	53424275	57206230	2273	0.98342
TCGA-LN-A5U7	6	57206294	93574297	17494	0
TCGA-LN-A5U7	6	93582968	93605505	23	3.623305
TCGA-LN-A5U7	6	93606035	93658833	44	2.976414
TCGA-LN-A5U7	6	93666828	118280128	13711	-0.570082
TCGA-LN-A5U7	6	118281223	123955967	2830	0
TCGA-LN-A5U7	6	123960409	130334379	3895	-0.567422
TCGA-LN-A5U7	6	130334409	136647671	4247	0
TCGA-LN-A5U7	6	136648508	136673103	17	-0.632516
TCGA-LN-A5U7	6	136677853	144604920	4493	0
TCGA-LN-A5U7	6	144614866	144830702	136	-0.546934
TCGA-LN-A5U7	6	144832834	170903919	15368	0
TCGA-LN-A5U7	7	708774	2184902	396	0
TCGA-LN-A5U7	7	2187471	2236460	38	0.553432
TCGA-LN-A5U7	7	2236772	20142634	8939	0
TCGA-LN-A5U7	7	20144247	20212758	58	-0.533375
TCGA-LN-A5U7	7	20219100	30186753	6733	0
TCGA-LN-A5U7	7	30188593	30266223	63	0.686037
TCGA-LN-A5U7	7	30267092	71629059	20800	0
TCGA-LN-A5U7	7	71632129	76978907	1300	0.44817
TCGA-LN-A5U7	7	76980271	85495992	5199	0.993221
TCGA-LN-A5U7	7	85501646	108388023	11222	0.44817
TCGA-LN-A5U7	7	108394903	113362537	2320	0
TCGA-LN-A5U7	7	113367770	113402551	17	-0.508153
TCGA-LN-A5U7	7	113422867	118491003	2855	0
TCGA-LN-A5U7	7	118499540	127599311	4942	-0.516402
TCGA-LN-A5U7	7	127599797	127664580	32	-1.070998
TCGA-LN-A5U7	7	127664969	158385118	16065	-0.516402
TCGA-LN-A5U7	8	617667	2113792	738	0
TCGA-LN-A5U7	8	2707196	3421598	643	-0.516825
TCGA-LN-A5U7	8	3421615	3443486	32	0
