Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Del	10	112832809	112842807	-0.000000	0.010826	0.000000	0.000000
Del	10	112852805	114193852	-0.000000	0.021653	0.000000	0.000000
Del	10	114203848	114583690	-0.000000	0.010826	0.000000	0.000000
Del	10	114593686	115293394	-0.000000	0.021653	0.000000	0.000000
Del	10	115303390	115423340	-0.000000	0.010826	0.000000	0.000000
Del	10	115433336	115583273	-0.000000	0.021653	0.000000	0.000000
Del	10	115593269	115603265	-0.000000	0.010826	0.000000	0.000000
Del	10	115613261	115793186	-0.000000	0.021653	0.000000	0.000000
Del	10	115803182	115813177	-0.000000	0.010826	0.000000	0.000000
Del	10	115823173	116063073	-0.000000	0.021653	0.000000	0.000000
Del	10	116073069	116452911	-0.000000	0.010826	0.000000	0.000000
Del	10	116462907	116632836	-0.000000	0.021653	0.000000	0.000000
Del	10	116642832	117712386	-0.000000	0.010826	0.000000	0.000000
Del	10	117722382	118292144	-0.000000	0.021653	0.000000	0.000000
Del	10	118302140	118362115	-0.000000	0.010826	0.000000	0.000000
Del	10	118372111	118412094	-0.000000	0.021653	0.000000	0.000000
Del	10	118422090	119031836	-0.000000	0.010826	0.000000	0.000000
Del	10	119041832	119751536	-0.000000	0.021653	0.000000	0.000000
Del	10	119761532	119791519	-0.000000	0.010826	0.000000	0.000000
Del	10	119801515	120051411	-0.000000	0.021653	0.000000	0.000000
Del	10	120061407	120841082	-0.000000	0.010826	0.000000	0.000000
Del	10	120851078	120931044	-0.000000	0.021653	0.000000	0.000000
Del	10	120941040	121220924	-0.000000	0.010826	0.000000	0.000000
Del	10	121230919	121320882	-0.000000	0.021653	0.000000	0.000000
Del	10	121330878	121570778	-0.000000	0.010826	0.000000	0.000000
Del	10	121580774	121710719	-0.000000	0.021653	0.000000	0.000000
Del	10	121720715	122510386	-0.000000	0.010826	0.000000	0.000000
Del	10	122520382	122670320	-0.000000	0.021653	0.000000	0.000000
Del	10	122680315	123909803	-0.000000	0.010826	0.000000	0.000000
Del	10	123919799	124199682	-0.000000	0.021653	0.000000	0.000000
Del	10	124209678	124209678	-0.000000	0.010826	0.000000	0.000000
Del	10	124219674	124309636	-0.000000	0.021653	0.000000	0.000000
Del	10	124319632	124589520	-0.000000	0.010826	0.000000	0.000000
Del	10	124599516	124639499	-0.000000	0.021653	0.000000	0.000000
Del	10	124649495	124749453	-0.000000	0.010826	0.000000	0.000000
Del	10	124759449	124879399	-0.000000	0.021653	0.000000	0.000000
Del	10	124889395	124929378	-0.000000	0.010826	0.000000	0.000000
Del	10	124939374	125489145	-0.000000	0.021653	0.000000	0.000000
Del	10	125499141	125659074	-0.000000	0.010826	0.000000	0.000000
Del	10	125669070	126068903	-0.000000	0.021653	0.000000	0.000000
Del	10	126078899	126478732	-0.000000	0.010826	0.000000	0.000000
Del	10	126488728	126618674	-0.000000	0.021653	0.000000	0.000000
Del	10	126628670	127268403	-0.000000	0.010826	0.000000	0.000000
Del	10	127278399	127378357	-0.000000	0.021653	0.000000	0.000000
Del	10	127388353	127388353	-0.000000	0.010826	0.000000	0.000000
Del	10	127398349	127458324	-0.000000	0.021653	0.000000	0.000000
Del	10	127468320	127498307	-0.000000	0.010826	0.000000	0.000000
Del	10	127508303	127578274	-0.000000	0.021653	0.000000	0.000000
Del	10	127588270	128917716	-0.000000	0.010826	0.000000	0.000000
Del	10	128927712	128997682	-0.000000	0.021653	0.000000	0.000000
Del	10	129007678	129877316	-0.000000	0.010826	0.000000	0.000000
Del	10	129887312	131246745	-0.000000	0.021653	0.000000	0.000000
Del	10	131256741	131766528	-0.000000	0.010826	0.000000	0.000000
Del	10	131776524	132746120	-0.000000	0.021653	0.000000	0.000000
Del	10	132756116	132766112	-0.000000	0.010826	0.000000	0.000000
Del	10	132776108	133585770	-0.000000	0.021653	0.000000	0.000000
Del	10	133595766	134125545	-0.000000	0.010826	0.000000	0.000000
Del	10	134135541	134185520	-0.000000	0.021653	0.000000	0.000000
Del	10	134195516	135075149	-0.000000	0.010826	0.000000	0.000000
Del	10	135085145	135125129	-0.000000	0.021653	0.000000	0.000000
Del	10	135135124	135225087	-0.000000	0.010826	0.000000	0.000000
Del	11	456120	496120	-0.000000	0.021653	0.000000	0.000000
Del	11	506120	566119	-0.000000	0.010826	0.000000	0.000000
Del	11	576119	616119	-0.000000	0.021653	0.000000	0.000000
Del	11	626119	626119	-0.000000	0.010826	0.000000	0.000000
Del	11	636119	696118	-0.000000	0.021653	0.000000	0.000000
Del	11	706118	826117	-0.000000	0.010826	0.000000	0.000000
Del	11	836117	876117	-0.000000	0.021653	0.000000	0.000000
Del	11	886117	906116	-0.000000	0.010826	0.000000	0.000000
Del	11	916116	1226114	-0.000000	0.021653	0.000000	0.000000
Del	11	1236114	1416112	-0.000000	0.010826	0.000000	0.000000
Del	11	1426112	1486112	-0.000000	0.021653	0.000000	0.000000
Del	11	1496112	1576111	-0.000000	0.010826	0.000000	0.000000
Del	11	1586111	1626111	-0.000000	0.021653	0.000000	0.000000
Del	11	1636111	2026107	-0.000000	0.010826	0.000000	0.000000
Del	11	2036107	2186106	-0.000000	0.021653	0.000000	0.000000
Del	11	2196106	2336105	-0.000000	0.010826	0.000000	0.000000
Del	11	2346105	2406104	-0.000000	0.021653	0.000000	0.000000
Del	11	2416104	2616103	-0.000000	0.010826	0.000000	0.000000
Del	11	2626103	2726102	-0.000000	0.021653	0.000000	0.000000
Del	11	2736102	2906100	-0.000000	0.010826	0.000000	0.000000
Del	11	2916100	3096099	-0.000000	0.021653	0.000000	0.000000
Del	11	3106099	3386097	-0.000000	0.010826	0.000000	0.000000
Del	11	3396097	3636095	-0.000000	0.021653	0.000000	0.000000
Del	11	3646095	3716094	-0.000000	0.010826	0.000000	0.000000
Del	11	3726094	3856093	-0.000000	0.021653	0.000000	0.000000
Del	11	3866093	4096091	-0.000000	0.010826	0.000000	0.000000
Del	11	4106091	4196090	-0.000000	0.021653	0.000000	0.000000
Del	11	4206090	5666078	-0.000000	0.010826	0.000000	0.000000
Del	11	5676078	5716078	-0.000000	0.021653	0.000000	0.000000
Del	11	5726078	6936068	-0.000000	0.010826	0.000000	0.000000
Del	11	6946068	7006068	-0.000000	0.021653	0.000000	0.000000
Del	11	7016068	7026068	-0.000000	0.010826	0.000000	0.000000
Del	11	7036068	7096067	-0.000000	0.021653	0.000000	0.000000
Del	11	7106067	7256066	-0.000000	0.010826	0.000000	0.000000
Del	11	7266066	7496064	-0.000000	0.021653	0.000000	0.000000
Del	11	7506064	7606063	-0.000000	0.010826	0.000000	0.000000
Del	11	7616063	7676062	-0.000000	0.021653	0.000000	0.000000
Del	11	7686062	7856061	-0.000000	0.010826	0.000000	0.000000
Del	11	7866061	7936060	-0.000000	0.021653	0.000000	0.000000
Del	11	7946060	8086059	-0.000000	0.010826	0.000000	0.000000
Del	11	8096059	8396057	-0.000000	0.021653	0.000000	0.000000
Del	11	8406057	8616055	-0.000000	0.010826	0.000000	0.000000
Del	11	8626055	8686054	-0.000000	0.021653	0.000000	0.000000
Del	11	8696054	8696054	-0.000000	0.010826	0.000000	0.000000
Del	11	8706054	8936052	-0.000000	0.021653	0.000000	0.000000
Del	11	8946052	9346049	-0.000000	0.010826	0.000000	0.000000
Del	11	9356049	9476048	-0.000000	0.021653	0.000000	0.000000
Del	11	9486048	9616047	-0.000000	0.010826	0.000000	0.000000
Del	11	9626047	9836045	-0.000000	0.021653	0.000000	0.000000
Del	11	9846045	10456040	-0.000000	0.010826	0.000000	0.000000
Del	11	10466040	10626039	-0.000000	0.021653	0.000000	0.000000
Del	11	10636039	10716038	-0.000000	0.010826	0.000000	0.000000
Del	11	10726038	10806038	-0.000000	0.021653	0.000000	0.000000
Del	11	10816037	11966028	-0.000000	0.010826	0.000000	0.000000
Del	11	11976028	12116027	-0.000000	0.021653	0.000000	0.000000
Del	11	12126027	12386025	-0.000000	0.010826	0.000000	0.000000
Del	11	12396025	12986020	-0.000000	0.021653	0.000000	0.000000
Del	11	12996020	13526016	-0.000000	0.010826	0.000000	0.000000
Del	11	13536016	13966012	-0.000000	0.021653	0.000000	0.000000
Del	11	13976012	14286010	-0.000000	0.010826	0.000000	0.000000
Del	11	14296010	14466008	-0.000000	0.021653	0.000000	0.000000
Del	11	14476008	15276002	-0.000000	0.010826	0.000000	0.000000
Del	11	15286002	16435993	-0.000000	0.021653	0.000000	0.000000
Del	11	16445993	16785990	-0.000000	0.010826	0.000000	0.000000
Del	11	16795990	17055988	-0.000000	0.021653	0.000000	0.000000
Del	11	17065988	17195987	-0.000000	0.010826	0.000000	0.000000
Del	11	17205987	17565984	-0.000000	0.021653	0.000000	0.000000
Del	11	17575984	17795982	-0.000000	0.010826	0.000000	0.000000
Del	11	17805982	18035980	-0.000000	0.021653	0.000000	0.000000
Del	11	18045980	18065980	-0.000000	0.010826	0.000000	0.000000
Del	11	18075980	18135979	-0.000000	0.021653	0.000000	0.000000
Del	11	18145979	18325978	-0.000000	0.010826	0.000000	0.000000
Del	11	18335978	18395977	-0.000000	0.021653	0.000000	0.000000
Del	11	18405977	18485976	-0.000000	0.010826	0.000000	0.000000
Del	11	18495976	18935973	-0.000000	0.021653	0.000000	0.000000
Del	11	18945973	19085972	-0.000000	0.010826	0.000000	0.000000
Del	11	19095971	19235970	-0.000000	0.021653	0.000000	0.000000
Del	11	19245970	20535960	-0.000000	0.010826	0.000000	0.000000
Del	11	20545960	20685959	-0.000000	0.021653	0.000000	0.000000
Del	11	20695959	21605951	-0.000000	0.010826	0.000000	0.000000
Del	11	21615951	22345946	-0.000000	0.021653	0.000000	0.000000
Del	11	22355945	23445937	-0.000000	0.010826	0.000000	0.000000
Del	11	23455937	26995909	-0.000000	0.021653	0.000000	0.000000
Del	11	27005908	27025908	-0.000000	0.010826	0.000000	0.000000
Del	11	27035908	27345906	-0.000000	0.021653	0.000000	0.000000
Del	11	27355906	27665903	-0.000000	0.010826	0.000000	0.000000
Del	11	27675903	28485897	-0.000000	0.021653	0.000000	0.000000
Del	11	28495897	31375874	-0.000000	0.010826	0.000000	0.000000
Del	11	31385874	31455873	-0.000000	0.021653	0.000000	0.000000
Del	11	31465873	31515872	-0.000000	0.010826	0.000000	0.000000
Del	11	31525872	31845870	-0.000000	0.021653	0.000000	0.000000
Del	11	31855870	32135868	-0.000000	0.010826	0.000000	0.000000
Del	11	32145867	32585864	-0.000000	0.021653	0.000000	0.000000
Del	11	32595864	32817698	-0.000000	0.010826	0.000000	0.000000
Del	11	32827678	33027284	-0.000000	0.021653	0.000000	0.000000
Del	11	33037265	33047245	-0.000000	0.010826	0.000000	0.000000
Del	11	33057225	33097146	-0.000000	0.021653	0.000000	0.000000
Del	11	33107127	33167008	-0.000000	0.010826	0.000000	0.000000
Del	11	33176989	33266811	-0.000000	0.021653	0.000000	0.000000
Del	11	33276791	33755845	-0.000000	0.010826	0.000000	0.000000
Del	11	33765826	34125116	-0.000000	0.021653	0.000000	0.000000
Del	11	34135096	34384604	-0.000000	0.010826	0.000000	0.000000
Del	11	34394584	34534308	-0.000000	0.021653	0.000000	0.000000
Del	11	34544288	34544288	-0.000000	0.010826	0.000000	0.000000
Del	11	34554268	34943500	-0.000000	0.021653	0.000000	0.000000
Del	11	34953480	35023342	-0.000000	0.010826	0.000000	0.000000
Del	11	35033322	35246376	-0.000000	0.021653	0.000000	0.000000
Del	11	35256369	36385573	-0.000000	0.010826	0.000000	0.000000
Del	11	36395566	36575439	-0.000000	0.021653	0.000000	0.000000
Del	11	36585432	36605418	-0.000000	0.010826	0.000000	0.000000
Del	11	36615411	40122938	-0.000000	0.021653	0.000000	0.000000
Del	11	40132931	43291235	-0.000000	0.010826	0.000000	0.000000
Del	11	43301233	43371222	-0.000000	0.021653	0.000000	0.000000
Del	11	43381221	44271079	-0.000000	0.010826	0.000000	0.000000
Del	11	44281077	44770999	-0.000000	0.021653	0.000000	0.000000
Del	11	44780998	45150939	-0.000000	0.010826	0.000000	0.000000
Del	11	45160937	45260921	-0.000000	0.021653	0.000000	0.000000
Del	11	45270920	46150780	-0.000000	0.010826	0.000000	0.000000
Del	11	46160778	46410738	-0.000000	0.021653	0.000000	0.000000
Del	11	46420737	46620705	-0.000000	0.010826	0.000000	0.000000
Del	11	46630703	46730688	-0.000000	0.021653	0.000000	0.000000
Del	11	46740686	46850668	-0.000000	0.010826	0.000000	0.000000
Del	11	46860667	46940654	-0.000000	0.021653	0.000000	0.000000
Del	11	46950653	47210611	-0.000000	0.010826	0.000000	0.000000
Del	11	47220610	47270602	-0.000000	0.021653	0.000000	0.000000
Del	11	47280600	47280600	-0.000000	0.010826	0.000000	0.000000
Del	11	47290598	47360587	-0.000000	0.021653	0.000000	0.000000
Del	11	47370586	47470570	-0.000000	0.010826	0.000000	0.000000
Del	11	47480568	47580552	-0.000000	0.021653	0.000000	0.000000
Del	11	47590551	47620546	-0.000000	0.010826	0.000000	0.000000
Del	11	47630544	47790519	-0.000000	0.021653	0.000000	0.000000
Del	11	47800517	49090312	-0.000000	0.010826	0.000000	0.000000
Del	11	49100310	49560237	-0.000000	0.021653	0.000000	0.000000
Del	11	49570236	56519130	-0.000000	0.010826	0.000000	0.000000
Del	11	56529128	56739095	-0.000000	0.021653	0.000000	0.000000
Del	11	56749093	57009052	-0.000000	0.010826	0.000000	0.000000
Del	11	57019050	57139031	-0.000000	0.021653	0.000000	0.000000
Del	11	57149029	57239015	-0.000000	0.010826	0.000000	0.000000
Del	11	57249014	57289007	-0.000000	0.021653	0.000000	0.000000
Del	11	57299006	57418986	-0.000000	0.010826	0.000000	0.000000
Del	11	57428985	57468979	-0.000000	0.021653	0.000000	0.000000
Del	11	57478977	57518971	-0.000000	0.010826	0.000000	0.000000
Del	11	57528969	57958901	-0.000000	0.021653	0.000000	0.000000
Del	11	57968899	58278850	-0.000000	0.010826	0.000000	0.000000
Del	11	58288848	58588800	-0.000000	0.021653	0.000000	0.000000
Del	11	58598799	58618796	-0.000000	0.010826	0.000000	0.000000
Del	11	58628794	58728778	-0.000000	0.021653	0.000000	0.000000
Del	11	58738776	58928746	-0.000000	0.010826	0.000000	0.000000
Del	11	58938745	58978738	-0.000000	0.021653	0.000000	0.000000
Del	11	58988737	59388673	-0.000000	0.010826	0.000000	0.000000
Del	11	59398671	59468660	-0.000000	0.021653	0.000000	0.000000
Del	11	59478659	59508654	-0.000000	0.010826	0.000000	0.000000
Del	11	59518652	59578643	-0.000000	0.021653	0.000000	0.000000
Del	11	59588641	59958582	-0.000000	0.010826	0.000000	0.000000
Del	11	59968581	60088562	-0.000000	0.021653	0.000000	0.000000
Del	11	60098560	60268533	-0.000000	0.010826	0.000000	0.000000
Del	11	60278531	60368517	-0.000000	0.021653	0.000000	0.000000
Del	11	60378515	61268374	-0.000000	0.010826	0.000000	0.000000
Del	11	61278372	61348361	-0.000000	0.021653	0.000000	0.000000
Del	11	61358360	61508336	-0.000000	0.010826	0.000000	0.000000
Del	11	61518334	61558328	-0.000000	0.021653	0.000000	0.000000
Del	11	61568326	61568326	-0.000000	0.010826	0.000000	0.000000
Del	11	61578325	61638315	-0.000000	0.021653	0.000000	0.000000
Del	11	61648313	61738299	-0.000000	0.010826	0.000000	0.000000
Del	11	61748297	61938267	-0.000000	0.021653	0.000000	0.000000
Del	11	61948266	62068247	-0.000000	0.010826	0.000000	0.000000
Del	11	62078245	62168231	-0.000000	0.021653	0.000000	0.000000
Del	11	62178229	62268215	-0.000000	0.010826	0.000000	0.000000
Del	11	62278213	62318207	-0.000000	0.021653	0.000000	0.000000
Del	11	62328205	62558169	-0.000000	0.010826	0.000000	0.000000
Del	11	62568167	62658153	-0.000000	0.021653	0.000000	0.000000
Del	11	62668151	62868119	-0.000000	0.010826	0.000000	0.000000
Del	11	62878118	62998099	-0.000000	0.021653	0.000000	0.000000
Del	11	63008097	63038092	-0.000000	0.010826	0.000000	0.000000
Del	11	63048091	63088084	-0.000000	0.021653	0.000000	0.000000
Del	11	63098083	63218064	-0.000000	0.010826	0.000000	0.000000
Del	11	63228062	63268056	-0.000000	0.021653	0.000000	0.000000
Del	11	63278054	63378038	-0.000000	0.010826	0.000000	0.000000
Del	11	63388037	63448027	-0.000000	0.021653	0.000000	0.000000
Del	11	63458025	63637997	-0.000000	0.010826	0.000000	0.000000
Del	11	63647995	63687989	-0.000000	0.021653	0.000000	0.000000
Del	11	63697987	64362357	-0.000000	0.010826	0.000000	0.000000
Del	11	64372310	64412118	-0.000000	0.021653	0.000000	0.000000
Del	11	64422070	64602602	-0.000000	0.010826	0.000000	0.000000
Del	11	64612574	64692350	-0.000000	0.021653	0.000000	0.000000
Del	11	64702322	64762154	-0.000000	0.010826	0.000000	0.000000
Del	11	64772126	64812014	-0.000000	0.021653	0.000000	0.000000
Del	11	64821986	64931679	-0.000000	0.010826	0.000000	0.000000
Del	11	64941651	65011455	-0.000000	0.021653	0.000000	0.000000
Del	11	65021427	65141091	-0.000000	0.010826	0.000000	0.000000
Del	11	65151063	65190951	-0.000000	0.021653	0.000000	0.000000
Del	11	65200923	66228040	-0.000000	0.010826	0.000000	0.000000
Del	11	66238012	66277900	-0.000000	0.021653	0.000000	0.000000
Del	11	66287872	66367648	-0.000000	0.010826	0.000000	0.000000
Del	11	66377620	66437452	-0.000000	0.021653	0.000000	0.000000
Del	11	66447424	66597005	-0.000000	0.010826	0.000000	0.000000
Del	11	66606977	66676781	-0.000000	0.021653	0.000000	0.000000
Del	11	66686753	66746585	-0.000000	0.010826	0.000000	0.000000
Del	11	66756557	66826361	-0.000000	0.021653	0.000000	0.000000
Del	11	66836333	67810219	-0.000000	0.010826	0.000000	0.000000
Del	11	67820119	68018119	-0.000000	0.021653	0.000000	0.000000
Del	11	68028019	68216119	-0.000000	0.010826	0.000000	0.000000
Del	11	68226019	68436902	-0.000000	0.021653	0.000000	0.000000
Del	11	68446754	68456605	-0.000000	0.010826	0.000000	0.000000
Del	11	68466456	68643780	-0.000000	0.021653	0.000000	0.000000
Del	11	68653631	68653631	-0.000000	0.010826	0.000000	0.000000
Del	11	68663482	68735616	-0.000000	0.021653	0.000000	0.000000
Del	11	68745601	68865423	-0.000000	0.010826	0.000000	0.000000
Del	11	68875409	69045156	-0.000000	0.021653	0.000000	0.000000
Del	11	69055142	71145014	-0.000000	0.010826	0.000000	0.000000
Del	11	71154996	71224874	-0.000000	0.021653	0.000000	0.000000
Del	11	71234856	71556225	-0.000000	0.010826	0.000000	0.000000
Del	11	71565863	71642966	-0.000000	0.021653	0.146464	0.100000
Del	11	71652603	71777016	-0.000000	0.010826	0.146464	0.100000
Del	11	71787014	71827008	-0.000000	0.021653	0.146464	0.100000
Del	11	71837006	72146957	-0.000000	0.010826	0.146464	0.100000
Del	11	72156955	72386918	-0.000000	0.021653	0.146464	0.100000
Del	11	72396917	72966825	-0.000000	0.010826	0.146464	0.100000
Del	11	72976824	73086806	-0.000000	0.021653	0.146464	0.100000
Del	11	73096805	73366761	-0.000000	0.010826	0.146464	0.100000
Del	11	73376760	73486742	-0.000000	0.021653	0.146464	0.100000
Del	11	73496740	73576728	-0.000000	0.010826	0.146464	0.100000
Del	11	73586726	73646716	-0.000000	0.021653	0.146464	0.100000
Del	11	73656715	73706707	-0.000000	0.010826	0.146464	0.100000
Del	11	73716705	73886678	-0.000000	0.021653	0.146464	0.100000
Del	11	73896676	74206627	-0.000000	0.010826	0.146464	0.100000
Del	11	74216625	74556571	-0.000000	0.021653	0.146464	0.100000
Del	11	74566569	74646556	-0.000000	0.010826	0.146464	0.100000
Del	11	74656555	74696548	-0.000000	0.021653	0.146464	0.100000
Del	11	74706547	74806531	-0.000000	0.010826	0.146464	0.100000
Del	11	74816529	74936510	-0.000000	0.021653	0.146464	0.100000
Del	11	74946508	74956507	-0.000000	0.010826	0.146464	0.100000
Del	11	74966505	75261038	-0.000000	0.021653	0.146464	0.100000
Del	11	75271026	75300989	-0.000000	0.010826	0.146464	0.100000
Del	11	75310977	75410855	-0.000000	0.021653	0.146464	0.100000
Del	11	75420843	75510733	-0.000000	0.010826	0.146464	0.100000
Del	11	75520721	75880281	-0.000000	0.021653	0.146464	0.100000
Del	11	75890269	75920232	-0.000000	0.010826	0.146464	0.100000
Del	11	75930220	76100013	-0.000000	0.021653	0.146464	0.100000
Del	11	76110000	76509512	-0.000000	0.010826	0.146464	0.100000
Del	11	76519500	76739231	-0.000000	0.021653	0.146464	0.100000
Del	11	76749219	76759207	-0.000000	0.010826	0.146464	0.100000
Del	11	76769195	76899036	-0.000000	0.021653	0.146464	0.100000
Del	11	76909024	77308535	-0.000000	0.010826	0.146464	0.100000
Del	11	77318523	77588193	-0.000000	0.021653	0.146464	0.100000
Del	11	77598181	77708047	-0.000000	0.010826	0.146464	0.100000
Del	11	77718035	77757986	-0.000000	0.021653	0.146464	0.100000
Del	11	77767974	77837888	-0.000000	0.010826	0.146464	0.100000
Del	11	77847876	77887827	-0.000000	0.021653	0.146464	0.100000
Del	11	77897815	82597704	-0.000000	0.010826	0.146464	0.100000
Del	11	82607691	82747511	-0.000000	0.021653	0.146464	0.100000
Del	11	82757498	82887330	-0.000000	0.010826	0.146464	0.100000
Del	11	82897317	83991025	-0.000000	0.021653	0.146464	0.100000
Del	11	84001023	85390843	-0.000000	0.010826	0.139676	0.100000
Del	11	85400842	85470833	-0.000000	0.021653	0.139676	0.100000
Del	11	85480832	85790792	-0.000000	0.010826	0.139676	0.100000
Del	11	85800790	86000764	-0.000000	0.021653	0.139676	0.100000
Del	11	86010763	86060757	-0.000000	0.010826	0.139676	0.100000
Del	11	86070755	86140746	-0.000000	0.021653	0.139676	0.100000
Del	11	86150745	86650680	-0.000000	0.010826	0.139676	0.100000
Del	11	86660679	86730670	-0.000000	0.021653	0.139676	0.100000
Del	11	86740669	87040630	-0.000000	0.010826	0.139676	0.100000
Del	11	87050629	88220477	-0.000000	0.021653	0.139676	0.100000
Del	11	88230476	89830269	-0.000000	0.010826	0.139676	0.100000
Del	11	89840268	89930256	-0.000000	0.021653	0.139676	0.100000
Del	11	89940255	92719895	-0.000000	0.010826	0.139676	0.100000
Del	11	92729894	93049852	-0.000000	0.021653	0.139676	0.100000
Del	11	93059851	93179835	-0.000000	0.010826	0.139676	0.100000
Del	11	93189834	93379809	-0.000000	0.021653	0.139676	0.100000
Del	11	93389808	93499794	-0.000000	0.010826	0.139676	0.100000
Del	11	93509793	94019727	-0.000000	0.021653	0.139676	0.100000
Del	11	94029725	94289692	-0.000000	0.010826	0.139676	0.100000
Del	11	94299690	94489666	-0.000000	0.021653	0.139676	0.100000
Del	11	94499665	94689640	-0.000000	0.010826	0.139676	0.100000
Del	11	94699639	94739633	-0.000000	0.021653	0.139676	0.100000
Del	11	94749632	95549529	-0.000000	0.010826	0.139676	0.100000
Del	11	95559527	95699509	-0.000000	0.021653	0.139676	0.100000
Del	11	95709508	97499276	-0.000000	0.010826	0.139676	0.100000
Del	11	97509275	100538883	-0.000000	0.021653	0.139676	0.100000
Del	11	100548882	100988825	-0.000000	0.010826	0.139676	0.100000
Del	11	100998823	101308783	-0.000000	0.021653	0.139676	0.100000
Del	11	101318782	101768724	-0.000000	0.010826	0.139676	0.100000
Del	11	101778722	101948700	-0.000000	0.021653	0.139676	0.100000
Del	11	101958699	102108680	-0.000000	0.010826	0.139676	0.100000
Del	11	102118678	102218666	-0.000000	0.021653	0.139676	0.100000
Del	11	102228664	102248662	-0.000000	0.010826	0.139676	0.100000
Del	11	102258660	102378645	-0.000000	0.021653	0.139676	0.100000
Del	11	102388644	102408641	-0.000000	0.010826	0.139676	0.100000
Del	11	102418640	102549047	-0.000000	0.021653	0.139676	0.100000
Del	11	102559045	102639029	-0.000000	0.010826	0.139676	0.100000
Del	11	102649027	102709014	-0.000000	0.021653	0.139676	0.100000
Del	11	102719012	104798589	-0.000000	0.010826	0.139676	0.100000
Del	11	104808587	104898569	-0.000000	0.021653	0.139676	0.100000
Del	11	104908567	105898366	-0.000000	0.010826	0.139676	0.100000
Del	11	105908364	106528238	-0.000000	0.021653	0.139676	0.100000
Del	11	106538236	107338073	-0.000000	0.010826	0.139676	0.100000
Del	11	107348071	107448051	-0.000000	0.021653	0.139676	0.100000
Del	11	107458049	107737992	-0.000000	0.010826	0.139676	0.100000
Del	11	107747990	107867965	-0.000000	0.021653	0.139676	0.100000
Del	11	107877963	107977943	-0.000000	0.010826	0.139676	0.100000
Del	11	107987941	108097918	-0.000000	0.021653	0.139676	0.100000
Del	11	108107916	108237890	-0.000000	0.010826	0.139676	0.100000
Del	11	108247888	109277679	-0.000000	0.021653	0.139676	0.100000
Del	11	109287677	110087514	-0.000000	0.010826	0.139676	0.100000
Del	11	110097512	110437443	-0.000000	0.021653	0.139676	0.100000
Del	11	110447441	110587412	-0.000000	0.010826	0.139676	0.100000
Del	11	110597410	111157296	-0.000000	0.021653	0.139676	0.100000
Del	11	111167294	111187290	-0.000000	0.010826	0.139676	0.100000
Del	11	111197288	111267274	-0.000000	0.021653	0.139676	0.100000
Del	11	111277272	111367254	-0.000000	0.010826	0.139676	0.100000
Del	11	111377252	111417243	-0.000000	0.021653	0.139676	0.100000
Del	11	111427241	111587209	-0.000000	0.010826	0.139676	0.100000
Del	11	111597207	111747176	-0.000000	0.021653	0.139676	0.100000
Del	11	111757174	112027119	-0.000000	0.010826	0.139676	0.100000
Del	11	112037117	112097105	-0.000000	0.021653	0.139676	0.100000
Del	11	112107103	113156890	-0.000000	0.010826	0.139676	0.100000
Del	11	113166888	113246871	-0.000000	0.021653	0.139676	0.100000
Del	11	113256869	113266867	-0.000000	0.010826	0.139676	0.100000
Del	11	113276865	113546810	-0.000000	0.021653	0.139676	0.100000
Del	11	113556808	113746770	-0.000000	0.010826	0.139676	0.100000
Del	11	113756768	113826753	-0.000000	0.021653	0.139676	0.100000
Del	11	113836751	114466623	-0.000000	0.010826	0.139676	0.100000
Del	11	114476621	115606392	-0.000000	0.021653	0.139676	0.100000
Del	11	115616390	116976113	-0.000000	0.010826	0.139676	0.100000
Del	11	116986111	117046099	-0.000000	0.021653	0.139676	0.100000
Del	11	117056097	117056097	-0.000000	0.010826	0.139676	0.100000
Del	11	117066095	117286050	-0.000000	0.021653	0.139676	0.100000
Del	11	117296048	117675971	-0.000000	0.010826	0.139676	0.100000
Del	11	117685969	117845936	-0.000000	0.021653	0.139676	0.100000
Del	11	117855934	118045895	-0.000000	0.010826	0.139676	0.100000
Del	11	118055893	118095885	-0.000000	0.021653	0.139676	0.100000
Del	11	118105883	118295845	-0.000000	0.010826	0.139676	0.100000
Del	11	118305843	118535796	-0.000000	0.021653	0.139676	0.100000
Del	11	118545794	119375625	-0.000000	0.010826	0.139676	0.100000
Del	11	119385623	120065485	-0.000000	0.021653	0.139676	0.100000
Del	11	120075483	120365424	-0.000000	0.010826	0.139676	0.100000
Del	11	120375422	120875320	-0.000000	0.021653	0.139676	0.100000
Del	11	120885318	120955304	-0.000000	0.010826	0.139676	0.100000
Del	11	120965302	121145265	-0.000000	0.021653	0.139676	0.100000
Del	11	121155263	122075076	-0.000000	0.010826	0.139676	0.100000
Del	11	122085074	122784932	-0.000000	0.021653	0.139676	0.100000
Del	11	122794930	123484789	-0.000000	0.010826	0.139676	0.100000
Del	11	123494787	123584769	-0.000000	0.021653	0.139676	0.100000
Del	11	123594767	123914702	-0.000000	0.010826	0.139676	0.100000
Del	11	123924700	124084667	-0.000000	0.021653	0.139676	0.100000
Del	11	124094665	124494584	-0.000000	0.010826	0.139676	0.100000
Del	11	124504582	124594564	-0.000000	0.021653	0.139676	0.100000
Del	11	124604562	124624558	-0.000000	0.010826	0.139676	0.100000
Del	11	124634556	124724537	-0.000000	0.021653	0.139676	0.100000
Del	11	124734535	124804521	-0.000000	0.010826	0.139676	0.100000
