Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Del	 2	85821762	86790890	-0.000000	0.016139	0.329100	0.018634
Del	 2	86800722	86820386	-0.000000	0.014794	0.364562	0.024845
Del	 2	86830218	86851250	-0.000000	0.016139	0.364562	0.024845
Del	 2	86861196	86930819	-0.000000	0.014794	0.364562	0.024845
Del	 2	86940766	87123043	-0.000000	0.016139	0.364562	0.024845
Del	 2	87133009	87133009	-0.000000	0.015466	0.364562	0.024845
Del	 2	87142975	88129613	-0.000000	0.016139	0.364562	0.024845
Del	 2	88139579	88289069	-0.000000	0.014794	0.364562	0.024845
Del	 2	88299035	95407631	-0.000000	0.016139	0.364562	0.024845
Del	 2	95417187	95436297	-0.000000	0.015466	0.352789	0.024845
Del	 2	95445852	95522293	-0.000000	0.014794	0.352789	0.024845
Del	 2	95531848	95620999	-0.000000	0.015466	0.352789	0.024845
Del	 2	95630991	95963606	-0.000000	0.018156	0.352789	0.024845
Del	 2	95973429	96002898	-0.000000	0.017484	0.317007	0.031056
Del	 2	96012720	96658305	-0.000000	0.018156	0.317007	0.031056
Del	 2	96668171	97597187	-0.000000	0.010759	0.260328	0.024845
Del	 2	97607154	97656991	-0.000000	0.010087	0.260328	0.024845
Del	 2	97666958	97766631	-0.000000	0.010759	0.260328	0.024845
Del	 2	97776598	97926108	-0.000000	0.010087	0.260328	0.024845
Del	 2	97936075	98324800	-0.000000	0.010759	0.260328	0.024845
Del	 2	98326326	98359226	-0.000000	0.018829	0.260328	0.024845
Del	 2	98369221	98687460	-0.000000	0.017484	0.326448	0.031056
Del	 2	98697160	98930961	-0.000000	0.010087	0.260328	0.024845
Del	 2	98940669	99017294	-0.000000	0.010759	0.260328	0.024845
Del	 2	99026586	99202672	-0.000000	0.016139	0.260328	0.024845
Del	 2	99212324	99289541	-0.000000	0.016811	0.301054	0.031056
Del	 2	99299193	99395791	-0.000000	0.016139	0.301054	0.031056
Del	 2	99405482	99774659	-0.000000	0.010087	0.260328	0.024845
Del	 2	99784059	100110852	-0.000000	0.008742	0.289146	0.018634
Del	 2	100117423	100759457	-0.000000	0.022191	0.289146	0.018634
Del	 2	100759582	101426688	-0.000000	0.026898	0.452137	0.031056
Del	 2	101435405	101576199	-0.000000	0.016811	0.392969	0.024845
Del	 2	101585513	101594828	-0.000000	0.018156	0.435291	0.018634
Del	 2	101604142	101604142	-0.000000	0.016811	0.435291	0.018634
Del	 2	101613457	101641400	-0.000000	0.018156	0.435291	0.018634
Del	 2	101650714	101775925	-0.000000	0.017484	0.435291	0.018634
Del	 2	101784645	102003719	-0.000000	0.018156	0.435291	0.018634
Del	 2	102013358	102311285	-0.000000	0.030260	0.435291	0.018634
Del	 2	102311890	102587187	-0.000000	0.026226	0.390133	0.024845
Del	 2	102596815	102673833	-0.000000	0.021519	0.390133	0.024845
Del	 2	102683460	102749519	-0.000000	0.020846	0.390133	0.024845
Del	 2	102758432	103219105	-0.000000	0.021519	0.390133	0.024845
Del	 2	103228784	103317554	-0.000000	0.020846	0.390133	0.024845
Del	 2	103325768	103370378	-0.000000	0.021519	0.390133	0.024845
Del	 2	103378298	103437440	-0.000000	0.020846	0.390133	0.024845
Del	 2	103438505	105034927	-0.000000	0.021519	0.390133	0.024845
Del	 2	105044096	105130822	-0.000000	0.012104	0.285364	0.018634
Del	 2	105140506	105403749	-0.000000	0.018156	0.285364	0.018634
Del	 2	105413064	105848514	-0.000000	0.012104	0.285364	0.018634
Del	 2	105858175	106232742	-0.000000	0.008742	0.300715	0.012422
Del	 2	106242647	106450843	-0.000000	0.013449	0.300715	0.012422
Del	 2	106460684	106670527	-0.000000	0.014122	0.336082	0.018634
Del	 2	106678377	109139137	-0.000000	0.008742	0.300715	0.012422
Del	 2	109149086	109188879	-0.000000	0.008069	0.300715	0.012422
Del	 2	109198828	109407745	-0.000000	0.008742	0.300715	0.012422
Del	 2	109414089	109491444	-0.000000	0.008069	0.300715	0.012422
Del	 2	109501341	109758652	-0.000000	0.008742	0.300715	0.012422
Del	 2	109768548	109911974	-0.000000	0.006725	0.300715	0.012422
Del	 2	109921887	109931800	-0.000000	0.008742	0.300715	0.012422
Del	 2	109941713	110268840	-0.000000	0.006725	0.300715	0.012422
Del	 2	110278753	110377606	-0.000000	0.008742	0.300715	0.012422
Del	 2	110386642	111477174	-0.000000	0.017484	0.300715	0.012422
Del	 2	111487155	111866416	-0.000000	0.015466	0.428555	0.018634
Del	 2	111876397	112105662	-0.000000	0.017484	0.428555	0.018634
Del	 2	112115570	112175019	-0.000000	0.016811	0.428555	0.018634
Del	 2	112184928	112509332	-0.000000	0.017484	0.428555	0.018634
Del	 2	112519073	112789335	-0.000000	0.016811	0.417117	0.012422
Del	 2	112798719	114653544	-0.000000	0.017484	0.417378	0.018634
Del	 2	114663451	114772532	-0.000000	0.011432	0.417117	0.012422
Del	 2	114781959	115208435	-0.000000	0.017484	0.417117	0.012422
Del	 2	115217719	115804483	-0.000000	0.018156	0.407732	0.018634
Del	 2	115814421	115903858	-0.000000	0.021519	0.386953	0.024845
Del	 2	115913796	116677828	-0.000000	0.022191	0.386953	0.024845
Del	 2	116687184	118662913	-0.000000	0.026898	0.396692	0.031056
Del	 2	118672546	118779331	-0.000000	0.026226	0.393415	0.031056
Del	 2	118789225	119338505	-0.000000	0.026898	0.393415	0.031056
Del	 2	119348398	119754034	-0.000000	0.015466	0.377614	0.018634
Del	 2	119763928	120043855	-0.000000	0.024881	0.377614	0.018634
Del	 2	120053274	120110318	-0.000000	0.024208	0.453938	0.024845
Del	 2	120119625	120202897	-0.000000	0.024881	0.453938	0.024845
Del	 2	120210853	120418618	-0.000000	0.024208	0.453938	0.024845
Del	 2	120428370	120506381	-0.000000	0.024881	0.453938	0.024845
Del	 2	120516132	120748070	-0.000000	0.022863	0.453938	0.024845
Del	 2	120748571	120869330	-0.000000	0.024208	0.453938	0.024845
Del	 2	120878756	120938644	-0.000000	0.023536	0.453938	0.024845
Del	 2	120948412	121536654	-0.000000	0.024881	0.453938	0.024845
Del	 2	121546436	121751873	-0.000000	0.023536	0.453938	0.024845
Del	 2	121761656	122077965	-0.000000	0.024208	0.453938	0.024845
Del	 2	122087378	122269775	-0.000000	0.022191	0.453938	0.024845
Del	 2	122279577	122289379	-0.000000	0.024881	0.453938	0.024845
Del	 2	122299180	122390210	-0.000000	0.022191	0.453938	0.024845
Del	 2	122399595	122410121	-0.000000	0.024881	0.453938	0.024845
Del	 2	122420092	122469949	-0.000000	0.024208	0.453938	0.024845
Del	 2	122479920	122529777	-0.000000	0.024881	0.453938	0.024845
Del	 2	122539748	126077265	-0.000000	0.050434	0.453938	0.024845
Del	 2	126079971	127869398	0.152947	0.063211	0.557621	0.037267
Del	 2	127879282	127997893	0.160735	0.063883	0.593553	0.049689
Del	 2	128007777	128106620	0.152947	0.063211	0.593553	0.049689
Del	 2	128116504	128225231	0.166476	0.063883	0.593553	0.049689
Del	 2	128235115	128285042	0.150021	0.063211	0.593553	0.049689
Del	 2	128295039	128385009	0.133050	0.062538	0.593553	0.049689
Del	 2	128395006	128434993	0.164435	0.063883	0.593553	0.049689
Del	 2	128444989	128444989	0.152947	0.063211	0.593553	0.049689
Del	 2	128454986	128464983	0.166476	0.063883	0.593553	0.049689
Del	 2	128474980	128474980	0.133050	0.062538	0.593553	0.049689
Del	 2	128484976	128574947	0.140282	0.063211	0.593553	0.049689
Del	 2	128584943	128684910	0.160735	0.063883	0.593553	0.049689
Del	 2	128694907	128956737	0.134839	0.062538	0.593553	0.049689
Del	 2	128966381	129082101	0.147559	0.063211	0.593553	0.049689
Del	 2	129091745	130713954	0.468893	0.075315	0.593553	0.049689
Del	 2	130719941	130769238	0.164435	0.063883	0.593553	0.049689
Del	 2	130779122	130818660	0.048058	0.058503	0.618452	0.043478
Del	 2	130828545	130868083	0.043357	0.057831	0.618452	0.043478
Del	 2	130877967	131204155	0.050179	0.058503	0.618452	0.043478
Del	 2	131214039	131263461	0.043357	0.057831	0.618452	0.043478
Del	 2	131273346	131362306	0.050179	0.058503	0.618452	0.043478
Del	 2	131372190	131421613	0.043357	0.057831	0.618452	0.043478
Del	 2	131431497	131667287	0.050179	0.058503	0.618452	0.043478
Del	 2	131671044	131795444	0.024078	0.057159	0.618452	0.043478
Del	 2	131805013	131852859	0.043418	0.058503	0.618452	0.043478
Del	 2	131860397	131910881	0.043357	0.057831	0.618452	0.043478
Del	 2	131919136	132018670	0.183470	0.064556	0.618452	0.043478
Del	 2	132028478	132205020	0.193515	0.065228	0.605435	0.049689
Del	 2	132214828	132214828	0.147559	0.063211	0.605435	0.049689
Del	 2	132224636	132293291	0.196598	0.065228	0.605435	0.049689
Del	 2	132303099	132342331	0.147559	0.063211	0.605435	0.049689
Del	 2	132352139	132460754	0.196598	0.065228	0.605435	0.049689
Del	 2	132470627	132529869	0.043357	0.057831	0.618452	0.043478
Del	 2	132539742	132559489	0.051261	0.058503	0.618452	0.043478
Del	 2	132569363	133390433	0.698409	0.082712	0.618452	0.043478
Del	 2	133397510	133423351	1.645364	0.106248	0.692536	0.055901
Del	 2	133425860	134870298	3.962467	0.151302	0.726634	0.068323
Del	 2	134879553	134888809	0.648765	0.080694	0.598778	0.062112
Del	 2	134898064	135213075	1.352612	0.099523	0.598778	0.062112
Del	 2	135222992	135578175	0.804407	0.085402	0.609395	0.068323
Del	 2	135587978	135784042	0.339186	0.071280	0.592878	0.055901
Del	 2	135793845	135928349	0.537177	0.077332	0.592878	0.055901
Del	 2	135937967	136295864	1.540968	0.104230	0.585436	0.062112
Del	 2	136304602	136330819	0.670309	0.081367	0.571942	0.068323
Del	 2	136337569	136407144	0.695074	0.082712	0.571942	0.068323
Del	 2	136417083	136427022	0.775863	0.084729	0.571942	0.068323
Del	 2	136427281	136487005	0.695074	0.082712	0.577941	0.062112
Del	 2	136496959	136566636	0.544105	0.077332	0.577941	0.062112
Del	 2	136576590	136646268	0.565355	0.078005	0.577941	0.062112
Del	 2	136656222	136752266	0.512294	0.076660	0.577941	0.062112
Del	 2	136762169	136881008	0.274750	0.068590	0.566278	0.055901
Del	 2	136890911	138369286	1.215817	0.096161	0.566278	0.055901
Del	 2	138379023	139246134	1.411899	0.100868	0.572629	0.068323
Del	 2	139256097	139413431	0.661336	0.081367	0.614002	0.062112
Del	 2	139423141	139539663	0.211686	0.065900	0.551300	0.055901
Del	 2	139549373	139664814	0.246575	0.067245	0.551300	0.055901
Del	 2	139674802	143617751	36.919012	0.482822	0.551300	0.055901
Del	 2	143627254	143748208	0.213900	0.065900	0.559569	0.055901
Del	 2	143757914	143874807	0.198534	0.065228	0.521032	0.049689
Del	 2	143884766	144532109	-0.000000	0.044382	0.539545	0.043478
Del	 2	144535045	144722797	-0.000000	0.051106	0.539545	0.043478
Del	 2	144732679	144969839	-0.000000	0.048417	0.539545	0.043478
Del	 2	144979721	145098301	-0.000000	0.047744	0.539545	0.043478
Del	 2	145108183	145256408	-0.000000	0.049762	0.539545	0.043478
Del	 2	145266290	145286053	-0.000000	0.051106	0.539545	0.043478
Del	 2	145295935	145409886	-0.000000	0.050434	0.539545	0.043478
Del	 2	145419816	145836882	-0.000000	0.047072	0.539545	0.043478
Del	 2	145846812	148588290	-0.000000	0.053124	0.539545	0.043478
Del	 2	148597771	148693386	-0.000000	0.041692	0.522378	0.037267
Del	 2	148703283	148762670	-0.000000	0.032950	0.495603	0.031056
Del	 2	148772567	149387704	-0.000000	0.045727	0.495603	0.031056
Del	 2	149397461	149616080	-0.000000	0.036985	0.474705	0.037267
Del	 2	149625533	149883643	-0.000000	0.031605	0.495603	0.031056
Del	 2	149893585	150330853	-0.000000	0.032278	0.495603	0.031056
Del	 2	150340769	150449844	-0.000000	0.033623	0.495603	0.031056
Del	 2	150459760	150707658	-0.000000	0.031605	0.495603	0.031056
Del	 2	150717574	152251712	-0.000000	0.033623	0.495603	0.031056
Del	 2	152261661	152340230	-0.000000	0.032950	0.495603	0.031056
Del	 2	152349244	152593474	-0.000000	0.031605	0.495603	0.031056
Del	 2	152603384	152692466	-0.000000	0.043709	0.495603	0.031056
Del	 2	152701226	152840301	-0.000000	0.042365	0.533627	0.037267
Del	 2	152850290	152960180	-0.000000	0.041020	0.533627	0.037267
Del	 2	152970170	153173734	-0.000000	0.043037	0.533627	0.037267
Del	 2	153183676	153495670	-0.000000	0.030260	0.495603	0.031056
Del	 2	153505627	153625118	-0.000000	0.033623	0.495603	0.031056
Del	 2	153635076	154712245	-0.000000	0.043709	0.495603	0.031056
Del	 2	154722098	155535755	-0.000000	0.041020	0.495603	0.031056
Del	 2	155545753	155575746	-0.000000	0.033623	0.495603	0.031056
Del	 2	155585743	155715713	-0.000000	0.032278	0.495603	0.031056
Del	 2	155725710	157170748	-0.000000	0.037657	0.495603	0.031056
Del	 2	157180650	157279667	-0.000000	0.033623	0.495603	0.031056
Del	 2	157289568	157447996	-0.000000	0.032278	0.495603	0.031056
Del	 2	157457897	158163642	-0.000000	0.035640	0.495603	0.031056
Del	 2	158173493	158365957	-0.000000	0.036312	0.442074	0.037267
Del	 2	158375901	158495219	-0.000000	0.035640	0.442074	0.037267
Del	 2	158505162	158832823	-0.000000	0.038330	0.442074	0.037267
Del	 2	158843018	158941183	-0.000000	0.034968	0.442074	0.037267
Del	 2	158951000	159000082	-0.000000	0.036312	0.442074	0.037267
Del	 2	159009899	159127641	-0.000000	0.043037	0.442074	0.037267
Del	 2	159137576	159304139	-0.000000	0.045054	0.442074	0.037267
Del	 2	159313312	159639439	0.043357	0.057831	0.489111	0.043478
Del	 2	159648658	159810594	-0.000000	0.036312	0.442074	0.037267
Del	 2	159819959	160024977	-0.000000	0.034968	0.442074	0.037267
Del	 2	160034768	160044559	-0.000000	0.037657	0.460288	0.037267
Del	 2	160054350	160073932	-0.000000	0.034968	0.460288	0.037267
Del	 2	160083723	160152261	-0.000000	0.036985	0.460288	0.037267
Del	 2	160162052	160538376	-0.000000	0.050434	0.460288	0.037267
Del	 2	160548035	160557693	-0.000000	0.042365	0.443451	0.043478
Del	 2	160567352	160580556	-0.000000	0.044382	0.443451	0.043478
Del	 2	160590039	160626182	-0.000000	0.045054	0.415993	0.049689
Del	 2	160633189	160661950	-0.000000	0.040347	0.426503	0.043478
Del	 2	160671717	160779156	-0.000000	0.039002	0.460288	0.037267
Del	 2	160788923	160927797	-0.000000	0.036312	0.460288	0.037267
Del	 2	160937683	161064964	-0.000000	0.036985	0.460288	0.037267
Del	 2	161074507	161112677	-0.000000	0.037657	0.460288	0.037267
Del	 2	161122219	161248035	-0.000000	0.041692	0.460288	0.037267
Del	 2	161257851	161267666	-0.000000	0.044382	0.465462	0.043478
Del	 2	161277482	161973907	-0.000000	0.041692	0.465462	0.043478
Del	 2	161983900	162063843	-0.000000	0.036985	0.460288	0.037267
Del	 2	162073836	162153780	-0.000000	0.037657	0.460288	0.037267
Del	 2	162163773	162253710	-0.000000	0.036985	0.460288	0.037267
Del	 2	162263703	162463562	-0.000000	0.037657	0.460288	0.037267
Del	 2	162473555	162833302	-0.000000	0.034295	0.460288	0.037267
Del	 2	162843295	162983196	-0.000000	0.036985	0.460288	0.037267
Del	 2	162993189	163013175	-0.000000	0.037657	0.460288	0.037267
Del	 2	163023168	163108772	-0.000000	0.036985	0.460288	0.037267
Del	 2	163118488	163219966	-0.000000	0.037657	0.460288	0.037267
Del	 2	163229734	163612957	-0.000000	0.033623	0.460288	0.037267
Del	 2	163622915	163662748	-0.000000	0.037657	0.460288	0.037267
Del	 2	163672706	163702580	-0.000000	0.033623	0.460288	0.037267
Del	 2	163712539	165528735	-0.000000	0.036312	0.460288	0.037267
Del	 2	165536669	165536669	-0.000000	0.035640	0.476671	0.043478
Del	 2	165537140	165544829	-0.000000	0.037657	0.476671	0.043478
Del	 2	165552517	165681238	-0.000000	0.035640	0.476671	0.043478
Del	 2	165690679	165739014	-0.000000	0.037657	0.476671	0.043478
Del	 2	165748024	165813415	-0.000000	0.036985	0.476671	0.043478
Del	 2	165816905	166080414	-0.000000	0.045727	0.509115	0.049689
Del	 2	166090039	166138929	-0.000000	0.036312	0.476671	0.043478
Del	 2	166148535	166254199	-0.000000	0.036985	0.476671	0.043478
Del	 2	166263805	166418242	-0.000000	0.049762	0.476671	0.043478
Del	 2	166426371	166585098	-0.000000	0.051106	0.563226	0.049689
Del	 2	166594773	166652624	-0.000000	0.036985	0.476671	0.043478
Del	 2	166662073	166732264	-0.000000	0.037657	0.476671	0.043478
Del	 2	166742049	166781188	-0.000000	0.036985	0.476671	0.043478
Del	 2	166788620	166808179	-0.000000	0.037657	0.476671	0.043478
Del	 2	166817959	166935313	-0.000000	0.036985	0.476671	0.043478
Del	 2	166945092	167013549	-0.000000	0.036312	0.476671	0.043478
Del	 2	167023328	167163550	-0.000000	0.035640	0.476671	0.043478
Del	 2	167173522	167233353	-0.000000	0.027571	0.454122	0.037267
Del	 2	167243325	167734063	-0.000000	0.035640	0.454122	0.037267
Del	 2	167744048	167963706	-0.000000	0.027571	0.467650	0.037267
Del	 2	167973690	168003644	-0.000000	0.030260	0.467650	0.037267
Del	 2	168013628	168033597	-0.000000	0.027571	0.467650	0.037267
Del	 2	168043582	168663138	-0.000000	0.029588	0.467650	0.037267
Del	 2	168672989	168791195	-0.000000	0.025553	0.486311	0.031056
Del	 2	168801046	169113114	-0.000000	0.023536	0.486311	0.031056
Del	 2	169117041	169427097	-0.000000	0.033623	0.486311	0.031056
Del	 2	169436978	169446858	-0.000000	0.036985	0.548156	0.037267
Del	 2	169456739	169614827	-0.000000	0.033623	0.548156	0.037267
Del	 2	169624707	169644468	-0.000000	0.036985	0.548156	0.037267
Del	 2	169654349	169723876	-0.000000	0.036312	0.548156	0.037267
Del	 2	169733827	169773631	-0.000000	0.025553	0.486311	0.031056
Del	 2	169783582	169893042	-0.000000	0.024881	0.486311	0.031056
Del	 2	169902993	169972650	-0.000000	0.025553	0.486311	0.031056
Del	 2	169982601	170221424	-0.000000	0.024208	0.486311	0.031056
Del	 2	170231375	170689119	-0.000000	0.025553	0.486311	0.031056
Del	 2	170699070	171017501	-0.000000	0.023536	0.486311	0.031056
Del	 2	171027452	171177828	-0.000000	0.022191	0.486311	0.031056
Del	 2	171187824	171207818	-0.000000	0.025553	0.486311	0.031056
Del	 2	171217814	171546192	-0.000000	0.022191	0.486311	0.031056
Del	 2	171555932	171771770	-0.000000	0.021519	0.536959	0.024845
Del	 2	171781562	171927880	-0.000000	0.018829	0.641936	0.018634
Del	 2	171937554	172019307	-0.000000	0.018156	0.641936	0.018634
Del	 2	172028761	172095274	-0.000000	0.017484	0.641936	0.018634
Del	 2	172105013	172280303	-0.000000	0.018156	0.641936	0.018634
Del	 2	172290042	172363331	-0.000000	0.018829	0.641936	0.018634
Del	 2	172373118	172951941	-0.000000	0.007397	0.549821	0.012422
Del	 2	172961371	172970802	-0.000000	0.000672	0.574966	0.006211
Del	 2	172980233	173590027	-0.000000	0.007397	0.574966	0.006211
Del	 2	173596523	173676395	-0.000000	0.014122	0.556349	0.012422
Del	 2	173686268	173785000	-0.000000	0.014794	0.556349	0.012422
Del	 2	173786507	174044719	-0.000000	0.015466	0.585322	0.018634
Del	 2	174054666	174755098	-0.000000	0.016139	0.585322	0.018634
Del	 2	174764896	174921657	-0.000000	0.007397	0.556349	0.012422
Del	 2	174931455	175121159	-0.000000	0.006725	0.556349	0.012422
Del	 2	175123107	175499755	-0.000000	0.007397	0.556349	0.012422
Del	 2	175509087	175555750	-0.000000	0.006725	0.556349	0.012422
Del	 2	175565083	175721922	-0.000000	0.007397	0.556349	0.012422
Del	 2	175731721	175871209	-0.000000	0.006725	0.556349	0.012422
Del	 2	175880665	177521846	-0.000000	0.007397	0.556349	0.012422
Del	 2	177531585	178134516	-0.000000	0.018156	0.556349	0.012422
Del	 2	178136077	178167566	-0.000000	0.022863	0.473210	0.024845
Del	 2	178173955	178179022	-0.000000	0.024208	0.591220	0.024845
Del	 2	178188613	178260474	-0.000000	0.022863	0.609049	0.018634
Del	 2	178269837	178408639	-0.000000	0.016139	0.609049	0.018634
Del	 2	178418509	178487602	-0.000000	0.006052	0.500761	0.012422
Del	 2	178497473	178789116	-0.000000	0.005380	0.500761	0.012422
Del	 2	178798618	178944260	-0.000000	0.004707	0.500761	0.012422
Del	 2	178954007	178973501	-0.000000	0.004035	0.574966	0.006211
Del	 2	178983248	179002743	-0.000000	0.000672	0.574966	0.006211
Del	 2	179012490	179167911	-0.000000	0.008742	0.574966	0.006211
Del	 2	179177181	179233041	-0.000000	0.009414	0.468435	0.012422
Del	 2	179241202	179378396	-0.000000	0.014122	0.408617	0.018634
Del	 2	179387943	179598348	-0.000000	0.014794	0.412548	0.018634
Del	 2	179608296	179677928	-0.000000	0.016139	0.436632	0.024845
Del	 2	179687875	179916666	-0.000000	0.014794	0.436632	0.024845
Del	 2	179926614	180453754	-0.000000	0.015466	0.436632	0.024845
Del	 2	180463491	180617400	-0.000000	0.014794	0.436632	0.024845
Del	 2	180627202	180715424	-0.000000	0.014122	0.436632	0.024845
Del	 2	180725226	181541394	-0.000000	0.016139	0.436632	0.024845
Del	 2	181551302	181789098	-0.000000	0.014794	0.436632	0.024845
Del	 2	181799006	181935350	-0.000000	0.020846	0.436632	0.024845
Del	 2	181943499	182391043	-0.000000	0.021519	0.435015	0.031056
Del	 2	182400985	182528572	-0.000000	0.026226	0.435015	0.031056
Del	 2	182536929	182813707	-0.000000	0.027571	0.435240	0.037267
Del	 2	182823624	182833541	-0.000000	0.026226	0.435240	0.037267
Del	 2	182843458	183002133	-0.000000	0.026898	0.435240	0.037267
Del	 2	183012050	183021967	-0.000000	0.024881	0.435240	0.037267
Del	 2	183031884	183111221	-0.000000	0.027571	0.435240	0.037267
Del	 2	183121139	183299647	-0.000000	0.025553	0.435240	0.037267
Del	 2	183309564	183388901	-0.000000	0.024881	0.435240	0.037267
Del	 2	183398819	183778340	-0.000000	0.027571	0.435240	0.037267
Del	 2	183787391	183908340	-0.000000	0.026898	0.435240	0.037267
Del	 2	183918297	184027825	-0.000000	0.027571	0.435240	0.037267
Del	 2	184037782	185810206	-0.000000	0.034968	0.435240	0.037267
Del	 2	185820033	186889260	-0.000000	0.049762	0.462134	0.031056
Del	 2	186890122	187333308	1.154458	0.094816	0.608389	0.043478
Del	 2	187342171	187441316	0.846657	0.086746	0.711057	0.062112
Del	 2	187449687	187449687	0.754344	0.084057	0.703850	0.062112
Del	 2	187458058	187553420	0.759778	0.084729	0.703850	0.062112
Del	 2	187560596	188187170	-0.000000	0.016811	0.450446	0.024845
Del	 2	188197163	188317072	-0.000000	0.016139	0.450446	0.024845
Del	 2	188327064	189141900	-0.000000	0.016811	0.450446	0.024845
Del	 2	189151751	189151751	-0.000000	0.015466	0.450446	0.024845
Del	 2	189161601	189171452	-0.000000	0.016811	0.450446	0.024845
Del	 2	189181303	189461972	-0.000000	0.015466	0.450446	0.024845
Del	 2	189471939	189879744	-0.000000	0.016811	0.450446	0.024845
Del	 2	189889534	189987441	-0.000000	0.016139	0.450446	0.024845
Del	 2	189997231	190007022	-0.000000	0.016811	0.450446	0.024845
Del	 2	190016813	190046185	-0.000000	0.016139	0.450446	0.024845
Del	 2	190055975	190599087	-0.000000	0.016811	0.450446	0.024845
Del	 2	190608999	190655033	-0.000000	0.024208	0.450446	0.024845
Del	 2	190657117	190903564	-0.000000	0.023536	0.471802	0.031056
Del	 2	190913260	191069503	-0.000000	0.016811	0.450446	0.024845
Del	 2	191078939	191186545	-0.000000	0.016139	0.450446	0.024845
Del	 2	191196154	191254597	-0.000000	0.016811	0.450446	0.024845
Del	 2	191264418	191362633	-0.000000	0.016139	0.450446	0.024845
Del	 2	191363109	191559723	-0.000000	0.016811	0.450446	0.024845
Del	 2	191569353	191805872	-0.000000	0.024208	0.450446	0.024845
Del	 2	191815600	191815600	-0.000000	0.023536	0.473642	0.031056
Del	 2	191825327	191883693	-0.000000	0.024208	0.473642	0.031056
Del	 2	191893421	192098380	-0.000000	0.023536	0.473642	0.031056
Del	 2	192108258	192296961	-0.000000	0.016139	0.450446	0.024845
Del	 2	192305670	192803749	-0.000000	0.016811	0.450446	0.024845
Del	 2	192813550	193063808	-0.000000	0.015466	0.450446	0.024845
Del	 2	193073599	193649147	-0.000000	0.024208	0.450446	0.024845
Del	 2	193659142	195292355	-0.000000	0.032278	0.466483	0.031056
Del	 2	195299325	196506062	-0.000000	0.032950	0.496244	0.037267
Del	 2	196516007	196605516	-0.000000	0.032278	0.496244	0.037267
Del	 2	196615461	196933713	-0.000000	0.030260	0.496244	0.037267
Del	 2	196943658	197053057	-0.000000	0.032950	0.496244	0.037267
Del	 2	197063002	197112729	-0.000000	0.029588	0.496244	0.037267
Del	 2	197122675	197132620	-0.000000	0.032950	0.496244	0.037267
Del	 2	197142565	197460817	-0.000000	0.029588	0.496244	0.037267
Del	 2	197470762	197550325	-0.000000	0.032278	0.496244	0.037267
Del	 2	197560271	197580161	-0.000000	0.032950	0.496244	0.037267
Del	 2	197590107	197600052	-0.000000	0.032278	0.496244	0.037267
Del	 2	197609998	197679615	-0.000000	0.032950	0.496244	0.037267
Del	 2	197689560	197948140	-0.000000	0.032278	0.496244	0.037267
Del	 2	197958085	198423454	-0.000000	0.032950	0.496244	0.037267
Del	 2	198432882	198546011	-0.000000	0.032278	0.496244	0.037267
Del	 2	198555439	198655885	-0.000000	0.032950	0.496244	0.037267
Del	 2	198665668	199021040	-0.000000	0.038330	0.496244	0.037267
Del	 2	199030925	200114636	-0.000000	0.041020	0.520880	0.043478
Del	 2	200124537	200322561	-0.000000	0.039675	0.520880	0.043478
Del	 2	200332462	200342363	-0.000000	0.041692	0.520880	0.043478
Del	 2	200352265	200725594	-0.000000	0.046399	0.520880	0.043478
Del	 2	200735541	201166861	-0.000000	0.047072	0.508776	0.049689
Del	 2	201167515	201337977	-0.000000	0.045054	0.508776	0.049689
Del	 2	201347748	201377059	-0.000000	0.047072	0.508776	0.049689
Del	 2	201386830	201563864	-0.000000	0.046399	0.508776	0.049689
Del	 2	201573577	201602717	-0.000000	0.047072	0.508776	0.049689
Del	 2	201612430	201631857	-0.000000	0.046399	0.508776	0.049689
Del	 2	201641570	201770770	-0.000000	0.047072	0.508776	0.049689
Del	 2	201780603	201918262	-0.000000	0.046399	0.508776	0.049689
Del	 2	201928095	202095253	-0.000000	0.047072	0.508776	0.049689
Del	 2	202097180	202117510	0.133050	0.062538	0.508776	0.049689
Del	 2	202124997	202156781	0.140310	0.063211	0.508776	0.049689
Del	 2	202166728	202352863	0.130032	0.062538	0.583366	0.055901
Del	 2	202362323	202384885	-0.000000	0.045727	0.508776	0.049689
Del	 2	202394463	202471089	-0.000000	0.046399	0.508776	0.049689
Del	 2	202480667	202509402	-0.000000	0.047072	0.508776	0.049689
Del	 2	202518980	202606254	-0.000000	0.046399	0.508776	0.049689
Del	 2	202615759	202653779	-0.000000	0.047072	0.508776	0.049689
Del	 2	202663285	202886414	-0.000000	0.046399	0.508776	0.049689
Del	 2	202896353	202926170	-0.000000	0.038330	0.489307	0.043478
Del	 2	202936109	203055379	-0.000000	0.037657	0.489307	0.043478
Del	 2	203065319	203174649	-0.000000	0.038330	0.489307	0.043478
Del	 2	203184589	203439498	-0.000000	0.043709	0.489307	0.043478
Del	 2	203449329	203518148	-0.000000	0.051779	0.494060	0.049689
Del	 2	203527979	203734365	-0.000000	0.055814	0.494060	0.049689
Del	 2	203743875	203781914	0.007538	0.056486	0.473152	0.062112
Del	 2	203791423	203866051	-0.000000	0.055814	0.473152	0.062112
Del	 2	203875645	204086926	-0.000000	0.047072	0.467133	0.055901
Del	 2	204096885	204176563	-0.000000	0.048417	0.467133	0.055901
