"","x","runningScore","position","ymin","ymax","geneList","gene","Description"
"4643",4643,0.607194656731295,0,0,0,0.0965403273032367,"5055","Proteasome"
"4644",4644,0.607111977938406,0,0,0,0.0964588002567488,"6426","Proteasome"
"4645",4645,0.607029299145516,0,0,0,0.0964563727730156,"56156","Proteasome"
"4646",4646,0.606946620352626,0,0,0,0.09628947899856,"4635","Proteasome"
"4647",4647,0.606863941559737,0,0,0,0.0962643602793253,"3787","Proteasome"
"4648",4648,0.606781262766847,0,0,0,0.0962600432735424,"1282","Proteasome"
"4649",4649,0.606698583973957,0,0,0,0.0962412584319346,"11219","Proteasome"
"4650",4650,0.606615905181068,0,0,0,0.0961253491788401,"10737","Proteasome"
"4651",4651,0.606533226388178,0,0,0,0.0960336220380013,"56950","Proteasome"
"4652",4652,0.606450547595289,0,0,0,0.0959664897480606,"11313","Proteasome"
"4653",4653,0.606367868802399,0,0,0,0.0957243818380926,"400506","Proteasome"
"4654",4654,0.606285190009509,0,0,0,0.0956337300105005,"8273","Proteasome"
"4655",4655,0.60620251121662,0,0,0,0.0952282611182748,"26093","Proteasome"
"4656",4656,0.60611983242373,0,0,0,0.095182602138372,"2683","Proteasome"
"4657",4657,0.60603715363084,0,0,0,0.0951698209120297,"3980","Proteasome"
"4658",4658,0.605954474837951,0,0,0,0.0950716208949193,"2041","Proteasome"
"4659",4659,0.605871796045061,0,0,0,0.0947157281592004,"6910","Proteasome"
"4660",4660,0.605789117252172,0,0,0,0.0946520657162094,"9567","Proteasome"
"4661",4661,0.605706438459282,0,0,0,0.0944169511647963,"6569","Proteasome"
"4662",4662,0.605623759666392,0,0,0,0.0943886807615845,"64100","Proteasome"
"4663",4663,0.605541080873503,0,0,0,0.094257245458404,"91316","Proteasome"
"4664",4664,0.605458402080613,0,0,0,0.094247514429336,"51054","Proteasome"
"4665",4665,0.605375723287723,0,0,0,0.0941748280944307,"4037","Proteasome"
"4666",4666,0.605293044494834,0,0,0,0.0940981619437311,"3651","Proteasome"
"4667",4667,0.605210365701944,0,0,0,0.0940443668159788,"55731","Proteasome"
"4668",4668,0.605127686909055,0,0,0,0.0939701031787858,"11317","Proteasome"
"4669",4669,0.605045008116165,0,0,0,0.0939256678270322,"51510","Proteasome"
"4670",4670,0.604962329323275,0,0,0,0.0938374889115901,"51035","Proteasome"
"4671",4671,0.604879650530386,0,0,0,0.0938368399159066,"8085","Proteasome"
"4672",4672,0.604796971737496,0,0,0,0.0937724075302187,"4091","Proteasome"
"4673",4673,0.604714292944607,0,0,0,0.0937494175702129,"9444","Proteasome"
"4674",4674,0.604631614151717,0,0,0,0.0937037196212027,"53635","Proteasome"
"4675",4675,0.604548935358827,0,0,0,0.0936046845357906,"10498","Proteasome"
"4676",4676,0.604466256565938,0,0,0,0.0935599032215658,"29774","Proteasome"
"4677",4677,0.604383577773048,0,0,0,0.093557096776681,"79837","Proteasome"
"4678",4678,0.604300898980158,0,0,0,0.0935337172981719,"5897","Proteasome"
"4679",4679,0.604218220187269,0,0,0,0.0932484712088595,"3146","Proteasome"
"4680",4680,0.604135541394379,0,0,0,0.0931447432147764,"100132476","Proteasome"
"4681",4681,0.604052862601489,0,0,0,0.0929949622292755,"1145","Proteasome"
"4682",4682,0.6039701838086,0,0,0,0.0929306486346537,"9761","Proteasome"
"4683",4683,0.60388750501571,0,0,0,0.0926863110875951,"9943","Proteasome"
"4684",4684,0.603804826222821,0,0,0,0.0925438245847269,"3762","Proteasome"
"4685",4685,0.603722147429931,0,0,0,0.0922905877797681,"3598","Proteasome"
"4686",4686,0.603639468637041,0,0,0,0.0920346576518283,"81575","Proteasome"
"4687",4687,0.603556789844152,0,0,0,0.0919697835234035,"1838","Proteasome"
"4688",4688,0.603474111051262,0,0,0,0.0919505614780078,"8048","Proteasome"
"4689",4689,0.603391432258372,0,0,0,0.0917982250301773,"1207","Proteasome"
"4690",4690,0.603308753465483,0,0,0,0.0917627951690086,"23658","Proteasome"
"4691",4691,0.603226074672593,0,0,0,0.0917109000361255,"23012","Proteasome"
"4692",4692,0.603143395879704,0,0,0,0.091575599856518,"81931","Proteasome"
"4693",4693,0.603060717086814,0,0,0,0.091476351451456,"3090","Proteasome"
"4694",4694,0.602978038293924,0,0,0,0.0914436760889131,"6493","Proteasome"
"4695",4695,0.602895359501035,0,0,0,0.0913883283195675,"22926","Proteasome"
"4696",4696,0.602812680708145,0,0,0,0.0912130770875536,"54867","Proteasome"
"4697",4697,0.602730001915255,0,0,0,0.09118488391617,"6442","Proteasome"
"4698",4698,0.602647323122366,0,0,0,0.091150492419669,"1945","Proteasome"
"4699",4699,0.602564644329476,0,0,0,0.0911229179425469,"10915","Proteasome"
"4700",4700,0.602481965536587,0,0,0,0.0909447757071167,"91369","Proteasome"
"4701",4701,0.602399286743697,0,0,0,0.0908388781193402,"9001","Proteasome"
"4702",4702,0.602316607950807,0,0,0,0.0907790378961069,"7014","Proteasome"
"4703",4703,0.602233929157918,0,0,0,0.0906321723136632,"55322","Proteasome"
"4704",4704,0.602151250365028,0,0,0,0.0904485794629298,"51011","Proteasome"
"4705",4705,0.602068571572139,0,0,0,0.0903974514705255,"9014","Proteasome"
"4706",4706,0.601985892779249,0,0,0,0.0899873210271847,"2526","Proteasome"
"4707",4707,0.601903213986359,0,0,0,0.0899304405488265,"8468","Proteasome"
"4708",4708,0.60182053519347,0,0,0,0.089772294030149,"10199","Proteasome"
"4709",4709,0.60173785640058,0,0,0,0.0897707319577926,"6885","Proteasome"
"4710",4710,0.60165517760769,0,0,0,0.0896181879806958,"6118","Proteasome"
"4711",4711,0.601572498814801,0,0,0,0.0892295992156139,"63935","Proteasome"
"4712",4712,0.601489820021911,0,0,0,0.0891834428354519,"5566","Proteasome"
"4713",4713,0.601407141229022,0,0,0,0.0891090891682417,"2119","Proteasome"
"4714",4714,0.601324462436132,0,0,0,0.0889625788922839,"7862","Proteasome"
"4715",4715,0.601241783643242,0,0,0,0.0888361154267956,"29081","Proteasome"
"4716",4716,0.601159104850353,0,0,0,0.0888308851611365,"5140","Proteasome"
"4717",4717,0.601076426057463,0,0,0,0.0887643416913473,"92609","Proteasome"
"4718",4718,0.600993747264573,0,0,0,0.0886079485222788,"3420","Proteasome"
"4719",4719,0.600911068471684,0,0,0,0.0882698910293085,"4162","Proteasome"
"4720",4720,0.600828389678794,0,0,0,0.0881268231825589,"51330","Proteasome"
"4721",4721,0.600745710885904,0,0,0,0.0881179826660766,"29965","Proteasome"
"4722",4722,0.600663032093015,0,0,0,0.0880617770678192,"5883","Proteasome"
"4723",4723,0.600580353300125,0,0,0,0.0878605655071826,"54877","Proteasome"
"4724",4724,0.600497674507236,0,0,0,0.0878342427711337,"2677","Proteasome"
"4725",4725,0.600414995714346,0,0,0,0.0877717404018911,"50619","Proteasome"
"4726",4726,0.600332316921456,0,0,0,0.0876671909736343,"793","Proteasome"
"4727",4727,0.600249638128567,0,0,0,0.0874893547959696,"23322","Proteasome"
"4728",4728,0.600166959335677,0,0,0,0.0874006685054819,"113251","Proteasome"
"4729",4729,0.600084280542788,0,0,0,0.0872188038500879,"23609","Proteasome"
"4730",4730,0.600001601749898,0,0,0,0.0869631891585272,"5253","Proteasome"
"4731",4731,0.599918922957008,0,0,0,0.0867130068417907,"26750","Proteasome"
"4732",4732,0.599836244164119,0,0,0,0.0865943961869764,"529","Proteasome"
"4733",4733,0.599753565371229,0,0,0,0.0865908856843711,"9238","Proteasome"
"4734",4734,0.599670886578339,0,0,0,0.0864440268102097,"1539","Proteasome"
"4735",4735,0.59958820778545,0,0,0,0.086315053804623,"3257","Proteasome"
"4736",4736,0.59950552899256,0,0,0,0.0862703658749027,"54413","Proteasome"
"4737",4737,0.599422850199671,0,0,0,0.0861719289917425,"53358","Proteasome"
"4738",4738,0.599340171406781,0,0,0,0.0857888000162734,"22976","Proteasome"
"4739",4739,0.599257492613891,0,0,0,0.085784164156412,"79890","Proteasome"
"4740",4740,0.599174813821002,0,0,0,0.0853160724484919,"10457","Proteasome"
"4741",4741,0.599092135028112,0,0,0,0.085258723741696,"64795","Proteasome"
"4742",4742,0.599009456235222,0,0,0,0.0852032241804393,"9669","Proteasome"
"4743",4743,0.598926777442333,0,0,0,0.085123003547001,"56954","Proteasome"
"4744",4744,0.598844098649443,0,0,0,0.085082494608514,"115708","Proteasome"
"4745",4745,0.598761419856554,0,0,0,0.0850658862950857,"1627","Proteasome"
"4746",4746,0.598678741063664,0,0,0,0.0848129259539305,"4851","Proteasome"
"4747",4747,0.598596062270774,0,0,0,0.0846293909021959,"1015","Proteasome"
"4748",4748,0.598513383477885,0,0,0,0.0845321927863877,"4524","Proteasome"
"4749",4749,0.598430704684995,0,0,0,0.0844115556548595,"8518","Proteasome"
"4750",4750,0.598348025892105,0,0,0,0.0841525878347996,"11104","Proteasome"
"4751",4751,0.598265347099216,0,0,0,0.0838910678667256,"3565","Proteasome"
"4752",4752,0.598182668306326,0,0,0,0.0837847117658301,"5443","Proteasome"
"4753",4753,0.598099989513437,0,0,0,0.0836914808200867,"81688","Proteasome"
"4754",4754,0.598017310720547,0,0,0,0.0836544266684289,"3219","Proteasome"
"4755",4755,0.597934631927657,0,0,0,0.0836100867879901,"10146","Proteasome"
"4756",4756,0.597851953134768,0,0,0,0.083428248121858,"57127","Proteasome"
"4757",4757,0.597769274341878,0,0,0,0.0834039363844229,"60496","Proteasome"
"4758",4758,0.597686595548989,0,0,0,0.0833729763612409,"5442","Proteasome"
"4759",4759,0.597603916756099,0,0,0,0.0833654120976665,"5631","Proteasome"
"4760",4760,0.597521237963209,0,0,0,0.0833395106187135,"1455","Proteasome"
"4761",4761,0.59743855917032,0,0,0,0.0832832565956654,"51030","Proteasome"
"4762",4762,0.59735588037743,0,0,0,0.0832305912592907,"9825","Proteasome"
"4763",4763,0.59727320158454,0,0,0,0.0830238424332863,"79586","Proteasome"
"4764",4764,0.597190522791651,0,0,0,0.0829163686849605,"5820","Proteasome"
"4765",4765,0.597107843998761,0,0,0,0.0825958247818508,"79863","Proteasome"
"4766",4766,0.597025165205871,0,0,0,0.0825806034344889,"10921","Proteasome"
"4767",4767,0.596942486412982,0,0,0,0.0825503527798253,"23085","Proteasome"
"4768",4768,0.596859807620092,0,0,0,0.0825253499601687,"55700","Proteasome"
"4769",4769,0.596777128827203,0,0,0,0.0822801866060195,"998","Proteasome"
"4770",4770,0.596694450034313,0,0,0,0.0822663073144757,"93210","Proteasome"
"4771",4771,0.596611771241423,0,0,0,0.0820978708771163,"5537","Proteasome"
"4772",4772,0.596529092448534,0,0,0,0.0820444334792145,"1388","Proteasome"
"4773",4773,0.596446413655644,0,0,0,0.0818940562783545,"8505","Proteasome"
"4774",4774,0.596363734862754,0,0,0,0.0818462132008581,"55049","Proteasome"
"4775",4775,0.596281056069865,0,0,0,0.081809085090882,"10313","Proteasome"
"4776",4776,0.596198377276975,0,0,0,0.0816886567182896,"56924","Proteasome"
"4777",4777,0.596115698484086,0,0,0,0.0816699607955144,"91373","Proteasome"
"4778",4778,0.596033019691196,0,0,0,0.0816099419681775,"58488","Proteasome"
"4779",4779,0.595950340898306,0,0,0,0.0815433674161469,"3883","Proteasome"
"4780",4780,0.595867662105417,0,0,0,0.081485662337961,"26100","Proteasome"
"4781",4781,0.595784983312527,0,0,0,0.0812626119920319,"1665","Proteasome"
"4782",4782,0.595702304519637,0,0,0,0.0808828583819758,"5977","Proteasome"
"4783",4783,0.595619625726748,0,0,0,0.0806675530992798,"79944","Proteasome"
"4784",4784,0.595536946933858,0,0,0,0.0805693445914262,"57827","Proteasome"
"4785",4785,0.595454268140969,0,0,0,0.0805015897100437,"4218","Proteasome"
"4786",4786,0.595371589348079,0,0,0,0.0803476252414352,"3785","Proteasome"
"4787",4787,0.595288910555189,0,0,0,0.0801105181130592,"1756","Proteasome"
"4788",4788,0.5952062317623,0,0,0,0.0799678675084967,"64975","Proteasome"
"4789",4789,0.59512355296941,0,0,0,0.0798533225276364,"4946","Proteasome"
"4790",4790,0.595040874176521,0,0,0,0.0796850878742636,"9711","Proteasome"
"4791",4791,0.594958195383631,0,0,0,0.0796240282453931,"9948","Proteasome"
"4792",4792,0.594875516590741,0,0,0,0.0795679139831472,"4802","Proteasome"
"4793",4793,0.594792837797852,0,0,0,0.0794240038204835,"2740","Proteasome"
"4794",4794,0.594710159004962,0,0,0,0.0792064302527683,"64746","Proteasome"
"4795",4795,0.594627480212072,0,0,0,0.0791424822610746,"10772","Proteasome"
"4796",4796,0.594544801419183,0,0,0,0.0790930873558291,"1816","Proteasome"
"4797",4797,0.594462122626293,0,0,0,0.0789930652792808,"9885","Proteasome"
"4798",4798,0.594379443833403,0,0,0,0.078823419280384,"29959","Proteasome"
"4799",4799,0.594296765040514,0,0,0,0.0781298889312491,"51176","Proteasome"
"4800",4800,0.594214086247624,0,0,0,0.0780228738270648,"1603","Proteasome"
"4801",4801,0.594131407454735,0,0,0,0.0780033441141915,"10316","Proteasome"
"4802",4802,0.594048728661845,0,0,0,0.0779748583171665,"58526","Proteasome"
"4803",4803,0.593966049868955,0,0,0,0.0779532236430937,"43849","Proteasome"
"4804",4804,0.593883371076066,0,0,0,0.0778703979335646,"6917","Proteasome"
"4805",4805,0.593800692283176,0,0,0,0.0778159066500124,"58158","Proteasome"
"4806",4806,0.593718013490287,0,0,0,0.0777826138800187,"8809","Proteasome"
"4807",4807,0.593635334697397,0,0,0,0.0777791109639965,"50628","Proteasome"
"4808",4808,0.593552655904507,0,0,0,0.0777753061988003,"5608","Proteasome"
"4809",4809,0.593469977111618,0,0,0,0.077685841848041,"79748","Proteasome"
"4810",4810,0.593387298318728,0,0,0,0.0776804548931117,"8087","Proteasome"
"4811",4811,0.593304619525838,0,0,0,0.0776300158981252,"64422","Proteasome"
"4812",4812,0.593221940732949,0,0,0,0.0775751383187039,"10073","Proteasome"
"4813",4813,0.593139261940059,0,0,0,0.0775631246804202,"55466","Proteasome"
"4814",4814,0.593056583147169,0,0,0,0.0775577886414919,"407","Proteasome"
"4815",4815,0.59297390435428,0,0,0,0.077522718940842,"10906","Proteasome"
"4816",4816,0.59289122556139,0,0,0,0.0774450866226971,"3358","Proteasome"
"4817",4817,0.592808546768501,0,0,0,0.077303204194554,"7441","Proteasome"
"4818",4818,0.592725867975611,0,0,0,0.0772837751312961,"91289","Proteasome"
"4819",4819,0.592643189182721,0,0,0,0.0772250268377893,"79230","Proteasome"
"4820",4820,0.592560510389832,0,0,0,0.0771713777162098,"3347","Proteasome"
"4821",4821,0.592477831596942,0,0,0,0.0769750751262433,"5968","Proteasome"
"4822",4822,0.592395152804053,0,0,0,0.0768847368338957,"23099","Proteasome"
"4823",4823,0.592312474011163,0,0,0,0.0768470705180932,"2015","Proteasome"
"4824",4824,0.592229795218273,0,0,0,0.0767553815807129,"3746","Proteasome"
"4825",4825,0.592147116425384,0,0,0,0.0767437691972769,"5730","Proteasome"
"4826",4826,0.592064437632494,0,0,0,0.0767305315261953,"26154","Proteasome"
"4827",4827,0.591981758839604,0,0,0,0.0765390187572589,"1404","Proteasome"
"4828",4828,0.591899080046715,0,0,0,0.0764944936384869,"55178","Proteasome"
"4829",4829,0.591816401253825,0,0,0,0.0763189187212668,"27125","Proteasome"
"4830",4830,0.591733722460936,0,0,0,0.0762845784941217,"2050","Proteasome"
"4831",4831,0.591651043668046,0,0,0,0.0762421480564159,"28996","Proteasome"
"4832",4832,0.591568364875156,0,0,0,0.0761305708881178,"7529","Proteasome"
"4833",4833,0.591485686082267,0,0,0,0.0760867598166771,"54576","Proteasome"
"4834",4834,0.591403007289377,0,0,0,0.0760449350730301,"90411","Proteasome"
"4835",4835,0.591320328496487,0,0,0,0.0758657216964304,"55129","Proteasome"
"4836",4836,0.591237649703598,0,0,0,0.0758001940724977,"79672","Proteasome"
"4837",4837,0.591154970910708,0,0,0,0.0757709626851975,"2668","Proteasome"
"4838",4838,0.591072292117819,0,0,0,0.0757618151830489,"157567","Proteasome"
"4839",4839,0.590989613324929,0,0,0,0.0757593901564593,"10043","Proteasome"
"4840",4840,0.590906934532039,0,0,0,0.0757408171165724,"7163","Proteasome"
"4841",4841,0.59082425573915,0,0,0,0.0755167676706141,"150160","Proteasome"
"4842",4842,0.59074157694626,0,0,0,0.0755111239988758,"6096","Proteasome"
"4843",4843,0.59065889815337,0,0,0,0.0754604184596784,"6429","Proteasome"
"4844",4844,0.590576219360481,0,0,0,0.0754240491699033,"5553","Proteasome"
"4845",4845,0.590493540567591,0,0,0,0.0754191716261767,"3133","Proteasome"
"4846",4846,0.590410861774701,0,0,0,0.075250322987375,"8629","Proteasome"
"4847",4847,0.590328182981812,0,0,0,0.0750886865674135,"6217","Proteasome"
"4848",4848,0.590245504188922,0,0,0,0.0750699869383947,"2475","Proteasome"
"4849",4849,0.590162825396033,0,0,0,0.0750515099295762,"79042","Proteasome"
"4850",4850,0.590080146603143,0,0,0,0.0750228475295368,"8694","Proteasome"
"4851",4851,0.589997467810253,0,0,0,0.0749519064463761,"55695","Proteasome"
"4852",4852,0.589914789017364,0,0,0,0.0747908488126439,"5978","Proteasome"
"4853",4853,0.589832110224474,0,0,0,0.0747902616114396,"6000","Proteasome"
"4854",4854,0.589749431431585,0,0,0,0.0746010190915377,"26232","Proteasome"
"4855",4855,0.589666752638695,0,0,0,0.0745735855921908,"8493","Proteasome"
"4856",4856,0.589584073845805,0,0,0,0.0743772364953457,"81875","Proteasome"
"4857",4857,0.589501395052916,0,0,0,0.0743197412431688,"3680","Proteasome"
"4858",4858,0.589418716260026,0,0,0,0.0741722287993124,"2302","Proteasome"
"4859",4859,0.589336037467136,0,0,0,0.0739737475486413,"10462","Proteasome"
"4860",4860,0.589253358674247,0,0,0,0.073900263330206,"51622","Proteasome"
"4861",4861,0.589170679881357,0,0,0,0.073827421370437,"79590","Proteasome"
"4862",4862,0.589088001088468,0,0,0,0.0737266695984251,"10250","Proteasome"
"4863",4863,0.589005322295578,0,0,0,0.0735533229478043,"7436","Proteasome"
"4864",4864,0.588922643502688,0,0,0,0.0735427963318013,"79144","Proteasome"
"4865",4865,0.588839964709799,0,0,0,0.073461563505214,"25888","Proteasome"
"4866",4866,0.588757285916909,0,0,0,0.0733704466774959,"89853","Proteasome"
"4867",4867,0.588674607124019,0,0,0,0.0733504712631329,"10653","Proteasome"
"4868",4868,0.58859192833113,0,0,0,0.073290033539249,"10067","Proteasome"
"4869",4869,0.58850924953824,0,0,0,0.0732829757927199,"64223","Proteasome"
"4870",4870,0.588426570745351,0,0,0,0.0732441845110393,"2739","Proteasome"
"4871",4871,0.588343891952461,0,0,0,0.0731668183406261,"523","Proteasome"
"4872",4872,0.588261213159571,0,0,0,0.0730988849529863,"2645","Proteasome"
"4873",4873,0.588178534366682,0,0,0,0.073049949122067,"81626","Proteasome"
"4874",4874,0.588095855573792,0,0,0,0.0729377058606868,"79001","Proteasome"
"4875",4875,0.588013176780902,0,0,0,0.0729099091191859,"8668","Proteasome"
"4876",4876,0.587930497988013,0,0,0,0.0727433352615214,"810","Proteasome"
"4877",4877,0.587847819195123,0,0,0,0.0727431531094289,"3141","Proteasome"
"4878",4878,0.587765140402234,0,0,0,0.0726964737685657,"56889","Proteasome"
"4879",4879,0.587682461609344,0,0,0,0.0726941048396304,"55521","Proteasome"
"4880",4880,0.587599782816454,0,0,0,0.0725913090187909,"9880","Proteasome"
"4881",4881,0.587517104023565,0,0,0,0.0725781566595673,"28513","Proteasome"
"4882",4882,0.587434425230675,0,0,0,0.0725383406271359,"56659","Proteasome"
"4883",4883,0.587351746437786,0,0,0,0.0724041076790108,"23367","Proteasome"
"4884",4884,0.587269067644896,0,0,0,0.0723263300679344,"5001","Proteasome"
"4885",4885,0.587186388852006,0,0,0,0.0722608246041514,"7287","Proteasome"
"4886",4886,0.587103710059117,0,0,0,0.0722003731710048,"5739","Proteasome"
"4887",4887,0.587021031266227,0,0,0,0.0718892079641128,"50855","Proteasome"
"4888",4888,0.586938352473337,0,0,0,0.0718601083527987,"57403","Proteasome"
"4889",4889,0.586855673680448,0,0,0,0.0718261315128096,"4905","Proteasome"
"4890",4890,0.586772994887558,0,0,0,0.0716281677180793,"2250","Proteasome"
"4891",4891,0.586690316094668,0,0,0,0.0715465362348457,"54726","Proteasome"
"4892",4892,0.586607637301779,0,0,0,0.0715410840833328,"1585","Proteasome"
"4893",4893,0.586524958508889,0,0,0,0.0713854657214982,"11344","Proteasome"
"4894",4894,0.586442279716,0,0,0,0.0710796924409993,"5083","Proteasome"
"4895",4895,0.58635960092311,0,0,0,0.0709365274588503,"594855","Proteasome"
"4896",4896,0.58627692213022,0,0,0,0.0708081967925694,"526","Proteasome"
"4897",4897,0.586194243337331,0,0,0,0.0707770702641067,"3384","Proteasome"
"4898",4898,0.586111564544441,0,0,0,0.0706937000335611,"51286","Proteasome"
"4899",4899,0.586028885751551,0,0,0,0.0706585069436568,"79829","Proteasome"
"4900",4900,0.585946206958662,0,0,0,0.0705924834834364,"10317","Proteasome"
"4901",4901,0.585863528165772,0,0,0,0.0705812663829976,"10572","Proteasome"
"4902",4902,0.585780849372883,0,0,0,0.0705574397908359,"9530","Proteasome"
"4903",4903,0.585698170579993,0,0,0,0.0705129985705307,"79598","Proteasome"
"4904",4904,0.585615491787103,0,0,0,0.0705064056625665,"8446","Proteasome"
"4905",4905,0.585532812994214,0,0,0,0.0703793935523518,"79867","Proteasome"
"4906",4906,0.585450134201324,0,0,0,0.0702562173055642,"841","Proteasome"
"4907",4907,0.585367455408434,0,0,0,0.0702408554727389,"11224","Proteasome"
"4908",4908,0.585284776615545,0,0,0,0.070214638230521,"2734","Proteasome"
"4909",4909,0.585202097822655,0,0,0,0.0701950450420321,"54476","Proteasome"
"4910",4910,0.585119419029766,0,0,0,0.0699127414782799,"1271","Proteasome"
"4911",4911,0.585036740236876,0,0,0,0.0698767001135916,"1874","Proteasome"
"4912",4912,0.584954061443986,0,0,0,0.0698212896219283,"3459","Proteasome"
"4913",4913,0.584871382651097,0,0,0,0.0697218338613345,"59349","Proteasome"
"4914",4914,0.584788703858207,0,0,0,0.0697214595806068,"5331","Proteasome"
"4915",4915,0.584706025065318,0,0,0,0.0694634291106359,"1181","Proteasome"
"4916",4916,0.584623346272428,0,0,0,0.0692821833410941,"1108","Proteasome"
"4917",4917,0.584540667479538,0,0,0,0.069185587528819,"51233","Proteasome"
"4918",4918,0.584457988686649,0,0,0,0.0691595984361423,"23029","Proteasome"
"4919",4919,0.584375309893759,0,0,0,0.0689782682602638,"5045","Proteasome"
"4920",4920,0.584292631100869,0,0,0,0.0686793016511674,"9937","Proteasome"
"4921",4921,0.58420995230798,0,0,0,0.0685399102684463,"5939","Proteasome"
"4922",4922,0.58412727351509,0,0,0,0.068528262451829,"23048","Proteasome"
"4923",4923,0.5840445947222,0,0,0,0.0683126966807798,"8618","Proteasome"
"4924",4924,0.583961915929311,0,0,0,0.0682576749111109,"64779","Proteasome"
"4925",4925,0.583879237136421,0,0,0,0.0682005542752521,"7737","Proteasome"
"4926",4926,0.583796558343532,0,0,0,0.0677849460287407,"8635","Proteasome"
"4927",4927,0.583713879550642,0,0,0,0.0675214089298685,"2531","Proteasome"
"4928",4928,0.583631200757752,0,0,0,0.0674247841918097,"51654","Proteasome"
"4929",4929,0.583548521964863,0,0,0,0.0673349201070398,"9536","Proteasome"
"4930",4930,0.583465843171973,0,0,0,0.0673258090867008,"51611","Proteasome"
"4931",4931,0.583383164379083,0,0,0,0.0671394499118655,"5020","Proteasome"
"4932",4932,0.583300485586194,0,0,0,0.0670671663506294,"8861","Proteasome"
"4933",4933,0.583217806793304,0,0,0,0.0670484201101195,"293","Proteasome"
"4934",4934,0.583135128000415,0,0,0,0.0670286367612526,"7247","Proteasome"
"4935",4935,0.583052449207525,0,0,0,0.0669455784190511,"6560","Proteasome"
"4936",4936,0.582969770414635,0,0,0,0.0667559956768622,"4665","Proteasome"
"4937",4937,0.582887091621746,0,0,0,0.0666087041543613,"64078","Proteasome"
"4938",4938,0.582804412828856,0,0,0,0.0665341539536806,"55862","Proteasome"
"4939",4939,0.582721734035966,0,0,0,0.0665263089213882,"4170","Proteasome"
"4940",4940,0.582639055243077,0,0,0,0.0662643372011114,"1545","Proteasome"
"4941",4941,0.582556376450187,0,0,0,0.0662530421378665,"8900","Proteasome"
"4942",4942,0.582473697657298,0,0,0,0.0662528371214381,"9656","Proteasome"
"4943",4943,0.582391018864408,0,0,0,0.0662231901435012,"3238","Proteasome"
"4944",4944,0.582308340071518,0,0,0,0.0661914517060316,"4703","Proteasome"
"4945",4945,0.582225661278629,0,0,0,0.0661495018707207,"10694","Proteasome"
"4946",4946,0.582142982485739,0,0,0,0.066087132048267,"116285","Proteasome"
"4947",4947,0.58206030369285,0,0,0,0.0660676797360653,"6206","Proteasome"
"4948",4948,0.58197762489996,0,0,0,0.0659791384547655,"9391","Proteasome"
"4949",4949,0.58189494610707,0,0,0,0.0659272485536272,"90957","Proteasome"
"4950",4950,0.581812267314181,0,0,0,0.0659150405678864,"8545","Proteasome"
"4951",4951,0.581729588521291,0,0,0,0.0656888673857926,"79796","Proteasome"
"4952",4952,0.581646909728401,0,0,0,0.0656376010412919,"547","Proteasome"
"4953",4953,0.581564230935512,0,0,0,0.0656303122644113,"51526","Proteasome"
"4954",4954,0.581481552142622,0,0,0,0.0655304017433075,"57096","Proteasome"
"4955",4955,0.581398873349733,0,0,0,0.0655285567785006,"7476","Proteasome"
"4956",4956,0.581316194556843,0,0,0,0.0653834125034453,"1674","Proteasome"
"4957",4957,0.581233515763953,0,0,0,0.0653037874353768,"3189","Proteasome"
"4958",4958,0.581150836971064,0,0,0,0.0652606872961778,"9375","Proteasome"
"4959",4959,0.581068158178174,0,0,0,0.0652387686697056,"51075","Proteasome"
"4960",4960,0.580985479385284,0,0,0,0.0651734026531297,"3265","Proteasome"
"4961",4961,0.580902800592395,0,0,0,0.0651725519466302,"10384","Proteasome"
"4962",4962,0.580820121799505,0,0,0,0.0650770432526696,"9400","Proteasome"
"4963",4963,0.580737443006616,0,0,0,0.0650551778544704,"1610","Proteasome"
"4964",4964,0.580654764213726,0,0,0,0.0650030279060712,"7764","Proteasome"
"4965",4965,0.580572085420836,0,0,0,0.064993728109412,"140465","Proteasome"
"4966",4966,0.580489406627947,0,0,0,0.0649465086630758,"64419","Proteasome"
"4967",4967,0.580406727835057,0,0,0,0.0645831162867167,"27304","Proteasome"
"4968",4968,0.580324049042168,0,0,0,0.0644390741559587,"54998","Proteasome"
"4969",4969,0.580241370249278,0,0,0,0.064369009231147,"1046","Proteasome"
"4970",4970,0.580158691456388,0,0,0,0.0641909224657593,"29935","Proteasome"
"4971",4971,0.580076012663499,0,0,0,0.0640918906947762,"1069","Proteasome"
"4972",4972,0.579993333870609,0,0,0,0.064069829446592,"140459","Proteasome"
"4973",4973,0.579910655077719,0,0,0,0.0640637886622019,"3843","Proteasome"
"4974",4974,0.57982797628483,0,0,0,0.0640519282945141,"128","Proteasome"
"4975",4975,0.57974529749194,0,0,0,0.06393453162449,"79680","Proteasome"
"4976",4976,0.57966261869905,0,0,0,0.0638970152073962,"222487","Proteasome"
"4977",4977,0.579579939906161,0,0,0,0.0636022051476602,"54868","Proteasome"
"4978",4978,0.579497261113271,0,0,0,0.0635535583193024,"80019","Proteasome"
"4979",4979,0.579414582320382,0,0,0,0.0635029188927239,"64137","Proteasome"
"4980",4980,0.579331903527492,0,0,0,0.0634381198727101,"64747","Proteasome"
"4981",4981,0.579249224734602,0,0,0,0.0632221206023079,"23516","Proteasome"
"4982",4982,0.579166545941713,0,0,0,0.0631682236812832,"7813","Proteasome"
"4983",4983,0.579083867148823,0,0,0,0.0630705912883237,"9128","Proteasome"
