SYMBOL	logFC
LRAT	-0.162899032273197
DLGAP2	-0.224138520165101
DLGAP1	0.25494051828514
RAB11B	-0.156894084182378
DLG5	-0.676017649732309
PTTG1	2.00517449045459
IL32	0.746784972572421
CCPG1	-0.578069849096784
TBRG4	0.0865908856843711
PNMA1	-0.599339778985229
MSC	-0.190267822981779
CRLF1	0.206459375673958
GCNT3	0.478109332201541
UBE2L6	0.540963531167281
GCM2	-1.12333514335913
GPR50	0.49773350704241
DHRS3	-0.113528204749816
RPS6KA5	-0.699500074572589
CACNA2D2	-1.88990117445456
AIMP1	0.166031517833636
TSPOAP1	-0.618657091560271
MFHAS1	0.862957422382798
PDLIM7	-0.261038973058856
MAPKAPK2	0.20339246245005
STK17B	0.535156415171261
STK17A	0.213895143973178
CYTH3	-0.525147052403917
CYTH2	-0.18706571912049
CYTH1	0.323810540202644
ITGB1BP1	-0.294000994569608
PIWIL1	0.0966307171915759
BCL7C	-0.92223297531216
BCL7B	0.144642400339684
COPB2	0.267532738818317
WDR46	-0.132907462531646
ZBTB22	-0.667896134286553
MED14	0.162002593179124
GPR37L1	0.261020114710734
NPIPA1	-0.724397450081812
TAAR2	-0.21950511282126
TAAR3P	-0.222168276412026
ADGRG1	0.967612000614999
GPR52	0.190333119695184
S1PR2	-0.0830952974965825
SRSF11	-0.440078033523485
ATP6V1F	0.482722075713714
SOCS6	0.148703003150689
CD83	0.605760124951961
ZNF235	-0.705960575710749
KCNB2	0.0567453891941148
MMP20	0.306443538110352
KLF4	-0.0764374164662677
NREP	-0.716509623406725
PTER	-0.391746781347378
COPS2	-0.189037081885801
TRIP13	2.23212818555161
TRIP12	-0.113556537368339
TRIP11	-0.41129729688444
TRIP10	-0.255989277754134
HMGN3	-0.0139981852887346
TRIP4	-0.0679984537542735
ZNHIT3	-0.156975357732398
GTF3C5	0.584462856876268
GTF3C4	0.155502437242259
GTF3C3	0.0126207408475436
B4GALT6	-0.153177855496043
CD163	1.04319175808029
TGM5	0.24797335401221
B4GALT5	0.514107339256167
CNOT8	-0.231280540210526
TCEAL1	-1.94120485482569
GLP2R	0.00696606000443493
VAMP3	-0.526004767948994
SNAP29	0.0573991353604866
TAOK2	-0.415156156549049
NDST3	0.046636426606034
RPL23	0.133841015391658
CER1	0.199223317169947
SLC9A3R2	-0.453348052466593
TXNL1	0.125320280564529
SLIT2	-0.876141145544006
UBE4A	-0.245329380218419
LHX2	1.98145681473569
SLC22A6	0.532036149714802
ITGBL1	-1.87075933385155
PPIG	-0.217119385057549
LONP1	0.181618557929944
CPNE6	0.38143349495819
RAB33A	0.387881469896212
RAB28	0.168853520187352
KL	-1.08991076807852
RAB9BP1	1.04293165881327
RAB9A	0.381510489126988
SLC9A3R1	-0.0167872725464289
NRXN3	-1.16986434894996
ADIPOQ	-2.03395588795855
KIF3B	-0.56049849908162
ZFYVE9	-0.169072734870367
PLAA	0.448700109018813
TM9SF2	0.0652606872961778
SLC22A8	-0.133604078598648
COX5A	0.846671479536937
NRXN1	-0.349128491311363
NRXN2	-0.417457560260309
GRHPR	0.14287345392526
OTOF	0.283668911157735
LIPG	0.998303276398776
SLC22A14	0.148941187079905
SLC22A13	0.32785146461987
CIAO1	0.0659791384547655
TGFBRAP1	-0.174979664077995
HS6ST1	0.166579780752099
NMT2	0.261237315355423
CD101	-0.0141274980874428
STOML1	-0.036041804628783
RECQL5	0.0650770432526696
RECQL4	1.09067910051505
GRAP2	0.415272395530289
SELENOF	0.0164745396996525
LPXN	0.489711165889431
TMPRSS11D	-0.152176375700719
PEX16	-0.161101512455405
SNRNP40	0.160698609439013
ARHGAP29	-0.883210364897144
MED21	-0.189095287060326
FAM189A2	-0.652154718539956
TJP2	0.447726901509637
FADS2	2.43770328421161
DDX23	-0.00435778683941192
CRIPT	0.146169187532335
CYP7B1	0.861267953618488
HAND1	0.382439910586776
ZNF264	-0.86105098345616
NTN1	-0.308517382348706
CDYL	0.649357665047827
ECEL1	0.265042252059861
ABCG2	-1.47502185199748
CHST2	1.43274248513068
NCR2	-0.0238403133324374
NCR1	0.388795907486279
MED23	-0.214476180870187
MED17	0.392395569549339
MED27	0.341049004386653
MED7	-0.304524205628336
QKI	0.0937494175702129
ITM2B	-0.608248938867566
GSTO1	0.281562333322602
AIM2	1.03475437039237
MAP4K4	-0.244390992979046
LY86	-0.083458591193608
EIF2AK3	-0.0145265916412045
ITM2A	-0.822985086897445
GGPS1	-0.524222127016325
HOMER3	0.846614747515703
HOMER2	-0.465093151677189
HOMER1	0.56067046522139
FHL5	-1.08223422335662
ARHGEF6	-0.439734632208571
RASAL2	0.447307788760767
PICK1	-0.00515975040166205
HAND2	-0.29107133850327
AKAP7	-0.169094837242058
IL27RA	0.711831135221669
SH3BP5	-0.419226816149457
PCYT1B	0.367825314494235
CHST3	0.114462949946775
EIF4E2	0.310277006387573
AKAP6	0.132033392968141
THEMIS2	0.884550770397774
ATG5	0.52862456602111
ROCK2	-0.212567444837127
MED20	0.138418297428448
CABP1	0.0358274117627408
ONECUT2	0.0414552359125494
STX8	-0.639542447049699
CHST10	-0.56346702716429
PIGL	-0.17444391116403
PIGB	-0.627116377561262
PGS1	0.104824520928193
PSMF1	0.0213199300040601
KIF23	3.28622327553642
AKAP5	-0.0888715094709794
TBX4	0.79005877418688
SLC4A7	-0.526750323216599
SLC4A8	-1.54743569103217
MYOT	-1.19059011398982
MAGED1	0.423569890496445
RPH3AL	-0.766255127393278
PAGE4	-0.390613888808637
ADAMTS3	-0.0881792379885047
ADAMTS2	-0.486436762048524
ADAMTS1	0.0223680392818045
PMPCB	-0.360522742371225
FXR2	0.485590650798836
GAL3ST1	-0.0803918670935772
STXBP5L	0.111007859967549
LITAF	0.191498525433305
SPTLC2	-0.116699044090543
GDF15	-0.0226197588026495
TBPL1	0.311970455273773
NPEPPS	-0.252257582483223
EEF1E1	0.237192301350215
SCAMP1	-0.61171713574468
TECR	-0.270154489363833
VPS4B	-0.114135959575573
MPDU1	-0.290571354338163
GOSR1	-0.340039513362653
TMEM59	-0.447497742630341
BAG5	-0.355895459702809
BAG4	0.0705574397908359
BAG3	-0.30832320833082
BAG2	0.363675328983781
POLR1C	0.280292992403339
ZNF254	-0.376598715597627
GMFG	0.343051734242381
PTGES	0.0673349201070398
TP53I11	-0.0576440037928696
EI24	0.190268044055986
TP53I3	-0.330951593852704
CIR1	-0.185799771001049
NRG2	0.595360069686152
RAB3D	0.517006917284464
APBA3	-0.130342328802458
CXCL14	-2.65150359301359
ATP6V1G1	-0.129999466568503
ATP5MF	0.488589423129332
SPAG7	-0.380414576935356
MRPL33	0.295785694627664
SEC22B	0.215641255377057
H2AFY	0.0452911013786856
ATP5MPL	0.11722143816688
CHD1L	0.373135481699944
VPS26A	0.0442986107819068
MINPP1	-0.171492171020669
H6PD	-0.544695438643408
GTPBP1	0.0946520657162094
GABBR2	1.78607928369175
GTF2IRD1	0.115462991836172
GOSR2	-0.0974016717463528
GDF3	-0.139924774782605
CLOCK	-0.229394148193641
SPAG6	-1.58019493739902
BABAM2	-0.175498451723966
CDC42BPB	-1.05163602183359
SOX13	-0.268125363513982
PREPL	-0.547086488496371
APOBEC3B	2.67431001864876
ENTPD4	-0.578849805617119
RBM39	-0.567879263576695
KIF20B	0.847213129347175
MAD2L1BP	-0.0425003091132408
PRDX6	0.390310293183195
WTAP	-0.0520113282363857
AKAP12	-1.57966672297376
IER2	-0.250194492097825
CYTIP	0.797545503909579
SMAD5-AS1	-0.257128790747886
PITPNM1	0.611083524840352
PDIA4	0.916767633307612
NFE2L3	1.40810073028908
RNF14	-0.416585252217434
VPS9D1	0.189007419484005
CARTPT	-1.76409892674214
RAB36	-0.0117279964006937
RIN1	-0.095567953895897
NCOR1	-0.51406649331611
NCOR2	-0.190996301150938
RNF7	-0.0957948793401088
MTRF1	-0.701026438893266
TRAF4	0.630013073967915
ABCG1	-0.310027766661879
CELSR1	-0.457870371083999
TCL1B	-0.358725365373906
AATK	0.0368588151454794
SNCAIP	-0.739938716535561
RGS6	0.18813603000383
CLCA3P	0.241339242281441
GNA14	-0.916329836986007
NUP155	0.724390204140095
SEC24C	-0.277808664713516
TESMIN	-0.504217720392395
CLCA2	-0.035271077489894
ISG15	1.62819906599342
FEZ2	-0.267064700436532
FEZ1	-0.554438326170065
ARHGEF10	-0.805876790414022
ZNF592	0.0512647781010351
IKBKE	0.371610022167747
MORF4L2	-0.162889425203405
SH3PXD2A	-0.397968786293454
MICAL2	-0.329856722344397
CTR9	-0.330747271503834
PPM1F	-0.412997138846344
GCC2	-0.544363672179689
RALGPS1	-0.867419582698515
MTFR1	1.06452279559482
PLCH2	-0.316107502298287
TTC37	-0.43320940671066
TTLL4	1.23489542174982
SOCS5	-0.473116521145114
MDC1	0.0662528371214381
IQCB1	0.200582487908887
ZNF516	-1.34105438944597
PDE4DIP	-0.07728699577456
CEP135	-0.00656254415849998
LPIN2	0.0988828942093924
MARF1	-0.880171429914249
DZIP3	-0.723332816532213
SAFB2	-0.352347845613582
ZNF432	-0.998720976954574
EIF5B	0.0852032241804393
IPO13	0.207030968468359
WSCD2	0.0572504121529229
SDC3	-0.235968865560509
SLC25A44	-0.0910556385538329
KIAA0040	-1.25422738655828
TTI1	0.207553288438101
PPIP5K1	-1.36501878971174
PHF14	-0.0038847992982406
FAM53B	0.16913634593667
DEPDC5	0.473835007484907
KDM4A	-0.0955087740091569
N4BP1	0.135496231185933
LRRC14	-0.20155049140581
CLINT1	0.101709442672059
VGLL4	-0.268395328522982
GREB1	-0.589367360436751
NUP93	1.11804247855261
BZW1	-0.125043842523238
UBE3C	0.320938539882997
KIAA0391	-0.144684696909942
RAPGEF2	-0.462680184655168
EMC2	0.409742170843844
EDEM1	-0.404361728002112
CROCC	-0.374886812231919
TRAM2	-0.221101178878616
PUM1	-0.207528001142597
RIMS2	0.0409667056892945
ESPL1	1.62650999376696
PPP6R2	-0.229379054446904
CEP57	0.233409640677796
KIAA0100	0.0162363440425664
DHX34	0.429989777577697
ST18	0.831099559733387
ULK2	-0.451618966949522
PCDHGA8	0.309469124858186
HERPUD1	-0.120579429453407
KIAA0355	-0.600554316801922
RUBCN	0.0796850878742636
USP6NL	0.900553733895321
FAM131B	-0.125664322353589
AQR	-0.60204854291064
SEC14L5	0.390212103445064
ECE2	-0.297498264263894
ADAMTSL2	0.193695220462504
CCDC144A	-0.567652029947791
GPRIN2	0.0523854991919306
NOS1AP	-0.38491888487091
SEMA3E	-1.88876457058322
UTP14C	-0.711074759716644
TMEM63A	-0.32933952790907
ZNF646	-0.290253695332617
RAB11FIP3	-0.0623022370774814
SECISBP2L	-0.112385722767216
KIAA0408	0.0167629096915731
DCAF1	-0.441053831781383
CEP104	-0.0201389655657333
DOCK4	-0.519497319996363
SART3	0.0142746780702964
HDAC9	0.392904279527638
KNTC1	0.835887143688588
USP34	-0.729451393250866
GPRASP1	-1.64336689272108
CCP110	-0.570362478519867
SETD1A	-0.250372141036135
LAPTM4A	-0.278816872124494
IFT140	-1.01220074914241
ARHGAP32	-0.763304303023182
ACAP1	0.428479567678119
ZNF536	0.00424375981205804
CLSTN3	-0.0327482967763385
SLK	-0.578069272533982
PHACTR2	-0.189770131911609
RIPOR2	-0.231314255042137
SNPH	-0.29564926806862
PCDHA9	-0.383405197190314
ZSCAN12	-0.430106109794435
STARD8	-0.196532202875705
TBKBP1	-0.221391110436109
KMT2B	0.313175881373519
FRMPD4	0.861271158828375
HDAC4	-0.544392618056592
TOX	0.353513795161204
MLEC	0.0929306486346537
LZTS3	0.182098953738403
KIAA0513	-0.418782831042004
ZFYVE16	-0.928673773415096
SUSD6	-0.444757602963323
JADE3	-0.109808075282879
PCLAF	1.54344005633119
RASSF2	0.459323395448904
RAPGEF5	0.0969142796487397
TMEM94	-0.340410827899186
BCLAF1	-0.153112444906014
EIF4A3	0.528708614930272
ATG13	0.0194818329344732
TM9SF4	0.142397871123657
KIAA0232	-1.03514028435304
TBC1D5	-0.461668120379606
PIEZO1	0.343801966771874
RNF144A	-0.522378965868837
RIMS3	-0.104544300507434
SNX17	0.059021943396512
DHX38	0.286024555360517
KIAA0586	-0.0011270630121767
DLGAP5	2.76613060129854
MTSS1	0.235333981363221
BMS1	0.177805825884414
PTDSS1	0.805344028126835
SERTAD2	-0.000970171905705704
CKAP5	0.412028880980593
MAML1	-0.309637413867894
PHYHIP	-1.8911046995628
TATDN2	0.187750101217413
IST1	-0.0340847513266952
MRPL19	0.317892656827376
DAZAP2	-0.470334495310899
TOMM20	-0.0311157068847859
SCRN1	-0.0147912957862469
SPOCK2	0.637004977048722
IP6K1	-0.551947511375463
KIAA0087	0.495202663415828
RNF40	-0.767765557934463
CTIF	-0.596687098561425
DELE1	-0.931554705487034
EFCAB14	-0.392068577423657
SFI1	-0.759894617982428
GIT2	-0.147824550668481
URB2	0.537743943227477
KEAP1	-0.11996943247448
NUP58	0.254462601473446
TSC22D2	-0.200187469378053
CUL7	-0.108800627308066
RB1CC1	-0.127155909044898
ARMCX2	-1.0732393632621
ARHGAP11A	0.668216867089995
SPATA2	0.0832305912592907
ARHGEF11	-0.113824965540594
RGP1	-0.33046405775018
ARHGEF17	-1.62910241042992
DNAJC6	0.550584060641709
TRIM14	0.369132465854485
ZNF623	0.038064060564565
JAKMIP2	-0.107195696818291
MELK	3.19773690427129
FAM30A	0.346766283318646
LCMT2	-0.927339202325103
GINS1	2.37633010514165
ZEB2	-0.276533298883081
TESPA1	0.0330199432109766
ZBTB24	-0.032509208380639
PLEKHM1	-0.0527473506783302
HEPH	-0.390571318360952
ELMO1	0.123147403539351
GAB2	-0.513351820590234
C2CD5	-0.86198933231063
MFAP3L	0.295439568434132
ZNF518A	-0.119731677893668
KIAA0753	-0.6394463397813
EPM2AIP1	-0.45892421148266
RUSC2	-0.491902392578489
C2CD2L	-0.887380541533473
FARP2	-0.921311134073613
KIAA0319	0.347846862304415
CEP350	-0.150574136017265
PPP1R26	-0.653577006995185
CEP170	0.471888024320316
LRIG2	-0.0156328728349913
PSMD6	-0.04820693160364
MED24	0.362208873578891
MAGI2	-1.67349515411542
TRIL	-0.3911666881797
TRIM66	-0.0608551161978537
PJA2	-0.992398320290657
TOMM70	0.347146982970918
SETDB1	-0.0490949624974713
AREL1	0.205581311614734
SEC24D	-0.0961760608273195
FCHSD2	0.134633844754349
TLK1	-0.458422659757521
URB1	-0.154340115065668
ZC3H11A	-0.59485370634617
TOX4	-0.230670519649639
DDX46	-0.442480197618394
ZBTB39	0.0725913090187909
TRANK1	-0.139937434184381
TBC1D4	-0.237491315045167
POM121	-0.158308251027192
OSBPL2	0.0789930652792808
RHOBTB1	-1.08539862316817
SMG7	0.162658917648259
ZBED4	0.745245019975448
PLPPR4	-0.469912019759122
NUAK1	-1.17236497811317
SNAP91	-0.130632878162709
TELO2	-0.335456045655866
TECPR2	-0.78513703374719
FIG4	-0.341226369081897
WASHC5	-0.0055447880912833
UBAP2L	0.182478800885625
SV2B	0.236663031963607
SV2A	-0.793709363711973
SRGAP3	-0.150029141499836
MRC2	-0.581845697170548
KLHL21	-0.168996281381297
RBM19	-0.559719002747395
SGSM2	-0.703712875935076
AP5Z1	-0.101015009217734
G3BP2	0.294887306727645
DENND4B	0.0352690217937727
RABGAP1L	0.256678442838142
TMCC2	0.411037480664674
ARHGAP44	-0.298448800650766
SUPT7L	-0.235287119915163
ATP2C2	0.00521636501949588
ARNT2	-0.546709033626267
FAM20B	-0.0689141791199704
NCAPD2	1.23342973595058
SEC16A	-0.46870841364857
KBTBD11	-0.113507574706487
RNF10	-0.302612272734507
IQSEC1	-0.624215313720183
ZBTB40	-0.347746193685543
PAN2	-0.838456603691587
ZBTB5	0.203820764032714
LPGAT1	-0.22393758651738
MFN2	-0.275883775774736
KIF14	1.90926135308883
JOSD1	0.58708681827174
HELZ	-0.187838151306744
PUM3	0.76638681743807
P2RY14	-0.125496262244358
MAFB	-0.344391399012364
DCLRE1A	0.0686793016511674
ARHGAP25	0.51921734355586
RBM8A	-0.450377339328769
DLEC1	-1.00929397246674
EXOG	0.0364119618692456
XYLB	0.239781589288023
OXSR1	0.0926863110875951
GFPT2	-0.478762356154119
CRYZL1	-0.511708466953765
MAGEC1	-0.591825067786619
WDR1	0.0796240282453931
AMMECR1	0.370787316527034
GOLGA5	-0.273094625148448
HS3ST3B1	-0.156150983448736
HS3ST3A1	0.134697867587809
HS3ST2	-0.434991183911087
HS3ST1	0.397744063152204
USP15	-0.0255710275920754
USP3	-0.0178751844111338
MVP	-1.02133790902104
SLC23A2	-0.129441844697472
TNFSF15	0.0439857965930584
THRAP3	0.264044965568872
MED12	-0.11988819987192
MED13	-0.389659861024187
NR1I3	0.217291790675395
NR1H4	0.30111245848538
NUP153	0.335776747103757
CCS	-0.364595689038135
NR1D2	-0.516470765756142
CLEC2B	-0.707701362907173
RBX1	0.52040694562084
DOPEY2	0.271935342020033
FGFBP1	1.12229572673726
THOC1	-0.300786829140861
REC8	0.000260259372954317
RCE1	0.264443583920099
HNRNPDL	-0.207429561289074
DMTF1	-0.609153669224793
PPP4R1	-0.313686464215946
SLC12A6	0.165184802399835
PTBP3	0.542183325181026
KCNE2	-0.399456480549267
DGCR2	-0.216377286825982
CASP8AP2	-0.0507153405837232
SCO2	0.737918048950962
AKT3	-0.26012553632636
MED6	-0.453350347849383
NR2E3	-0.0816142696946211
NAALAD2	-1.431075196093
NAALADL1	-0.663707097162177
ACOT8	0.231670672715282
ABI1	0.28385887513134
GNPDA1	-0.132489851325249
ZBTB33	-0.0511579633351441
TANK	0.30419722086314
HDAC6	-0.215822351541983
HDAC5	-0.465101085845193
PDCD6IP	-0.154607808615971
PDCD6	-0.824184182983306
BCL2L10	-0.359070368038595
BCL2L11	0.38671650712105
SH2B3	-0.0959652682312563
GNE	0.390849989426521
HCN4	0.442519553905937
INSL5	0.273384219346458
FRAT1	-0.622815594363367
TROAP	1.77046251167591
MED16	-0.540511034286883
PIGK	-0.202956540409646
CHAF1A	0.876471598722736
PARP2	0.347619806865264
PARP3	-0.868357785870728
TOM1L1	-0.766941586747504
HMGXB4	0.210284252026352
TOM1	0.0757593901564593
SH2D3C	0.351987960317082
SH2D3A	-0.213693490473317
MAMLD1	0.0990635308548767
CST8	-0.0445690844757699
RANBP9	0.308714283243746
DNAJB6	0.388039520010348
SLC17A4	-0.499844525556485
SMC4	0.759854212813538
GJC1	-0.242896728847726
AP1M2	-0.235121498273026
UBA2	0.409448586584536
SAE1	0.442298416868246
ABCC5	-0.0456379008695372
ABCB6	0.415769970323844
DNM1L	0.650530229335394
ABCC9	-0.204147718137961
ABCF2	0.193964009467909
NR1H3	0.201143144074887
COX17	0.226054873429302
SCAMP2	-0.118307646770308
SCAMP3	0.073290033539249
IL18BP	0.0347864143037038
RWDD2B	-0.21624243710859
DPP3	0.751375076212868
SNUPN	0.0775751383187039
HUWE1	0.0540514512087528
PTPRU	0.024967513925191
TSPAN32	-0.287298264986644
TSSC4	-0.542174651834144
ATP9A	-0.12166272306145
USH1C	-0.0805794659793218
PQBP1	0.0571781529798399
EDIL3	-0.75977724291066
HHLA1	0.14566450911448
COL4A3BP	-0.695734715110603
KCNK7	0.150395626201084
UST	0.0195904183507321
ARPC5	0.27665180538421
ARPC4	0.134427708456042
ARPC3	0.197379106772625
ARPC1B	0.535562245041426
ACTR3	0.515297604204038
ACTR2	0.301276873572287
TSPAN5	-0.125705259680863
TSPAN3	-0.253541059602994
TSPAN2	-0.174421815800268
NUBP2	0.274033876195271
TSFM	-0.108157165598063
TSPAN1	-0.997132681256727
PPIF	0.612196865176886
CTDSP2	-0.519886682049506
TRIM10	-0.132750393195529
ARPC2	0.216729476977515
SGK2	0.0394982718405646
RAD50	-0.501768332806347
KIF20A	2.11585870189465
PREB	0.372023583946188
HIPK3	0.015740599785459
FEM1B	-0.0929921035135369
ACTR1B	-0.119004447085815
ACTR1A	0.0311486081992836
ARL4C	0.171218513706137
ARL4A	-0.477481822106882
RASGRP1	0.459339178184094
DNAL4	0.118300406783289
LRPPRC	0.182453496535167
FRY	-1.29975889487299
PDIA6	0.777777818210969
TRAP1	0.399758026753046
OPTN	0.168359921453401
BCAP31	0.363656234898702
NAMPT	0.29089339659791
CELA3A	0.0136915894393944
RBM12	-0.156937823009304
YAF2	0.135197416382453
ARFRP1	0.355073799396499
TOB1	-0.531103316312335
LINC01587	-0.387807991774814
AKAP9	-0.752465305957181
FAM13A	-0.27114931396717
G3BP1	0.0836100867879901
SUGP2	-0.21971755266129
EBI3	0.587247660556688
ADGRG2	0.317497369439909
MBNL2	-0.342247706994629
HNRNPA3P1	0.00441442980857599
ABI2	-0.289005656172622
CEBPZ	-0.0185597213997067
PLXNC1	-0.472941207014673
TRIM28	0.168148353212985
AASS	-1.86876855158289
PDZK1IP1	0.186807970859155
ATP6AP2	-0.192366196961176
FARP1	-0.392110088882441
LPAR6	-1.14219649768907
LPCAT3	-0.0711606371653106
WASF2	-0.19037771301407
CHST4	0.483520615485086
SLC25A13	0.480435900384826
SLC25A15	-0.309850457069719
ZNF197	-0.093180879377949
DHRS9	0.0333490771728596
RCL1	0.192683248582085
SORBS3	-0.475692020814428
CNIH1	0.0329557516415144
TENM1	0.0982977057277099
RBM7	-0.0903965542700742
RBM6	-0.998643337061592
RBM5	-1.05520017414239
LHFPL2	0.226072727627889
LHFPL6	-1.52533199014288
TNK2	-0.387998846306163
TXNDC9	0.118080478865095
RNF41	-0.0350127320493553
ALG3	0.783597960057135
PRMT3	0.246220729499916
PSME3	0.17514488234237
MPHOSPH9	0.231781509315392
MPHOSPH10	0.089772294030149
MPHOSPH6	0.590840485656953
NME6	-0.0949985004328104
DHRS2	-1.67960522560309
CALCRL	-1.03827068780678
MPZL2	0.944784147687129
TRIM13	-0.559281735401565
PATJ	-1.35514987959654
USPL1	-0.382715721447485
EIF1	-0.274117756355662
TOPORS	-0.260553606310126
FLOT1	-0.549211338750462
DDX39A	1.11264789294804
PSMD14	0.673110400615604
SSX3	0.173027800825749
OLIG2	0.231206586533143
PRG4	-0.897465511540634
CTDSPL	-0.711152243682349
ANGPTL7	-1.07124255017237
KLRG1	0.0972946609148621
GDF11	0.613885458320414
TRIB1	0.402934232689376
GPA33	-0.475149517191243
ZNF443	-0.814491077330132
CD96	0.746945762049425
PLIN3	-0.177167824083693
MFSD10	-0.293228552531935
STX6	0.383001130743338
COQ7	-0.551644588884429
NBR2	-1.38539369819034
RCAN2	-0.615851443409315
MSLN	2.41872027138629
LRRC23	-0.57582033536559
LRRC17	-2.83705642541258
RASGRP2	-0.11413406743563
HNRNPR	0.0486543263956442
SLC35B1	0.526172209068476
DCAF7	0.202677194493397
MRPS31	-0.435115110820708
CALCOCO2	-0.386795493193754
KCNMB2	-0.454578139027832
GPHN	-0.108327801221861
RABEPK	-0.071664272125096
TIMM17B	0.338269330497294
SLC17A2	0.564065384885692
RIDA	0.614950663133905
POP7	0.568289823693115
GLYAT	-0.283005447206393
SRRM1	0.0737266695984251
SPRY1	-0.833401891334609
SPRY2	-0.634310705695109
STAM2	0.114873555843474
HCG9	0.529889879162236
CNKSR1	-0.510423204439978
ABCC4	0.821437546248535
DENND4A	-0.169948586262488
IGSF6	0.531080607570725
SF3B4	-0.0581305060845465
CDK2AP2	0.68920858051469
IRX5	-0.580176843153452
RAMP2	-1.99223199334246
RAMP1	-0.191430106185507
RAMP3	-0.601266487733799
ZMPSTE24	0.000814945936687389
AKAP8	-0.202817650221778
FSTL3	-0.740552727713334
STUB1	-0.3421712584202
STAG1	-0.397205423417886
NET1	0.011496476589134
UBE4B	-0.210309018759864
EFS	0.263870101431958
PRSS16	-1.11693379557267
SIGMAR1	0.648538448090247
DSCR4	-0.119564143758834
BET1	-0.197752361903878
SAP18	-0.5668104399339
SMNDC1	0.205041704016125
BCAS2	0.0436018460723464
RGS19	0.581827868110448
LILRB2	0.753403526738456
EIF1B	-0.330966432697767
SPEG	-0.592481093996618
SF3A1	-0.0370907189990748
TRAIP	0.311277714695255
DNAJA2	0.413820578631662
BCKDK	-0.366273534466788
MAEA	-0.146259554250002
APC2	0.305419653086255
PAK4	0.0264010458845943
MARCH6	-0.171846151411494
KATNB1	0.190410304679999
DLEU1	0.333262933211617
SNAPC5	-0.208893296348341
APBB3	-0.598750577154639
ZNF267	-0.0110760963624687
CCNO	-0.305391974501841
VPS26C	0.243822567675548
TCIRG1	-0.142913144524883
RTN3	0.081809085090882
LANCL1	-0.503659961734154
NMUR1	0.0780033441141915
B3GALT5	0.0705924834834364
TNIP1	-0.261053047474699
LAMC3	-0.226341391899374
IKZF1	0.278591563021788
CRISP3	1.66981954836122
SMYD5	0.203233678446211
KLHL41	-1.09026521428545
RRAGB	-0.646445247422534
SIRPB1	0.350177395921572
AKR1A1	0.233033976156109
EMC8	1.00264464820521
RXYLT1	-0.401793174467549
CNPY2	0.299818632798373
B3GNT3	0.958134631488194
CLEC4M	0.0375513133265702
TLR6	0.3390558968032
PCGF3	-0.48630622082709
TFG	0.247014489729146
PKDREJ	0.192938818285501
TRDN	-0.222964623094915
TRIM22	-0.0367609346903217
ABCA7	-0.298487121648742
ABCA8	-2.92853390084061
WARS2	-0.210568779539513
NPM3	0.581300830816896
HMG20B	-0.00189132094881159
HMG20A	-0.223409922822831
KLF2	-0.620040115663627
MICU1	-0.3177536241591
CACNG3	0.279276407180177
CACNG2	-0.10925549003091
CITED2	-0.928566697128052
SEMA3A	0.22429012417425
TUBA1B	0.555463153485846
IRF9	0.378838719126915
BPNT1	0.980983127594154
TUBB3	0.631314852043732
TUBB4A	-0.065205508177724
TUBB4B	0.583743201914268
BTN3A3	0.0651725519466302
BTN2A2	0.143886203088198
SYCP2	-0.508156492382456
SCML2	-0.0227755104393264
CEPT1	-0.130465159693322
CORO2B	-1.25599031886278
NOD1	-0.32136884087028
ANAPC10	0.494980837504499
PRG3	0.220121875693513
DLC1	-0.403833666102145
ATP8A1	-0.387665608343569
NDRG1	1.12434083507723
MYL9	-0.986179851951117
PEMT	-0.173338278971477
PIAS3	-0.519941918546883
ST3GAL6	-0.124658371756917
NDC80	3.06832474317075
CPQ	-0.318976356000699
WFDC2	-0.642585565954042
SPAG11B	-0.253025087932361
MYCNOS	0.0175306693996456
BASP1	0.145820815165105
IFITM3	-0.697845159096045
RAPGEF3	-0.996561033148998
NSA2	-0.655051101505105
YAP1	-0.00836662814817986
SPON1	-1.44682460235917
PRMT5	0.103665309619817
TESK2	-0.531026937057156
CD2BP2	-0.294406257396885
UBAC1	0.348677237999957
CDIPT	-0.453671431518224
PGRMC2	-0.585824780504885
ARIH2	-0.275891954765331
TUBGCP3	0.278736404736368
SEC24B	-0.352055119731611
CFDP1	-0.151967271801796
TMEM147	0.394494182366076
RBM14	0.313572873780734
LYPLA1	0.213219462343984
CDC42EP2	-0.475097271354112
EMG1	0.575802782216441
IFI30	1.18390560116038
C1D	-0.0949209164103553
OLFM1	-0.22768000355385
TIMM17A	0.572846626188078
N4BP2L2	-1.40662512845244
ZER1	-0.242671664166225
MCRS1	0.100158915017582
LRRN2	-0.467594375026348
FAM3C	0.109755751506021
ACAA2	0.736676404837476
PPIE	0.378025057691747
VAV3	-1.93912132393982
TOMM40	0.52317523931393
TAB1	0.018641609314242
ECI2	-1.24557590330565
HAX1	0.247948003542327
GPNMB	0.0853160724484919
BAIAP2	-0.159447571046278
TACC3	2.57645511923366
MERTK	0.00344839061931466
CLEC10A	0.0739737475486413
SLC30A9	-0.226813873707529
PIBF1	-0.805213466601156
PPIH	0.328889122682048
COG5	0.0601029759410467
ZNHIT1	-0.15101549610216
FST	-1.15715729917655
TIMM44	0.547747092351715
PFDN6	0.267503539823177
ZBTB18	-1.54658677572732
HMGN4	-0.00272417589050531
TADA3	-0.0330303861632622
