gene	fc	log2fc	p.value	fdr
AC132825.2	0.860738255033557	-0.216353504855108	0.818384670958411	0.904382776452741
LEFTY1	0.785706795302013	-0.347937057061225	0.224718424745547	0.462039268296926
CACNA2D3-AS1	0.420192588269624	-1.2508773801895	0.229458548428696	0.46767123812075
AC018450.2	0.33840058219455	-1.56319604437138	0.169249970331291	0.396869318441745
TMEM35B	0.932482182187384	-0.100851936184892	0.72868059856208	0.856008585668744
LINC02044	0.901470901108253	-0.149647171731541	0.262760723425262	0.499673860416514
PEX5L-AS1	0.966950538604704	-0.0484859999471084	0.842381300885879	0.918536805552875
AL121721.1	0.796752699623444	-0.327796092617203	0.445261502616616	0.661068729230228
LINC02000	2.18515594157126	1.12773623995641	0.322612350140401	0.558537566937519
CFAP44-AS1	0.909020664076298	-0.137615004404668	0.609603429073957	0.778045386813983
AC108751.4	0.864856619890177	-0.209467119269868	0.68140622940361	0.826980035880902
AL355140.1	1.16097032458479	0.215331096129814	0.0581583496802417	0.214570801562975
AC138057.1	1.26845637583893	0.343073903758911	0.659511790394591	0.813748941322295
TIPARP-AS1	0.977363507582267	-0.0330328560823393	0.839570437481044	0.917783097025207
AC073359.1	0.647171620325983	-0.627779750581572	0.471411114606235	0.680231904684935
AL390195.1	0.881443247428923	-0.182060411659147	0.166327929906907	0.393882682499961
AC073359.2	3.40843720038351	1.76911040198701	0.303011442535787	0.538380498751153
AC007566.1	0.830888745723275	-0.267272778828613	0.0598902975233346	0.218375347716714
AC104653.2	1.69928776879879	0.764930188875133	0.00371110244598038	0.033586734528045
SPRR2F	0.183311387540344	-2.44763168414495	0.012414959656201	0.0792269336695037
UGT1A7	0.0969425801640567	-3.36672570887602	0.00775719554060977	0.0577864710033153
ATP1B3-AS1	0.718335557929503	-0.477270163552176	0.0109634728342563	0.0730039227403575
AL512328.1	1.13995262534544	0.188973869478281	0.485705897764576	0.690907744560077
AC010973.2	0.725662647069132	-0.462629084563191	0.0056299112426672	0.0452960759102372
Z84488.1	6.6892760245609	2.74185007748929	3.26597297126967e-05	0.000857684868213488
FLNB-AS1	0.975003963430746	-0.0365200113992066	0.719918701641803	0.851210312590011
P2RY11	0.834175102385188	-0.261577842120138	0.0557229963722245	0.208048839091025
AC091153.3	0.696345359162979	-0.522125092870977	0.00202662591558753	0.0217530719688034
FOXP1-AS1	1.56497864551556	0.646142971394958	0.105027747722527	0.30579396245964
LINC02016	1.22962607861937	0.298219667974651	0.657189008756377	0.812658955027281
IFITM10	0.822527778404954	-0.281863692525387	0.754375141869806	0.870160789801458
LINC01995	0.649823963032237	-0.621879149141888	0.272551900048819	0.510434237491268
AC082651.4	1.4496644295302	0.535718981701307	0.379199604687747	0.61123667863311
SIAH2-AS1	0.925768962380303	-0.111275899691806	0.570465524998734	0.750215528655671
AC117394.2	0.905596131069878	-0.143060300253592	0.493942528270762	0.697271843552874
AP000235.1	1.06592972759574	0.0921123302256922	0.976190110090868	0.99178454023468
ITGB5-AS1	0.74940279831646	-0.416186730097648	0.140342686611055	0.356633873979639
GATA2-AS1	0.700413419365236	-0.513721369959102	0.0540742571127215	0.204662741667282
PEX5L-AS2	0.57874818910209	-0.788992320687311	0.119941193929387	0.327204616879438
AC093904.3	1.11095014875804	0.151794080675564	0.678577564204811	0.825292265871052
AC109992.2	0.74954240390482	-0.415917996737294	0.0486956784633334	0.193150571893807
AL138759.1	0.694473573825503	-0.526008297205177	0.0886137087166681	0.276057834985715
AC104435.2	1.12897762157813	0.175016889513727	0.566425030638533	0.747368740148295
AC055758.2	2.43933918430563	1.28649037539254	0.10515285820178	0.305872455298207
AC134772.1	0.885641613256608	-0.175205083891998	0.591338285863554	0.765746783531894
FAM3D-AS1	0.85885067114094	-0.219520783933791	0.551216253380395	0.736188678979044
AC147067.1	1.32268393283859	0.4034683579104	0.000312285943457	0.00528930052406334
LINC02077	0.647171620325983	-0.627779750581572	0.680920691336364	0.826743836792684
AC107029.2	0.573825503355705	-0.801316005576264	0.305159644155635	0.540738725021045
AC093001.1	0.407718120805369	-1.29435601685638	0.262276464959239	0.499673860416514
ERVFRD-1	0.892889396703758	-0.163446616863881	0.332621323088127	0.567666438399216
SLC9A9-AS2	5.14630872483221	2.36353800631863	0.0403318283144156	0.17288503572282
HDAC11-AS1	1.12777783820826	0.173482898160408	0.477379661560673	0.683988115851453
KRTAP4-2	0.000644409863766981	-10.5997338024839	0.268687614589499	0.50572991922634
AC006455.8	1.31324937787497	0.393140901045526	0.461944744727181	0.673642398760633
AC096888.1	0.709379321759783	-0.495370818222119	0.199765185278505	0.431716300778721
LINC01391	0.323317274220947	-1.62897750493919	0.00897201531679848	0.0638351378970692
WNT5A-AS1	1.12887964138887	0.17489167740615	0.186717272270122	0.415662976154916
AC246787.2	20.4798503077351	4.35613326525079	1.37646936969414e-09	9.10344005119867e-08
OR2AE1	0.826276001030194	-0.275304329214554	0.326534489055488	0.562204592666622
AC004918.1	1.02486411176387	0.0354326333592425	0.787955369796116	0.887387823668015
AC026316.3	0.864478788251955	-0.210097530047165	0.778057540779017	0.88317561239366
CRYBB2	0.480073453861793	-1.05867293193978	0.000791389474107216	0.0105998570106424
AL137024.1	0.476749760306807	-1.06869588168602	0.0545202108553703	0.205362389720732
AC087667.1	0.856166492211071	-0.224036721005039	0.619215919475766	0.785834321689644
AC136604.2	0.73626277844878	-0.441707326562663	0.0240254857427989	0.123238024343153
AC123768.2	0.928742871994007	-0.106648861729652	0.624216476676323	0.789031053505364
AC087521.1	0.927151886362155	-0.109122393844697	0.619159235949831	0.785834321689644
AC100803.1	0.610062187284452	-0.712971782188854	0.041306333676112	0.174959781109821
AP001122.1	1.14806472372897	0.199203978224964	0.997369746007714	0.998758542783432
LINC02453	1.20612080536913	0.270374415180312	0.0426910666600995	0.178337257464375
AC107959.1	1.28364494378511	0.360246208163934	0.000391221923003925	0.00624152518457968
AC092718.1	0.855456739511357	-0.225233195485925	0.170583149308926	0.397839563492462
SMARCA5-AS1	0.890024405125076	-0.168083198504748	0.544856818915988	0.731982526231581
ARAP1-AS2	0.93716594913414	-0.0936235584282623	0.639992778882423	0.801512724684766
RNF139-AS1	0.901939796567996	-0.14889695640834	0.237656959175829	0.477202515321053
AP001107.1	0.860290704955834	-0.217103844689294	0.132283598115729	0.343247115954467
AC096564.1	1.03412997217221	0.0484175187518923	0.875973827267108	0.936831033978087
ARNTL2-AS1	1.55602567843595	0.637865868708759	0.277064049283777	0.513722633869647
AC008393.1	0.880915212907784	-0.182924926824484	0.0617806031507848	0.222834436287302
CXXC4-AS1	0.951342281879195	-0.0719635955199327	0.896486124877671	0.947977554701273
AL357153.1	7.79194630872483	2.9619837364034	0.000133858498215428	0.00269707564615526
LINC01585	1.33759025414294	0.419636240905486	0.0177476768595598	0.101110926849497
AC046130.1	2.87569302597024	1.52390967941167	0.164755232140362	0.392068408270927
AC026250.1	0.954248622862532	-0.0675628954908871	0.679321784896456	0.825636126090015
SCAMP1-AS1	1.07162282700003	0.099797217954922	0.109099609272578	0.311865581598611
AC022075.1	0.845342024955413	-0.24239292169225	0.606092749203188	0.77544439419273
AC083805.1	0.735790801165437	-0.44263245499393	0.0770531261452587	0.255294526665675
AC006064.1	0.83752064373309	-0.255803343540873	0.153464950932358	0.377027765396293
AC008659.1	1.878376166312	0.909486008108287	0.0996030709070426	0.295650849869066
NADK2-AS1	0.954673011779023	-0.0669214193986206	0.739719153700867	0.862936976524034
AC009292.1	0.60485655284313	-0.725335060004246	0.328608407843174	0.564753611024762
AC097382.2	0.990651032825843	-0.0135511523842826	0.903387669452046	0.95163620526278
LINC02202	1.02310510436549	0.0329543618553759	0.874004492532811	0.935975716001059
CEBPA	1.96454453909057	0.974194876168546	5.63289890871541e-11	4.6603514953611e-09
GS1-24F4.2	0.398912343020606	-1.32585633135418	0.00217332944006412	0.0229617629760703
MEF2C-AS2	0.534525848754598	-0.903668378993286	0.0899027167517552	0.278859072105786
AP004609.1	4.35293259410563	2.12198767992309	0.00119493100708897	0.014660643025295
AC112719.2	2.03564891484355	1.02548876353049	0.00583413757205048	0.0463893167047683
AP003352.1	0.86918478724238	-0.20226517066964	0.126190732554912	0.335011524000536
AC090515.2	0.984460062793444	-0.0225954142846835	0.814803066181859	0.902986470570674
LINC01513	1.61577181208054	0.692223467381298	0.320996381672644	0.556939221458068
ALDH1L1-AS2	0.955887144067244	-0.0650877970846277	0.657209279195134	0.812658955027281
LINC02325	9.55831670596771	3.25675657073978	2.1078418609679e-11	1.87678224363704e-09
LINC01096	0.736283597008532	-0.441666533507294	0.0808146942450613	0.262795330955505
AC107959.2	0.766649457924626	-0.383361022915125	0.047690931921942	0.190621001512713
RRS1-AS1	0.628969918504314	-0.668937075338332	0.00283199278958271	0.0277529356287303
P4HA3-AS1	0.653537242820992	-0.61365864233692	0.165236495786761	0.392678189911141
AC022113.1	1.34371045895311	0.426222301484177	0.318381663386222	0.554602230482167
AC087521.2	0.85774387887981	-0.221381169576601	0.168017383785036	0.395466721645915
UBR5-AS1	1.10311165344722	0.141578823315729	0.197631881619009	0.428691522333206
AC116535.1	1.0491669704312	0.0692442949256231	0.542833502334095	0.730153384494804
AC113382.1	1.04909925821265	0.0691511817823811	0.813051930500615	0.902097995502851
AC010198.1	0.651129856535928	-0.618982802344413	0.056192902174932	0.209135128357261
PRR7-AS1	0.783771407726444	-0.351495151040968	0.0231753720972696	0.120370307631874
LINC02458	0.351844025986119	-1.5069920774049	0.113278193067273	0.317338987642782
AC107067.1	1.02042408972329	0.0291688629653111	0.741046959278849	0.863523373089612
AC008781.2	1.27277085330777	0.34797270317175	0.2902514417209	0.527131074654291
AL049840.1	0.853504481257746	-0.228529366858304	0.0704142060575875	0.241239496647467
AC138904.1	0.343830665978317	-1.54022987153199	0.00589117663008547	0.0465984121969717
LINC002481	3.09892033848847	1.63176566917234	1.19375711320169e-11	1.11604352513226e-09
AC096746.1	0.173657718120805	-2.52568156296284	0.00162872984565605	0.0186605334890176
AC018797.2	0.886827573282306	-0.173274467646487	0.0348672683270971	0.157118066967167
AC100861.1	1.94047140978072	0.956407177121592	2.12460873941182e-06	7.78939886461219e-05
PICART1	1.08995668026678	0.12427079701483	0.675824137605671	0.823765301496143
MGC16275	0.96607123915357	-0.0497985159877451	0.457333830237228	0.671034947524034
PLA2G4E-AS1	0.590895827254158	-0.759024283859825	0.0213846765925577	0.114301460152535
ZCCHC23	0.486919600054787	-1.03824452007059	0.000493832413342979	0.00744651489087663
AC044802.1	0.853481253415532	-0.228568629861026	0.0729011545911405	0.246148450225033
AP000977.1	3.79026845637584	1.92230003493092	0.000971511445488203	0.0125176969640643
AC106038.1	0.712006236373159	-0.490038217255763	0.00175657875465703	0.019714591569374
AC091013.1	0.0906040268456376	-3.46428101829869	0.0302746647242949	0.144480776165101
AL157938.3	0.684152855773182	-0.547609401897589	0.00942216401696613	0.0654927965759229
STARD4-AS1	0.468558214216865	-1.09369979375947	9.52035355338332e-05	0.00206031910580048
AC012377.1	0.843793227112045	-0.245038587385895	0.30422731557623	0.539551083121039
DNM1P35	0.822293169863164	-0.282275249275612	0.0749017624040744	0.250628696032817
AP000487.1	0.860143294256897	-0.217351071476196	0.0840173289887346	0.267989767559085
LINC00920	0.756142142376169	-0.403270631836167	0.00887327442789965	0.0633737529613704
AC005920.1	1.01764021801572	0.0252275934091132	0.917455120224433	0.959535509450523
MIR210HG	0.680573118302855	-0.555177926918369	0.000727020208579396	0.00990803488339471
AC138781.1	0.422232358115593	-1.24389094987339	0.130751070302094	0.341308229111217
AC104078.1	2.42068334350214	1.27541436862309	0.000119475005717666	0.00246572147561691
AC091948.1	0.902963731042263	-0.147260054131739	0.319328183702286	0.555733281726112
AC009060.1	0.941164671427633	-0.0874809278661054	0.35956444722856	0.593078337533487
AL359220.1	2.55916637230661	1.35567394053854	7.52628640026642e-08	3.51816257780454e-06
AC010255.1	0.0965313930878755	-3.3728579905351	0.0811392024626922	0.263408092738577
AC105202.1	1.12252088208976	0.166742283458294	0.767586481305703	0.877603768341325
AC010547.1	0.815436241610738	-0.29435601685638	0.0491081563350546	0.193636505093389
AC092343.1	1.78374073090768	0.834905932849869	0.228018992143692	0.466058058056706
AC090061.1	1.02294869019268	0.0327337831467604	0.268002219236592	0.505151763637681
AC008897.2	0.988407565588774	-0.0168220413274714	0.912992809303399	0.957330358036659
AC099487.1	0.411836485661989	-1.27985644716127	0.0170859975513904	0.0983602161994761
AP000802.1	0.66295629399247	-0.593014332420896	0.093920815878037	0.286668530082849
AC139795.2	0.818210025770767	-0.289456879781729	0.00415475627299374	0.0363696782736128
AC008609.1	0.906040268456376	-0.14235292341133	0.826488164522032	0.909039747072526
AC091057.1	0.28559964983951	-1.80793388434077	0.0380934054101571	0.16712118591251
AC120114.1	0.881038995920303	-0.182722218788478	0.297361315823927	0.533288114643754
USP51	0.973301278361401	-0.0390416449486373	0.584741787925274	0.760856085638606
SNCA-AS1	0.771441756588918	-0.374370856629611	0.0317268710406776	0.148234464272859
AC008966.1	1.03587643110936	0.0508519153234107	0.557585217723558	0.740779337856692
AC006064.2	1.02634437049208	0.0375148812785601	0.532361312085994	0.72412831011701
AP001922.1	1.85522531160115	0.891594408512007	0.166574276990496	0.394054381473722
AC024896.1	0.955389085332134	-0.065839699789665	0.885660446368141	0.942766206312481
AL139807.1	1.34720123686707	0.429965368057603	0.0462881209821347	0.187498978796351
AL160313.1	0.648278527316278	-0.625314307017929	0.00570159190344439	0.0457601489173513
NRAV	0.975133928450797	-0.0363277174173546	0.70332484055492	0.842026371410929
FAM13A-AS1	1.27155031984236	0.346588555815329	0.0878762379646654	0.275043504764532
AP001351.1	0.649078571693426	-0.6235349662295	0.00384508025488071	0.0345318494744282
AC079061.1	0.533916586768936	-0.905313726110481	0.180750018191695	0.409574688119119
DPH6-AS1	0.92912409695208	-0.106056794188341	0.668254614725759	0.818272743034856
INSL3	3.54411706926789	1.8254262597797	1.58455528736193e-10	1.21426290012677e-08
AC087257.1	0.78430741089026	-0.350508862434458	0.209165796617871	0.443730273425181
AC008443.3	0.776926723385145	-0.364149559052386	0.377874184392872	0.610107774183036
LINC02039	1.71140939597315	0.775184916396696	0.354603234070388	0.588156648798644
AC108174.1	0.553161427057577	-0.854227536614706	0.49828528688988	0.700272486915916
AC023154.1	0.943635300342533	-0.0836987056905201	0.705418747584476	0.843345252067425
LINC01019	0.831413931666938	-0.266361172065316	0.652862385361527	0.809497405934339
AC008700.1	0.882808466701084	-0.179827628829994	0.58082990227152	0.757254535709731
AC026774.1	0.264261744966443	-1.91996050207488	0.0501966830519627	0.196108980297868
LINC02383	16.006711409396	4.00060503043071	0.158757184931628	0.382794059702993
LINC02150	0.961512121627174	-0.0566230493854469	0.854192295795119	0.924501478743757
AC093879.1	0.345942647956071	-1.53139521415723	0.00551480038824217	0.0447550944702049
AC110760.1	0.407718120805369	-1.29435601685638	0.180801661981774	0.409574688119119
AC009720.1	0.73993288590604	-0.434533674904641	0.559149107428702	0.741382074223647
LINC02283	0.166107382550336	-2.58981190038255	0.485904205849022	0.690907744560077
AC078850.1	0.607110045313692	-0.71997005050062	0.0682988868723168	0.236754280077601
AC016550.1	0	-Inf	0.986685518227694	0.994548494917229
LINC00290	0.0717655658183268	-3.80056440616312	0.0381951961951478	0.167332188017075
LINC02234	0.689650230622018	-0.536063238050054	0.449299631246179	0.66460104294804
AC074194.1	1.01750894501725	0.0250414774156596	0.909060371404465	0.955333203352341
LINC02355	0.368078859060403	-1.44191320527024	0.401335874039432	0.627957076559402
TRPC7-AS1	0.464069405794729	-1.10758750525065	0.0656370554762413	0.230778800920414
STX18-IT1	1.62751677852349	0.702672416612328	0.247342794894822	0.487232993988978
AC026785.2	1.19575364585962	0.257920190116247	0.0814719044273068	0.263831255452335
LINC02513	4.38212273884995	2.13162989333094	6.18839843996231e-05	0.00146469207633437
SLIT2-IT1	0.626928337415312	-0.673627553238499	0.197173042423287	0.427894794246822
LINC02438	0.911831345128671	-0.133161090724809	0.641306535771808	0.802702612180598
AC114956.1	0.754438261206996	-0.40652525098748	0.0332704144080015	0.152366807980095
AC004053.1	0.609834796076407	-0.713509624607456	0.315560105907982	0.552053037075921
LINC02014	0.87195260295829	-0.197678378847842	0.292317608969755	0.528237216738453
AC010307.2	0.612004558693175	-0.708385695597636	0.077336759815351	0.255936767261493
AC107398.2	1.13917040056922	0.187983565894848	0.422573495192409	0.643741177538509
OCIAD1-AS1	0.913011302669317	-0.131295374651535	0.399622149072143	0.626383913501814
AC008948.1	0.524249715081677	-0.931673922638673	0.206471176576492	0.440104657960243
FLJ12825	0.678627770796011	-0.559307625684465	0.00902742327688738	0.0641100917547143
AC108142.1	0.695044589500781	-0.524822560233744	0.690175743102487	0.832749096930576
AC010275.1	0.646601425065784	-0.629051407817621	0.325936305747701	0.561704312599228
TRIM52-AS1	0.932518977395516	-0.100795009395293	0.807343778964435	0.89934158564521
AC122707.1	0.11991709435452	-3.05989076321936	0.240492116778642	0.479585078171998
AC008780.1	0.733027553876766	-0.448060665840362	0.812533149028958	0.901913937931973
AC025465.1	5.32298657718121	2.41223592826631	0.0338871497981769	0.154165918960173
LINC02360	0.696267398419678	-0.522286621734259	0.419828461468251	0.641301654634844
AC026719.1	24.8909395973154	4.63754878590547	0.508732696516694	0.708286221851761
AC111194.1	0.559666725183315	-0.837360119603437	0.407781710002328	0.632860426097571
AC104958.1	0.96886787831284	-0.0456281519496094	0.815008757667903	0.903027077785604
LINC02275	0.543624161073825	-0.879318517577537	0.107148118785961	0.309653095063353
LINC02504	0.36241610738255	-1.46428101829869	0.0986789307469635	0.294274106396607
AC092435.1	1.28095348299005	0.357218086079181	0.752154586858757	0.868778506615088
AC093864.1	0.888224869919312	-0.171003128168076	0.434571722334299	0.654351544393678
AC243972.1	13.2360665304931	3.72640254331042	1.52057174127394e-09	9.73686658162334e-08
AC010280.1	0.538371753720455	-0.893325375571416	0.408788977555437	0.633372249115973
AC011352.1	0.827504008399903	-0.273161794587257	0.585762031477014	0.761653578898276
AC008610.1	1.14951308271359	0.20102288559381	0.405017120687923	0.630558711292489
LINC02434	1.07392510449582	0.102893383323213	0.871245527578007	0.933983996941496
LINC00498	1.11391963740957	0.155645154677294	0.804114039718242	0.897597093431587
AL645924.1	0.679530201342282	-0.557390422690175	0.0958261145071596	0.289131382470864
LINC02469	1.5308956260125	0.614375925576305	0.301115180894482	0.53699139381287
AC107464.2	0.800335570469799	-0.32132306445665	0.336501576155058	0.570577257666531
AC010395.1	0.650998773609992	-0.619273269328171	0.822283355557976	0.906120590654352
AC005150.1	0.191562799616491	-2.38411066961471	0.198454366163057	0.429958082520358
AC139718.1	2.59103309595778	1.37352744356479	0.075638096197994	0.252460036185307
LINC02485	1.01929530201342	0.0275720780309816	0.96341371157505	0.984689492676849
LINC02119	1.0016502665873	0.00237886907700104	0.869142038930766	0.933119995632032
FGF10-AS1	4.78014348530433	2.25705392415375	0.15208739078436	0.374964403070406
AC026719.2	5.73825503355705	2.5206120893111	0.462987746212558	0.674106136783271
AC107027.1	0.900197539871213	-0.151686472866021	0.463718731293855	0.674331315754824
AC139491.1	1.28810424874982	0.36524935825701	0.000401851817630369	0.0063568741844777
LINC01962	0.940403363340941	-0.0886483961063177	0.713872101466552	0.848546934973118
BACH1-IT1	0.672170371606681	-0.573101142955762	0.000523754380209972	0.00779578720359448
AC104137.1	0.582099571464954	-0.780662139396729	0.0129512494858721	0.0819223487438554
PCP4L1	0.126750097309539	-2.97994124006163	0.00222711736255326	0.0232421962173258
LINC02062	1.11606384334381	0.158419557490603	0.480290924573581	0.686476051649352
AC113355.1	0.418921844555099	-1.25524697981726	0.184926695462193	0.413706550819823
LNX1-AS2	0.717500096985685	-0.478949068087529	0.438849451959591	0.658126849493287
LINC02380	2.26510067114094	1.17957517147603	0.144572825841992	0.363175454672792
LINC02267	0.804035734921552	-0.314668472278637	0.585874522433452	0.761693910475642
AC112695.1	0.285516891320286	-1.80835199622339	0.0425848942177934	0.178052851539423
AC008443.4	0.915693665532775	-0.127063052386736	0.743069126852608	0.864383458989404
AC024230.1	0.791429240223737	-0.337467726637035	0.220761844618271	0.457020036611207
AC105415.1	0.941340538655975	-0.0872113692188695	0.82617593566178	0.908952502681108
LINC02437	0.0156409964736662	-5.99852376141198	0.00693658544789867	0.0529821383598077
LINC02058	0.161792905081496	-2.62777975058157	0.0356942309014329	0.159667638611242
AC034226.1	0.509011386773245	-0.974230164603004	0.00864661815609368	0.0624708138650076
AC091906.1	0.668357059018268	-0.581309049596394	0.0757302996368107	0.252600613753638
LINC02117	0.751059696220417	-0.413000513355	0.416569824328211	0.639597846550246
AC010931.2	0.873681687440077	-0.194820343305466	0.76439464793876	0.875994816283135
AC008676.1	1.35186960690316	0.43495600476639	0.0913919610576434	0.281337979561379
OTX2-AS1	0.453020134228188	-1.14235292341133	0.0282246480971109	0.137433455760359
AC095050.1	0.226510067114094	-2.14235292341133	0.0505232094606814	0.197302207705894
AC114956.2	0.864856619890177	-0.209467119269867	0.355500553279325	0.588764335271639
AC109454.2	0.839919243262318	-0.251677472883798	0.0233197305175867	0.120918558296682
AC068721.1	0.0340616642276833	-4.87570726402516	0.270420147446015	0.508376826557972
AC106882.1	14.6584372003835	3.8736593945773	1.73726165587173e-09	1.09740940680708e-07
AC023794.1	1.06540528492533	0.0914023424943903	0.635757282707937	0.797410231807146
AC126768.1	0.0828695367490588	-3.5930143324209	0.00900567119563598	0.0640258707285177
FLJ42969	0.634228187919463	-0.656926096241089	0.0402569774564878	0.17288503572282
AC025465.2	0.1115126484254	-3.16472073643979	0.271748748542694	0.509644744257903
AC117422.1	1.14375698057012	0.193780548470481	0.70725933956641	0.844897465577098
AC022447.2	0.789473684210526	-0.341036917835067	0.594855140447836	0.768373046901308
AC092608.1	0.536912751677852	-0.897240425574799	0.32225638407503	0.558231412769586
AC012613.1	2.76059144295302	1.46497739033828	0.0236439700187072	0.122058241692377
AC083795.2	0.74496644295302	-0.424752654112056	0.502139320662339	0.703190609477563
AC010273.1	0.835925137774868	-0.258554348989082	0.0326915253936242	0.151079125509141
AC010486.1	1.46360351058338	0.549524781226337	0.584327059364525	0.760422282572236
LINC01331	0.786562430857733	-0.346366815432924	0.635118911305224	0.797010295542623
AC083902.1	1.85663989437782	0.89269402368787	0.0989002754933932	0.294370797703831
LINC02102	1.45677062771417	0.542773739235258	0.261241676725227	0.498816543788316
ARHGAP22-IT1	1.72971323978035	0.790532880730133	0.240536360204139	0.479585078171998
LINC02100	2.21278275249937	1.14586181658089	3.52690576130929e-07	1.4654685316658e-05
AC079226.1	0.883389261744966	-0.178878799436445	0.843353589676292	0.919047990428215
LINC02415	0.45503355704698	-1.13595515221318	0.345315814329992	0.579077587115891
LINC02144	1.47770853307766	0.563361736770436	0.765685188177897	0.876931376243434
AC079594.2	1.32563283533624	0.406681243029632	0.00454533951704009	0.038666405045321
AC083902.2	1.57755176329803	0.657687344306499	0.0549847601433292	0.206363919140901
AC021127.1	1.85894468872946	0.894483844769041	0.0467061285223562	0.188457313575964
EGFLAM-AS4	0.275252739784215	-1.86117117086728	0.023676674875005	0.122092241261126
AC008852.1	0.226510067114094	-2.14235292341133	0.26212461255383	0.499532511208114
AC104063.1	0.853105850598191	-0.22920333733113	0.475904045584492	0.683395654646461
AC010235.1	1.12524355921195	0.170237306896695	0.749359433750972	0.867455662127869
AC008883.1	1.24432684388526	0.315365483956015	0.353588418307888	0.587053475894236
AC012339.1	0.508266492060894	-0.976342971972401	0.265374527448592	0.501919169960932
AC108727.1	0.905728807380935	-0.142848950592043	0.389775814414415	0.619522728263744
AC097534.1	0.72127283007111	-0.471383015536033	0.0268374926087289	0.132964344673559
AC093297.1	0.929573781922775	-0.105358715929129	0.731437101880979	0.857347726364754
AC106771.1	0.723918560712876	-0.466100688551564	0.132378786134669	0.343303542738702
AC092903.2	1.16017972543205	0.214348313029622	0.143906553397692	0.362687701467249
AC097103.1	1.23042505592841	0.299156787228704	0.796598827682053	0.893412022588298
AC078850.2	0.843554732700764	-0.245446416375434	0.690570645404233	0.833030433418249
LINC02432	0.547829411264973	-0.868201372934807	0.444395696183014	0.660701219071442
AC022447.3	0.490771812080537	-1.02687570599139	0.285781651421367	0.522827836090195
AC079226.2	1.16159008776458	0.216101047501146	0.820689007993032	0.90552524913745
AC021660.2	0.691073320886108	-0.533089310370611	0.848651576818129	0.921717693850689
LINC02065	0.50990158605953	-0.971709269380863	0.63252287418892	0.795140022965203
AC114316.1	0.0747703134163029	-3.74139060934421	0.0362040057902956	0.161100071458103
USP46-AS1	1.05571990885894	0.0782271266479324	0.49732695478119	0.699805794739516
AC026782.2	0.879293692265782	-0.1855829754729	0.735294920029402	0.85971388286079
AC091917.2	2.32817942400816	1.21920224559674	0.123057799439134	0.331105320673027
AC010280.2	1.23791166683807	0.307908372418645	0.0783996476544726	0.258254153254929
HHIP-AS1	0.649261143046318	-0.623129225291021	0.172528208275519	0.399842890225044
AC105001.1	0.948432736698595	-0.0763826342420359	0.355163982543785	0.588619594125758
AC022126.1	2.76989453499521	1.46983104604485	8.12399271697374e-05	0.00180836209311875
LINC01846	1.19492267289174	0.256917260009196	0.67426588053604	0.822294771345087
AC021087.1	0.880578448471337	-0.18347655911131	0.193021511716867	0.424003316034066
AC114284.1	1.26165647930082	0.335319150357858	0.325138724720755	0.561144658764112
AC034234.1	1.63087248322148	0.705643983143619	0.380360612657294	0.612014193137271
AC027607.1	0.909520964326511	-0.136821202715585	0.497680275327297	0.699986895446803
LINC01335	0.293506002457699	-1.768538086859	0.138085152474528	0.353396685049099
AC122719.1	0.599213882724137	-0.738857046015178	0.366566343772387	0.598909801808122
AC027801.2	0.422818791946309	-1.24188859696225	0.115092341935147	0.319476931339574
AC025773.1	1.25119846596357	0.323310648937481	0.817486248513304	0.903924179461961
AC011389.2	0.926109231723103	-0.110745729942509	0.725086822544274	0.853799339240343
AC012640.1	0.445093511872319	-1.16781962410808	0.782553570361585	0.885591391614292
AC137810.1	1.47986577181208	0.565466325095359	0.2532528427821	0.493335147117468
AC106799.2	0.926174496644295	-0.110644063683993	0.599029428013096	0.771270736409929
AL133372.2	0.412377190019532	-1.27796356032831	0.169189156078879	0.396826246909543
AC019163.1	1.06278141194461	0.0878449004139175	0.755660526788323	0.870493158581575
AC004054.1	0.951342281879195	-0.0719635955199327	0.897199940888153	0.94810921751592
AC100773.1	2.0008389261745	1.00060503043071	0.472492960548032	0.681162172423061
AC097375.1	7.66228882203194	2.93777540768034	3.02048658195095e-08	1.4941020663841e-06
AC126768.2	0.170331466097122	-2.55358311971287	0.000768870179363232	0.0103130090485895
AC145098.1	2.10548369837042	1.07415170553731	1.12660290985762e-10	8.77717550354904e-09
AC093722.1	0.313482286976468	-1.67354416769151	0.0581063725617253	0.214463670382775
AC094108.1	0.241610738255034	-2.04924351901985	0.0331207485073492	0.152160136508702
SNORA58	0.683614294091912	-0.548745531401814	0.0430489458891412	0.178873153385591
AC093599.1	0.747995236631219	-0.418899012087819	0.0952009093500596	0.288204300772197
AC010486.2	0.675411836485662	-0.566160632317906	0.551853034244194	0.736723406704122
AC004672.1	0.743906746732603	-0.42680631288003	0.202186061824575	0.435022538883634
AC092674.1	17.5545302013423	4.13377148186291	0.00290264161262434	0.0282087281043918
AC009567.1	0.503355704697987	-0.990349829966281	0.462895123257539	0.674106136783271
AC093810.1	0.787861103005544	-0.343986784580981	0.650692597504815	0.808365291503329
AC109492.1	0.417272490924672	-1.26093828215745	0.062788769185318	0.224770581437596
AC027627.1	0.948106423777565	-0.0768790859340493	0.769336817089149	0.878869429875378
AC035140.1	0.936623906210177	-0.0944582333070194	0.730806859011926	0.856823843102896
AC051649.1	1.3939081053175	0.47913545333494	0.629292033486147	0.79278415591726
