"chromosome_name","start_position","end_position","strand","ensembl_gene_id","entrezgene","external_gene_id"
"X",142760232,142761441,-1,"ENSG00000213924",NA,"HNRNPH1P2"
"1",154452488,154453977,1,"ENSG00000273110",126669,"RP11-350G8.9"
"5",147618133,147622157,1,"ENSG00000248109",NA,"CTC-295J13.3"
"11",63650059,63650157,-1,"ENSG00000202089",NA,"RNU6-1306P"
"16",78529823,78540465,-1,"ENSG00000260733",NA,"RP11-264L1.4"
"1",154526085,154527493,1,"ENSG00000229780",NA,"UBE2Q1-AS1"
"8",82433917,82434467,-1,"ENSG00000237264",NA,"FTH1P11"
"11",63737942,63738048,1,"ENSG00000207200",100873759,"RNU6-45P"
"11",63952744,63972015,1,"ENSG00000168439",10963,"STIP1"
"3",129753396,129754382,-1,"ENSG00000251178",NA,"OR7E21P"
"2",74728844,74729492,1,"ENSG00000272183",NA,"RP11-523H20.3"
"5",147647870,147763346,-1,"ENSG00000247199",102546294,"RP11-373N22.3"
"11",63803442,63871125,1,"ENSG00000256824",NA,"RP11-21A7A.2"
"1",154551541,154552139,-1,"ENSG00000233875",NA,"RP11-61L14.6"
"16",78568271,78569545,1,"ENSG00000261837",NA,"RP11-264L1.3"
"11",57798402,57799403,1,"ENSG00000172381",219952,"OR6Q1"
"8",82517804,82543369,-1,"ENSG00000251521",NA,"IMPA1P"
"2",74729722,74731805,1,"ENSG00000257702",151534,"LBX2-AS1"
"8",144077267,144077899,1,"ENSG00000253971",100128627,"CDC42P3"
"1",150229554,150237478,1,"ENSG00000118298",23632,"CA14"
"1",154909846,154910535,1,"ENSG00000270361",NA,"RP11-307C12.13"
"16",78859178,78859903,1,"ENSG00000243101",NA,"RPS3P7"
"11",63849162,63854647,1,"ENSG00000256481",NA,"RP11-21A7A.4"
"3",129774567,129774763,-1,"ENSG00000251610",NA,"RP11-77P16.3"
"2",91777536,91809447,1,"ENSG00000233991",NA,"AC116050.1"
"8",144138477,144139233,-1,"ENSG00000250115",NA,"AK3P2"
"1",154934301,154935099,1,"ENSG00000271380",NA,"RP11-307C12.12"
"8",48043404,48043510,-1,"ENSG00000200986",NA,"RNU6-819P"
"16",78931062,78933541,1,"ENSG00000260816",NA,"RP11-319G9.3"
"11",57885972,57886916,-1,"ENSG00000172377",219954,"OR9I1"
"14",58751491,58752116,1,"ENSG00000180189",NA,"HMGB1P14"
"5",147686861,147687821,1,"ENSG00000249834",NA,"PGBD4P3"
"8",48068741,48069394,1,"ENSG00000188873",NA,"RPL10AP2"
"16",79028242,79038627,1,"ENSG00000261537",NA,"RP11-319G9.5"
"20",3907956,3996229,-1,"ENSG00000101236",11237,"RNF24"
"5",147809722,147810370,-1,"ENSG00000251330",NA,"CTD-2283N19.1"
"1",154948169,154948259,1,"ENSG00000264349",100423020,"MIR4258"
"2",74845983,74848106,-1,"ENSG00000233872",NA,"AC005033.6"
"8",144147332,144148004,-1,"ENSG00000243328",NA,"RP11-520P18.1"
"5",80256491,80525975,1,"ENSG00000113319",5924,"RASGRF2"
"14",58759011,58759106,-1,"ENSG00000252782",NA,"RNU6-341P"
"11",57957906,57958990,1,"ENSG00000186513",219957,"OR9Q2"
"5",148024250,148025953,-1,"ENSG00000253297",NA,"HTR4-IT1"
"3",129800674,129832070,1,"ENSG00000251287",NA,"ALG1L2"
"16",79111273,79112131,-1,"ENSG00000260694",NA,"RP11-556H2.4"
"1",155017667,155018594,-1,"ENSG00000232093",100505666,"RP11-307C12.11"
"8",82529455,82530795,-1,"ENSG00000254151",NA,"NIPA2P4"
"2",179966419,180129517,-1,"ENSG00000187231",91404,"SESTD1"
"14",58836741,58862359,-1,"ENSG00000258658",NA,"RP11-517O13.3"
"5",148349903,148350216,1,"ENSG00000272411",NA,"RP11-44B19.1"
"2",201577028,201599900,-1,"ENSG00000237166",100507140,"AC007163.3"
"X",142840832,142911228,1,"ENSG00000225970",NA,"RP3-526F5.2"
"16",79123947,79135651,1,"ENSG00000260479",NA,"RP11-556H2.3"
"2",111961541,111963792,-1,"ENSG00000227992",NA,"AC108463.2"
"14",58865275,58893843,1,"ENSG00000258378",NA,"RP11-517O13.1"
"20",45186463,45304714,-1,"ENSG00000158296",64849,"SLC13A3"
"2",74855455,74856069,-1,"ENSG00000108442",NA,"TVP23BP2"
"10",94447945,94455403,1,"ENSG00000152804",3087,"HHEX"
"8",82539504,82539852,1,"ENSG00000240427",NA,"RPS26P34"
"X",142889486,142889828,1,"ENSG00000235729",NA,"RP11-29O6.2"
"11",57970674,57971653,-1,"ENSG00000197887",219958,"OR1S2"
"10",38383264,38414472,1,"ENSG00000075407",101929740,"ZNF37A"
"10",38383264,38414472,1,"ENSG00000075407",7587,"ZNF37A"
"16",79139854,79144779,1,"ENSG00000260511",NA,"RP11-556H2.2"
"8",82546592,82547897,-1,"ENSG00000205184",NA,"SLC10A5P1"
"14",58908562,58908710,1,"ENSG00000252198",NA,"Y_RNA"
"2",74981797,74981946,-1,"ENSG00000224646",NA,"AC007387.2"
"5",96392106,96393062,-1,"ENSG00000213701",NA,"SETP22"
"14",58930689,58930854,1,"ENSG00000258650",NA,"HSBP1P1"
"8",82704058,82727949,1,"ENSG00000253334",NA,"RP13-923O23.6"
"16",79246608,79263350,-1,"ENSG00000261722",NA,"RP11-679B19.2"
"5",96511654,96511817,-1,"ENSG00000206698",NA,"RNU1-73P"
"11",694438,727727,1,"ENSG00000177106",64787,"EPS8L2"
"2",201640307,201640473,1,"ENSG00000201737",NA,"RNU1-133P"
"8",82720007,82720961,1,"ENSG00000231942",NA,"HNRNPA1P36"
"2",75059782,75061114,-1,"ENSG00000272711",NA,"RP11-259N19.1"
"8",48076493,48077147,1,"ENSG00000248531",NA,"NDUFA5P12"
"19",7968728,7979363,1,"ENSG00000076984",5609,"MAP2K7"
"2",228627768,228627868,-1,"ENSG00000252346",NA,"RNA5SP121"
"2",201645218,201676893,-1,"ENSG00000230408",NA,"AC007163.6"
"16",79298351,79298470,1,"ENSG00000222244",NA,"RNA5SP431"
"3",72622116,72622219,1,"ENSG00000238568",NA,"snoU13"
"11",102751222,102751576,1,"ENSG00000255469",NA,"RP11-725K16.2"
"5",148437117,148437219,-1,"ENSG00000251842",NA,"RNU6-732P"
"2",228643226,228643451,-1,"ENSG00000226718",NA,"SNRPGP8"
"1",155092966,155093074,1,"ENSG00000202027",NA,"Y_RNA"
"16",79539500,79550190,1,"ENSG00000261472",NA,"RP11-467I17.1"
"5",148441876,148441972,-1,"ENSG00000207714",693169,"MIR584"
"11",102774622,102774683,-1,"ENSG00000238562",NA,"RNU7-159P"
"3",72625842,72626005,1,"ENSG00000199469",NA,"RNU1-62P"
"2",75145275,75165545,1,"ENSG00000204792",NA,"AC104135.3"
"11",57982217,57983195,1,"ENSG00000172774",219959,"OR1S1"
"1",155115747,155115808,1,"ENSG00000251780",NA,"RNU7-150P"
"11",102915966,102916441,1,"ENSG00000239861",NA,"RP11-690D19.1"
"16",79703552,79703634,-1,"ENSG00000221330",NA,"AC009159.1"
"3",72632521,72632686,1,"ENSG00000239568",NA,"RP11-654C22.1"
"7",37945543,38065297,-1,"ENSG00000106483",6424,"SFRP4"
"15",55702723,55800432,-1,"ENSG00000256061",161582,"DYX1C1"
"1",155121020,155121295,1,"ENSG00000223452",NA,"HMGN2P18"
"X",143391959,143392205,-1,"ENSG00000224630",NA,"RP1-169P22.2"
"10",127660757,127661695,-1,"ENSG00000233409",101410540,"FANK1-AS1"
"5",148442880,148489350,1,"ENSG00000250072",NA,"CTC-529P8.1"
"11",102921416,102926528,-1,"ENSG00000260966",NA,"RP11-690D19.3"
"2",201689396,201692061,1,"ENSG00000260006",NA,"RP11-469M7.1"
"2",75146682,75151973,-1,"ENSG00000236209",NA,"AC104135.2"
"16",79710005,79841819,1,"ENSG00000260876",101928248,"RP11-345M22.1"
"12",110718561,110788898,1,"ENSG00000174437",488,"ATP2A2"
"11",103272741,103273314,-1,"ENSG00000254895",NA,"RP11-37O16.7"
"8",48100928,48101183,1,"ENSG00000254348",NA,"RP11-1134I14.4"
"2",228666556,228669421,1,"ENSG00000229172",NA,"AC073065.3"
"1",155164968,155165063,1,"ENSG00000271748",693235,"MIR92B"
"11",57995354,57996390,-1,"ENSG00000180475",219960,"OR10Q1"
"2",75167385,75169797,1,"ENSG00000230836",101927861,"AC104135.4"
"6",52051185,52055436,1,"ENSG00000112115",3605,"IL17A"
"2",201694732,201694839,1,"ENSG00000207116",100873740,"RNU6-31P"
"X",143392257,143392818,1,"ENSG00000235598",NA,"RRM2P4"
"2",201707909,201708022,-1,"ENSG00000221530",NA,"AC005037.2"
"2",91805186,91847998,-1,"ENSG00000143429",654342,"AC027612.6"
"2",91805186,91847998,-1,"ENSG00000143429",645166,"AC027612.6"
"1",155166659,155175286,1,"ENSG00000231064",NA,"RP11-263K19.4"
"2",201708963,201710184,1,"ENSG00000224346",NA,"AC005037.1"
"11",58034264,58035732,-1,"ENSG00000172772",81341,"OR10W1"
"11",103273316,103274150,-1,"ENSG00000254931",NA,"RP11-37O16.6"
"2",201713761,201713867,-1,"ENSG00000223092",NA,"RNA5SP115"
"6",139349819,139364439,1,"ENSG00000146386",58527,"ABRACL"
"8",48102395,48104885,1,"ENSG00000255366",NA,"RP11-1134I14.8"
"8",48105625,48105970,-1,"ENSG00000253502",NA,"ATP6V1G1P2"
"10",75910960,76469061,1,"ENSG00000156110",132,"ADK"
"11",58125597,58126542,-1,"ENSG00000197786",219965,"OR5B17"
"3",129808276,129813147,-1,"ENSG00000248243",NA,"RP11-93K22.13"
"2",111968572,111970053,-1,"ENSG00000271590",NA,"RP11-181E10.3"
"X",143922298,143923181,1,"ENSG00000215054",NA,"HNRNPCP10"
"11",64590859,64612041,-1,"ENSG00000171219",55561,"CDC42BPG"
"2",112022860,112037457,1,"ENSG00000229118",NA,"AC068491.2"
"3",129815216,129815281,1,"ENSG00000266849",NA,"AC083906.2"
"11",58169937,58170882,-1,"ENSG00000172769",441608,"OR5B3"
"8",48109655,48109946,-1,"ENSG00000253817",NA,"RP11-1134I14.6"
"2",228734799,228735360,-1,"ENSG00000183514",NA,"TDGF1P2"
"10",127834043,127834151,-1,"ENSG00000222740",NA,"RNA5SP328"
"3",129817935,129830315,-1,"ENSG00000253540",NA,"FAM86HP"
"X",144138628,144138957,1,"ENSG00000201912",NA,"RN7SKP189"
"10",127961387,127961980,1,"ENSG00000213170",NA,"RP11-81B10.2"
"16",79750622,79804460,-1,"ENSG00000261390",102467146,"RP11-345M22.2"
"11",58189738,58190786,-1,"ENSG00000172365",390190,"OR5B2"
"X",153448107,153461633,1,"ENSG00000147380",101060233,"OPN1MW"
"X",153448107,153461633,1,"ENSG00000147380",728458,"OPN1MW"
"X",153448107,153461633,1,"ENSG00000147380",2652,"OPN1MW"
"X",144258102,144258414,1,"ENSG00000233548",NA,"CYCSP44"
"2",132129867,132131223,-1,"ENSG00000231777",NA,"MTND4P21"
"1",155180942,155183610,-1,"ENSG00000236263",NA,"RP11-263K19.6"
"10",128102438,128110448,-1,"ENSG00000235180",101101772,"LINC00601"
"12",98115494,98115600,1,"ENSG00000206899",100873757,"RNU6-36P"
"2",228752347,228752460,1,"ENSG00000272237",NA,"SNORA25"
"2",75317939,75318041,1,"ENSG00000263909",100846995,"MIR5000"
"2",229034459,229034565,1,"ENSG00000200281",NA,"RNU6-624P"
"12",98332834,98332899,-1,"ENSG00000265861",100616287,"MIR4495"
"11",58206593,58207646,-1,"ENSG00000172362",390191,"OR5B12"
"6",149887430,149912884,1,"ENSG00000055211",116254,"GINM1"
"2",75381492,75417075,1,"ENSG00000270571",NA,"RP11-355F16.1"
"1",45249257,45253377,-1,"ENSG00000142959",266675,"BEST4"
"8",48114067,48114520,-1,"ENSG00000215177",NA,"IGLV8OR8-1"
"12",98389161,98389226,-1,"ENSG00000263890",100422924,"MIR4303"
"2",229216836,229217931,-1,"ENSG00000203387",NA,"AC074019.2"
"12",98506792,98686223,-1,"ENSG00000258312",NA,"RP11-690J15.1"
"4",156680144,156728743,1,"ENSG00000061918",2983,"GUCY1B3"
"2",75645972,75646075,-1,"ENSG00000238521",NA,"snoU13"
"2",75683120,75683704,-1,"ENSG00000236167",NA,"GAPDHP57"
"11",58274648,58275578,-1,"ENSG00000198283",219968,"OR5B21"
"5",177263435,177264647,-1,"ENSG00000214351",NA,"OR1X5P"
"16",79831947,79861047,-1,"ENSG00000261082",NA,"RP11-345M22.3"
"12",98711519,98712127,1,"ENSG00000257580",NA,"RP11-718L23.1"
"3",129831393,129839422,1,"ENSG00000249846",NA,"RP11-77P16.4"
"11",107879459,107978503,1,"ENSG00000166266",8065,"CUL5"
"4",166282346,166419472,1,"ENSG00000109472",1363,"CPE"
"13",29598748,30077892,1,"ENSG00000132938",23281,"MTUS2"
"11",3239174,3240043,-1,"ENSG00000182170",386746,"MRGPRG"
"2",75701579,75709705,1,"ENSG00000237293",NA,"AC007099.2"
"12",98811674,98811816,-1,"ENSG00000201296",NA,"RNU4-41P"
"X",144314449,144315139,-1,"ENSG00000234712",NA,"RP11-143G3.1"
"22",29083731,29138410,-1,"ENSG00000183765",11200,"CHEK2"
"2",75716702,75716836,1,"ENSG00000238410",NA,"snoU109"
"12",98847613,98850923,-1,"ENSG00000227825",121456,"SLC9A7P1"
"5",177284946,177298195,-1,"ENSG00000249186",NA,"RP11-423H2.5"
"X",144711736,144713893,1,"ENSG00000231093",NA,"RP13-150K15.1"
"2",75751194,75769832,1,"ENSG00000231172",NA,"AC007099.1"
"3",129886633,129886873,-1,"ENSG00000248618",NA,"ENPP7P3"
"16",80074559,80079642,1,"ENSG00000260237",NA,"RP11-148M9.1"
"22",18560689,18613905,1,"ENSG00000215193",55670,"PEX26"
"16",616996,619495,1,"ENSG00000257108",283948,"NHLRC4"
"8",48423596,48424703,-1,"ENSG00000253330",NA,"RP11-697N18.3"
"1",155183616,155197214,-1,"ENSG00000160766",2630,"GBAP1"
"20",61975420,62009753,-1,"ENSG00000101204",1137,"CHRNA4"
"2",132137726,132138486,-1,"ENSG00000227661",NA,"AC073869.10"
"17",45915058,45918699,-1,"ENSG00000141295",90507,"SCRN2"
"12",98906751,98910200,-1,"ENSG00000257167",100128191,"TMPO-AS1"
"20",4050799,4055812,-1,"ENSG00000205300",NA,"RP11-352D3.2"
"18",49866542,51057784,1,"ENSG00000187323",1630,"DCC"
"8",48439959,48440710,1,"ENSG00000269924",NA,"RP11-697N18.4"
"6",139456249,139501939,1,"ENSG00000112406",51696,"HECA"
"11",3248928,3253616,-1,"ENSG00000184350",116534,"MRGPRE"
"2",229347977,229476111,-1,"ENSG00000232023",NA,"AC009410.1"
"X",12885202,12908499,1,"ENSG00000196664",51284,"TLR7"
"5",96519303,96772921,1,"ENSG00000251513",NA,"RP11-155G15.2"
"11",58294344,58345693,-1,"ENSG00000110031",9404,"LPXN"
"11",103274240,103274895,-1,"ENSG00000255417",NA,"RP11-37O16.4"
"X",144849613,144849860,1,"ENSG00000270709",NA,"GS1-115M3.4"
"2",229452519,229452589,-1,"ENSG00000251801",NA,"SNORD112"
"4",152591656,152682175,-1,"ENSG00000059691",5188,"PET112"
"8",48459366,48460488,-1,"ENSG00000251354",NA,"RP11-697N18.1"
"2",73143389,73162020,1,"ENSG00000135638",2016,"EMX1"
"2",229548253,229549296,-1,"ENSG00000228226",NA,"AC074019.1"
"22",31372501,31374834,-1,"ENSG00000269987",NA,"RP3-430N8.11"
"5",96523794,96537584,-1,"ENSG00000248758",NA,"CTD-2215E18.2"
"2",229618040,229618502,1,"ENSG00000237322",NA,"RPL7L1P10"
"16",80099733,80201474,1,"ENSG00000260706",NA,"RP11-525K10.1"
"22",31373502,31373844,-1,"ENSG00000269972",NA,"RP3-430N8.10"
"17",47280153,47287936,-1,"ENSG00000167083",2793,"GNGT2"
"5",177335466,177335558,1,"ENSG00000221204",NA,"AC106795.1"
"5",134094469,134190823,1,"ENSG00000145833",9879,"DDX46"
"3",132036211,132087142,1,"ENSG00000014257",55,"ACPP"
"7",144707054,144708086,1,"ENSG00000214035",NA,"AC073310.4"
"X",145072385,145072455,-1,"ENSG00000216032",NA,"AL445258.1"
"2",132138489,132139163,-1,"ENSG00000236590",NA,"MTATP6P4"
"X",145074271,145074343,-1,"ENSG00000252219",102466721,"hsa-mir-892c"
"2",60611740,60611898,1,"ENSG00000200807",NA,"RNU1-32P"
"22",31455975,31456269,1,"ENSG00000240186",NA,"RN7SL633P"
"X",145075793,145075869,-1,"ENSG00000216075",100126303,"MIR890"
"2",60614497,60614580,-1,"ENSG00000266078",100616473,"MIR4432"
"5",96559075,96563661,-1,"ENSG00000251054",NA,"CTD-2215E18.3"
"5",177366623,177410055,1,"ENSG00000250101",NA,"RP11-1252I4.2"
"11",103275037,103276562,-1,"ENSG00000255350",NA,"RP11-37O16.3"
"8",48504709,48505171,-1,"ENSG00000254065",NA,"RP11-697N18.2"
"2",60722821,60727099,1,"ENSG00000233953",NA,"AC009970.1"
"5",96672562,96672744,-1,"ENSG00000249761",NA,"CTD-2278B20.1"
"16",80188950,80597032,-1,"ENSG00000259867",NA,"RP11-525K10.3"
"2",75825197,75825685,1,"ENSG00000230477",NA,"AC005034.2"
"22",31478142,31479551,-1,"ENSG00000273387",NA,"RP3-412A9.16"
"5",177377336,177390961,1,"ENSG00000249684",100128340,"RP11-423H2.3"
"X",145076302,145076378,-1,"ENSG00000216005",100126306,"MIR888"
"22",31509003,31509382,1,"ENSG00000235573",NA,"RP3-412A9.12"
"5",60642953,60643543,1,"ENSG00000251682",NA,"RP11-631M6.3"
"7",99928400,99928500,-1,"ENSG00000201913",NA,"Y_RNA"
"2",75855079,75855293,1,"ENSG00000221638",NA,"U3"
"8",48580333,48580439,1,"ENSG00000207369",NA,"RNU6-665P"
"2",60867840,60868135,1,"ENSG00000242158",NA,"RN7SL361P"
"8",48717640,48717740,-1,"ENSG00000207450",NA,"Y_RNA"
"2",75862267,75862370,1,"ENSG00000239018",NA,"snoU13"
"2",229868602,229869116,1,"ENSG00000226297",NA,"AC007677.2"
"17",27082996,27182250,-1,"ENSG00000173065",55731,"FAM222B"
"5",60670939,60671682,1,"ENSG00000250461",NA,"RP11-631M6.2"
"X",145078187,145078261,-1,"ENSG00000215943",100126342,"MIR892A"
"2",75878414,75878753,-1,"ENSG00000226247",NA,"AC005034.3"
"8",48802619,48802691,1,"ENSG00000211562",NA,"AC103686.1"
"2",60910008,60910379,-1,"ENSG00000271134",NA,"RP11-416L21.2"
"22",31551952,31552633,-1,"ENSG00000214125",NA,"RP3-412A9.15"
"X",153461812,153482755,-1,"ENSG00000182242",101060234,"TEX28P1"
"X",153461812,153482755,-1,"ENSG00000182242",1527,"TEX28P1"
"17",72838162,72857627,-1,"ENSG00000161509",2905,"GRIN2C"
"8",48891974,48892081,1,"ENSG00000222522",NA,"RNU6-519P"
"7",99933702,99949523,1,"ENSG00000242294",101735302,"STAG3L5P"
"7",38217824,38270272,1,"ENSG00000010270",83930,"STARD3NL"
"5",60686495,60687698,-1,"ENSG00000213891",NA,"RPL3P6"
"1",46972668,46979898,1,"ENSG00000197587",127343,"DMBX1"
"5",96704480,96706125,1,"ENSG00000251389",NA,"YTHDF1P1"
"X",145078716,145078792,-1,"ENSG00000216098",100126307,"MIR892B"
"2",132139413,132140070,-1,"ENSG00000234480",NA,"AC073869.8"
"17",34493061,34503996,-1,"ENSG00000224226",414059,"TBC1D3B"
"2",60938619,60939055,1,"ENSG00000213495",NA,"RP11-416L21.1"
"8",49106410,49107187,-1,"ENSG00000253843",NA,"RP11-769N21.2"
"10",94590935,94819250,1,"ENSG00000138190",54536,"EXOC6"
"6",155054459,155155192,1,"ENSG00000213079",22828,"SCAF8"
"X",145082571,145082649,-1,"ENSG00000216064",100126304,"MIR891B"
"5",60853110,60853194,1,"ENSG00000223200",NA,"AC008836.1"
"2",60946775,60946876,1,"ENSG00000252718",NA,"RNU6-612P"
"8",49206586,49207254,-1,"ENSG00000253654",NA,"CTD-2210A23.1"
"2",60962030,60962850,-1,"ENSG00000271707",NA,"ATP1B3P1"
"3",63805038,63834312,1,"ENSG00000163632",NA,"C3orf49"
"2",230101056,230101325,-1,"ENSG00000253006",NA,"RN7SKP283"
"X",145109312,145109390,-1,"ENSG00000216056",100126341,"MIR891A"
"2",132140216,132141634,-1,"ENSG00000237910",NA,"AC073869.7"
"2",230470954,230471015,1,"ENSG00000238782",NA,"RNU7-9P"
"8",49220487,49220590,-1,"ENSG00000252710",NA,"RNU6-295P"
"5",60954301,60994259,-1,"ENSG00000248529",101928651,"RP11-2O17.2"
"6",139561198,139613276,-1,"ENSG00000164440",167838,"TXLNB"
"2",230566510,230566864,1,"ENSG00000235993",NA,"AC007559.1"
"22",31556048,31556105,-1,"ENSG00000264141",100500901,"MIR3928"
"8",49297150,49297609,1,"ENSG00000224594",NA,"RPL29P19"
"5",96785062,96785445,-1,"ENSG00000249977",NA,"RP11-155G15.3"
"22",31601250,31601602,-1,"ENSG00000254835",NA,"RNF185-AS1"
"X",145508974,145509090,-1,"ENSG00000201594",NA,"RNA5SP517"
"2",230759062,230759169,1,"ENSG00000222344",NA,"RNU6-613P"
"X",145619053,145619566,1,"ENSG00000234748",NA,"RP11-183K14.1"
"5",96840400,97006750,1,"ENSG00000250331",102546227,"RP11-1E3.1"
"5",177398317,177399282,1,"ENSG00000249129",NA,"SUDS3P1"
"2",230802530,230802598,-1,"ENSG00000252333",NA,"RNU6-964P"
"22",31618731,31618839,-1,"ENSG00000199695",NA,"RNU6-1128P"
"2",230807444,230809853,1,"ENSG00000231534",NA,"FBXO36-IT1"
"22",31626057,31626158,-1,"ENSG00000202019",NA,"Y_RNA"
"10",42827314,42863422,-1,"ENSG00000215146",441666,"RP11-313J2.1"
"X",153485225,153498755,1,"ENSG00000166160",101060233,"OPN1MW2"
"X",153485225,153498755,1,"ENSG00000166160",728458,"OPN1MW2"
"X",153485225,153498755,1,"ENSG00000166160",2652,"OPN1MW2"
"2",230838031,230838137,1,"ENSG00000206725",NA,"RNU6-1027P"
"2",132142034,132143063,-1,"ENSG00000234939",NA,"MTND2P18"
"2",230922945,230923040,-1,"ENSG00000199400",NA,"RNY4P19"
"20",4101627,4168394,1,"ENSG00000088826",54498,"SMOX"
"22",31688485,31734007,1,"ENSG00000228839",101929760,"RP3-400N23.6"
"3",129902366,129902466,1,"ENSG00000221270",NA,"AC130888.1"
"19",22385930,22386805,1,"ENSG00000268079",NA,"RP11-157B13.6"
"11",17716814,17718487,-1,"ENSG00000255335",NA,"RP11-358H18.2"
"19",22426056,22428149,-1,"ENSG00000267872",NA,"RP11-157B13.7"
"6",100054606,100063454,1,"ENSG00000112238",59336,"PRDM13"
"17",37782993,37792879,1,"ENSG00000131771",84152,"PPP1R1B"
"3",129918551,129918761,1,"ENSG00000250580",NA,"RP11-93K22.14"
"2",61052267,61108449,-1,"ENSG00000228414",400957,"AC010733.4"
"2",230990026,231038939,1,"ENSG00000225963",NA,"AC009950.2"
"19",22442495,22444137,1,"ENSG00000268597",NA,"RP11-157B13.8"
"5",97013251,97014385,-1,"ENSG00000248931",NA,"RP11-72K17.2"
"11",18022089,18044478,-1,"ENSG00000255448",NA,"RP1-59M18.2"
"1",45265897,45271662,1,"ENSG00000173846",1263,"PLK3"
"16",639357,679272,1,"ENSG00000197562",57799,"RAB40C"
"19",22481779,22482670,-1,"ENSG00000270191",NA,"RP11-157B13.9"
"2",112024445,112025050,-1,"ENSG00000270190",NA,"RP11-803D5.4"
"5",177482605,177483195,1,"ENSG00000218227",NA,"RP11-889L3.1"
"22",31701390,31701498,1,"ENSG00000212542",NA,"RNA5SP496"
"11",18128130,18128388,1,"ENSG00000255254",NA,"HIGD1AP5"
"2",112053206,112053623,-1,"ENSG00000226928",NA,"RPS14P4"
"19",22545391,22545627,1,"ENSG00000268685",NA,"CTB-31C7.3"
"7",99933727,99965454,1,"ENSG00000272752",101752399,"STAG3L5P-PVRIG2P-PILRB"
"2",231371816,231372099,1,"ENSG00000243650",NA,"RN7SL834P"
"2",61058800,61059063,-1,"ENSG00000241524",NA,"RN7SL632P"
"2",112078589,112078668,-1,"ENSG00000266139",100616499,"MIR4435-2"
"2",112078589,112078668,-1,"ENSG00000266139",100616341,"MIR4435-2"
"22",31784719,31784823,-1,"ENSG00000206615",NA,"RNU6-338P"
"6",41001366,41065526,-1,"ENSG00000124596",221443,"OARD1"
"3",129931666,129992649,1,"ENSG00000228252",NA,"COL6A4P2"
"19",22551401,22551754,-1,"ENSG00000236312",NA,"RPL34P34"
"2",231379738,231380353,1,"ENSG00000250011",NA,"HMGB1P3"
"2",61079395,61079878,1,"ENSG00000237024",NA,"AC010733.7"
"2",112141329,112142569,1,"ENSG00000223973",NA,"AC068491.3"
"22",31850237,31860190,1,"ENSG00000240591",NA,"RP11-247I13.11"
"11",18134019,18137679,-1,"ENSG00000166787",6290,"SAA3P"
"5",177592703,177593563,1,"ENSG00000251211",NA,"RP11-889L3.4"
"X",12924739,12941288,1,"ENSG00000101916",51311,"TLR8"
"2",91862883,91862992,1,"ENSG00000222835",NA,"RNA5SP100"
"10",42903616,42967688,-1,"ENSG00000182632",414194,"CCNYL2"
"5",148495741,148496043,-1,"ENSG00000200161",NA,"RN7SKP145"
"12",29565407,29650619,-1,"ENSG00000187950",341350,"OVCH1"
"12",129556270,130388211,-1,"ENSG00000151952",121256,"TMEM132D"
"2",91872473,91874507,-1,"ENSG00000184303",NA,"DRD5P1"
"2",112248850,112268567,1,"ENSG00000240350",101928173,"AC017002.1"
"1",47011316,47017199,-1,"ENSG00000162456",148930,"KNCN"
"19",22605315,22608847,1,"ENSG00000269796",NA,"AC011516.1"
"5",60959972,60960066,-1,"ENSG00000212215",NA,"RNU6-913P"
"16",33768122,33768558,-1,"ENSG00000270401",NA,"RP11-812E19.14"
"15",55831088,55881145,-1,"ENSG00000171016",26108,"PYGO1"
"19",22630736,22631579,-1,"ENSG00000268830",NA,"AC025811.2"
"5",61028601,61031496,-1,"ENSG00000251575",100506526,"CTD-2170G1.2"
"22",31857650,31860190,1,"ENSG00000224623",NA,"RP11-247I13.8"
"2",132143273,132143810,-1,"ENSG00000234576",NA,"MTND1P26"
"4",83322731,83323609,-1,"ENSG00000250325",NA,"IGBP1P4"
"17",30954757,31013502,1,"ENSG00000264458",NA,"RP11-220C2.1"
"5",148543518,148656339,-1,"ENSG00000248647",NA,"RP11-331K21.1"
"11",18174824,18175802,1,"ENSG00000254857",NA,"RP11-113D6.3"
"2",231385309,231444721,-1,"ENSG00000235419",NA,"AC010149.4"
"17",31157237,31157347,-1,"ENSG00000201178",NA,"Y_RNA"
"4",83323791,83323859,-1,"ENSG00000202440",NA,"SNORD42"
"17",31203777,31205655,1,"ENSG00000226377",NA,"AC084809.2"
"4",83411976,83412788,-1,"ENSG00000214988",NA,"RPL7AP26"
"2",112249520,112252388,-1,"ENSG00000224959",NA,"AC017002.2"
"19",22638790,22639261,1,"ENSG00000270947",NA,"AC025811.3"
"22",31875369,31875475,-1,"ENSG00000199248",100873756,"RNU6-28P"
"2",61138438,61138577,1,"ENSG00000201076",NA,"RNU4-51P"
"4",166794410,167025047,1,"ENSG00000038295",7092,"TLL1"
"5",97073598,97074617,1,"ENSG00000251193",NA,"RP11-72K17.1"
"4",83415939,83417431,-1,"ENSG00000227304",NA,"RP11-791G16.2"
"2",112315990,112317514,-1,"ENSG00000271635",NA,"RP11-68E19.1"
"2",61153044,61158745,1,"ENSG00000267520",NA,"RP11-373L24.1"
"22",31917185,31917578,-1,"ENSG00000233733",NA,"H2AFZP6"
"11",18204623,18204712,1,"ENSG00000221037",NA,"AC090099.1"
"16",33775379,33778813,-1,"ENSG00000205452",NA,"RP11-812E19.3"
