	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS	41	0.412752263048856	0.843051063801714	0.737789203084833	1	0.871437221088512	3886	tags=27%, list=25%, signal=20%	KLF2/ATF3/HMOX1/RPS6KA1/XBP1/HIF3A/NCK1/RGS14/NEDD4/EPAS1/CEBPB
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	69	0.391129360751291	0.84292713389902	0.739130434782609	1	0.871437221088512	1628	tags=22%, list=11%, signal=20%	CACNA1I/CACNA1E/GRIN3A/CACNA2D3/CACNA1F/SLC8A1/CATSPER1/SLC24A4/CCDC109B/CACNA2D4/ATP2A3/MCOLN2/TRPM2/CACNA2D1/CACNB4
GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT	GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT	GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT	11	0.495570185243959	0.841905526630454	0.723856209150327	1	0.871437221088512	5399	tags=55%, list=35%, signal=35%	MRE11A/NBN/TAOK3/ATM/BLM/SYF2
GO_REGULATION_OF_EXOCYTOSIS	GO_REGULATION_OF_EXOCYTOSIS	GO_REGULATION_OF_EXOCYTOSIS	122	0.373825438946931	0.841853818899491	0.788108108108108	1	0.871437221088512	1710	tags=17%, list=11%, signal=15%	CACNA1I/ZAP70/PRAM1/CD84/RPH3A/SYTL1/TC2N/FGR/SYTL3/CD300A/FOXF1/C2CD4B/SYT15/FCER1G/PLB1/SYK/UNC13D/LYN/VAMP8/STXBP2/SYT17
GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	54	0.396805238728066	0.841764297546972	0.740831295843521	1	0.871437221088512	1532	tags=9%, list=10%, signal=8%	GCH1/PADI2/CARNS1/SLC1A3/GGT1
GO_THIOESTERASE_BINDING	GO_THIOESTERASE_BINDING	GO_THIOESTERASE_BINDING	10	0.498548293872592	0.841751473092842	0.71264367816092	1	0.871437221088512	4385	tags=50%, list=29%, signal=36%	TRAF1/TRAF3/TRAF5/TRAF6/CDC42
GO_HISTONE_UBIQUITINATION	GO_HISTONE_UBIQUITINATION	GO_HISTONE_UBIQUITINATION	21	0.449220994166598	0.841693853245806	0.713450292397661	1	0.871437221088512	4850	tags=43%, list=32%, signal=29%	DTX3L/RAG1/UBE2A/UBE2B/RNF168/CTR9/CDC73/SUZ12/RYBP
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	150	0.367466543149645	0.841594792993341	0.804025423728814	1	0.871437221088512	3421	tags=19%, list=22%, signal=15%	CBFA2T3/RGN/IL33/CEBPA/CLU/PTK2B/TNFAIP3/PSMB8/PSMB10/RNF144B/PSME2/DACT1/PSME1/ECSCR/XBP1/RNF19B/RNF217/NUB1/SMAD7/RNF166/EZR/HERPUD1/NKD2/EGF/PSMA3/ANAPC10/DAB2/ANAPC16
GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT	GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT	GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT	16	0.460768591509671	0.841467991996224	0.688253012048193	1	0.871437221088512	1517	tags=19%, list=10%, signal=17%	SLC2A5/SLC2A9/SLC2A6
GO_BIOMINERAL_TISSUE_DEVELOPMENT	GO_BIOMINERAL_TISSUE_DEVELOPMENT	GO_BIOMINERAL_TISSUE_DEVELOPMENT	39	0.413531476908001	0.840907484526746	0.739299610894942	1	0.871437221088512	1758	tags=21%, list=12%, signal=18%	ASGR2/PHEX/PHOSPHO1/IGF1/SRGN/FAM20A/TMEM119/ALPL
GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY	59	0.394191082751148	0.840905690641223	0.749693251533742	1	0.871437221088512	1325	tags=7%, list=9%, signal=6%	FASLG/PDE6G/ESR1/MMP9
GO_PHOTORECEPTOR_INNER_SEGMENT	GO_PHOTORECEPTOR_INNER_SEGMENT	GO_PHOTORECEPTOR_INNER_SEGMENT	17	0.455936196764521	0.840799887460734	0.694029850746269	1	0.871437221088512	1016	tags=12%, list=7%, signal=11%	RGS9/MYO7A
GO_CLATHRIN_COATED_VESICLE_MEMBRANE	GO_CLATHRIN_COATED_VESICLE_MEMBRANE	GO_CLATHRIN_COATED_VESICLE_MEMBRANE	52	0.398383818343256	0.840513065226284	0.743526510480888	1	0.871437221088512	2424	tags=19%, list=16%, signal=16%	HLA-DQA2/FCGR1B/HLA-DRB5/HLA-DRA/HLA-DRB1/CD74/SGIP1/CD207/FZD5/ROR2
GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	11	0.494734068161662	0.840485078803977	0.725490196078431	1	0.871437221088512	5670	tags=55%, list=37%, signal=34%	SORL1/INSIG1/SCFD1/GAS1/YIPF5/SEC24B
GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	10	0.49749295267288	0.8399696296478	0.714285714285714	1	0.871437221088512	1369	tags=50%, list=9%, signal=46%	CXCL10/PLA2G7/CCR1/CXCL12/CCL2
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	55	0.394283499792174	0.839897534090329	0.739393939393939	1	0.871437221088512	2706	tags=27%, list=18%, signal=23%	FLT3/EPHA1/CSF1R/EPHB6/NTRK3/PDGFRA/AXL/EPHA3/ACVRL1/MERTK/ROR2/MET/TGFBR3/FLT4/NRP1
GO_CARDIAC_MUSCLE_CELL_CONTRACTION	GO_CARDIAC_MUSCLE_CELL_CONTRACTION	GO_CARDIAC_MUSCLE_CELL_CONTRACTION	21	0.447931082823659	0.839276979451655	0.716374269005848	1	0.871437221088512	2912	tags=38%, list=19%, signal=31%	PKP2/KCNA5/KCNQ1/CACNA2D1/KCNJ2/GJA5/CACNA1C/KCNE1
GO_NEUTRAL_LIPID_METABOLIC_PROCESS	GO_NEUTRAL_LIPID_METABOLIC_PROCESS	GO_NEUTRAL_LIPID_METABOLIC_PROCESS	42	0.408407787882855	0.839137454893383	0.744897959183674	1	0.871437221088512	3260	tags=40%, list=21%, signal=32%	LIPC/CETP/GPAT2/FABP4/CYP2E1/APOC1/AGPAT9/PLCE1/FABP7/SIRT1/LPIN2/ABHD6/CAT/CPT1A/MGLL/ANG/GK
GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	115	0.37350840999525	0.838628964473325	0.8	1	0.871437221088512	3178	tags=33%, list=21%, signal=26%	CCR6/TACR1/FGF7/HDAC9/SEMA4A/FGF1/CCBE1/MMP9/PTPRR/VEGFC/PTK2B/FGF18/SLIT2/GLIPR2/EVL/EDN1/SEMA3A/C13orf15/SP100/ACVRL1/CTSH/FGF2/MET/THBS1/ZC3H12A/FLT4/NRP1/PDCD10/DCN/PDGFB/TGFBR2/DLL4/ATOH8/MMRN2/STAT5A/PBLD/ETS1/ITGB3
GO_SUMO_TRANSFERASE_ACTIVITY	GO_SUMO_TRANSFERASE_ACTIVITY	GO_SUMO_TRANSFERASE_ACTIVITY	11	0.49355128528974	0.838475693521478	0.725490196078431	1	0.871437221088512	1212	tags=9%, list=8%, signal=8%	CDKN2A
GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	17	0.454398995885426	0.837965108526051	0.7	1	0.871437221088512	2060	tags=24%, list=13%, signal=20%	PIK3CG/PLN/JAK2/PDE5A
GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	13	0.474944079056979	0.837830299161877	0.7	1	0.871437221088512	2901	tags=31%, list=19%, signal=25%	CILP/IGF1/NKX3-1/ATXN7
GO_CELLULAR_SENESCENCE	GO_CELLULAR_SENESCENCE	GO_CELLULAR_SENESCENCE	23	0.441273146347155	0.837645215631969	0.71	1	0.871437221088512	5750	tags=57%, list=38%, signal=35%	CDKN2A/ARNTL/ID2/SIRT1/PML/SMC6/PRKCD/CAV1/MAP2K1/SMC5/PLA2R1/NSMCE2/KAT6A
GO_DEOXYRIBONUCLEASE_ACTIVITY	GO_DEOXYRIBONUCLEASE_ACTIVITY	GO_DEOXYRIBONUCLEASE_ACTIVITY	53	0.395894932498224	0.837268528435977	0.757389162561576	1	0.871437221088512	1552	tags=8%, list=10%, signal=7%	DNASE1L3/DMC1/ISG20/DNASE2B
GO_DEPHOSPHORYLATION	GO_DEPHOSPHORYLATION	GO_DEPHOSPHORYLATION	206	0.361316825770421	0.836734247696504	0.835233160621762	1	0.871437221088512	3016	tags=19%, list=20%, signal=15%	PTPN22/DAPP1/LCK/SGPP2/PTPRO/PTPRC/PTPN7/PHOSPHO1/FBP1/MTMR8/INPP5D/PTPRN2/PTPRR/DUSP2/EYA2/ALPL/CDC14A/PPM1K/DUSP10/UBASH3B/PTPRH/DUSP1/LHPP/PPM1M/SYNJ2/SGPP1/PPP3CC/MTM1/PTPN2/CDC14C/DUSP5/INPP5J/BCL2/EPHX2/LPIN2/PTPRB/NCK1/PTPN4/PPTC7
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	20	0.446398418294312	0.836013177354381	0.707423580786026	1	0.871437221088512	395	tags=5%, list=3%, signal=5%	VNN1
GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	146	0.366025593898831	0.835734393091487	0.815565031982942	1	0.871437221088512	1356	tags=15%, list=9%, signal=14%	ANO9/CLIC3/SLC26A7/SLC1A2/SLCO5A1/CLIC5/SLC6A12/ABCC3/CLIC2/AQP9/EMB/SLC1A7/SLC38A5/SLC7A7/SLCO2B1/SLC38A1/CLIC6/PDPN/SLC12A5/SLC4A8/SLC1A3/SLC16A14
GO_CELLULAR_HORMONE_METABOLIC_PROCESS	GO_CELLULAR_HORMONE_METABOLIC_PROCESS	GO_CELLULAR_HORMONE_METABOLIC_PROCESS	60	0.390332859123369	0.835657949111535	0.753056234718826	1	0.871437221088512	2204	tags=27%, list=14%, signal=23%	DHRS9/CYP21A2/IL1B/STAR/CYP1B1/ESR1/PLB1/DHRS3/CYP19A1/ALDH1A1/BCO2/SULT1A1/RDH10/ALDH1A2/HSD17B6/SCPEP1
GO_MYOTUBE_DIFFERENTIATION	GO_MYOTUBE_DIFFERENTIATION	GO_MYOTUBE_DIFFERENTIATION	27	0.429232313727375	0.83545420574988	0.705555555555556	1	0.871437221088512	2047	tags=19%, list=13%, signal=16%	KEL/STAC3/IGF1/NFATC2/PLEKHO1
GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	47	0.402214767902511	0.834895803076401	0.75253807106599	1	0.871437221088512	2854	tags=38%, list=19%, signal=31%	PIK3CG/PKP2/SLC8A1/CLIC2/PLN/KCNQ1/CASQ2/KCNJ2/RGS2/PDE5A/CTGF/GJA5/TNNI3K/ZC3H12A/P2RX4/CACNA1C/PDE4B/SMAD7
GO_ACTIN_MEDIATED_CELL_CONTRACTION	GO_ACTIN_MEDIATED_CELL_CONTRACTION	GO_ACTIN_MEDIATED_CELL_CONTRACTION	39	0.410112500238526	0.833955068008709	0.747081712062257	1	0.871437221088512	1832	tags=21%, list=12%, signal=18%	TNNI2/PKP2/MYL4/KCNA5/KCNQ1/CACNA2D1/KCNJ2/DES
GO_PHOTORECEPTOR_CONNECTING_CILIUM	GO_PHOTORECEPTOR_CONNECTING_CILIUM	GO_PHOTORECEPTOR_CONNECTING_CILIUM	25	0.433772586904425	0.833548240317666	0.720963172804533	1	0.871437221088512	1443	tags=12%, list=9%, signal=11%	RPGRIP1/MYO7A/KIF17
GO_REGULATION_OF_MITOPHAGY	GO_REGULATION_OF_MITOPHAGY	GO_REGULATION_OF_MITOPHAGY	34	0.417819582127483	0.833027085561448	0.734395750332005	1	0.871437221088512	2262	tags=9%, list=15%, signal=8%	ADRB2/SLC17A9/FZD5
GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	119	0.369898749477499	0.832178150369776	0.80718954248366	1	0.871437221088512	1582	tags=18%, list=10%, signal=17%	SLC26A7/SLC1A2/SLC9A7/SLCO5A1/SLC8A1/SLC6A12/SLC1A7/SLC9A9/SLC24A4/SLC7A7/SLC15A2/SLCO2B1/CCDC109B/SLC38A1/SLC15A3/SLC12A5/SLC4A8/SLC1A3/SLC2A9/SLC16A14/SLC2A6/SLC16A6
GO_VESICLE_TARGETING	GO_VESICLE_TARGETING	GO_VESICLE_TARGETING	65	0.384974846308568	0.832141196885494	0.750898203592814	1	0.871437221088512	924	tags=5%, list=6%, signal=4%	LRMP/F5/SERPINA1
GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	43	0.403355478941774	0.831987929084082	0.74968394437421	1	0.871437221088512	2380	tags=16%, list=16%, signal=14%	AMPD3/PRTFDC1/AK5/PRKAG2/TCIRG1/LHPP/ADA
GO_REGULATION_OF_CELL_MORPHOGENESIS	GO_REGULATION_OF_CELL_MORPHOGENESIS	GO_REGULATION_OF_CELL_MORPHOGENESIS	378	0.352952183702023	0.831873577346954	0.907630522088353	1	0.871437221088512	2162	tags=15%, list=14%, signal=13%	ERMN/CUX2/TTBK1/LRRC4C/KEL/CPNE9/SPTA1/TBC1D10C/CRB2/AKAP5/FGD2/PTPRO/CCL13/ARHGAP15/LST1/FGD3/FGR/CCL3/HCK/GBP1/IL6/CORO1A/FMNL1/ITGB2/PDPN/SEMA4A/CSF1R/OGN/CXCL12/UNC13D/SLIT1/CCL2/LPAR1/PAX8/PTK2B/NTRK3/RHOU/FGD6/SLIT2/LIF/SYT17/GLIPR2/STAT1/ARHGAP4/CDC42SE2/ISLR2/EPHA3/SEMA3A/PLEKHO1/C13orf15/EPB41L3/PLXNA4/WIPF1/ICAM1/SFRP1
GO_RHO_GTPASE_BINDING	GO_RHO_GTPASE_BINDING	GO_RHO_GTPASE_BINDING	60	0.388177927684976	0.83104448769215	0.755501222493888	1	0.871437221088512	2061	tags=13%, list=13%, signal=12%	RHOH/NCF2/FMNL1/DOCK11/ARHGDIB/IQGAP2/ARHGAP4/PARD6A
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	12	0.479559045948895	0.831029759868858	0.708399366085578	1	0.871437221088512	2922	tags=25%, list=19%, signal=20%	ITGA8/STRA6/TIPARP
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	185	0.36171407639752	0.830812540093095	0.838574423480084	1	0.871437221088512	2123	tags=19%, list=14%, signal=17%	KCNA3/KCNT2/SCN3A/SLC1A2/SLC9A7/KCNJ5/KCNN3/KCNA6/KCNJ11/SLC8A1/SLC6A12/KCNJ10/KCNMA1/SLC1A7/SLC9A9/KCNH4/SLC24A4/KCNA5/KCNMB1/SLC38A1/SLC12A5/SLC1A3/KCNQ1/TRPM2/KCNK6/KCNJ15/KCNN1/KCNJ2/KCNE3/KCNN4/COX7A1/KCNQ5/KCNE4/KCNH3/ABCC9/ATP6AP1L
GO_SARCOPLASMIC_RETICULUM_MEMBRANE	GO_SARCOPLASMIC_RETICULUM_MEMBRANE	GO_SARCOPLASMIC_RETICULUM_MEMBRANE	24	0.43675294187095	0.830668926491445	0.728323699421965	1	0.871437221088512	1635	tags=17%, list=11%, signal=15%	JSRP1/ATP2A3/PLN/CASQ2
GO_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	22	0.440703560195816	0.830488211484458	0.712842712842713	1	0.871437221088512	3811	tags=32%, list=25%, signal=24%	SLC37A2/SLC37A1/SLC25A24/SLC25A42/SLC25A19/SLC35A3/SLC35D2
GO_ISOPRENOID_BINDING	GO_ISOPRENOID_BINDING	GO_ISOPRENOID_BINDING	14	0.46597665867812	0.830228332486511	0.700617283950617	1	0.871437221088512	1153	tags=14%, list=8%, signal=13%	RBP5/PTGDS
GO_RESPONSE_TO_IONIZING_RADIATION	GO_RESPONSE_TO_IONIZING_RADIATION	GO_RESPONSE_TO_IONIZING_RADIATION	113	0.369587838667404	0.830213644741921	0.805038335158817	1	0.871437221088512	4199	tags=28%, list=27%, signal=21%	CXCL10/IL1B/STAR/VCAM1/DMC1/CCL2/NOX4/ICAM1/SFRP1/XRCC4/THBD/FAM175A/RAD51B/BCL2/SIRT1/ERCC6/ANXA1/PML/CASP3/GPX1/CRYAB/PRKAA1/BRCC3/UIMC1/MGMT/BCL2L1/EYA3/USP28/NIPBL/IFI16/RNF168/LZIC
GO_RESPONSE_TO_CAMP	GO_RESPONSE_TO_CAMP	GO_RESPONSE_TO_CAMP	58	0.389573523952494	0.829599703652533	0.765644171779141	1	0.871437221088512	1766	tags=19%, list=12%, signal=17%	PIK3CG/CRHBP/SLC8A1/STAR/AQP9/PYGM/PLA2G5/KCNQ1/PTK2B/NOX4/STAT1
GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	370	0.3521345587093	0.829027170166462	0.914572864321608	1	0.871437221088512	493	tags=4%, list=3%, signal=4%	STAP1/CCL19/ERMN/CUX2/PACSIN1/PRKCQ/CCR7/RLTPR/LRRC4C/KEL/CPNE9/CCL21/TBC1D10C/GFI1/AKAP5/PTPRO
GO_MULTIVESICULAR_BODY_SORTING_PATHWAY	GO_MULTIVESICULAR_BODY_SORTING_PATHWAY	GO_MULTIVESICULAR_BODY_SORTING_PATHWAY	10	0.490918717081422	0.828869656863653	0.725779967159278	1	0.871437221088512	3552	tags=50%, list=23%, signal=38%	MITD1/UVRAG/KIAA0226/RAB27A/CHMP5
GO_NUCLEASE_ACTIVITY	GO_NUCLEASE_ACTIVITY	GO_NUCLEASE_ACTIVITY	138	0.364552284815376	0.827173737666377	0.829399141630901	1	0.871437221088512	1552	tags=6%, list=10%, signal=5%	DNASE1L3/RNASE2/RNASE6/DMC1/ZC3H12B/ISG20/POLN/DNASE2B
GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	22	0.438883564931861	0.827058503290132	0.72005772005772	1	0.871437221088512	2898	tags=27%, list=19%, signal=22%	CHST13/CHST15/CHST7/DSE/DCN/CSGALNACT2
GO_REGULATION_OF_DEPHOSPHORYLATION	GO_REGULATION_OF_DEPHOSPHORYLATION	GO_REGULATION_OF_DEPHOSPHORYLATION	101	0.369132561012456	0.827047535884258	0.788482834994463	1	0.871437221088512	879	tags=8%, list=6%, signal=8%	TNF/DLG2/RGN/NCKAP1L/PLEK/RIPK3/PPP1R16B/CD300A
GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	20	0.441376936588501	0.826608966443548	0.720524017467249	1	0.871437221088512	4524	tags=35%, list=30%, signal=25%	XBP1/PTPN2/SIRT1/NCK1/HERPUD1/EIF2AK3/CREB3
GO_RESPONSE_TO_INSULIN	GO_RESPONSE_TO_INSULIN	GO_RESPONSE_TO_INSULIN	132	0.366147297611277	0.826576879448708	0.819459459459459	1	0.871437221088512	2867	tags=17%, list=19%, signal=14%	PRKCQ/IL10/STAR/IL6/GCNT1/HDAC9/IGF1/PLN/LYN/CCL2/KL/UCP3/EGR2/SH2B2/RAB31/TCIRG1/CITED1/XBP1/FER/PTPN2/KAT2B/SIRT1/PDGFB
GO_CELL_CYCLE_G1_S_PHASE_TRANSITION	GO_CELL_CYCLE_G1_S_PHASE_TRANSITION	GO_CELL_CYCLE_G1_S_PHASE_TRANSITION	80	0.375531430935919	0.826050280834335	0.761520737327189	1	0.871437221088512	1566	tags=9%, list=10%, signal=8%	GFI1/GPR132/CDKN2A/PIM2/BCAT1/RHOU/INHBA
GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	16	0.452325164341802	0.82604837825642	0.706325301204819	1	0.871437221088512	1108	tags=12%, list=7%, signal=12%	FAIM2/CEND1
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	86	0.372603290879393	0.825758461539355	0.772209567198178	1	0.871437221088512	2424	tags=13%, list=16%, signal=11%	RSPO3/LGR6/WNT2/DKK2/PSMB8/PSMB10/ARNTL/SFRP1/PSME2/PSME1/ROR2
GO_PROTEIN_PALMITOYLATION	GO_PROTEIN_PALMITOYLATION	GO_PROTEIN_PALMITOYLATION	17	0.447432156846387	0.825117439221553	0.714925373134328	1	0.871437221088512	3348	tags=41%, list=22%, signal=32%	ZDHHC15/ZDHHC2/ZDHHC20/ZDHHC21/ZDHHC23/ZDHHC6/ZDHHC18
GO_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	34	0.413842147619502	0.825097082234835	0.745019920318725	1	0.871437221088512	1992	tags=24%, list=13%, signal=21%	PTPRC/CX3CR1/FOXF1/WNT2/MYCN/VEGFC/STAT1/THPO
GO_REGULATION_OF_AMINE_TRANSPORT	GO_REGULATION_OF_AMINE_TRANSPORT	GO_REGULATION_OF_AMINE_TRANSPORT	33	0.413319164443696	0.824423166411063	0.744094488188976	1	0.871437221088512	1296	tags=18%, list=8%, signal=17%	P2RY12/FFAR3/CHRNA6/IL1B/DRD4/CXCL12
GO_AXON_PART	GO_AXON_PART	GO_AXON_PART	130	0.366173586926381	0.82430876516392	0.822125813449024	1	0.871437221088512	1369	tags=11%, list=9%, signal=10%	PNOC/ERMN/PACSIN1/CABP4/SLC1A2/CRHBP/KCNA6/DLG2/KCNJ11/PTPRN2/DRD4/ESR1/TNFRSF1B/CCL2
GO_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	24	0.433299276833886	0.824100333692713	0.741329479768786	1	0.871437221088512	3342	tags=33%, list=22%, signal=26%	CEBPA/CDKN2A/TNFAIP3/HHEX/KAT2B/CDKN1B/CASP3/ANAPC10
GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	27	0.423386558537728	0.824076076464681	0.720833333333333	1	0.871437221088512	2812	tags=19%, list=18%, signal=15%	VNN1/TRPM2/MET/NR4A3/SIRT1
GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	12	0.475368839909477	0.823768535316523	0.72107765451664	1	0.871437221088512	3549	tags=42%, list=23%, signal=32%	HDAC9/PDCD10/DLL4/MMRN2/CIB1
