"","FeatureName","FeatureID","AvgRank"
"2988","cg22890130",4949,3200.2
"2989","cg06937489",1685,3201.2
"2990","cg01861042",477,3201.4
"2991","cg12371569",2865,3201.4
"2992","cg23162817",4996,3201.8
"2993","cg05334190",1352,3202.2
"2994","cg13115376",3023,3202.6
"2995","cg20288565",4475,3203.8
"2996","cg00145969",33,3205.2
"2997","cg02746718",705,3205.2
"2998","cg16524716",3750,3205.2
"2999","cg10245797",2416,3206.4
"3000","cg25995420",5563,3206.6
"3001","cg11763066",2734,3207.2
"3002","cg27303421",5832,3207.6
"3003","cg25708755",5519,3209.4
"3004","cg17036419",3857,3210
"3005","cg21804814",4739,3210
"3006","cg01168833",295,3210.4
"3007","cg14120476",3262,3211.2
"3008","cg20844861",4583,3211.4
"3009","cg00376480",91,3212
"3010","cg21758962",4733,3212.8
"3011","cg11673833",2711,3213
"3012","cg24197303",5219,3213
"3013","cg13665021",3149,3213.2
"3014","cg00699486",170,3213.6
"3015","cg00722041",175,3213.6
"3016","cg21274724",4670,3213.8
"3017","cg01400135",357,3214.2
"3018","cg03933131",1022,3214.4
"3019","cg13728060",3162,3216
"3020","cg23462943",5061,3216.6
"3021","cg27014522",5772,3216.8
"3022","cg16595957",3770,3218.4
"3023","cg23618632",5092,3218.4
"3024","cg12804278",2965,3218.6
"3025","cg02254581",579,3218.8
"3026","cg13079333",3014,3218.8
"3027","cg14914442",3434,3218.8
"3028","cg17213010",3901,3218.8
"3029","cg02844866",734,3219.2
"3030","cg10772372",2521,3219.6
"3031","cg04792352",1216,3220
"3032","cg16953006",3840,3220
"3033","cg08141612",1952,3220.2
"3034","cg05161004",1307,3220.8
"3035","cg02744123",704,3221.2
"3036","cg22983460",4965,3223.6
"3037","cg07175255",1740,3224.6
"3038","cg04370106",1123,3225.2
"3039","cg10672482",2506,3226.4
"3040","cg08490529",2040,3226.6
"3041","cg06644553",1617,3226.8
"3042","cg08943696",2135,3230
"3043","cg05192898",1315,3230.4
"3044","cg01479768",378,3230.8
"3045","cg03362871",871,3231.2
"3046","cg22987614",4967,3231.2
"3047","cg00114618",21,3231.8
"3048","cg02570115",655,3232.2
"3049","cg15068842",3463,3232.2
"3050","cg03266123",846,3232.6
"3051","cg27123166",5794,3233.6
"3052","cg08428868",2022,3234
"3053","cg04030659",1055,3234.6
"3054","cg17700835",3990,3235
"3055","cg08247600",1984,3235.6
"3056","cg05549970",1410,3236.6
"3057","cg19910796",4408,3236.8
"3058","cg07155318",1734,3237
"3059","cg04299439",1112,3237.4
"3060","cg27006650",5771,3237.8
"3061","cg17661220",3985,3238
"3062","cg21972382",4780,3238
"3063","cg10081761",2375,3238.8
"3064","cg02112649",538,3239
"3065","cg10847915",2535,3240.2
"3066","cg16582986",3763,3240.6
"3067","cg04329460",1116,3243
"3068","cg18132159",4084,3243.2
"3069","cg05290058",1342,3245.4
"3070","cg05234568",1328,3245.6
"3071","cg09795137",2306,3245.6
"3072","cg20311754",4479,3245.8
"3073","cg08041408",1931,3246
"3074","cg24377179",5250,3246.2
"3075","cg04003690",1042,3246.4
"3076","cg07796977",1881,3246.8
"3077","cg27317813",5836,3246.8
"3078","cg05534676",1406,3247
"3079","cg16037981",3638,3247.2
"3080","cg03462053",896,3247.4
"3081","cg13741263",3168,3247.4
"3082","cg05869732",1472,3248.8
"3083","cg11671363",2710,3249
"3084","cg15800907",3591,3250.4
"3085","cg22778120",4930,3250.4
"3086","cg00457932",116,3251
"3087","cg09554951",2260,3251
"3088","cg13626585",3137,3251
"3089","cg12495975",2902,3251.4
"3090","cg03749915",974,3251.6
"3091","cg23323891",5044,3252.4
"3092","cg07935784",1909,3253.6
"3093","cg23822915",5132,3255.2
"3094","cg08547097",2050,3255.4
"3095","cg05523911",1400,3255.8
"3096","cg24736274",5337,3258
"3097","cg25373595",5461,3258
"3098","cg02974204",778,3258.4
"3099","cg24850296",5358,3258.6
"3100","cg00293128",71,3259.6
"3101","cg21934311",4770,3259.8
"3102","cg10092080",2378,3260.2
"3103","cg27402091",5851,3260.2
"3104","cg00842595",208,3260.4
"3105","cg22236143",4831,3260.8
"3106","cg27467787",5866,3262.2
"3107","cg11546621",2681,3262.6
"3108","cg16536560",3753,3263
"3109","cg26095395",5582,3263.4
"3110","cg04905877",1250,3264.2
"3111","cg16232296",3686,3264.2
"3112","cg11208322",2616,3265
"3113","cg10994513",2569,3265.4
"3114","cg03211244",835,3265.6
"3115","cg14178533",3276,3265.6
"3116","cg11422677",2659,3266.4
"3117","cg02654923",679,3267
"3118","cg10878444",2545,3267
"3119","cg02179478",557,3268.4
"3120","cg16078269",3646,3269.2
"3121","cg27427565",5857,3269.6
"3122","cg23176399",4999,3270
"3123","cg09945822",2346,3270.8
"3124","cg06042588",1513,3271
"3125","cg00032686",7,3271.2
"3126","cg02621130",668,3271.2
"3127","cg19866866",4401,3271.2
"3128","cg24500925",5274,3271.2
"3129","cg04060888",1063,3271.4
"3130","cg01966974",510,3271.6
"3131","cg05164282",1309,3272
"3132","cg23219570",5011,3272.8
"3133","cg12135835",2811,3274.4
"3134","cg18723276",4191,3274.8
"3135","cg09728400",2290,3275
"3136","cg24935896",5374,3275.8
"3137","cg15611832",3566,3276
"3138","cg02148404",549,3276.8
"3139","cg25198113",5420,3277.2
"3140","cg02511315",635,3277.4
"3141","cg22260508",4835,3277.8
"3142","cg01109337",280,3278.4
"3143","cg24701794",5328,3278.6
"3144","cg04167833",1078,3279
"3145","cg09126636",2164,3279
"3146","cg09300505",2211,3279
"3147","cg13902645",3207,3279
"3148","cg10095078",2381,3279.2
"3149","cg07564793",1839,3279.6
"3150","cg18540939",4150,3279.6
"3151","cg02372613",602,3280
"3152","cg09960794",2351,3280
"3153","cg08430598",2024,3281.6
"3154","cg02567751",654,3282.2
"3155","cg11668079",2709,3282.2
"3156","cg26471982",5662,3282.2
"3157","cg13190238",3047,3282.4
"3158","cg20033239",4437,3282.8
"3159","cg14868128",3427,3283
"3160","cg24651215",5305,3283.4
"3161","cg23948391",5156,3284.8
"3162","cg23142890",4993,3285
"3163","cg18536198",4148,3285.6
"3164","cg23304298",5037,3286
"3165","cg00128425",26,3287
"3166","cg03923966",1018,3288.2
"3167","cg01837375",472,3288.6
"3168","cg27113548",5791,3289
"3169","cg06587443",1607,3289.2
"3170","cg09398466",2224,3289.4
"3171","cg16024530",3635,3289.8
"3172","cg24686734",5324,3290
"3173","cg03541887",912,3290.2
"3174","cg18886932",4227,3291
"3175","cg17070108",3869,3291.2
"3176","cg10620659",2501,3292
"3177","cg25942572",5554,3292.2
"3178","cg26282731",5624,3292.2
"3179","cg03721045",966,3292.6
"3180","cg19841653",4395,3293.6
"3181","cg24993711",5384,3293.6
"3182","cg26063962",5575,3293.6
"3183","cg19335064",4292,3294.2
"3184","cg06373526",1564,3294.8
"3185","cg01404374",361,3295
"3186","cg24548869",5286,3295.2
"3187","cg15742758",3585,3295.6
"3188","cg16541075",3754,3296
"3189","cg05471009",1384,3296.8
"3190","cg01104549",275,3297
"3191","cg22842860",4940,3297.6
"3192","cg18000306",4059,3297.8
"3193","cg07697082",1866,3298.4
"3194","cg22534374",4895,3298.4
"3195","cg03518493",906,3298.6
"3196","cg17082366",3874,3298.6
"3197","cg17742617",4001,3298.6
"3198","cg24319178",5242,3299
"3199","cg15680603",3575,3299.6
"3200","cg03939693",1023,3300
"3201","cg18729350",4192,3300
"3202","cg07530172",1834,3301
"3203","cg17666418",3986,3301.4
"3204","cg11835955",2752,3301.6
"3205","cg03282975",851,3301.8
"3206","cg13520651",3110,3302.6
"3207","cg16084857",3648,3302.8
"3208","cg02444156",622,3303.2
"3209","cg25721040",5523,3303.2
"3210","cg25785495",5532,3303.2
"3211","cg05877788",1474,3306.6
"3212","cg04922320",1251,3307.4
"3213","cg14360440",3320,3307.8
"3214","cg02537826",642,3308.6
"3215","cg09861971",2323,3308.8
"3216","cg02864126",740,3309
"3217","cg13494037",3106,3309.2
"3218","cg25081912",5401,3309.8
"3219","cg09958879",2350,3310.4
"3220","cg06854104",1660,3310.6
"3221","cg07989833",1920,3310.6
"3222","cg06862136",1663,3311
"3223","cg25765464",5529,3311.6
"3224","cg01805493",462,3311.8
"3225","cg20296107",4476,3313.4
"3226","cg20599651",4532,3313.8
"3227","cg00902195",226,3314.4
"3228","cg05293365",1343,3314.4
"3229","cg09713616",2288,3316.2
"3230","cg26684673",5702,3316.4
"3231","cg09775169",2303,3316.8
"3232","cg12050728",2787,3317
"3233","cg07934026",1908,3317.2
"3234","cg17400113",3935,3317.2
"3235","cg22856771",4943,3317.6
"3236","cg24413369",5260,3317.6
"3237","cg26904700",5752,3318
"3238","cg11313411",2633,3318.8
"3239","cg07373589",1793,3319
"3240","cg25568337",5492,3319
"3241","cg10874111",2542,3319.2
"3242","cg02538280",644,3320
"3243","cg01398859",356,3320.2
"3244","cg11307715",2630,3320.8
"3245","cg08302912",1998,3321.6
"3246","cg12630461",2937,3321.6
"3247","cg13966575",3219,3322
"3248","cg12601963",2928,3322.6
"3249","cg13324643",3067,3322.8
"3250","cg10613707",2500,3324.6
"3251","cg16051792",3641,3325
"3252","cg03759454",977,3325.2
"3253","cg05048976",1281,3325.8
"3254","cg05604819",1420,3326.8
"3255","cg18736448",4193,3326.8
"3256","cg18070818",4074,3327.2
"3257","cg23319696",5041,3327.6
"3258","cg06419093",1572,3328
"3259","cg10433390",2457,3328
"3260","cg05684015",1439,3329
"3261","cg18772379",4202,3329.2
"3262","cg22386583",4866,3329.4
"3263","cg15043492",3452,3329.6
"3264","cg00148867",34,3329.8
"3265","cg23482872",5064,3329.8
"3266","cg17508591",3962,3330.2
"3267","cg04978279",1263,3331.8
"3268","cg12004206",2779,3331.8
"3269","cg01222304",306,3332
"3270","cg17204569",3900,3332.2
"3271","cg16885725",3834,3333
"3272","cg14145674",3268,3333.2
"3273","cg12124912",2809,3333.4
"3274","cg18159860",4087,3333.4
"3275","cg18383486",4128,3333.8
"3276","cg13829980",3186,3334
"3277","cg08230553",1978,3334.4
"3278","cg16729283",3809,3334.8
"3279","cg11166303",2606,3336
"3280","cg26918935",5756,3336.6
"3281","cg24090192",5189,3336.8
"3282","cg26399903",5648,3337.8
"3283","cg12428160",2879,3338
"3284","cg04303809",1113,3339.4
"3285","cg05888181",1478,3339.4
"3286","cg07227301",1756,3339.4
"3287","cg10375870",2443,3339.4
"3288","cg25797006",5534,3339.4
"3289","cg01961936",508,3339.6
"3290","cg19674688",4361,3340.4
"3291","cg12777588",2960,3341.2
"3292","cg07060204",1710,3341.6
"3293","cg14174378",3274,3341.6
"3294","cg19860636",4398,3341.6
"3295","cg10948070",2563,3341.8
"3296","cg04600798",1171,3342.2
"3297","cg22401262",4870,3342.6
"3298","cg11142389",2601,3343
"3299","cg01413240",366,3343.4
"3300","cg06070269",1517,3343.4
"3301","cg14774755",3408,3343.4
"3302","cg17107158",3879,3343.6
"3303","cg10003284",2361,3344
"3304","cg13577389",3123,3344.2
"3305","cg27523644",5876,3344.2
"3306","cg23281382",5030,3346
"3307","cg12036392",2784,3347
"3308","cg23387800",5053,3347.4
"3309","cg00877739",222,3347.6
"3310","cg27266491",5822,3348
"3311","cg15834814",3597,3348.2
"3312","cg23139982",4991,3348.6
"3313","cg11552072",2683,3348.8
"3314","cg05573550",1414,3349.8
"3315","cg06724236",1629,3349.8
"3316","cg24156716",5206,3350.2
"3317","cg17182054",3897,3350.8
"3318","cg18404811",4131,3350.8
"3319","cg01361499",348,3351.2
"3320","cg02838072",732,3351.8
"3321","cg03214444",837,3351.8
"3322","cg25039993",5396,3351.8
"3323","cg06654103",1618,3352.4
"3324","cg23503517",5072,3352.4
"3325","cg14037088",3244,3352.6
"3326","cg02693438",690,3352.8
"3327","cg20206173",4465,3353.8
"3328","cg07316846",1780,3354
"3329","cg20101012",4444,3354.2
"3330","cg11148096",2604,3354.8
"3331","cg13338798",3072,3355
"3332","cg20945472",4602,3355
"3333","cg23732978",5111,3355.2
"3334","cg07192622",1744,3355.4
"3335","cg03490331",903,3356
"3336","cg05453358",1379,3357
"3337","cg07324752",1781,3357.4
"3338","cg13885156",3203,3358.2
"3339","cg08916461",2127,3359
"3340","cg01669242",424,3359.4
"3341","cg11648730",2705,3359.6
"3342","cg16232721",3687,3361
"3343","cg26763945",5720,3361
"3344","cg22573359",4901,3361.2
"3345","cg23571159",5084,3361.4
"3346","cg21343191",4680,3361.6
"3347","cg24422316",5263,3361.6
"3348","cg07059732",1709,3362.2
"3349","cg06545268",1593,3363.2
"3350","cg18635552",4174,3363.2
"3351","cg22974337",4962,3363.8
"3352","cg00572756",144,3364.2
"3353","cg13264183",3058,3364.4
"3354","cg22380161",4864,3365
"3355","cg03982998",1034,3365.2
"3356","cg15737177",3583,3365.8
"3357","cg01323098",336,3366.4
"3358","cg17326173",3924,3366.4
"3359","cg16119613",3658,3367.4
"3360","cg03411865",882,3368
"3361","cg22675021",4918,3368
"3362","cg01646795",418,3369
"3363","cg10277956",2427,3369.2
"3364","cg25891789",5546,3369.8
"3365","cg16087826",3650,3370
"3366","cg21038461",4621,3370
"3367","ch.5.2522686R",5920,3370.6
"3368","cg14240735",3293,3371.8
"3369","cg13648157",3142,3372
"3370","cg06367527",1562,3372.4
"3371","cg06867612",1667,3372.6
"3372","cg20220121",4467,3372.6
"3373","cg24157364",5207,3372.6
"3374","cg04409427",1129,3373
"3375","cg00032959",8,3373.2
"3376","cg06746453",1636,3373.4
"3377","cg15458055",3540,3373.4
"3378","cg18325192",4113,3374.8
"3379","cg09884419",2330,3375.4
"3380","cg04581728",1169,3376.6
"3381","cg02116416",539,3377.2
"3382","cg00522049",131,3378
"3383","cg04610667",1173,3378.2
"3384","cg23803225",5126,3379
"3385","cg11384661",2650,3379.2
"3386","cg27216780",5812,3380
"3387","cg24250363",5227,3380.4
"3388","cg01442600",373,3380.8
"3389","cg00945789",233,3382.2
"3390","cg24016855",5171,3382.2
"3391","cg08115371",1941,3382.6
"3392","cg25887010",5544,3383
"3393","cg24421094",5262,3383.6
"3394","cg10386431",2445,3384.4
"3395","cg18898267",4229,3385.6
"3396","cg24679082",5318,3386
"3397","cg05672930",1432,3386.4
"3398","cg11427928",2660,3387.2
"3399","cg13808145",3182,3387.4
"3400","cg04132853",1072,3388
"3401","cg08608532",2064,3388.8
"3402","cg00491210",122,3389
"3403","cg21899942",4758,3389.2
"3404","cg01808582",463,3389.4
"3405","cg24875415",5364,3390.2
"3406","cg26724572",5714,3390.2
"3407","cg06399844",1568,3390.6
"3408","cg14987112",3445,3390.6
"3409","cg04319929",1115,3390.8
"3410","cg23473276",5063,3390.8
"3411","cg25259479",5432,3391
"3412","cg15131722",3476,3392.2
"3413","cg26269677",5619,3392.2
"3414","cg02876293",743,3392.4
"3415","cg24264254",5230,3393.6
"3416","cg07167063",1738,3394
"3417","cg16508529",3744,3394
"3418","cg12284142",2842,3395
"3419","cg14386951",3328,3396.2
"3420","cg03472798",901,3396.8
"3421","cg09909417",2338,3397
"3422","cg22325580",4855,3397.6
"3423","cg01968363",511,3398
"3424","cg04457885",1145,3399
"3425","cg16110645",3657,3399.8
"3426","cg02664787",683,3400.2
"3427","cg00729627",177,3400.4
"3428","cg05082708",1286,3400.4
"3429","cg09672233",2281,3400.4
"3430","cg27432847",5859,3400.6
"3431","cg14312578",3311,3401.2
"3432","cg26492631",5663,3401.2
"3433","cg03438618",888,3401.4
"3434","cg11721491",2725,3401.4
"3435","cg08293102",1995,3401.6
"3436","cg00711496",173,3402.6
"3437","cg16120796",3659,3402.6
"3438","cg01971160",513,3402.8
"3439","cg02811362",722,3403
"3440","cg03383508",874,3404.2
"3441","cg13446404",3095,3404.2
"3442","cg07627726",1852,3404.4
"3443","cg19264203",4281,3404.6
"3444","cg24683255",5322,3404.6
"3445","cg22302772",4849,3406.8
"3446","cg17954695",4048,3407.6
"3447","cg07962128",1915,3408
"3448","cg01724941",439,3408.4
"3449","cg00689067",168,3408.6
"3450","cg17737835",3999,3408.8
"3451","cg19760243",4379,3409
"3452","cg26873158",5744,3409.2
"3453","cg11643285",2703,3409.4
"3454","cg02699090",693,3410.2
"3455","cg12834378",2973,3410.2
"3456","cg13729931",3163,3410.2
"3457","cg02203761",564,3411
"3458","cg05501407",1395,3411
"3459","cg11166453",2607,3411
"3460","cg02781447",711,3411.2
"3461","cg02835848",730,3411.2
"3462","cg10039160",2368,3412.4
"3463","cg01310605",333,3413.4
"3464","cg11869193",2758,3413.6
"3465","cg12919294",2989,3413.6
"3466","cg09412369",2228,3413.8
"3467","cg09059988",2150,3414
"3468","cg04401067",1126,3414.2
"3469","cg22645859",4909,3414.2
"3470","cg03212620",836,3415
"3471","cg07140194",1731,3415.8
"3472","cg07404200",1801,3415.8
"3473","cg05393300",1366,3416
"3474","cg10875794",2544,3416.2
"3475","cg21977507",4783,3416.2
"3476","cg17352027",3928,3416.4
"3477","cg21399703",4689,3417.2
"3478","cg13382117",3080,3418
"3479","cg00764065",190,3418.4
"3480","cg07164125",1737,3418.4
"3481","cg13836638",3188,3418.4
"3482","cg26046877",5573,3418.4
"3483","cg08623636",2070,3419.2
"3484","cg22966065",4961,3419.2
"3485","cg23980070",5163,3419.6
"3486","cg03281369",850,3420
"3487","cg25667028",5507,3420
"3488","cg03340356",866,3420.4
"3489","cg24315257",5241,3420.6
"3490","cg05312685",1349,3420.8
"3491","cg10521948",2477,3421
"3492","cg13247117",3056,3421.8
"3493","cg03530219",909,3422.4
"3494","cg22892607",4952,3423.8
"3495","cg24061122",5184,3424.2
"3496","cg10821841",2531,3424.6
"3497","cg20411127",4495,3425.4
"3498","cg04699566",1192,3426
"3499","cg00434461",106,3426.2
"3500","cg06465033",1582,3426.4
"3501","cg09078081",2152,3426.4
"3502","cg14371636",3322,3426.4
"3503","cg17834794",4023,3426.6
"3504","cg01317226",335,3426.8
"3505","cg14507100",3351,3426.8
"3506","cg18371769",4125,3426.8
"3507","cg18238130",4100,3427.8
"3508","cg20539816",4521,3428.4
"3509","cg21028760",4619,3428.6
"3510","cg18459957",4137,3429.2
"3511","cg05281894",1341,3429.6
"3512","cg20839149",4582,3429.8
"3513","cg19906545",4405,3430
"3514","cg13713172",3157,3430.8
"3515","cg00320288",79,3431.2
"3516","cg13311758",3065,3431.4
"3517","cg17150789",3885,3431.6
"3518","cg04077047",1066,3432
"3519","cg08735141",2095,3433.2
"3520","cg02231062",570,3433.4
"3521","cg17970936",4055,3433.6
"3522","cg15503018",3550,3433.8
"3523","cg24285721",5234,3433.8
"3524","cg17163752",3890,3434
"3525","cg15996534",3626,3436.2
"3526","cg19508555",4326,3436.4
"3527","cg04888491",1244,3436.6
"3528","cg22041682",4791,3436.8
"3529","cg24781702",5346,3437.6
"3530","cg06016911",1509,3438.4
"3531","cg00854591",212,3439
"3532","cg11694418",2716,3439.2
"3533","cg23719663",5109,3439.4
"3534","cg24191953",5218,3439.8
"3535","cg26102517",5584,3440
"3536","cg05390473",1365,3441.2
"3537","cg05673287",1433,3441.2
"3538","cg18128969",4083,3442
"3539","cg09163720",2172,3442.2
"3540","cg16581347",3762,3442.6
"3541","cg15516314",3551,3442.8
"3542","cg23202949",5004,3444.4
"3543","cg05120527",1294,3444.6
"3544","cg01672380",426,3444.8
"3545","cg08264507",1988,3444.8
"3546","cg01793068",460,3445.2
"3547","cg03341064",868,3445.8
"3548","cg21574864",4713,3445.8
"3549","cg22662205",4914,3445.8
"3550","cg09162916",2170,3446
"3551","cg26180501",5598,3447.2
"3552","cg01958481",506,3448.2
"3553","cg18328702",4115,3448.4
"3554","cg23815900",5130,3448.8
"3555","cg03849231",1000,3449.4
"3556","cg10568624",2490,3449.4
"3557","cg24376311",5249,3449.6
"3558","cg23259384",5027,3449.8
"3559","cg07307789",1778,3450.4
"3560","cg07224169",1754,3450.8
"3561","cg21468929",4700,3451.8
"3562","cg11331344",2638,3452.2
"3563","cg02364276",599,3453.2
"3564","cg14075579",3253,3453.4
"3565","cg13804196",3181,3453.6
"3566","cg19301114",4285,3453.8
"3567","cg12494774",2901,3454.2
"3568","cg06905387",1677,3454.6
"3569","cg20634288",4538,3454.6
"3570","cg02642958",675,3454.8
"3571","cg17883223",4034,3455.4
"3572","cg22146357",4812,3455.6
"3573","cg01938973",499,3456
"3574","cg17907945",4042,3456
"3575","cg18498565",4142,3456.2
"3576","cg09258150",2198,3457
"3577","cg18712752",4188,3457.2
"3578","cg24541550",5285,3457.6
"3579","cg04576048",1166,3459
"3580","cg21027035",4618,3459.6
"3581","cg01231757",307,3460.6
"3582","cg00270141",64,3461
"3583","cg23455148",5060,3461.2
"3584","cg05933703",1487,3461.4
"3585","cg01330679",339,3462.4
"3586","cg07581973",1844,3462.4
"3587","cg23016257",4969,3462.6
"3588","cg24600850",5296,3463
"3589","cg01220560",305,3464.2
"3590","cg26817217",5734,3464.2
"3591","cg00886824",223,3466
"3592","cg01132653",285,3466.2
"3593","cg01619825",414,3466.2
"3594","cg17042754",3860,3466.2
"3595","cg19318461",4288,3466.6
"3596","cg13325233",3068,3467.6
"3597","cg00670111",166,3467.8
"3598","cg01879591",483,3467.8
"3599","cg04746792",1202,3468.6
"3600","cg20641450",4541,3470.4
"3601","cg09753064",2296,3470.8
"3602","cg12886731",2982,3472
"3603","cg00207226",52,3472.8
"3604","cg14340336",3316,3473.2
"3605","cg22143766",4807,3473.2
"3606","cg12366423",2864,3473.6
"3607","cg24140037",5200,3473.8
"3608","cg02574022",656,3474
"3609","cg27316710",5835,3474
"3610","cg19394756",4311,3474.2
"3611","cg24656207",5308,3474.2
"3612","cg14964387",3443,3474.6
"3613","cg05272587",1338,3474.8
"3614","cg07417348",1804,3475
"3615","cg11649388",2706,3475.2
"3616","cg25677709",5509,3475.2
"3617","cg00758374",188,3475.4
"3618","cg15922705",3613,3475.8
"3619","cg14704758",3401,3476.4
"3620","cg01106881",278,3477
"3621","cg09522532",2255,3477
"3622","cg07296841",1774,3477.6
"3623","cg27262852",5820,3477.6
"3624","cg24158452",5209,3477.8
"3625","cg00145438",32,3478.2
"3626","cg09278789",2204,3478.2
"3627","cg11524260",2678,3478.6
"3628","cg20454179",4507,3479.2
"3629","cg22167093",4819,3480
"3630","cg23749637",5118,3480.4
"3631","cg17276853",3915,3481
"3632","cg16103996",3654,3481.2
"3633","cg13134082",3030,3481.4
"3634","cg19894748",4404,3481.6
"3635","cg24476826",5268,3482
"3636","cg02380585",606,3482.6
"3637","cg03298167",854,3482.8
"3638","cg19342109",4296,3482.8
"3639","cg10096351",2382,3483.8
"3640","cg04852097",1233,3484.2
"3641","cg02683350",688,3484.6
"3642","cg25682188",5510,3484.6
"3643","cg13444392",3093,3485
"3644","cg09474336",2243,3485.2
"3645","cg11760342",2733,3485.2
"3646","cg05140257",1301,3486.2
"3647","cg05909287",1482,3486.4
"3648","cg04856285",1235,3486.8
"3649","cg20018992",4432,3487.2
"3650","cg07515787",1829,3487.4
"3651","cg23045998",4973,3488
"3652","cg05812836",1465,3489
"3653","cg05148373",1302,3489.2
"3654","cg07865580",1894,3489.6
"3655","cg10933445",2557,3490
"3656","cg05442717",1377,3490.2
"3657","cg01476795",377,3490.4
"3658","cg11863217",2757,3490.6
"3659","cg01525560",390,3490.8
"3660","cg06585804",1606,3490.8
"3661","cg09578614",2265,3490.8
"3662","cg23294353",5035,3491.2
"3663","cg07040303",1703,3492.4
"3664","cg11528914",2679,3492.4
"3665","cg27316626",5834,3492.4
"3666","cg14795069",3414,3493
"3667","cg16024891",3636,3493.8
"3668","cg22279588",4842,3493.8
"3669","cg02759966",706,3494.2
"3670","cg11415491",2657,3494.2
"3671","cg05364884",1361,3494.4
"3672","cg00211961",53,3495
"3673","cg03330374",860,3495.2
"3674","cg07262139",1762,3495.4
"3675","cg21047583",4625,3495.4
"3676","cg26945039",5760,3495.4
"3677","cg11612266",2696,3495.8
"3678","cg03599600",926,3496
"3679","cg19481013",4322,3496.4
"3680","cg09717146",2289,3496.6
"3681","cg00446065",111,3496.8
"3682","cg16261114",3695,3497.2
"3683","cg20112962",4445,3497.2
"3684","cg22157629",4816,3497.4
"3685","cg05678100",1437,3497.6
"3686","cg12373184",2866,3497.8
"3687","cg08646442",2078,3498.8
"3688","cg13348475",3073,3499.2
"3689","cg19830270",4389,3499.6
"3690","cg18553223",4155,3499.8
"3691","cg18865075",4220,3499.8
"3692","cg17502989",3961,3500
"3693","cg19171120",4266,3500.2
"3694","cg10092524",2380,3500.4
"3695","cg04445988",1138,3501.4
"3696","cg21093166",4630,3501.8
"3697","cg04644049",1182,3502.2
"3698","cg01929314",496,3502.8
"3699","cg06596503",1608,3503
"3700","cg09749656",2295,3503.2
"3701","cg26135134",5589,3503.2
"3702","cg05767720",1453,3504
"3703","cg13777488",3177,3504.4
"3704","cg26514623",5666,3505
"3705","cg24643102",5303,3505.4
"3706","cg06643567",1616,3505.6
"3707","cg24864663",5362,3505.6
"3708","cg27278300",5825,3505.8
"3709","cg10852662",2536,3506.4
"3710","cg24726370",5332,3506.6
"3711","cg00124045",24,3507.6
"3712","cg07660693",1859,3507.8
"3713","cg15997512",3627,3507.8
"3714","cg20639942",4540,3507.8
"3715","cg21511816",4708,3508.2
"3716","cg16755026",3813,3509
"3717","cg00394247",98,3510
"3718","cg04275695",1107,3510
"3719","cg05491276",1390,3510.2
"3720","cg05203405",1318,3510.6
"3721","cg22200118",4823,3510.8
"3722","cg24143037",5201,3511.2
"3723","cg10104487",2385,3512.2
"3724","cg19650157",4354,3512.4
"3725","cg00039564",11,3512.6
"3726","cg09694280",2284,3512.8
"3727","cg15068357",3462,3512.8
"3728","cg14380408",3324,3513.2
"3729","cg02856792",738,3513.4
"3730","cg25370941",5458,3513.4
"3731","cg01920011",495,3513.8
"3732","cg15134553",3478,3514.4
"3733","cg10931423",2555,3514.6
"3734","cg05484394",1389,3515.4
"3735","cg12194828",2826,3515.8
"3736","cg23839680",5136,3516.2
"3737","cg26163101",5594,3516.2
"3738","cg08681966",2081,3517
"3739","cg21041447",4622,3517
"3740","cg05417099",1372,3517.2
"3741","cg03657837",942,3517.6
"3742","cg27138901",5797,3517.6
"3743","cg18562578",4158,3518.2
"3744","cg14299134",3305,3518.6
"3745","cg20775044",4566,3518.6
"3746","cg24828246",5351,3519.2
"3747","cg03836611",995,3519.4
"3748","cg15180869",3486,3520.6
"3749","cg01672042",425,3521
"3750","cg10549088",2486,3521
"3751","cg19338721",4294,3521.2
"3752","cg19201770",4271,3521.6
"3753","cg23239574",5022,3522
"3754","cg17036690",3858,3522.2
"3755","cg15302128",3506,3522.6
"3756","cg04251911",1103,3522.8
"3757","cg09502866",2249,3523
"3758","cg09834142",2314,3523
"3759","cg20250274",4472,3523.2
"3760","cg26222437",5606,3523.4
"3761","cg02032984",525,3523.8
"3762","cg14883980",3428,3524.2
"3763","cg11200794",2613,3524.4
"3764","cg14001664",3233,3524.6
"3765","cg00291929",70,3525
"3766","cg23310253",5038,3525.2
"3767","cg26100099",5583,3525.2
"3768","cg05790658",1461,3525.6
"3769","cg13687935",3155,3526.2
"3770","cg25514427",5482,3526.6
"3771","cg21864706",4751,3527
"3772","cg25544935",5486,3528.2
"3773","cg17057268",3867,3528.4
"3774","cg08476485",2035,3528.8
"3775","cg03513471",905,3529
"3776","cg05766896",1452,3529.4
"3777","cg22313601",4852,3529.8
"3778","cg14960034",3442,3530
"3779","cg21216258",4654,3530.4
"3780","cg03038726",799,3530.6
"3781","cg22201573",4824,3531
"3782","cg17707823",3992,3531.6
"3783","cg07479750",1819,3532.4
"3784","cg21831612",4743,3533
"3785","cg09249494",2197,3533.4
"3786","cg00500359",124,3534.6
"3787","cg10899660",2551,3535.2
"3788","cg01919377",494,3535.4
"3789","cg05080651",1285,3536
"3790","cg05233094",1327,3536.8
